cell_ids,centroidX,centroidY,perimeters,areas,major_axes,minor_axes,orientations,eccentricities,Signal_01,Signal_02,Signal_03,Signal_04,Signal_05,Signal_06,Signal_07,Signal_08,Signal_09,Signal_10,Signal_11,Signal_12,Signal_13,Signal_14,Signal_15,Signal_16,Signal_17,Signal_18,Signal_19,Signal_20,Signal_21,Signal_22,Signal_23,Signal_24,Signal_25,Signal_26,Signal_27,Signal_28,Signal_29,Signal_30,Signal_31,Signal_32,Signal_33,Signal_34,Signal_35,Signal_36,Signal_37,Signal_38,Signal_39,Signal_40,Signal_41,Signal_42,Signal_43,Signal_44,Signal_45,Signal_46,Signal_47,Signal_48,Signal_49
497,185.540819925162,1193.10990094976,32.3742575685206,78.2083087600768,10.6426823597536,9.20255669423965,83.6091610985328,0.502316289583381,942.809799119105,0.281206562332529,0.113565217209271,11.5147752964228,2.96991810691318,5.28638977508709,2.49604769560557,0.103103228831726,1.25457016596329,20.6157095726152,5.52077011321007,1.09292437031083,0.266198795886924,1.91876632837621,6.20283339194801,1.63013768170552,1.22943503818328,1.13267255744239,0.391232918006431,1.03556487808146,1.94832100331592,0.742677351286174,0.343755233453912,0.844985304461415,0.713288053490086,0.589082596463023,0.0481312382770632,2.11271415293408,1.11288842694936,0.729037505024116,6.59618167202572,0.430591736166935,0.942464140373795,3.03555796992229,0.938908113109593,1.45572550324893,0.244863992999732,5.56675322799437,6.62145967309754,1.79769748961683,1.78653170635718,0.174092728429796,0.675226189878081,10.4427765775723,18.8167185825295,12.1862064995311,54.1198755065984,19.2414951140474,0.145589349711951
498,1319.23756492695,1297.60434467799,37.8860823189702,98.4672726765275,12.1998009154551,10.4299130429066,85.9768940673627,0.518751858125374,945.861495418311,0.11569958086785,0.155371877054569,10.9613363946417,2.90393655489809,5.613129828238,2.95232536160421,0.119002712031558,1.38178973537147,0.940134677021696,41.4519370479947,1.59023658366206,0.39534732495069,6.10806736932939,9.4639706607495,9.87711774737015,1.91985207100592,1.27961702827087,0.174974523339908,1.1748224852071,0.668913132807363,0.839601927186062,0.249988288954635,0.331552329881657,0.65808092948718,0.578472838593031,0.0907134492110454,3.98907626561473,1.32226536817883,1.20074303500986,4.00323789858646,0.44765296268902,1.5526588182117,0.498206258218277,0.417623376890204,3.81908879848784,0.40486881574622,11.4697429733728,4.10220999753452,1.96746630506246,0.502756204799474,0.0558118630834977,1.17239757971729,11.6970137861604,23.8915890039448,17.3506367110454,23.0536982248521,46.6005984960552,0.222282523833005
499,1390.1658877012,145.62286411319,26.8675148881067,53.5695542022586,9.17982872780152,7.57641334513797,57.5708219735938,0.564646651972099,943.722457510965,0.162702850877193,0.150625,11.2165501644737,3.15124177631579,5.39267817982456,2.70235334429825,0.142919407894737,1.15094709429825,0.439782072368421,18.0113623903509,1.22436677631579,0.330745614035088,5.02433251096491,31.2563555372807,6.25193119517544,1.91103344298246,1.85107593201754,1.06604714912281,1.64684484649123,0.864935581140351,0.91742461622807,0.309546326754386,0.366735197368421,0.46999725877193,0.556145833333333,0.0812486293859649,2.28029057017544,1.30867872807018,1.41101699561404,4.61650082236842,0.75374725877193,1.07361293859649,2.94776041666667,0.440400219298246,2.71954358552632,0.463271655701754,8.57695860745614,2.93490816885965,1.93164747807018,0.589169407894737,0.0412760416666667,1.00562088815789,7.32426123903509,12.186953125,18.1337075109649,47.091173245614,36.9696258223684,0.161450109649123
500,1340.1037518479,1427.63687538019,36.0401770855159,89.0501551181078,12.9795183028875,8.40438382649357,2.16064962762956,0.762055910335808,933.987058493826,0.0946024606733314,0.15629203726845,10.9060147750662,3.00968051675978,5.58702403704793,2.72744620148486,0.161526940605704,1.26015900654219,0.343342261467216,1.30761724492796,0.364105226403999,0.677959148044693,3.04674705049985,5.66729638341664,3.93580610482211,1.23783285246986,1.31027524073802,0.663050159879447,0.902210517127315,0.36912144406057,0.35890638782711,0.266466893928256,0.302762974125257,0.700231319832402,0.735511614231108,0.0198854656718612,2.17497243457806,0.868491574169362,0.537606126874449,4.16383715267568,0.620543819832403,0.799968070052926,1.1891461151132,0.509900350999706,2.5725276113643,0.309716122096442,6.67938267237577,11.211764462658,1.80397424470744,0.346928752572773,0.150686379006175,0.794273972728609,26.3326822533813,50.5208001782564,12.9026963576889,38.5590221625992,36.6159346515731,0.180411551749485
501,611.453756210237,217.510717279311,34.0100248309272,82.5138877327554,11.3745157451422,8.75531148976491,-13.282525588539,0.638369003562367,935.638019012238,0.143685701317913,0.179973271920387,11.0117599347768,3.43947602877891,5.36896222767617,3.13601860879505,0.312772323830016,1.25340993141474,3.84567938071544,14.2111493074233,1.23893642415277,0.314304985879505,4.79814836605702,24.2140931784562,10.074144785503,1.73203923480366,2.16862980769231,0.166703788999462,0.92508615182894,0.549036360274341,2.28032040075309,0.332730550699301,0.30947039739107,0.665906149139322,0.547723490451856,0.0632585563474986,2.39407569593868,1.1743721422808,0.779597986148467,3.29156552582033,0.480957924287251,1.06673152568585,0.644142936390532,0.543028425901022,3.86313878429263,0.406902652635826,5.95046143760086,1.68859013582571,1.59496411040882,0.606112997579344,0.130951200242066,0.830392263986014,8.24312340303927,15.1012275584992,14.5637624394836,32.22932440156,41.1165268625605,0.147934037116729
502,127.663198146024,548.757859785119,37.1733072556444,98.100378646981,11.6444804977165,10.1561795784556,-7.12885772556055,0.489170297558736,942.999547677538,0.105486760007234,0.11076550066313,12.0212988304799,3.15777550036171,5.4425563283699,2.97014709428503,0.153530564263323,1.08054097841813,0.271769049915602,8.65848584066795,0.82398940499156,0.182020775560646,2.22282809862551,5.58400176332289,9.64621160628166,2.51059730678804,2.30224446889318,0.118743481733783,0.653782365264046,0.630077051181577,0.932078008198698,0.251821158367495,0.272697318844948,0.687857110561852,0.658120177236557,0.0425820246563781,1.78234966542079,1.10588746382927,0.787367449360984,3.39765248221606,0.686221251808536,0.928460897938269,0.464435548287919,0.319460792440318,4.10830336689173,0.366379837834579,3.35693475705329,16.8035467657343,2.14251005998312,0.588642354412829,0.132623960091632,1.11366899264529,21.5514554195804,42.1805402248614,13.7051208705088,16.9864160085604,32.7059873854594,0.177500753556788
503,526.135718356562,1073.88469024478,42.4294285122349,129.887607470155,15.4113805643292,10.556548784677,-54.0195482925093,0.728558129576504,939.220023556231,0.0662993920972644,0.188075987841945,14.2294019756839,3.34706610942249,5.68766185410334,2.93903571428571,0.0874741641337386,0.996275835866261,0.191943768996961,2.48044832826748,0.505702887537994,1.48481990881459,1.59801443768997,3.2114179331307,10.7673503039514,2.00287537993921,3.54530699088146,0.140420972644377,0.871440729483283,0.453409574468085,0.448516717325228,0.429928571428571,0.272468844984802,0.801851823708207,0.686642097264438,0.0463852583586626,2.19085106382979,0.912634498480243,0.493437689969605,4.36456610942249,0.548913373860182,0.898525075987842,0.543661094224924,0.366373100303951,8.09044072948328,0.523468844984803,2.27951595744681,12.0857925531915,3.36495972644377,0.496701367781155,0.169616261398176,1.10973404255319,13.3634126139818,25.2409209726444,10.8543411854103,13.4860835866261,30.8429984802431,0.181543313069909
504,165.103949112305,1369.25004434528,51.4889919485671,161.5714339111,19.9715280101642,10.2332431574952,-70.8803042791919,0.858751914116086,944.781385930493,0.0763721505979073,0.129056193946188,9.33704479633782,2.95505068198804,5.36094497384155,2.88914681427504,0.16671711509716,0.962758781763827,0.710693665919282,2.16403003550075,1.42372571001495,0.146202120702541,2.94398238976084,9.43422809230194,4.25446398542601,1.46239092862481,0.925811846038864,0.57346389200299,0.979711789985052,0.689473327727952,0.478378409940209,0.199428484678625,0.319349775784753,0.612114162929746,0.52212000186846,0.968836883408072,2.68002662556054,1.07473888266069,0.664831605007474,4.4995067264574,0.5024918254858,0.909650597907324,2.12203288490284,0.597081931988042,3.78871333146487,0.360403353886397,5.50889060164424,3.66538046524664,1.95795870702541,0.341113835949178,0.212458193198804,0.982885136397608,15.0727062313154,29.4611376588191,13.5248804185351,39.974033538864,35.8945665171898,0.191556894618834
505,550.078899009272,133.358402764968,36.4342107335824,89.152835316956,13.6037463452333,8.61433086433204,59.9746116629181,0.773961834651383,953.799991731393,0.140670210609423,0.170986058061625,12.6138194429626,3.30885374434534,5.36659042655343,2.93952734241635,0.353485551276033,1.49784089332963,14.862939769866,6.26793167463298,0.975848065679413,0.234140411616593,3.3548431365227,22.1326109193624,7.69058479056418,1.9961663670408,2.14382228362923,0.304145972921646,1.2496080413537,0.667457696739502,3.33058037619495,0.411835644097815,0.677985967373677,0.775102023941618,0.647668252816661,0.0701903379993172,2.26728478949727,1.43939164390577,0.982293111450153,3.84975580936326,0.620237549078184,1.2107444546987,0.675345080979003,0.684644930010243,3.22648128094059,0.516025894076476,7.06537407444947,11.4585302684363,1.98339510338426,0.724398392156026,0.197935115440423,1.00653006572209,11.8398228117532,24.6096546656282,14.0264220003628,38.0056838004652,48.0471610004481,0.285479725909013
506,1168.48745059657,767.775586203358,51.6475478184002,175.039077233523,17.5936076212484,13.0085560579268,-54.6113729925086,0.673276222177902,942.530538426489,0.0892178007290401,0.235464763061968,15.2125880923451,3.5131060145808,5.16617405832321,3.00203447752126,0.294875455650061,1.31743620899149,0.28652035236938,2.22536983596598,0.728459902794654,0.262522782503038,7.42868317132442,3.30007973876063,6.47133125759417,1.7023815309842,2.31521339611179,0.147325334143378,1.0765507290401,1.15301032806804,1.11777187120292,0.377448359659781,0.317775668286756,0.85505847509113,0.780226306196841,0.0685768529769138,2.26472357229648,1.05351685905225,0.751843863912515,3.91359887606318,0.585454890643985,0.860699422843256,0.541700334143378,3.47547007897934,3.36404617253949,0.454648390036452,3.93578751518834,12.0750713851762,2.50507214459295,0.463325486026732,0.239967345078979,1.07025820170109,34.54890036452,68.718985419198,13.0703835054678,17.4958452308627,26.6990719927096,0.190712332928311
507,203.648162937112,976.528743054603,43.0581944841779,123.057943372522,15.5823270796068,10.1314677287996,-25.5217003949795,0.75977195535664,935.024223953559,0.129948441796517,0.133647647418271,11.7581419951115,2.99600252062328,5.28619996944699,2.87247059272838,0.161300794378246,1.33256186984418,10.076466162542,2.55027994194928,0.660975404827375,0.23162542010388,2.66597655056523,6.18194508096547,7.57142720745493,1.58971241979835,1.69534486709441,0.180363198900092,0.924122746715552,0.664311411549038,1.96893102658112,0.214136877482432,0.331060571341277,0.67594103269172,0.789903758020165,0.0452421326000611,2.46247021081577,1.12658073632753,0.639637564925145,2.90452986556676,0.625422395355942,0.768444469905286,0.440675985334555,0.786073938282921,4.91792812404522,0.560083638863428,6.77880690498014,9.03995073327223,1.94023525817293,0.796594867094409,0.140415520928811,1.02068171402383,14.2656026581118,27.9876947754354,14.6617170791323,33.359778872594,50.6068469294226,0.190089749465322
508,276.283823931066,320.146582283702,43.6196043655454,104.29207016388,14.30686056419,10.3433653838339,-14.429239413591,0.69088422246101,955.044112914336,0.104840226559851,0.243762716174975,14.7765525654883,3.40720053407935,5.11464535117837,2.88399454793998,0.471286664971177,4.48256662745846,2.59376372287216,4.33966702165988,0.549244367794167,0.3326591376314,1.72294477471177,3.76849133180739,2.60796045799423,1.95583447249067,1.03088750953713,0.100267781451339,0.85739244235334,0.527998897931502,0.922420232494066,0.285070866183452,0.318591259749067,0.457737077187182,0.730471054806714,0.0503521850627331,2.29816386380977,1.29616008604612,0.791485063792811,3.28913556502204,0.574979627628009,0.889505340793489,0.393551627670397,0.349277933197694,3.09441479103086,0.2769564365039,2.2307952642845,11.8871531928196,2.1668386529332,0.325075767209223,0.166126865038996,0.7592344597745,23.9511424688454,46.1599166560698,11.1338941166497,17.4272471070702,17.5414464649033,0.229443190488301
509,846.051158240562,699.820237841637,38.5456843426357,112.305261043832,12.2956066024029,11.3065442805185,-63.1392736933823,0.392950332530085,949.112877394669,0.152054546887783,0.181489935574039,10.912688228627,2.94024288630011,5.11743971783815,3.00056663527748,0.135370907332288,1.43014256161372,0.212269672927461,9.35352333736706,0.641360753425825,0.234261423677393,2.60460911934142,10.4405623103866,3.85543333063472,1.44866120125443,1.41851267427393,0.318468615779247,0.96126410383147,0.531815697862694,0.525340217650668,0.299203325265885,0.266575868813063,0.648663885669485,0.619790818022225,0.0764228251977093,1.86208598224025,1.1076377147532,0.528671853695119,4.50851957705549,0.551857295643578,0.763737962742024,1.75712387297177,0.401235161150123,2.75118070587333,0.447651019651623,9.53302918129602,6.71814901060131,1.94240968860785,0.399733167013226,0.242496356865285,0.947462972116172,14.8504133360036,28.9828336131374,13.2894675697096,37.9430372771509,30.8767413544792,0.196084588901009
510,858.855853864219,747.96769968756,37.2736769930333,97.6925129145384,12.0540393033093,10.3874823346205,80.7156611492162,0.507345285609635,946.316727596096,0.0798543187574494,0.237527003873659,10.7049805385876,3.50673430050655,5.29886425432062,2.99019731451132,0.0940533279946365,3.47296134721395,0.351322398316448,4.54070494077771,0.747457212827771,0.492223815554231,1.82002700387366,4.16756061904052,12.3015645951281,2.9812452044845,1.22574302555125,0.0942965956495828,0.787387002756258,0.514504618593564,0.470894293802145,0.336297349895709,0.210859375,0.479719858089988,0.575868593563767,0.0328481171781883,2.79379274061383,1.28800674165673,0.82171679454708,3.88330708991359,0.565178737708582,1.10856055385876,0.475518055348629,0.250571969979142,6.9665153363379,0.397151929380215,3.77173523167461,2.29245479179082,2.18182974523242,0.383558365613826,0.0915710667461263,1.27851488006555,12.8803791250745,24.0888888837158,11.073005158671,18.580240846618,32.8958245027562,0.1239811159118
511,1269.91884186962,1269.8705970558,36.3281260751395,92.2127643078566,12.0644635265611,9.54016727142522,-37.2133692909376,0.612118592867919,939.916182246807,0.141846228096228,0.12022869022869,10.0663316750817,3.03979636917137,5.3393827962578,3.25955227205227,0.0579950623700624,1.15221636471636,2.69622995247995,3.09784656222156,4.91515741015741,0.28651265963766,0.729636545886546,4.45540039352539,0.813174561924562,1.12913702851203,1.24781092218592,1.12420032670033,1.04576551826552,2.93503025690526,0.299169327294327,0.37089953964954,0.38920867983368,0.929417879417879,1.14129677754678,10.566730954856,2.23327795515295,1.33014645827146,0.771084236709236,16.1441065859816,0.812216179091179,1.10148611523612,10.397786048411,1.12177346302346,0.956185402435403,0.633746101871102,6.68801381051381,9.01158078408078,3.41561423373924,0.589125148500148,0.239010989010989,1.05001188001188,24.7873082491832,45.7772443941194,12.6264133501633,63.2658481214731,13.3829325066825,0.189130160380161
512,206.53018063442,287.058469843447,35.5772014310704,93.4709041304886,12.0603967719803,9.67365555302362,-20.8267748810285,0.597188485025777,941.51241454048,0.148338813620781,0.107243085772679,10.1529671842036,3.31697999077004,5.14950780425897,2.96755888218618,0.169990316785338,0.958333827795359,0.320020478968882,17.5426871950818,0.978039169633439,0.308153843618144,5.72589139141614,14.6926208135549,4.6846446054193,1.94345719607067,1.23154638877901,0.136801448773734,1.05956957080696,0.626977642075422,2.40110462816456,0.190924479166667,0.459957352650316,0.646258859111287,0.74018216805116,0.0405263548259494,2.66507338640559,1.43215667853376,0.860046314609704,3.10868448378164,0.464867690203059,1.18722549116561,0.686830951674578,0.485706751054852,2.6383254631461,0.43471543710443,9.92097441983122,3.40899315170095,1.6533423572653,0.448069826279008,0.138846172863924,1.64195098233122,6.5482011471519,13.8459487490111,19.0934306187368,27.0957199367089,34.597279305116,0.195822826015295
513,627.377273711828,334.96842049726,30.9036201692532,63.5058531314135,10.7258955297563,7.40838124728801,-28.1926032971687,0.723140954210729,943.461618236694,0.0895109545734931,0.205320045382446,12.15535130089,3.73416846580895,5.46042488213782,3.49723189108213,0.228015536878745,1.12357298642933,0.494702673378569,3.05746937786394,0.380985498545999,0.302954815826577,4.01182848850018,17.3790596360592,7.60927489976207,2.91029930934967,1.29059360680296,0.118396688843849,1.34194654344378,0.516697738588297,2.14172431265421,0.224993115526965,0.292220132402185,0.375949231142051,0.511537688359182,0.00651119690694395,3.66010833406768,0.918947584376101,1.13142252489425,2.99057612024145,0.324903204309129,1.54716222021502,0.475196069792034,0.423179883019034,4.17899285667078,0.300249080234403,5.30737712592527,1.59274142470039,1.48003392668312,0.327179761852309,0.0976172838826225,0.674725447215368,8.74879067346669,14.6875868820497,14.1684216106362,30.3978061938227,49.2340735977705,0.297200084816708
514,391.891035246302,590.722816807226,40.0802351225243,115.645912598819,12.8827810589388,11.2682553235977,89.6645028897947,0.484708623098735,941.554407683025,0.103611641861089,0.102432538884419,9.66238234111021,3.33889003419147,5.48768009184768,2.83023263609547,0.20086140721373,0.827580618128185,0.17546552359882,2.97280789085546,0.457022827835881,0.205246128318584,2.08712498323947,7.52451612362563,2.56031710914455,1.37864055376777,1.06125184365782,1.76046049544114,0.778686477607938,0.42866577835881,0.648106228211317,0.212861608340038,0.238838160364709,0.411044348350764,0.572218339367122,0.220908504290695,1.90300625167605,0.922752413515688,0.58629944355055,3.90139003419147,0.382760123357469,0.763999061410566,1.87264388911236,0.514958936712255,2.12551882207026,0.415174393268973,4.93960688187182,5.92195486390453,1.90090992893537,0.391129408018235,0.189322623357468,0.71076386095468,15.0082077131939,29.4784863569321,11.4290914119067,36.6899213093323,32.873846875838,0.169085964735854
515,10.4068917467536,669.236761431574,25.0331915699691,42.2208231351251,8.1794139634531,6.77966473220728,80.1767692726437,0.559442368245917,937.133183926618,0.184976627274298,0.162702185772685,18.2795529313968,3.05740726479733,5.7160587358936,2.81260417866191,0.204443264912483,1.0074469750403,0.249787828189774,13.8276668657877,1.35959575440465,0.241412565494012,7.04806909618264,22.6739760982842,5.77348744818056,1.6570860922386,2.24083333933095,0.674151546666282,1.49070656163634,1.52056745883234,0.683153104847996,0.211915142071626,0.327991097132658,0.739709289353984,0.922687575570014,0.033304352832796,2.20079093015891,1.05146064241709,0.507972978322202,4.84021429496776,0.510150204398894,1.08584638415477,1.3616082018655,2.03543441962229,3.24745715899931,0.616938946625979,6.50833375316675,7.31281451520037,2.63124580766352,0.376110015545831,0.149905411532704,0.948026884932059,19.8599080384903,34.7404046414383,21.3320723816789,40.6652403306368,56.3933786453535,0.1986303114924
