ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_6_ALS_M_FrontalCrtx_240424_2_cellmasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4
442501,1,1.340425532,0.276595745,0.680851064,0.063829787,0.042553191,0.042553191,1.276595745,1.468085106,0.063829787,0.829787234,0.085106383,0.042553191,3.744680851,0.29787234,0.042553191,0.29787234,0.021276596,0.085106383,0.319148936,0,0.404255319,0.170212766,9.425531915,0.234042553,0.659574468,0.446808511,0.127659574,9.531914894,0.021276596,0.170212766,82,47,0.892237215,0.959183673,0.783333333,1,25.166,11.72849574,5.296201601,80.50449255,528.8723404,6.276595745,0.535714286,1,3,0,0,0
442501,2,0.465346535,0.118811881,0.485148515,0.128712871,0.03960396,0.00990099,0.623762376,0.98019802,0.079207921,0.356435644,0.02970297,0.079207921,1,0.198019802,0.059405941,0.217821782,0.03960396,0.02970297,0.118811881,0,0.306930693,0.257425743,7.673267327,0.128712871,0.326732673,0.405940594,0.04950495,6.198019802,0.099009901,0.118811881,164,101,0.770781381,0.926605505,0.673333333,1,36.612,14.60744552,9.306399551,6.048566831,199.0594059,7.475247525,0,0,0,0,0,0
442501,3,0.807017544,0.280701754,0.631578947,0.175438596,0.070175439,0.070175439,0.684210526,1.368421053,0,0.912280702,0.01754386,0.035087719,2.631578947,0.280701754,0.596491228,0.473684211,0.105263158,0,0.50877193,0.01754386,0.421052632,0.333333333,14.22807018,0.192982456,0.385964912,0.614035088,0.105263158,9.736842105,0.122807018,0.157894737,247,57,0.586049669,0.966101695,0.7125,1,26.026,9.756729165,7.905634988,82.22408575,523.2280702,8.50877193,0.483870968,1,1,0,0,0
442501,4,0.289719626,0.121495327,0.570093458,0.056074766,0.018691589,0.037383178,0.364485981,1.158878505,0.009345794,0.355140187,0.028037383,0.037383178,0.953271028,0.214953271,0.074766355,0.224299065,0.018691589,0.056074766,0.252336449,0.018691589,0.317757009,0.224299065,4.813084112,0.121495327,0.158878505,0.448598131,0.046728972,8.485981308,0.046728972,0.121495327,329,107,0.767531362,0.938596491,0.713333333,1,35.967,14.66874095,9.402830102,10.95700879,647.1214953,10.1682243,0,0,0,0,0,0
442501,5,0.650684932,0.294520548,0.602739726,0.095890411,0.006849315,0.047945205,1.006849315,1.664383562,0.047945205,1.075342466,0.034246575,0.01369863,2.116438356,0.308219178,0.075342466,0.315068493,0.054794521,0.034246575,0.171232877,0,0.383561644,0.246575342,8.636986301,0.171232877,0.390410959,0.390410959,0.102739726,8.910958904,0.054794521,0.095890411,411,146,0.548065168,0.973333333,0.748717949,1,40.193,14.96628878,12.51833726,24.08616681,680.2808219,9.164383562,0,0,0,0,0,0
442501,6,1.168421053,0.126315789,0.347368421,0.094736842,0.021052632,0.063157895,1.073684211,1.021052632,0.031578947,0.589473684,0.031578947,0,2.547368421,0.157894737,0.105263158,0.231578947,0.042105263,0.084210526,0.178947368,0,0.221052632,0.326315789,6.663157895,0.126315789,0.431578947,0.452631579,0.063157895,5.936842105,0.084210526,0.021052632,493,95,0.567976633,0.95,0.71969697,1,32.146,12.20951411,10.04897563,27.35638679,70.76842105,12.02105263,0,0,0,0,0,0
442501,7,1.265822785,0.126582278,0.613924051,0.075949367,0.075949367,0.044303797,1.03164557,1.46835443,0.050632911,0.879746835,0.088607595,0.069620253,3.96835443,0.297468354,0.911392405,0.310126582,0.050632911,0.082278481,0.544303797,0.012658228,0.46835443,0.303797468,6.550632911,0.221518987,0.620253165,0.512658228,0.082278481,7.993670886,0.088607595,0.170886076,576,158,0.716134641,0.94047619,0.705357143,1,44.849,17.26099168,12.04751902,-46.18179636,286.3860759,11.1835443,0,0,0,0,0,0
442501,8,0.763157895,0.263157895,0.587719298,0.096491228,0,0.026315789,1.236842105,1.736842105,0.026315789,0.614035088,0.061403509,0.157894737,4.166666667,0.324561404,2.438596491,0.342105263,0.052631579,0.087719298,1.263157895,0.01754386,0.543859649,0.236842105,9.754385965,0.236842105,0.552631579,0.526315789,0.122807018,11.21929825,0.061403509,0.149122807,658,114,0.447641321,0.966101695,0.730769231,1,35.049,12.80458662,11.45003038,22.05742968,473.0526316,10.4122807,0,0,0,0,0,0
442501,9,0.873134328,0.205223881,0.537313433,0.055970149,0.018656716,0.063432836,0.611940299,1.432835821,0.018656716,0.701492537,0.03358209,0.037313433,1.96641791,0.257462687,0.481343284,0.268656716,0.044776119,0.052238806,0.373134328,0,0.350746269,0.28358209,6.809701493,0.179104478,0.421641791,0.369402985,0.082089552,8.242537313,0.059701493,0.119402985,740,268,0.732636392,0.940350877,0.761363636,1,58.462,22.63015411,15.40254101,-82.55624516,734.3731343,11.45522388,0,0,0,0,0,0
442501,10,1.459016393,0.114754098,0.459016393,0.057377049,0.032786885,0.06557377,1.139344262,1.336065574,0.057377049,0.606557377,0.057377049,0.032786885,4.393442623,0.368852459,0.959016393,0.229508197,0.12295082,0.049180328,0.516393443,0.008196721,0.393442623,0.180327869,5.049180328,0.155737705,0.713114754,0.606557377,0.098360656,7.721311475,0.081967213,0.106557377,822,122,0.25147347,0.976,0.721893491,1,36.637,12.77629616,12.36571956,41.32944155,254.6885246,11.76229508,0.375,1,11,0,0,0
442501,12,0.568965517,0.126436782,0.454022989,0.097701149,0.028735632,0.028735632,0.597701149,1.367816092,0.051724138,0.66091954,0.057471264,0.034482759,1.534482759,0.195402299,0.074712644,0.17816092,0.045977011,0.051724138,0.247126437,0.005747126,0.350574713,0.195402299,7.66091954,0.172413793,0.390804598,0.350574713,0.086206897,8.373563218,0.08045977,0.114942529,987,174,0.472118839,0.972067039,0.776785714,1,43.65,15.89199849,14.0093515,3.89439262,492.4597701,18.43103448,0.125,1,22,0,0,0
442501,13,0.992307692,0.242307692,0.465384615,0.096153846,0.042307692,0.073076923,0.676923077,1.292307692,0.038461538,0.488461538,0.038461538,0.034615385,2.153846154,0.234615385,0.357692308,0.334615385,0.042307692,0.034615385,0.307692308,0.007692308,0.284615385,0.196153846,5.4,0.180769231,0.457692308,0.480769231,0.053846154,7.673076923,0.088461538,0.126923077,1069,260,0.767925185,0.942028986,0.706521739,1,59.595,23.08283897,14.7854712,-4.611577907,596.0730769,19.56923077,0,0,0,0,0,0
442501,15,0.554140127,0.229299363,0.592356688,0.050955414,0.01910828,0.038216561,0.828025478,1.23566879,0.031847134,0.681528662,0.031847134,0.076433121,1.337579618,0.242038217,0.057324841,0.312101911,0.057324841,0.038216561,0.165605096,0.006369427,0.21656051,0.261146497,8.643312102,0.152866242,0.299363057,0.477707006,0.01910828,8.49044586,0.082802548,0.203821656,1233,157,0.455663635,0.945783133,0.747619048,1,42.525,15.11993526,13.45904119,-35.14842164,322.2547771,25.66878981,0.277777778,1,26,0,0,0
442501,16,0.589285714,0.154761905,0.666666667,0.077380952,0.017857143,0.06547619,0.648809524,1.291666667,0.035714286,0.636904762,0.035714286,0.047619048,1.31547619,0.18452381,0.077380952,0.238095238,0.029761905,0.035714286,0.154761905,0.005952381,0.232142857,0.208333333,6.577380952,0.178571429,0.333333333,0.369047619,0.101190476,7.476190476,0.071428571,0.071428571,1316,168,0.540386514,0.943820225,0.75,1,44.973,16.14435606,13.58413419,83.04190952,219.8988095,26.99404762,0,0,0,0,0,0
442501,17,0.615384615,0.098901099,0.428571429,0.010989011,0.032967033,0.032967033,0.461538462,1.384615385,0.054945055,0.703296703,0.043956044,0.021978022,1.197802198,0.340659341,0.593406593,0.351648352,0.032967033,0.065934066,0.373626374,0,0.208791209,0.186813187,6.835164835,0.252747253,0.373626374,0.395604396,0.043956044,8.285714286,0.120879121,0.142857143,1398,91,0.488115789,0.957894737,0.689393939,1,31.402,11.60740665,10.1306994,-58.14372129,613.7032967,30.84615385,0,0,0,0,0,0
442501,18,1.386792453,0.160377358,0.452830189,0.066037736,0.018867925,0.075471698,1.037735849,1.490566038,0.037735849,0.896226415,0.028301887,0.056603774,2.386792453,0.179245283,0.160377358,0.235849057,0.028301887,0.018867925,0.349056604,0.028301887,0.301886792,0.235849057,9.330188679,0.245283019,0.556603774,0.41509434,0.113207547,7.009433962,0.056603774,0.264150943,1480,106,0.376291492,0.954954955,0.741258741,1,34.288,12.14065488,11.24833289,-0.187647249,61.94339623,32.0754717,0,0,0,0,0,0
442501,19,1.138297872,0.180851064,0.553191489,0.106382979,0.021276596,0.053191489,1.053191489,1.659574468,0.053191489,0.691489362,0.063829787,0.042553191,2.095744681,0.319148936,0.095744681,0.329787234,0.053191489,0.063829787,0.265957447,0,0.404255319,0.319148936,8.893617021,0.234042553,0.521276596,0.521276596,0.14893617,9.212765957,0.063829787,0.117021277,1562,94,0.710264526,0.878504673,0.61038961,1,35.967,13.55659999,9.542963465,13.08659816,277.0212766,31.56382979,0.409090909,1,24,0,0,0
442501,20,0.277419355,0.051612903,0.619354839,0.103225806,0.032258065,0.038709677,0.548387097,1.458064516,0,0.632258065,0.04516129,0.032258065,1.425806452,0.283870968,0.341935484,0.387096774,0.025806452,0.032258065,0.335483871,0.006451613,0.303225806,0.148387097,5.574193548,0.15483871,0.232258065,0.432258065,0.032258065,8.361290323,0.058064516,0.083870968,1645,155,0.476008217,0.96875,0.738095238,1,41.872,15.0532402,13.23843409,-35.48428977,481.4774194,33.45806452,0.509433962,2,22,27,0,0
442501,21,0.579710145,0.144927536,0.52173913,0.101449275,0.014492754,0.014492754,0.376811594,1.463768116,0,0.768115942,0.043478261,0,0.956521739,0.289855072,0.057971014,0.304347826,0.014492754,0.028985507,0.202898551,0,0.347826087,0.173913043,6.376811594,0.15942029,0.260869565,0.579710145,0.086956522,9.246376812,0.057971014,0.130434783,1727,69,0.883885855,0.896103896,0.530769231,1,32.32,14.36143631,6.716882231,-35.97524691,352.826087,33.69565217,0.585365854,1,25,0,0,0
442501,22,0.734265734,0.153846154,0.405594406,0.097902098,0.020979021,0.020979021,0.902097902,1.426573427,0.027972028,0.685314685,0.020979021,0.076923077,2.979020979,0.342657343,0.545454545,0.286713287,0.062937063,0.020979021,0.496503497,0.006993007,0.27972028,0.272727273,9.034965035,0.20979021,0.475524476,0.398601399,0.111888112,9.20979021,0.048951049,0.090909091,1809,143,0.330163724,0.940789474,0.733333333,1,41.02,13.97169053,13.18820955,-71.68302976,494.6293706,34.01398601,0.34,2,12,20,0,0
442501,23,0.512,0.184,0.496,0.04,0.032,0.024,0.544,0.84,0.032,0.448,0.032,0.016,1.232,0.104,0.136,0.264,0.032,0.04,0.248,0.008,0.208,0.136,7.728,0.184,0.384,0.352,0.08,5.96,0.056,0.128,1891,125,0.416277428,0.954198473,0.686813187,1,37.96,13.37762483,12.16344016,22.84381704,662.48,35.128,0,0,0,0,0,0
442501,24,0.680555556,0.138888889,0.361111111,0.041666667,0.013888889,0,0.486111111,0.791666667,0.055555556,0.527777778,0.055555556,0.027777778,1.736111111,0.097222222,0.097222222,0.138888889,0.069444444,0.027777778,0.111111111,0.013888889,0.222222222,0.125,6.902777778,0.138888889,0.361111111,0.277777778,0.027777778,4.625,0.069444444,0.055555556,1973,72,0.679105861,0.96,0.727272727,1,28.656,11.35248928,8.333185159,26.56981154,279.2222222,38.5,0.527777778,1,19,0,0,0
442501,25,0.259259259,0.160493827,0.543209877,0.049382716,0,0.037037037,0.654320988,1.358024691,0.049382716,0.765432099,0.061728395,0.024691358,0.913580247,0.333333333,0.012345679,0.308641975,0.061728395,0.037037037,0.185185185,0.012345679,0.333333333,0.172839506,5.49382716,0.172839506,0.197530864,0.592592593,0.037037037,9.049382716,0.098765432,0.074074074,2056,81,0.799470381,0.931034483,0.613636364,1,32.411,13.52361404,8.123709467,-36.78856832,348.6296296,37.82716049,0.56097561,1,21,0,0,0
442501,26,1.03125,0.175,0.71875,0.1375,0.0125,0.03125,1.0125,1.525,0.03125,0.75625,0.03125,0.075,1.95,0.3,0.08125,0.3625,0.0375,0.03125,0.2,0,0.26875,0.3,7.69375,0.13125,0.575,0.56875,0.11875,9.44375,0.05,0.125,2138,160,0.44501645,0.963855422,0.761904762,1,42.062,15.14182408,13.55984256,7.140158772,321.1,38.3125,0.296296296,1,15,0,0,0
442501,27,0.798994975,0.201005025,0.51758794,0.065326633,0.040201005,0.050251256,0.874371859,1.909547739,0.040201005,0.728643216,0.050251256,0.040201005,3.64321608,0.291457286,0.140703518,0.311557789,0.050251256,0.050251256,0.286432161,0.005025126,0.32160804,0.32160804,8.095477387,0.231155779,0.422110553,0.547738693,0.090452261,9.527638191,0.075376884,0.195979899,2220,199,0.504099468,0.956730769,0.731617647,1,48.058,17.24289915,14.89175402,62.43380988,467.160804,37.85929648,0.209677419,1,20,0,0,0
442501,28,0.277108434,0.156626506,0.5,0.096385542,0.054216867,0.054216867,0.469879518,1.542168675,0.060240964,0.608433735,0.042168675,0.030120482,1.427710843,0.240963855,0.042168675,0.313253012,0.012048193,0.042168675,0.253012048,0.006024096,0.325301205,0.228915663,5.222891566,0.253012048,0.319277108,0.596385542,0.114457831,10.85542169,0.018072289,0.144578313,2302,166,0.311690245,0.948571429,0.691666667,1,43.956,15.00874188,14.2610629,28.05609648,566.7951807,37.19879518,0,0,0,0,0,0
442501,29,0.569892473,0.11827957,0.290322581,0.11827957,0.010752688,0.021505376,0.666666667,1.344086022,0.032258065,0.548387097,0,0.064516129,3.494623656,0.290322581,0.537634409,0.23655914,0.021505376,0.053763441,0.290322581,0,0.333333333,0.129032258,5.892473118,0.129032258,0.548387097,0.408602151,0.11827957,7.032258065,0.043010753,0.107526882,2385,93,0.534579655,0.93,0.645833333,1,33.089,12.0288573,10.16580496,-39.38374235,736.8064516,39.21505376,0,0,0,0,0,0
442501,30,1.371428571,0.047619048,0.523809524,0.047619048,0.00952381,0.095238095,0.933333333,1.447619048,0.047619048,0.619047619,0.038095238,0.057142857,2.714285714,0.219047619,0.152380952,0.228571429,0.066666667,0.028571429,0.180952381,0.00952381,0.342857143,0.114285714,3.561904762,0.228571429,0.276190476,0.542857143,0.123809524,6.828571429,0.066666667,0.142857143,2467,105,0.48599595,0.954545455,0.729166667,1,34.015,12.45850609,10.8882492,31.70631672,28.79047619,39.42857143,0,0,0,0,0,0
442501,31,1.245033113,0.092715232,0.437086093,0.066225166,0.026490066,0.013245033,1.741721854,1.543046358,0.079470199,0.900662252,0.01986755,0.01986755,4.721854305,0.317880795,0.072847682,0.317880795,0.01986755,0.052980132,0.251655629,0.013245033,0.251655629,0.139072848,3.158940397,0.152317881,1.066225166,0.496688742,0.092715232,8.476821192,0.099337748,0.19205298,2549,151,0.580223828,0.955696203,0.671111111,1,42.269,15.53431416,12.65203191,33.05342734,134.3178808,39.92715232,0,0,0,0,0,0
442501,32,0.40625,0.1875,0.458333333,0.09375,0.010416667,0.041666667,0.489583333,1.354166667,0.020833333,0.65625,0.052083333,0.020833333,1.15625,0.239583333,0.03125,0.28125,0.052083333,0.052083333,0.0625,0.020833333,0.239583333,0.114583333,6.427083333,0.104166667,0.3125,0.427083333,0.104166667,7.916666667,0.104166667,0.104166667,2631,96,0.561557832,0.905660377,0.615384615,1,35.14,12.50433775,10.34655786,-23.66149723,687.625,39.52083333,0.422222222,1,35,0,0,0
442501,33,0.440528634,0.211453744,0.550660793,0.083700441,0.057268722,0.061674009,0.766519824,1.546255507,0.044052863,0.938325991,0.105726872,0.061674009,1.440528634,0.334801762,0.030837004,0.352422907,0.057268722,0.061674009,0.224669604,0.004405286,0.418502203,0.251101322,9.823788546,0.215859031,0.343612335,0.436123348,0.105726872,9.718061674,0.057268722,0.114537445,2713,227,0.416517481,0.965957447,0.702786378,1,51.441,17.90192981,16.27514041,-67.23685474,753.6828194,40.88105727,0,0,0,0,0,0
442501,34,0.489690722,0.463917526,0.62371134,0.06185567,0.005154639,0.036082474,0.737113402,1.608247423,0.046391753,0.742268041,0.067010309,0.030927835,1.180412371,0.288659794,0.051546392,0.422680412,0.077319588,0.010309278,0.262886598,0,0.355670103,0.216494845,7.072164948,0.144329897,0.329896907,0.582474227,0.072164948,9.721649485,0.06185567,0.082474227,2796,194,0.39490584,0.97,0.713235294,1,47.049,16.49156103,15.15115333,-12.2407273,795.4742268,44.21134021,0,0,0,0,0,0
442501,35,0.906666667,0.16,0.413333333,0.133333333,0.013333333,0.04,0.72,1.066666667,0.013333333,0.586666667,0.026666667,0.053333333,1.386666667,0.306666667,1.613333333,0.16,0.093333333,0.12,0.626666667,0,0.24,0.24,6.053333333,0.146666667,0.413333333,0.333333333,0.173333333,6.6,0.013333333,0.093333333,2878,75,0.485069681,0.9375,0.625,1,30.36,10.68019792,9.33957144,-1.749910429,681.32,45.17333333,0.486486486,1,32,0,0,0
442501,36,0.526041667,0.135416667,0.4375,0.078125,0.015625,0.052083333,0.677083333,1.567708333,0.020833333,0.78125,0.052083333,0.046875,2.473958333,0.255208333,0.052083333,0.28125,0.041666667,0.03125,0.265625,0,0.401041667,0.203125,5.859375,0.244791667,0.421875,0.411458333,0.072916667,7.109375,0.083333333,0.119791667,2960,192,0.666113689,0.974619289,0.721804511,1,47.686,18.17183972,13.55347068,-17.79048284,711.234375,45.58854167,0.196721311,1,42,0,0,0
442501,37,0.643939394,0.090909091,0.53030303,0.068181818,0.060606061,0.045454545,0.712121212,1.21969697,0.083333333,0.628787879,0.045454545,0.037878788,2.121212121,0.212121212,0.090909091,0.189393939,0.022727273,0.022727273,0.174242424,0.015151515,0.303030303,0.227272727,7.234848485,0.128787879,0.325757576,0.583333333,0.060606061,6.159090909,0.060606061,0.128787879,3042,132,0.657634157,0.970588235,0.8,1,38.299,14.99435696,11.29581066,-8.608968576,156.030303,46.81818182,0,0,0,0,0,0
442501,38,0.882022472,0.106741573,0.404494382,0.073033708,0.028089888,0.04494382,0.983146067,1.252808989,0.04494382,0.657303371,0.02247191,0.016853933,1.994382022,0.235955056,0.56741573,0.280898876,0.016853933,0.028089888,0.275280899,0.016853933,0.308988764,0.264044944,6.376404494,0.106741573,0.415730337,0.41011236,0.134831461,6.870786517,0.056179775,0.112359551,3125,178,0.721247927,0.927083333,0.669172932,1,49.092,18.28564297,12.66604435,10.27572523,244.4213483,46.2752809,0,0,0,0,0,0
442501,39,0.681818182,0.218181818,0.481818182,0.081818182,0.036363636,0.009090909,0.881818182,1.418181818,0.045454545,0.718181818,0.045454545,0.027272727,1,0.445454545,0.045454545,0.236363636,0.045454545,0.045454545,0.227272727,0,0.281818182,0.2,5.145454545,0.172727273,0.418181818,0.6,0.118181818,9.1,0.072727273,0.118181818,3207,110,0.848954002,0.833333333,0.539215686,1,42.426,17.45517383,9.224478919,-28.97840081,211.3545455,49.20909091,0.509433962,1,40,0,0,0
442501,40,0.191780822,0.068493151,0.356164384,0.054794521,0.02739726,0.01369863,0.287671233,1.02739726,0.04109589,0.219178082,0.02739726,0.01369863,0.876712329,0.219178082,0.02739726,0.219178082,0,0.02739726,0.205479452,0,0.123287671,0.150684932,4.698630137,0.123287671,0.232876712,0.273972603,0.054794521,5.876712329,0.095890411,0.054794521,3289,73,0.870549292,0.935897436,0.608333333,1,31.005,13.92996077,6.854672141,-37.57189268,207.0547945,53.68493151,0.615384615,1,39,0,0,0
442501,41,0.815,0.19,0.775,0.105,0.02,0.055,0.71,1.89,0.03,0.795,0.06,0.05,1.755,0.3,0.085,0.43,0.07,0.085,0.32,0,0.415,0.205,7.015,0.185,0.47,0.56,0.085,10.71,0.08,0.125,3371,200,0.83218058,0.884955752,0.621118012,1,55.923,22.14785521,12.28109019,6.802366984,810.865,58.17,0.352112676,2,53,55,0,0
442501,42,0.888268156,0.156424581,0.569832402,0.111731844,0.016759777,0.044692737,1.033519553,1.536312849,0.067039106,0.893854749,0.044692737,0.067039106,2.882681564,0.284916201,0.061452514,0.251396648,0.027932961,0.039106145,0.340782123,0.005586592,0.379888268,0.262569832,7.48603352,0.162011173,0.597765363,0.491620112,0.05027933,8.497206704,0.067039106,0.150837989,3454,179,0.503213248,0.957219251,0.701960784,1,45.453,16.32354447,14.10619122,33.97685162,709.9385475,60.10614525,0.203389831,1,36,0,0,0
442501,43,0.701754386,0.131578947,0.798245614,0.245614035,0.061403509,0.043859649,2.157894737,1.526315789,0.078947368,0.578947368,0.070175439,0.035087719,1.578947368,0.385964912,0.043859649,0.403508772,0.035087719,0.026315789,0.245614035,0.00877193,0.368421053,0.342105263,4.675438596,0.271929825,0.561403509,0.421052632,0.105263158,10.3245614,0.026315789,0.096491228,3536,114,0.374685179,0.957983193,0.730769231,1,35.33,12.59476912,11.67726664,-30.29041006,258.2017544,62.47368421,0,0,0,0,0,0
442501,44,1.182608696,0.113043478,0.573913043,0.130434783,0.060869565,0.069565217,1.130434783,1.773913043,0.069565217,0.826086957,0.052173913,0.034782609,2.434782609,0.313043478,0.069565217,0.391304348,0.052173913,0.086956522,0.226086957,0.017391304,0.486956522,0.2,6.339130435,0.243478261,0.608695652,0.495652174,0.07826087,9.217391304,0.07826087,0.191304348,3618,115,0.512976791,0.974576271,0.737179487,1,35.603,13.18378709,11.31699549,-23.74673155,184.5565217,63.43478261,0.239130435,1,51,0,0,0
442501,45,1.532051282,0.153846154,0.615384615,0.096153846,0.032051282,0.006410256,0.967948718,1.608974359,0.044871795,0.955128205,0.064102564,0.057692308,3.525641026,0.314102564,0.211538462,0.269230769,0.025641026,0.044871795,0.307692308,0.006410256,0.326923077,0.237179487,6.679487179,0.230769231,0.538461538,0.557692308,0.08974359,8.352564103,0.057692308,0.153846154,3700,156,0.373018945,0.957055215,0.742857143,1,42.153,14.70247292,13.64130321,8.400905181,608.6730769,64.05128205,0.41509434,2,52,68,0,0
442501,46,0.308641975,0.135802469,0.679012346,0.061728395,0.037037037,0.074074074,0.925925926,1.679012346,0.037037037,0.790123457,0.024691358,0.037037037,1.75308642,0.185185185,0.012345679,0.345679012,0.037037037,0.049382716,0.197530864,0,0.358024691,0.172839506,5.259259259,0.135802469,0.358024691,0.308641975,0.098765432,10.08641975,0.086419753,0.197530864,3782,81,0.800360141,0.89010989,0.578571429,1,34.305,13.65737544,8.187863051,15.19909488,61.02469136,62.51851852,0.534883721,1,56,0,0,0
442501,47,0.310344828,0.110344828,0.489655172,0.110344828,0.013793103,0.034482759,0.634482759,1.268965517,0.027586207,0.572413793,0.068965517,0.006896552,0.786206897,0.289655172,0.096551724,0.331034483,0.034482759,0.020689655,0.324137931,0,0.372413793,0.213793103,4.110344828,0.15862069,0.351724138,0.455172414,0.075862069,10.57931034,0.062068966,0.179310345,3865,145,0.367871716,0.960264901,0.739795918,1,40.284,14.18969275,13.19466256,61.24762348,100.9655172,65.77241379,0,0,0,0,0,0
442501,48,1.127272727,0.1,0.636363636,0.127272727,0.036363636,0.072727273,1.054545455,1.363636364,0.018181818,0.754545455,0.009090909,0.009090909,2.5,0.272727273,0.5,0.163636364,0.054545455,0.036363636,0.2,0.018181818,0.318181818,0.127272727,3.327272727,0.263636364,0.363636364,0.427272727,0.063636364,6.581818182,0.136363636,0.154545455,3947,110,0.464109529,0.948275862,0.705128205,1,34.776,12.65463868,11.20919825,-5.189946036,158.2363636,64.40909091,0,0,0,0,0,0
442501,49,1.31875,0.125,0.51875,0.075,0.0375,0.03125,0.93125,1.475,0.0375,0.69375,0.0125,0.025,2.39375,0.3,0.0625,0.21875,0.05625,0.0625,0.18125,0,0.33125,0.2625,5.56875,0.24375,0.51875,0.4375,0.0875,9.36875,0.1,0.175,4029,160,0.503252463,0.96969697,0.714285714,1,42.641,15.48752911,13.38338461,9.779626418,565.9625,65.21875,0.267857143,1,71,0,0,0
442501,50,0.822695035,0.156028369,0.588652482,0.134751773,0.056737589,0.092198582,0.858156028,1.446808511,0.04964539,0.673758865,0.035460993,0.056737589,1.695035461,0.255319149,0.326241135,0.234042553,0.014184397,0.028368794,0.404255319,0.021276596,0.432624113,0.290780142,6.319148936,0.156028369,0.439716312,0.617021277,0.070921986,8.439716312,0.063829787,0.092198582,4111,141,0.617374877,0.959183673,0.677884615,1,40.218,15.20823791,11.96385072,-71.46232264,24.07801418,65.34751773,0.490566038,2,59,67,0,0
442501,51,1.47761194,0.21641791,0.611940299,0.126865672,0.014925373,0.059701493,2.223880597,2.134328358,0.059701493,0.865671642,0.044776119,0.044776119,3.402985075,1.552238806,0.097014925,0.328358209,0.067164179,0.067164179,0.246268657,0,0.492537313,0.305970149,6.492537313,0.201492537,0.589552239,0.604477612,0.097014925,8.858208955,0.074626866,0.104477612,4194,134,0.506389874,0.971014493,0.736263736,1,38.779,14.1256933,12.1806509,-7.299816622,197.4402985,65.81343284,0.530612245,2,44,65,0,0
442501,52,1.103030303,0.193939394,0.472727273,0.115151515,0.042424242,0.078787879,0.672727273,1.654545455,0.03030303,0.860606061,0.048484848,0.042424242,2.896969697,0.36969697,0.060606061,0.248484848,0.048484848,0.012121212,0.145454545,0.024242424,0.345454545,0.309090909,6.63030303,0.2,0.527272727,0.43030303,0.066666667,8.545454545,0.078787879,0.151515152,4276,165,0.337170895,0.9375,0.64453125,1,45.445,15.10873968,14.22402415,-57.98890182,622.6424242,66.07272727,0.49122807,2,45,68,0,0
442501,53,0.485436893,0.233009709,0.757281553,0.067961165,0.009708738,0.029126214,0.650485437,1.378640777,0.048543689,0.572815534,0.097087379,0.009708738,1.213592233,0.330097087,0.019417476,0.339805825,0.019417476,0.058252427,0.184466019,0,0.32038835,0.252427184,5.776699029,0.233009709,0.330097087,0.475728155,0.116504854,7.640776699,0.038834951,0.116504854,4358,103,0.774131167,0.962616822,0.817460317,1,35.76,14.68428882,9.295525234,-5.000503578,805.4271845,66.63106796,0.636363636,2,41,55,0,0
442501,54,0.791666667,0.197916667,0.604166667,0.083333333,0.020833333,0.114583333,0.666666667,1.125,0.010416667,0.5625,0.083333333,0.041666667,2.59375,0.25,0.041666667,0.208333333,0.020833333,0.010416667,0.239583333,0,0.333333333,0.270833333,9.489583333,0.15625,0.479166667,0.427083333,0.0625,7.729166667,0.0625,0.072916667,4440,96,0.691301312,0.941176471,0.671328671,1,33.089,13.13218403,9.488877603,28.1087708,137.6041667,68.75,0,0,0,0,0,0
442501,55,0.593582888,0.524064171,0.550802139,0.058823529,0.026737968,0.048128342,0.657754011,1.139037433,0.037433155,0.647058824,0.042780749,0.021390374,1.315508021,0.20855615,0.229946524,0.235294118,0.032085561,0.053475936,0.267379679,0.010695187,0.294117647,0.128342246,5.005347594,0.117647059,0.240641711,0.363636364,0.069518717,7.411764706,0.048128342,0.112299465,4522,187,0.541680618,0.968911917,0.6875,1,46.768,16.97016551,14.26485613,48.59583255,790.1122995,67.61497326,0.147540984,2,41,53,0,0
