ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_190Os_190Os,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_7_Control_M_Cerebellum_240424_1,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11
65535,11033,0.376923077,0.123076923,0.230769231,0.146153846,0.007692308,0.046153846,1.746153846,1.338461538,0.069230769,0.261538462,0.015384615,0.046153846,1.269230769,0.338461538,0.046153846,0.592307692,0.038461538,0.046153846,0.446153846,0.007692308,0.392307692,0.361538462,2.123076923,0.3,0.469230769,0.538461538,0.146153846,16.26153846,0.076923077,0.138461538,0.046153846,12.2,23.38461538,11033,1252,0.767385156,0.909090909,0.677083333,10,40.466,16.31694753,10.46220513,17.63227346,1267.861538,174.7923077,0.588235294,19,10571,11765,0,0,0,0,0,0,0,0,0
65535,11043,1.8625,0.125,0.3,0.0875,0.0625,0.075,4.7375,1.6625,0.075,0.3,0.1,0.1375,20.275,0.3375,0.275,0.15,0.175,0.075,0.6,0.0375,0.4,0.2,2.2375,0.25,1.5625,0.325,0.1,11.8,0.1125,0.0625,0.0375,12.55,25.2125,11043,770,0.383480903,0.975609756,0.8,10,28.929,10.58592733,9.776620545,50.2841984,54.1625,175.5,0.888888889,48,10273,10677,10995,11351,11649,0,0,0,0,0,0
65535,11052,2.961038961,0.242424242,0.45021645,0.112554113,0.03030303,0.103896104,5.948051948,2.502164502,0.12987013,0.363636364,0.082251082,0.168831169,19.43290043,0.567099567,0.255411255,0.363636364,0.116883117,0.064935065,1.147186147,0.004329004,0.484848485,0.212121212,2.363636364,0.277056277,2.298701299,0.623376623,0.142857143,19.35064935,0.121212121,0.177489177,0.047619048,16.54112554,29.004329,11052,2224,0.657501936,0.924,0.590792839,10,58.082,20.17391773,15.2000959,-0.678100961,235.4199134,177.030303,0.716216216,29,10504,11274,11775,0,0,0,0,0,0,0,0
65535,11062,0.651685393,0.056179775,0.337078652,0.134831461,0.011235955,0.101123596,2.415730337,1.865168539,0.04494382,0.629213483,0.033707865,0.112359551,4.764044944,0.606741573,0.033707865,0.617977528,0.056179775,0.04494382,0.539325843,0.033707865,0.606741573,0.426966292,8.123595506,0.269662921,0.876404494,0.528089888,0.08988764,19.24719101,0.157303371,0.247191011,0.02247191,15.66292135,30.25842697,11062,857,0.470642776,0.89,0.741666667,10,33.312,11.60786015,10.24189186,62.51189382,345.4044944,173.9438202,0.717948718,29,11101,11476,11543,0,0,0,0,0,0,0,0
65535,11072,0.299465241,0.053475936,0.213903743,0.080213904,0.026737968,0.048128342,1.294117647,0.802139037,0.064171123,0.385026738,0.005347594,0.053475936,2.128342246,0.203208556,0.069518717,0.240641711,0.053475936,0.016042781,0.320855615,0.016042781,0.267379679,0.213903743,3.620320856,0.213903743,0.459893048,0.336898396,0.080213904,8.882352941,0.069518717,0.144385027,0,11.6631016,23.20320856,11072,1800,0.717218497,0.912195122,0.611111111,10,50.969,19.11617317,13.32107379,-39.28297506,499.7326203,177.6737968,0.707692308,39,10205,11486,11601,11803,0,0,0,0,0,0,0
65535,11081,0.392857143,0.107142857,0.095238095,0.023809524,0.083333333,0.023809524,1.404761905,0.738095238,0.05952381,0.416666667,0.047619048,0.035714286,1.845238095,0.19047619,0.023809524,0.166666667,0.05952381,0.023809524,0.238095238,0.011904762,0.345238095,0.214285714,2.55952381,0.095238095,0.297619048,0.392857143,0.095238095,7.94047619,0.071428571,0.130952381,0.035714286,12.13095238,22.57142857,11081,809,0.633907327,0.903225806,0.694214876,10,34.073,12.09547345,9.354748176,48.35911441,596.7738095,176.8809524,0.897435897,19,10947,11264,0,0,0,0,0,0,0,0,0
65535,11091,0.711538462,0.076923077,0.298076923,0.086538462,0.019230769,0.067307692,3.057692308,1.163461538,0.076923077,0.442307692,0.038461538,0.038461538,4.105769231,0.298076923,0.144230769,0.288461538,0.076923077,0.019230769,0.509615385,0.009615385,0.413461538,0.192307692,3.971153846,0.192307692,1.057692308,0.634615385,0.086538462,12.46153846,0.048076923,0.153846154,0.038461538,15.55769231,28.98076923,11091,1001,0.89317047,0.688741722,0.525252525,10,50.291,19.1736129,8.622723779,-77.10619118,850.6538462,176.7403846,0.949152542,48,10032,11149,11226,11370,12034,0,0,0,0,0,0
65535,11101,0.883116883,0.116883117,0.350649351,0.155844156,0.012987013,0.077922078,1.987012987,1.155844156,0.025974026,0.454545455,0.038961039,0.025974026,6.519480519,0.467532468,0.077922078,0.324675325,0.077922078,0.064935065,0.402597403,0.038961039,0.363636364,0.454545455,3.415584416,0.116883117,1.25974026,0.584415584,0.142857143,14.2987013,0.012987013,0.25974026,0.012987013,14.2987013,26.77922078,11101,741,0.856368545,0.836956522,0.658119658,10,35.752,14.60277012,7.54036084,62.6749366,337.7662338,174.3376623,10,48,10456,11062,11466,11476,11543,0,0,0,0,0,0
65535,11110,0.680555556,0.180555556,0.319444444,0.25,0.041666667,0.097222222,3.916666667,1.402777778,0.125,0.277777778,0.097222222,0.041666667,5.694444444,0.416666667,0.263888889,0.458333333,0.013888889,0.041666667,0.472222222,0,0.458333333,0.347222222,2.430555556,0.097222222,1.041666667,0.986111111,0.097222222,19.70833333,0.125,0.166666667,0.013888889,14.625,250,11110,693,0.759237283,0.837209302,0.553846154,10,34.735,12.98987412,8.453990799,11.93029543,393.1388889,176.6527778,0.857142857,29,10927,10937,11553,0,0,0,0,0,0,0,0
65535,11120,0.643478261,0.147826087,0.295652174,0.108695652,0.039130435,0.056521739,3.704347826,1.37826087,0.1,0.804347826,0.069565217,0.034782609,5.430434783,0.608695652,0.2,0.37826087,0.047826087,0.052173913,0.547826087,0.004347826,0.539130435,0.386956522,6.434782609,0.269565217,1.134782609,0.717391304,0.108695652,16.46521739,0.108695652,0.226086957,0.008695652,20.70434783,38.37391304,11120,2214,0.340166633,0.795847751,0.547619048,10,67.146,19.59422768,18.42572934,64.52804591,460.7478261,174.5869565,0.654761905,39,10783,11255,11572,12054,0,0,0,0,0,0,0
65535,11139,0.2,0.072727273,0.181818182,0.072727273,0.090909091,0.054545455,0.854545455,0.709090909,0.018181818,0.472727273,0,0.036363636,0.618181818,0.163636364,0.109090909,0.181818182,0,0,0.272727273,0,0.363636364,0.218181818,3.072727273,0.145454545,0.236363636,0.345454545,0.090909091,9.8,0.090909091,0.145454545,0,11.18181818,20.25454545,11139,530,0.586616163,0.982142857,0.763888889,10,24.43,9.420321698,7.629189757,52.4778543,786.6545455,176.4363636,0.724137931,39,10658,11216,11505,11755,0,0,0,0,0,0,0
65535,11149,0.656862745,0.176470588,0.254901961,0.196078431,0.029411765,0.068627451,2.931372549,1.098039216,0.058823529,0.362745098,0.009803922,0.098039216,6.235294118,0.450980392,0.196078431,0.480392157,0.078431373,0.029411765,0.470588235,0.009803922,0.37254902,0.264705882,5.225490196,0.176470588,0.578431373,0.558823529,0.117647059,13.76470588,0.049019608,0.176470588,0.029411765,11.62745098,21.11764706,11149,982,0.56296189,0.894736842,0.713286713,10,35.694,12.71665165,10.51009457,75.26830265,857.8235294,176.6470588,0.931818182,29,10350,11091,11611,0,0,0,0,0,0,0,0
65535,11158,0.38,0.16,0.226666667,0.12,0.04,0.093333333,2.58,1.226666667,0.066666667,0.493333333,0.006666667,0.073333333,3.406666667,0.413333333,0.166666667,0.26,0.086666667,0.026666667,0.386666667,0.013333333,0.373333333,0.28,6.266666667,0.186666667,0.513333333,0.606666667,0.08,14.5,0.106666667,0.22,0.04,13.10666667,23.81333333,11158,1444,0.736934934,0.949367089,0.678733032,10,42.914,16.96545122,11.46802891,22.74421769,1149.766667,176.5,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,11168,0.881818182,0.136363636,0.263636364,0.118181818,0.036363636,0.090909091,3.890909091,1.290909091,0.1,0.263636364,0.045454545,0.054545455,3.136363636,0.563636364,0.081818182,0.127272727,0.054545455,0.1,1.627272727,0,0.363636364,0.227272727,2.090909091,0.281818182,1.845454545,0.609090909,0.090909091,18.62727273,0.109090909,0.190909091,0,11.8,21.37272727,11168,1059,0.376460286,0.964912281,0.705128205,10,34.586,12.35893818,11.44972517,57.03152821,1333.390909,176.2545455,0.2,10,10841,0,0,0,0,0,0,0,0,0,0
65535,11178,1.765217391,0.243478261,0.260869565,0.104347826,0.043478261,0.139130435,4.130434783,1.634782609,0.060869565,0.443478261,0.095652174,0.060869565,14.54782609,0.547826087,0.243478261,0.504347826,0.130434783,0.130434783,0.565217391,0,0.72173913,0.27826087,2.095652174,0.330434783,2.382608696,0.582608696,0.12173913,12.97391304,0.060869565,0.182608696,0.017391304,15.24347826,28.25217391,11178,1107,0.810199264,0.92,0.71875,10,39.035,16.19086215,9.490347464,1.140313903,155.3478261,178.5652174,0.5,10,10860,0,0,0,0,0,0,0,0,0,0
65535,11187,0.67816092,0.149425287,0.425287356,0.195402299,0.022988506,0.011494253,1.896551724,1.402298851,0.022988506,0.505747126,0.08045977,0.022988506,7.103448276,0.540229885,0.195402299,0.632183908,0.08045977,0.08045977,0.574712644,0,0.528735632,0.494252874,2.16091954,0.195402299,0.655172414,0.827586207,0.183908046,17.4137931,0.103448276,0.149425287,0,15.50574713,28.63218391,11187,838,0.257982086,0.878787879,0.557692308,10,37.001,11.50885261,11.11927451,-5.768134513,428.3793103,177.5517241,10,77,10282,10610,10773,10783,11245,11389,11563,11726,0,0,0
65535,11197,0.917647059,0.117647059,0.247058824,0.117647059,0.064705882,0.058823529,3.364705882,2.029411765,0.123529412,0.541176471,0.041176471,0.123529412,14.79411765,0.676470588,0.194117647,0.529411765,0.129411765,0.064705882,0.7,0.029411765,0.488235294,0.494117647,6.247058824,0.247058824,1.641176471,1.023529412,0.158823529,19.07647059,0.082352941,0.205882353,0.041176471,20.46470588,37.06470588,11197,1637,0.888708378,0.817307692,0.429292929,10,56.693,23.28875731,10.67726459,50.43082083,659.0117647,172.9529412,0.863013699,58,10475,10638,11303,11582,11678,11880,0,0,0,0,0
65535,11207,0.365296804,0.077625571,0.237442922,0.082191781,0.01369863,0.01826484,1.716894977,1.03196347,0.054794521,0.579908676,0.02739726,0.050228311,1.566210046,0.369863014,0.141552511,0.292237443,0.059360731,0.02739726,0.237442922,0.00913242,0.342465753,0.310502283,3.205479452,0.173515982,0.593607306,0.479452055,0.095890411,11.07762557,0.082191781,0.114155251,0.02739726,14.20091324,26.0913242,11207,2108,0.484168606,0.931914894,0.675925926,10,53.475,18.13896744,15.87113797,30.32170371,674.739726,176.8584475,0.656716418,39,10523,11303,11678,11890,0,0,0,0,0,0,0
65535,11216,0.582608696,0.12173913,0.304347826,0.130434783,0.034782609,0.104347826,1.747826087,1.434782609,0.052173913,0.417391304,0.07826087,0.069565217,6.173913043,0.356521739,0.147826087,0.469565217,0.086956522,0.043478261,0.547826087,0.017391304,0.339130435,0.252173913,2.817391304,0.182608696,0.6,0.504347826,0.060869565,13.74782609,0.07826087,0.217391304,0,14.13913043,26.62608696,11216,1107,0.748980617,0.851851852,0.56372549,10,42.98,15.34813174,10.16954788,68.07904487,795.573913,173.8173913,10,77,10224,10427,10658,11024,11139,11428,11505,11688,0,0,0
65535,11226,0.739130435,0.202898551,0.275362319,0.072463768,0.028985507,0.043478261,2.536231884,1.579710145,0.086956522,0.68115942,0.028985507,0.043478261,6.217391304,0.289855072,0.086956522,0.420289855,0.043478261,0.043478261,1.057971014,0.014492754,0.376811594,0.405797101,5.782608696,0.188405797,0.869565217,0.565217391,0.144927536,16.86956522,0.057971014,0.144927536,0.014492754,15.84057971,29.05797101,11226,664,0.751093397,0.775280899,0.492857143,10,36.43,13.47638207,8.89705303,-61.32741368,843.6666667,175.2173913,0.822222222,39,10032,11091,11370,12034,0,0,0,0,0,0,0
65535,11235,1.590361446,0.120481928,0.373493976,0.060240964,0.120481928,0.096385542,5.939759036,1.662650602,0.072289157,0.289156627,0.108433735,0.060240964,12.01204819,0.722891566,0.373493976,0.373493976,0.024096386,0.036144578,1.204819277,0,0.34939759,0.301204819,4.012048193,0.253012048,2.638554217,0.855421687,0.180722892,25.01204819,0.096385542,0.192771084,0.024096386,13.06024096,23.8313253,11235,799,0.823032198,0.954022989,0.628787879,10,32.411,14.05121364,7.981015145,39.54329399,1307.590361,175.4819277,0.571428571,29,10841,11332,12015,0,0,0,0,0,0,0,0
65535,11245,0.802816901,0.183098592,0.225352113,0.112676056,0,0.014084507,2.873239437,1.14084507,0.028169014,0.450704225,0.042253521,0.070422535,12.01408451,0.535211268,0.183098592,0.281690141,0.154929577,0.042253521,0.563380282,0.028169014,0.507042254,0.267605634,6.971830986,0.281690141,1.154929577,0.85915493,0.014084507,12.4084507,0.056338028,0.070422535,0,15.70422535,29.8028169,11245,684,0.662040283,0.739583333,0.496503497,10,36.951,12.8432203,9.625585895,3.459548439,437.0422535,176.7746479,10,67,10282,10610,10783,11187,11255,11399,11726,0,0,0,0
65535,11255,0.266055046,0.137614679,0.28440367,0.110091743,0.036697248,0.055045872,1.28440367,0.889908257,0.055045872,0.660550459,0.027522936,0.027522936,1.76146789,0.357798165,0.073394495,0.155963303,0.036697248,0.027522936,0.467889908,0.036697248,0.376146789,0.431192661,7.201834862,0.110091743,0.458715596,0.330275229,0.091743119,10.60550459,0.055045872,0.174311927,0,16.68807339,30.88990826,11255,1049,0.869577527,0.778571429,0.465811966,10,46.619,18.58610617,9.177753078,-61.14678684,451.4678899,179.0366972,10,58,10783,11120,11245,11399,11669,12054,0,0,0,0,0
65535,11264,0.494252874,0.08045977,0.218390805,0.103448276,0.057471264,0.103448276,2.298850575,1.459770115,0.057471264,0.298850575,0.057471264,0.068965517,6.540229885,0.298850575,0.16091954,0.448275862,0.057471264,0.137931034,0.586206897,0.034482759,0.425287356,0.390804598,2.264367816,0.24137931,0.413793103,0.655172414,0.149425287,13.74712644,0.057471264,0.126436782,0,11.28735632,22.05747126,11264,838,0.709318415,0.915789474,0.725,10,32.394,12.70045275,8.952399381,70.92834386,605.3448276,176.6091954,0.641025641,19,11081,11293,0,0,0,0,0,0,0,0,0
65535,11284,0.378151261,0.092436975,0.176470588,0.159663866,0.008403361,0.050420168,1.773109244,0.974789916,0.042016807,0.403361345,0.025210084,0.058823529,3.915966387,0.327731092,0.109243697,0.25210084,0.008403361,0.025210084,0.134453782,0.008403361,0.43697479,0.18487395,4.571428571,0.176470588,0.428571429,0.445378151,0.075630252,9.781512605,0.084033613,0.092436975,0.025210084,13.53781513,26.53781513,11284,1146,0.389975378,0.92248062,0.653846154,10,38.225,13.04035284,12.00788661,72.72034099,576.0672269,180.3193277,0.4375,19,10407,11014,0,0,0,0,0,0,0,0,0
65535,11293,0.359504132,0.144628099,0.285123967,0.107438017,0.045454545,0.090909091,2.256198347,1.256198347,0.074380165,0.314049587,0.045454545,0.041322314,5.79338843,0.380165289,0.123966942,0.301652893,0.070247934,0.037190083,0.338842975,0,0.380165289,0.214876033,3.929752066,0.260330579,0.723140496,0.504132231,0.095041322,11.47107438,0.090909091,0.132231405,0.016528926,15.66528926,27.82231405,11293,2330,0.754693722,0.889705882,0.593137255,10,61.092,22.45635985,14.73310731,-12.81322934,621.1198347,177.2603306,0.397435897,29,10793,10956,11264,0,0,0,0,0,0,0,0
65535,11312,0.266272189,0.065088757,0.153846154,0.142011834,0.023668639,0.106508876,1.366863905,1.272189349,0.053254438,0.544378698,0.023668639,0.035502959,2.532544379,0.396449704,0.088757396,0.378698225,0.047337278,0.047337278,0.50887574,0.035502959,0.289940828,0.343195266,2.704142012,0.201183432,0.50887574,0.550295858,0.065088757,12.82248521,0.088757396,0.142011834,0.00591716,12.14201183,23.24852071,11312,1627,0.823563201,0.862244898,0.552287582,10,51.904,20.15131141,11.4303179,-57.06208541,980.0769231,181.2662722,0.5625,19,10667,11620,0,0,0,0,0,0,0,0,0
65535,11322,0.627118644,0.127118644,0.288135593,0.110169492,0.042372881,0.033898305,1.601694915,1.144067797,0.050847458,0.203389831,0.033898305,0.016949153,5.974576271,0.406779661,0.169491525,0.271186441,0.042372881,0.025423729,0.271186441,0.008474576,0.338983051,0.228813559,1.898305085,0.101694915,2.449152542,0.627118644,0.203389831,17.95762712,0.050847458,0.228813559,0.008474576,11.57627119,20.52542373,11322,1136,0.713779905,0.929133858,0.715151515,10,38.977,14.89157106,10.42961079,19.15061826,1202.016949,180.6101695,0.38,10,10898,0,0,0,0,0,0,0,0,0,0
65535,11332,1.254545455,0.154545455,0.336363636,0.2,0.018181818,0.090909091,6.454545455,1.772727273,0.1,0.272727273,0.036363636,0.1,9.581818182,1.009090909,0.127272727,0.481818182,0.1,0.081818182,0.909090909,0,0.463636364,0.390909091,3.572727273,0.263636364,2.354545455,1.027272727,0.163636364,32.55454545,0.154545455,0.245454545,0.045454545,14.99090909,27.11818182,11332,1059,0.780464842,0.866141732,0.539215686,10,41.335,15.65328597,9.786429262,80.20291475,1312.809091,181.8545455,0.769230769,29,10841,11235,12015,0,0,0,0,0,0,0,0
65535,11341,1.787234043,0.265957447,0.414893617,0.244680851,0.010638298,0.085106383,4.787234043,2.29787234,0.180851064,0.287234043,0.053191489,0.159574468,11.55319149,0.468085106,0.436170213,0.468085106,0.031914894,0.031914894,0.85106383,0,0.531914894,0.234042553,2.882978723,0.276595745,1.968085106,0.819148936,0.20212766,23.94680851,0.170212766,0.244680851,0.031914894,11.26595745,22.53191489,11341,905,0.472171027,0.969072165,0.776859504,10,31.749,11.74349918,10.35197626,-42.22360778,22.27659574,180.5425532,0.475,19,10446,11534,0,0,0,0,0,0,0,0,0
65535,11351,2.226720648,0.190283401,0.400809717,0.117408907,0.032388664,0.089068826,6.028340081,2.744939271,0.109311741,0.651821862,0.068825911,0.117408907,15.17408907,0.437246964,0.226720648,0.356275304,0.08097166,0.064777328,0.829959514,0.020242915,0.477732794,0.331983806,6.562753036,0.327935223,2.340080972,0.793522267,0.117408907,17.6194332,0.129554656,0.153846154,0.028340081,19.24696356,35.52631579,11351,2378,0.586991291,0.863636364,0.619047619,10,62.126,20.29502087,16.43071182,-46.05690378,40.93927126,183.9797571,0.658227848,48,10581,10754,10995,11043,12285,0,0,0,0,0,0
65535,11370,0.567307692,0.076923077,0.240384615,0.134615385,0.048076923,0.057692308,1.701923077,1.076923077,0.134615385,0.538461538,0.028846154,0.057692308,3.913461538,0.432692308,0.259615385,0.278846154,0.048076923,0.028846154,0.451923077,0,0.278846154,0.240384615,3.913461538,0.153846154,0.557692308,0.480769231,0.125,11.66346154,0.019230769,0.182692308,0.028846154,13.84615385,28.25961538,11370,1001,0.614640819,0.936936937,0.666666667,10,35.504,13.10925392,10.34067276,-49.57298313,842.3557692,183.7211538,0.755555556,39,11091,11226,12034,12179,0,0,0,0,0,0,0
65535,11380,0.44047619,0.107142857,0.214285714,0.178571429,0,0.083333333,2.19047619,1.392857143,0.023809524,0.380952381,0.035714286,0.035714286,4.904761905,0.404761905,0.05952381,0.55952381,0.011904762,0.071428571,0.785714286,0.023809524,0.464285714,0.404761905,6.94047619,0.19047619,0.833333333,0.535714286,0.130952381,18.17857143,0.071428571,0.214285714,0.035714286,11.39285714,22.64285714,11380,809,0.601912993,0.943820225,0.7,10,30.277,11.69316246,9.337711401,1.282940967,1282.440476,180.5357143,0.425,10,10985,0,0,0,0,0,0,0,0,0,0
65535,11389,0.822222222,0.066666667,0.17037037,0.125925926,0.051851852,0.02962963,1.755555556,0.82962963,0.044444444,0.355555556,0.044444444,0.081481481,5.977777778,0.311111111,0.103703704,0.177777778,0.051851852,0.037037037,0.340740741,0.007407407,0.266666667,0.348148148,4.385185185,0.140740741,0.859259259,0.562962963,0.044444444,10.97777778,0.051851852,0.096296296,0.007407407,13.12592593,25.79259259,11389,1300,0.800490154,0.931034483,0.703125,10,42.426,17.32658681,10.38461884,71.49816475,412.8814815,182.6592593,0.592592593,58,10706,10716,10773,11187,11563,12400,0,0,0,0,0
65535,11399,0.420289855,0.057971014,0.260869565,0.101449275,0.014492754,0.028985507,2.507246377,1.202898551,0.086956522,0.391304348,0.014492754,0.057971014,8.304347826,0.347826087,0.130434783,0.376811594,0.028985507,0.043478261,0.217391304,0,0.47826087,0.188405797,2.507246377,0.333333333,1.15942029,0.565217391,0.057971014,11.1884058,0.086956522,0.101449275,0.014492754,20.13043478,36.97101449,11399,664,0.797319477,0.958333333,0.638888889,10,29.5,12.33159723,7.442827954,68.33952658,441.6376812,182.1594203,10,58,10783,11245,11255,11669,11726,11967,0,0,0,0,0
65535,11409,0.440860215,0.053763441,0.161290323,0.11827957,0.043010753,0.043010753,2.23655914,1.032258065,0.064516129,0.311827957,0.075268817,0.053763441,7.731182796,0.387096774,0.075268817,0.182795699,0.086021505,0.021505376,0.247311828,0,0.397849462,0.279569892,3.709677419,0.11827957,0.935483871,0.516129032,0.086021505,10.7311828,0.150537634,0.258064516,0.032258065,12.49462366,23.08602151,11409,895,0.844392514,0.894230769,0.62,10,37.092,15.22994306,8.159061341,6.584112493,697.9569892,180.3763441,0.590909091,19,10802,11746,0,0,0,0,0,0,0,0,0
65535,11418,0.545454545,0.115702479,0.330578512,0.214876033,0.024793388,0.066115702,1.958677686,1.32231405,0.107438017,0.595041322,0.016528926,0.024793388,2.545454545,0.297520661,0.115702479,0.280991736,0.066115702,0.033057851,0.52892562,0.008264463,0.479338843,0.396694215,4.355371901,0.214876033,0.661157025,0.603305785,0.115702479,12.19008264,0.090909091,0.231404959,0.074380165,16.34710744,31.25619835,11418,1165,0.836058846,0.902985075,0.593137255,10,42.344,17.17992198,9.425588592,25.25980111,765.8677686,179.8677686,0.867924528,48,10417,11129,11755,11832,11900,0,0,0,0,0,0
65535,11428,0.721153846,0.149038462,0.350961538,0.235576923,0.0625,0.086538462,3.221153846,1.4375,0.096153846,0.4375,0.043269231,0.038461538,5.855769231,0.447115385,0.100961538,0.514423077,0.081730769,0.038461538,0.701923077,0.004807692,0.471153846,0.384615385,4.081730769,0.216346154,1.038461538,0.769230769,0.153846154,16.16346154,0.091346154,0.168269231,0.014423077,15.84134615,29.92788462,11428,2003,0.844767911,0.78490566,0.52,10,60.968,23.71478036,12.6905582,-49.57595958,807.3317308,183.5144231,0.743589744,58,10427,10889,11024,11216,11505,11688,0,0,0,0,0
65535,11438,2.287769784,0.165467626,0.316546763,0.107913669,0.043165468,0.086330935,5.194244604,1.920863309,0.086330935,0.402877698,0.043165468,0.100719424,15.67625899,0.330935252,0.194244604,0.258992806,0.057553957,0.064748201,0.690647482,0.035971223,0.489208633,0.258992806,5.071942446,0.223021583,2.410071942,0.582733813,0.115107914,13.10071942,0.071942446,0.179856115,0.035971223,14.14388489,25.57553957,11438,1338,0.380542513,0.952054795,0.709183673,10,39.639,13.90386192,12.857783,-88.16320024,74.70503597,182.7266187,0.411764706,19,11649,12227,0,0,0,0,0,0,0,0,0
65535,11447,2.520661157,0.256198347,0.537190083,0.198347107,0.074380165,0.148760331,4.644628099,3.157024793,0.082644628,0.363636364,0.05785124,0.223140496,15.24793388,0.561983471,0.247933884,0.537190083,0.074380165,0.115702479,1.347107438,0.008264463,0.561983471,0.198347107,2.801652893,0.305785124,1.876033058,0.727272727,0.239669421,24.68595041,0.099173554,0.231404959,0.016528926,13.75206612,24.70247934,11447,1165,0.867501267,0.823129252,0.593137255,10,45.039,18.74995675,9.326884209,19.00652885,277.8842975,181.6363636,10,58,10918,11004,11852,11861,12025,12525,0,0,0,0,0
65535,11457,1.36,0.16,0.21,0.08,0.02,0.05,3.75,1.2,0.08,0.21,0.04,0.05,9.63,0.4,0.13,0.24,0.04,0.06,0.38,0.02,0.36,0.16,2.74,0.16,1.21,0.58,0.11,13.77,0.11,0.19,0,13.44,23.67,11457,963,0.730642966,0.943396226,0.714285714,10,35.785,13.90900921,9.496511439,-66.96928267,308.83,182.2,0.954545455,58,10687,10696,10870,11466,11659,12025,0,0,0,0,0
65535,11466,0.61003861,0.146718147,0.370656371,0.108108108,0.027027027,0.054054054,2.694980695,1.633204633,0.092664093,1.007722008,0.034749035,0.027027027,5.351351351,0.401544402,0.11969112,0.521235521,0.104247104,0.081081081,0.467181467,0.019305019,0.563706564,0.351351351,6.625482625,0.293436293,0.918918919,0.652509653,0.115830116,15.18532819,0.115830116,0.208494208,0.027027027,17.46332046,32.74517375,11466,2494,0.368933863,0.840909091,0.536231884,10,69.263,20.28412965,18.8531989,-82.09899998,326.7104247,184.4324324,0.891566265,77,10456,10870,11101,11457,11543,11659,12160,12535,0,0,0
65535,11476,0.517857143,0.107142857,0.142857143,0.089285714,0,0.035714286,0.571428571,1.017857143,0.053571429,0.642857143,0.017857143,0.035714286,3.446428571,0.357142857,0.142857143,0.178571429,0.035714286,0.017857143,0.196428571,0,0.232142857,0.375,6.5,0.178571429,0.178571429,0.410714286,0.107142857,9.75,0.053571429,0.107142857,0,13.08928571,23.51785714,11476,539,0.841543632,0.933333333,0.848484848,10,26.762,11.83642411,6.393907845,2.581476641,345.7321429,181.625,10,39,11062,11101,11543,11794,0,0,0,0,0,0,0
65535,11486,0.794466403,0.18972332,0.205533597,0.181818182,0.027667984,0.035573123,2.770750988,1.450592885,0.075098814,0.513833992,0.079051383,0.039525692,7.181818182,0.541501976,0.138339921,0.395256917,0.039525692,0.059288538,0.533596838,0.019762846,0.498023715,0.371541502,3.505928854,0.166007905,1.213438735,0.632411067,0.114624506,14.49011858,0.106719368,0.146245059,0.035573123,16.09486166,30.27272727,11486,2436,0.713512478,0.878472222,0.578947368,10,62.655,22.67613351,15.88786339,62.97570007,516.9881423,180.5098814,0.794871795,48,10398,11072,11495,11803,11813,0,0,0,0,0,0
65535,11495,0.581395349,0.104651163,0.337209302,0.151162791,0,0.11627907,1.941860465,1.337209302,0.069767442,0.523255814,0.058139535,0.011627907,7.569767442,0.686046512,0.11627907,0.348837209,0.081395349,0.034883721,0.546511628,0.011627907,0.372093023,0.209302326,2.488372093,0.139534884,1.023255814,0.569767442,0.093023256,17.05813953,0.139534884,0.151162791,0.034883721,12.06976744,22.58139535,11495,828,0.291734086,0.955555556,0.710743802,10,30.732,10.79669306,10.32703112,-73.12378016,531.6046512,181.9651163,0.58974359,19,11486,11813,0,0,0,0,0,0,0,0,0
