ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,Selection,Sel01
65535,24,1.754385965,0.175438596,0.385964912,0.087719298,0.052631579,0.122807018,0.543859649,1.157894737,0.01754386,0.49122807,0.140350877,0.070175439,3.105263158,0.385964912,0.105263158,0.456140351,0.01754386,0.01754386,0.245614035,0,0.298245614,0.228070175,0.473684211,0.122807018,0.280701754,0.561403509,0.157894737,8.49122807,0.087719298,0.105263158,21.80701754,39.71929825,583,1384,0.772005641,0.93442623,0.633333333,24,26.051,10.99366089,6.98774322,35.29693066,80.87719298,6.140350877,0,0,0,0,0,0,0,0,0,0,0,0
65535,49,2.64516129,0.193548387,0.193548387,0.064516129,0.064516129,0.096774194,0.967741935,2.258064516,0.032258065,0.612903226,0.064516129,0.032258065,9.774193548,0.741935484,0.129032258,0.387096774,0.096774194,0.032258065,0.516129032,0,0.322580645,0.35483871,0.612903226,0.129032258,0.709677419,0.548387097,0.096774194,7.096774194,0.032258065,0.129032258,21.87096774,41.64516129,1190,753,0.477394832,0.939393939,0.738095238,24,17.88,6.896410723,6.059799518,-66.37956725,171.2580645,5.161290323,0.619047619,49,486,1748,0,0,0,0,0,0,0,0
65535,73,0.630769231,0.138461538,0.4,0.046153846,0.046153846,0.076923077,0.384615385,0.8,0.123076923,0.369230769,0.061538462,0.030769231,2.292307692,0.169230769,0.076923077,0.138461538,0.092307692,0.076923077,0.215384615,0,0.215384615,0.092307692,0.507692308,0.092307692,0.446153846,0.276923077,0.046153846,3.846153846,0.107692308,0.4,19.64615385,35.55384615,1773,1578,0.913826538,0.866666667,0.663265306,24,31.931,14.76050235,5.994309949,13.1587912,666.6153846,6.046153846,0.2,24,1044,0,0,0,0,0,0,0,0,0
65535,97,3.825,0.175,0.35,0.025,0.1,0.1,1.25,1.975,0,1.15,0.1,0.075,12.375,0.675,0.3,0.575,0.175,0.05,0.575,0.05,1.05,0.175,2.45,0.225,1.225,0.75,0.2,9.025,0.125,0.05,20.825,37.475,2355,971,0.504732756,0.975609756,0.634920635,24,21.081,7.93242449,6.847868893,-0.07148554,1319.725,5.55,0,0,0,0,0,0,0,0,0,0,0,0
65535,121,2.2,0.107692308,0.338461538,0.092307692,0.061538462,0.138461538,0.723076923,1.953846154,0.061538462,0.646153846,0.046153846,0.061538462,6.461538462,0.430769231,0.046153846,0.738461538,0.030769231,0.061538462,0.461538462,0.046153846,0.538461538,0.2,0.569230769,0.215384615,0.6,0.969230769,0.138461538,9.630769231,0.107692308,0.092307692,18.87692308,35.18461538,2938,1578,0.889408834,0.890410959,0.663265306,24,31.278,14.10736127,6.448652531,8.098403076,52.2,6.323076923,0.538461538,49,996,1700,0,0,0,0,0,0,0,0
65535,146,1.930232558,0.186046512,0.348837209,0.069767442,0.023255814,0.162790698,0.906976744,2.209302326,0.046511628,0.627906977,0.023255814,0.093023256,11.76744186,0.186046512,0.325581395,0.255813953,0.046511628,0,0.697674419,0.046511628,0.674418605,0.139534884,0.534883721,0.162790698,0.744186047,0.558139535,0.186046512,8.186046512,0.093023256,0.069767442,20.11627907,38.3255814,3545,1044,0.681450586,0.934782609,0.597222222,24,22.495,9.090287706,6.65285547,-44.58652737,233.2325581,6.744186047,0.586206897,24,1335,0,0,0,0,0,0,0,0,0
65535,170,2.6875,0.0625,0.40625,0.125,0.046875,0.078125,0.546875,1.53125,0.0625,0.453125,0.015625,0.015625,3.375,0.296875,0.078125,0.296875,0.0625,0.03125,0.421875,0.015625,0.453125,0.21875,0.796875,0.09375,0.5625,0.734375,0.09375,7.953125,0.078125,0.125,21.1875,38.875,4128,1554,0.778244435,0.927536232,0.646464646,24,27.912,11.6146608,7.293559389,64.11599975,503.140625,8.484375,0.371428571,24,874,0,0,0,0,0,0,0,0,0
65535,194,2.46875,0.234375,0.3125,0.0625,0.0625,0.125,0.734375,1.609375,0.09375,0.640625,0.015625,0.1875,4.953125,0.34375,1.578125,0.390625,0.125,0.15625,0.484375,0,0.4375,0.234375,0.453125,0.0625,0.4375,0.78125,0.0625,7.71875,0.03125,0.015625,19.625,36.40625,4711,1554,0.677640547,0.955223881,0.646464646,24,27.267,10.75961087,7.912545618,-11.79443909,813.953125,6.515625,0.628571429,49,1214,1603,0,0,0,0,0,0,0,0
65535,219,4.915254237,0.203389831,0.525423729,0.13559322,0.101694915,0.186440678,1.186440678,2.220338983,0.06779661,1.338983051,0.169491525,0.101694915,4.610169492,0.644067797,0.033898305,0.644067797,0.06779661,0.06779661,0.86440678,0.050847458,0.711864407,0.355932203,2.966101695,0.288135593,1.762711864,1.406779661,0.203389831,13.18644068,0.033898305,0.203389831,39.49152542,70.27118644,5318,1433,0.679860649,0.951612903,0.595959596,24,27.259,10.63665091,7.800295667,8.937183789,1072.152542,6.288135593,0,0,0,0,0,0,0,0,0,0,0,0
65535,243,4.163636364,0.218181818,0.363636364,0.054545455,0.054545455,0.072727273,0.818181818,1.509090909,0.181818182,0.872727273,0.072727273,0.036363636,4.709090909,0.345454545,0.090909091,0.309090909,0.054545455,0.018181818,0.454545455,0,0.563636364,0.181818182,0.345454545,0.236363636,0.690909091,0.781818182,0.072727273,6.272727273,0.054545455,0.054545455,19.87272727,36.89090909,5900,1335,0.754732993,0.93220339,0.714285714,24,25.745,10.53114991,6.908772329,4.450401214,1375.109091,5.8,0.483870968,24,437,0,0,0,0,0,0,0,0,0
65535,267,2.95,0.133333333,0.2,0.016666667,0.066666667,0.116666667,0.833333333,1.366666667,0.116666667,1.25,0.1,0.033333333,3.583333333,0.416666667,0.166666667,0.3,0,0.116666667,0.65,0.05,0.233333333,0.183333333,0.333333333,0.15,0.7,0.716666667,0.083333333,5.883333333,0.066666667,0.166666667,20.2,37.73333333,6483,1457,0.370251486,0.9375,0.740740741,24,26.117,9.326926522,8.664076374,-4.157156551,319.0166667,5.766666667,0.8125,97,291,534,1190,2112,0,0,0,0,0,0
65535,291,3.117647059,0.078431373,0.176470588,0.078431373,0.058823529,0.117647059,0.647058824,1.039215686,0.117647059,0.882352941,0.019607843,0.039215686,2.666666667,0.411764706,0.196078431,0.31372549,0.019607843,0.019607843,0.254901961,0,0.490196078,0.176470588,0.490196078,0.137254902,0.431372549,0.254901961,0.039215686,5.176470588,0.039215686,0.098039216,19.17647059,36.56862745,7066,1238,0.309983689,0.962264151,0.708333333,24,23.595,8.443901579,8.027970817,-39.87978607,326.8627451,6.392156863,0.413793103,49,267,316,0,0,0,0,0,0,0,0
65535,316,3.276595745,0.106382979,0.29787234,0.063829787,0,0.021276596,0.893617021,1.957446809,0.106382979,0.787234043,0.042553191,0.042553191,4.191489362,0.361702128,0.063829787,0.468085106,0.085106383,0.042553191,0.510638298,0,0.29787234,0.14893617,0.255319149,0.14893617,0.468085106,0.404255319,0.063829787,8.14893617,0.106382979,0.085106383,19.65957447,37.82978723,7673,1141,0.630525854,0.959183673,0.746031746,24,22.098,8.919791354,6.923258816,-20.43868437,338.106383,7.319148936,0.592592593,73,291,1505,1530,0,0,0,0,0,0,0
65535,340,2.635294118,0.152941176,0.317647059,0.070588235,0.082352941,0.047058824,0.835294118,1.658823529,0.058823529,0.894117647,0.058823529,0.117647059,5.152941176,0.329411765,0.694117647,0.211764706,0.082352941,0.047058824,0.670588235,0.035294118,0.517647059,0.129411765,0.494117647,0.176470588,0.552941176,0.494117647,0.117647059,6.623529412,0.058823529,0.070588235,20.78823529,35.85882353,8256,2064,0.863837299,0.885416667,0.62962963,24,36.72,15.00951365,7.561356211,12.53243055,366.1647059,6.941176471,0.422222222,49,558,1554,0,0,0,0,0,0,0,0
65535,364,2.5,0.102564103,0.205128205,0.038461538,0.051282051,0.08974359,0.679487179,1.474358974,0.102564103,0.487179487,0.051282051,0.038461538,2.58974359,0.256410256,0.128205128,0.320512821,0.051282051,0.025641026,0.205128205,0.064102564,0.358974359,0.115384615,0.435897436,0.076923077,0.358974359,0.474358974,0.102564103,4.641025641,0.025641026,0.08974359,19.79487179,37.17948718,8838,1894,0.614263066,0.951219512,0.709090909,24,31.915,11.56159865,9.1232727,-33.67765788,471.9230769,7.41025641,0.236842105,49,1918,2574,0,0,0,0,0,0,0,0
65535,388,2.476190476,0.214285714,0.30952381,0.119047619,0.095238095,0.047619048,0.785714286,1.19047619,0,0.69047619,0.023809524,0.119047619,4.476190476,0.30952381,0.214285714,0.285714286,0.071428571,0,0.69047619,0,0.333333333,0.047619048,0.476190476,0.071428571,0.404761905,0.238095238,0.095238095,6.333333333,0.023809524,0.023809524,20.5952381,33.69047619,9421,1020,0.540262202,0.954545455,0.75,24,20.783,8.102731035,6.818421701,-46.46505895,736.1190476,6.976190476,0.96,73,607,923,1068,0,0,0,0,0,0,0
65535,413,4.145454545,0.163636364,0.345454545,0.090909091,0.054545455,0.127272727,1.472727273,1.854545455,0.018181818,0.909090909,0.072727273,0.054545455,6.290909091,0.727272727,0.872727273,0.472727273,0.018181818,0.090909091,1.181818182,0.036363636,0.545454545,0.309090909,0.781818182,0.163636364,0.781818182,0.963636364,0.109090909,12.89090909,0.036363636,0.109090909,27.89090909,55.05454545,10028,1335,0.857990782,0.846153846,0.528846154,24,29.409,12.24029113,6.287410167,-1.690813791,1032.127273,6.545454545,0.714285714,49,1117,1263,0,0,0,0,0,0,0,0
65535,437,6.246153846,0.2,0.353846154,0.030769231,0.015384615,0.153846154,0.738461538,1.907692308,0.076923077,2.076923077,0.076923077,0.138461538,5.369230769,0.784615385,0.107692308,0.676923077,0.107692308,0.092307692,0.476923077,0,0.446153846,0.384615385,0.753846154,0.261538462,0.907692308,1.015384615,0.215384615,13.15384615,0.046153846,0.169230769,20.46153846,36.30769231,10611,1578,0.464560651,0.890410959,0.590909091,24,29.409,9.999211845,8.854715096,45.05027705,1367.353846,9.123076923,0.666666667,73,243,2477,2865,0,0,0,0,0,0,0
65535,461,2.642857143,0.119047619,0.30952381,0.023809524,0.047619048,0.023809524,0.952380952,6.106382979,0.119047619,0.69047619,0.071428571,0.095238095,5.761904762,0.857142857,0.142857143,0.666666667,0,0.071428571,0.928571429,0,0.69047619,0.333333333,0.261904762,0.30952381,0.476190476,1.023809524,0.238095238,6.833333333,0.071428571,0.095238095,19.69047619,35.92857143,11194,1020,0.556267563,0.976744186,0.75,24,20.601,8.205061482,6.818432741,-36.23220766,120.2619048,7.357142857,0.653846154,49,1311,1481,0,0,0,0,0,0,0,0
65535,486,2.931506849,0.150684932,0.356164384,0.123287671,0.082191781,0.02739726,0.726027397,2.273972603,0.082191781,1.164383562,0.068493151,0.082191781,146,0.452054795,0.136986301,0.479452055,0.082191781,0.095890411,0.328767123,0.054794521,0.616438356,0.273972603,0.780821918,0.178082192,0.931506849,0.643835616,0.205479452,7.863013699,0.02739726,0.123287671,21.43835616,38.53424658,11801,1773,0.695701381,0.901234568,0.561538462,24,32.229,11.73037145,8.426290786,30.33420889,177.5205479,8.301369863,0.743589744,73,49,1748,1894,0,0,0,0,0,0,0
65535,510,2.728813559,0.050847458,0.322033898,0.050847458,0,0.152542373,0.847457627,1.474576271,0.118644068,0.661016949,0.169491525,0.033898305,5.118644068,0.593220339,0.220338983,0.220338983,0.050847458,0.016949153,0.338983051,0.033898305,0.271186441,0.186440678,0.542372881,0.220338983,0.474576271,0.593220339,0.13559322,6.949152542,0.06779661,0.033898305,20.72881356,37.96610169,12383,1433,0.86565471,0.921875,0.614583333,24,28.003,12.57791715,6.297027452,29.12799505,289.3220339,7.677966102,0.638888889,73,1020,1360,1773,0,0,0,0,0,0,0
65535,534,2.4375,0.09375,0.40625,0,0.0625,0.09375,0.53125,1.90625,0.03125,0.59375,0.15625,0.0625,3.53125,0.40625,0.28125,0.28125,0.09375,0,0.5,0.03125,0.375,0.3125,0.5625,0,0.75,0.6875,0.09375,6.6875,0.0625,0.0625,21.4375,37.625,12966,777,0.835125376,0.842105263,0.5,24,21.544,9.396557704,5.168667137,-47.15363741,313.59375,8.03125,24,97,267,850,1190,2112,0,0,0,0,0,0
65535,558,2.686567164,0.134328358,0.253731343,0.029850746,0.104477612,0.089552239,0.373134328,1.074626866,0.074626866,0.492537313,0,0.059701493,3.611940299,0.417910448,0.119402985,0.253731343,0.104477612,0.014925373,0.402985075,0.029850746,0.47761194,0.104477612,0.373134328,0.208955224,0.791044776,0.582089552,0.059701493,5.641791045,0.029850746,0.089552239,19.71641791,34.97014925,13549,1627,0.819340092,0.943661972,0.676767677,24,28.739,12.47954846,7.154622258,27.9230967,352.4477612,8.671641791,0.583333333,49,340,1530,0,0,0,0,0,0,0,0
65535,583,1.929577465,0.183098592,0.225352113,0.028169014,0.056338028,0.169014085,0.563380282,1.971830986,0.084507042,0.478873239,0.112676056,0.014084507,3.774647887,0.225352113,0.14084507,0.309859155,0,0.042253521,0.408450704,0.042253521,0.605633803,0.126760563,0.38028169,0.197183099,0.633802817,0.746478873,0.183098592,6.746478873,0.070422535,0.112676056,24.94366197,44.84507042,14156,1724,0.702567233,0.855421687,0.591666667,24,31.559,11.66671024,8.302233672,18.28553377,573.6197183,7.154929577,0.621621622,97,898,1578,1821,2380,0,0,0,0,0,0
65535,607,3.333333333,0.214285714,0.380952381,0.047619048,0.023809524,0.095238095,0.619047619,1.333333333,0.071428571,1.142857143,0.023809524,0,3.333333333,0.30952381,0.119047619,0.261904762,0.047619048,0.047619048,0.357142857,0,0.476190476,0.30952381,0.404761905,0.142857143,0.404761905,0.714285714,0.166666667,6.666666667,0.023809524,0.095238095,19.66666667,34.73809524,14739,1020,0.789582469,0.807692308,0.525,24,25.836,10.27411586,6.304654288,29.52218469,742.6428571,6.928571429,0.892857143,97,388,923,1068,2137,0,0,0,0,0,0
65535,631,3.591836735,0.102040816,0.244897959,0.06122449,0.040816327,0.102040816,0.795918367,1.448979592,0.020408163,1.183673469,0.081632653,0.040816327,5.12244898,0.224489796,0.081632653,0.204081633,0.06122449,0.06122449,0.448979592,0,0.448979592,0.224489796,0.571428571,0.12244898,0.612244898,0.387755102,0.102040816,8.673469388,0.06122449,0.040816327,21.53061224,35.53061224,15321,1190,0.29624149,0.890909091,0.680555556,24,24.637,8.351857103,7.976967891,-35.07239282,772.1836735,9.020408163,0.633333333,49,728,2744,0,0,0,0,0,0,0,0
65535,656,5.914285714,0.214285714,0.514285714,0.071428571,0.042857143,0.128571429,1.914285714,1.871428571,0.071428571,1.271428571,0.071428571,0.185714286,4.785714286,0.657142857,0.2,0.6,0.071428571,0.042857143,0.842857143,0.057142857,0.614285714,0.228571429,0.642857143,0.242857143,0.957142857,0.628571429,0.142857143,12.35714286,0.057142857,0.085714286,18.91428571,37.22857143,15928,1700,0.557762212,0.933333333,0.583333333,24,29.616,10.6782461,8.86295272,70.82659515,1011.142857,8.714285714,0.578947368,49,1627,2210,0,0,0,0,0,0,0,0
65535,680,4.94,0.12,0.48,0.04,0.04,0.16,1.72,6.106382979,0.1,0.98,0.1,0.04,9.32,0.62,0.28,0.36,0.06,0,0.58,0.04,0.44,0.24,0.82,0.2,0.86,0.64,0.18,11.68,0.14,0.12,20.44,34.4,16511,1214,0.698392969,0.892857143,0.625,24,25.762,9.713356652,6.951990306,25.90840796,1126.34,7.56,0.766666667,49,1141,1408,0,0,0,0,0,0,0,0
65535,704,2.48,0.24,0.2,0.02,0.08,0.08,0.52,1.28,0.08,4.42,0.02,0.04,6.5,0.14,0.08,0.14,0.1,0.04,0.42,0.02,0.3,0.26,0.34,0.06,0.52,0.38,0.18,4.7,0.08,0.16,21.04,38.6,17094,1214,0.654591665,0.909090909,0.625,24,25.952,9.609312689,7.264473574,67.52293666,593.06,9.56,0.606060606,24,898,0,0,0,0,0,0,0,0,0
65535,728,3.950617284,0.185185185,0.271604938,0.086419753,0.074074074,0.061728395,0.580246914,1.320987654,0.086419753,1.222222222,0.049382716,0.098765432,3.790123457,0.37037037,0.592592593,0.111111111,0.098765432,0.12345679,1.086419753,0,0.382716049,0.148148148,0.432098765,0.185185185,0.765432099,0.765432099,0.111111111,6.50617284,0.049382716,0.049382716,20.71604938,36.30864198,17677,1967,0.622916683,0.931034483,0.736363636,24,31.832,11.69520085,9.149017464,28.6303305,18551,9.061728395,0.538461538,73,631,2719,3108,0,0,0,0,0,0,0
65535,753,3.701754386,0.157894737,0.333333333,0.052631579,0.070175439,0.210526316,0.98245614,1.614035088,0.070175439,0.771929825,0.070175439,0.087719298,5.561403509,0.578947368,0.228070175,0.631578947,0.105263158,0.01754386,0.578947368,0.01754386,0.526315789,0.298245614,0.771929825,0.157894737,0.98245614,0.842105263,0.175438596,9.842105263,0.070175439,0.157894737,19.45614035,32.85964912,18284,1384,0.397634358,0.982758621,0.703703704,24,24.356,8.983650361,8.242894122,-33.98432656,1096.245614,9.280701754,0,0,0,0,0,0,0,0,0,0,0,0
65535,777,5.603174603,0.253968254,0.587301587,0.079365079,0.063492063,0.158730159,6.215686275,1.888888889,0.031746032,1.507936508,0.126984127,0.222222222,5.857142857,0.80952381,2.523809524,0.428571429,0.047619048,0.095238095,1.031746032,0.015873016,0.46031746,0.222222222,1.079365079,0.222222222,1.047619048,0.952380952,0.142857143,12.3015873,0.047619048,0.126984127,19.38095238,35.65079365,18867,1530,0.785323302,0.954545455,0.636363636,24,28.483,11.6650149,7.221645868,-56.83564908,1147.984127,8.317460317,0.702702703,49,1408,1433,0,0,0,0,0,0,0,0
65535,801,2.315789474,0.210526316,0.631578947,0.026315789,0.078947368,0.052631579,0.657894737,0.947368421,0.026315789,1.236842105,0.157894737,0.078947368,3.684210526,0.342105263,0.131578947,0.315789474,0.078947368,0.026315789,0.157894737,0,0.842105263,0.289473684,0.578947368,0.157894737,0.578947368,0.263157895,0.105263158,6.684210526,0.131578947,0.052631579,19.73684211,38.13157895,19449,923,0.834514005,0.974358974,0.703703704,24,22.073,9.861685175,5.433657654,-78.48132307,1247.263158,8.552631579,0.68,24,1165,0,0,0,0,0,0,0,0,0
65535,826,4.25974026,0.207792208,0.298701299,0.064935065,0.090909091,0.103896104,0.688311688,1.935064935,0.051948052,1.103896104,0.038961039,0.103896104,7.467532468,0.584415584,0.12987013,0.272727273,0.116883117,0.038961039,0.38961039,0.012987013,0.480519481,0.12987013,0.532467532,0.12987013,1.025974026,0.662337662,0.12987013,9.519480519,0.025974026,0.038961039,18.5974026,35.38961039,20056,1870,0.477087813,0.927710843,0.641666667,24,30.815,10.91494362,9.592659648,-16.7153561,1396.155844,7.337662338,0,0,0,0,0,0,0,0,0,0,0,0
65535,850,2.777777778,0.177777778,0.288888889,0.022222222,0.044444444,0.177777778,0.577777778,1.733333333,0.066666667,0.888888889,0.088888889,0.066666667,5.133333333,0.466666667,0.222222222,0.266666667,0,0.111111111,0.711111111,0.022222222,0.577777778,0.177777778,0.333333333,0.266666667,0.377777778,0.866666667,0.111111111,6.288888889,0.044444444,0.133333333,24.33333333,38.46666667,20639,1093,0.627898176,0.882352941,0.625,24,24.91,8.937486985,6.956005876,60.02577948,306.8888889,8.933333333,0.821428571,97,534,1190,1797,2088,0,0,0,0,0,0
65535,874,2.420168067,0.201680672,0.352941176,0.075630252,0.100840336,0.042016807,0.663865546,1.512605042,0.067226891,1.134453782,0.134453782,0.058823529,4.092436975,0.403361345,0.151260504,0.226890756,0.075630252,0.058823529,0.369747899,0.008403361,0.453781513,0.142857143,1.18487395,0.210084034,0.848739496,0.470588235,0.117647059,7.932773109,0.092436975,0.084033613,28.19327731,53.83193277,21222,2889,0.761628176,0.894736842,0.676136364,24,40.549,15.64967254,10.14121145,-14.23456951,492.487395,12.22689076,0.538461538,73,170,1918,3885,0,0,0,0,0,0,0
65535,898,3.05,0.59375,0.75,0.075,0.05,0.2125,0.9625,1.85,0.0375,5.8375,0.05,0.0625,5.425,0.5125,0.1375,0.3,0.3125,0.0625,0.4625,0,0.3125,0.3125,0.425,0.325,0.825,0.775,0.175,5.4875,0.05,0.1125,19.55,36.45,21805,1942,0.684931999,0.909090909,0.666666667,24,32.502,12.2493538,8.924964889,-66.4738549,586.5625,12.1375,0.609756098,73,583,704,1578,0,0,0,0,0,0,0
65535,923,2.010869565,0.097826087,0.217391304,0.043478261,0.076086957,0.119565217,0.586956522,1.402173913,0.043478261,0.782608696,0.065217391,0.054347826,4.260869565,0.326086957,0.086956522,0.22826087,0.065217391,0.108695652,0.293478261,0.032608696,0.467391304,0.119565217,0.554347826,0.184782609,0.510869565,0.369565217,0.108695652,5.336956522,0.043478261,0.043478261,17.55434783,34.13043478,22412,2234,0.733747645,0.92,0.613333333,24,35.587,13.55793488,9.211560627,-18.89506533,729.0652174,9.608695652,0.340909091,73,388,607,1068,0,0,0,0,0,0,0
65535,947,3.390625,0.109375,0.3125,0.09375,0.015625,0.109375,0.8125,1.375,0.140625,0.59375,0.0625,0.03125,3.28125,0.515625,1.171875,0.734375,0.109375,0.046875,0.75,0,0.59375,0.28125,0.484375,0.25,0.453125,1.125,0.140625,8.53125,0.046875,0.03125,17.96875,33.625,22994,1554,0.659380021,0.955223881,0.727272727,24,26.804,10.58957503,7.961346374,-8.008639026,829.09375,9.515625,0.166666667,49,1238,2185,0,0,0,0,0,0,0,0
65535,971,3.835820896,0.134328358,0.268656716,0.074626866,0.119402985,0.134328358,0.582089552,1.194029851,0.074626866,0.910447761,0.044776119,0.074626866,4.671641791,0.537313433,0.149253731,0.208955224,0.089552239,0.104477612,0.880597015,0.029850746,0.52238806,0.223880597,0.671641791,0.164179104,0.895522388,0.567164179,0.104477612,7.731343284,0.059701493,0.149253731,19.95522388,36.23880597,23577,1627,0.544115062,0.917808219,0.744444444,24,28.375,10.43624668,8.756121662,29.48336544,1266.865672,9.23880597,0.457142857,49,2258,2817,0,0,0,0,0,0,0,0
65535,996,2.228571429,0.171428571,0.342857143,0.171428571,0.085714286,0.371428571,0.857142857,2.685714286,0.114285714,0.457142857,0.028571429,0.114285714,5.514285714,0.485714286,0.057142857,1.285714286,0.028571429,0.028571429,0.685714286,0,0.514285714,0.485714286,0.714285714,0.285714286,0.628571429,0.942857143,0.314285714,12.82857143,0.228571429,0.171428571,19.14285714,36.6,24184,850,0.763226475,0.945945946,0.648148148,24,20.229,8.587973968,5.548956732,-4.318783698,50.94285714,11.02857143,0.958333333,49,121,1700,0,0,0,0,0,0,0,0
65535,1020,3.066666667,0.1,0.266666667,0.166666667,0.166666667,0.166666667,0.633333333,1.633333333,0.033333333,0.533333333,0.1,0.280898876,6.166666667,0.233333333,0.066666667,0.166666667,0.066666667,0.033333333,0.5,0,0.233333333,0.2,0.366666667,0.333333333,0.3,0.5,0.1,6.1,0,0.066666667,21.7,37.53333333,24767,728,0.586565351,0.857142857,0.625,24,19.195,7.435666622,6.02216053,-84.17701288,294.7333333,10.2,24,97,510,1360,1797,2355,0,0,0,0,0,0
65535,1044,2.153846154,0.141025641,0.243589744,0.08974359,0.051282051,0.051282051,0.602564103,1.512820513,0.153846154,0.538461538,0.128205128,0.025641026,3.128205128,0.269230769,0.256410256,0.217948718,0.038461538,0.038461538,0.333333333,0,0.512820513,0.051282051,0.384615385,0.256410256,0.358974359,0.576923077,0.102564103,4.871794872,0.038461538,0.076923077,19.55128205,34.38461538,25350,1894,0.806245378,0.975,0.541666667,24,31.866,13.22574037,7.824100186,41.64690093,654.525641,12.12820513,0.404761905,73,73,3059,3302,0,0,0,0,0,0,0
65535,1068,3.434782609,0.195652174,0.47826087,0.043478261,0.152173913,0.043478261,0.52173913,1.586956522,0.043478261,1.434782609,0.043478261,0.02173913,5.326086957,0.217391304,0.086956522,0.434782609,0.02173913,0,0.282608696,0.043478261,0.326086957,0.173913043,0.543478261,0.239130435,0.304347826,0.608695652,0.152173913,5.97826087,0.02173913,0.02173913,19.63043478,37.52173913,25932,1117,0.931582104,0.821428571,0.425925926,24,29.128,13.90980384,5.05664483,31.63093387,744.9130435,10.10869565,24,121,388,607,923,2137,2161,0,0,0,0,0
65535,1093,3.791666667,0.166666667,0.430555556,0.125,0.069444444,0.125,1.458333333,1.861111111,0.152777778,0.791666667,1.189189189,0.097222222,4.819444444,1.013888889,0.083333333,0.666666667,0.055555556,0.055555556,0.625,0.027777778,0.625,0.555555556,0.708333333,0.111111111,0.763888889,1.375,0.166666667,10.30555556,0.097222222,0.111111111,19.69444444,36.19444444,26539,1748,0.800736756,0.96,0.692307692,24,30.17,12.61510271,7.556653411,74.98611439,962.5555556,9.597222222,0.358974359,24,1967,0,0,0,0,0,0,0,0,0
65535,1117,5.458333333,0.104166667,0.25,0.208333333,0.104166667,0.145833333,1.020833333,1.520833333,0.166666667,1.854166667,0.145833333,0.083333333,6.0625,0.791666667,0.104166667,0.354166667,0.0625,0.125,0.625,0,0.75,0.25,0.5,0.208333333,0.916666667,0.791666667,0.166666667,11.54166667,0.1875,0.104166667,19.8125,34.41666667,27122,1165,0.614604123,0.905660377,0.666666667,24,23.967,9.251877009,7.29821094,62.90330818,1027.708333,11.83333333,24,73,413,1263,2210,0,0,0,0,0,0,0
65535,1141,4.396551724,0.086206897,0.362068966,0.137931034,0.051724138,0.120689655,0.75862069,1.137931034,0.137931034,1.379310345,0.051724138,0.172413793,4.517241379,0.379310345,0.137931034,0.431034483,0,0.051724138,0.431034483,0,0.655172414,0.189655172,0.655172414,0.172413793,0.689655172,0.586206897,0.103448276,10.9137931,0.068965517,0.068965517,18.31034483,34.12068966,27705,1408,0.634732357,0.935483871,0.725,24,25.191,9.922618573,7.667525483,-18.31472457,1118.396552,10.48275862,0.419354839,49,680,1408,0,0,0,0,0,0,0,0
65535,1165,2.463414634,0.219512195,0.268292683,0.073170732,0.024390244,0.073170732,0.512195122,0.853658537,0.048780488,0.658536585,0.170731707,0.097560976,3.048780488,0.341463415,0.170731707,0.268292683,0.073170732,0.048780488,0.243902439,0.073170732,0.56097561,0.341463415,0.682926829,0.073170732,0.56097561,0.536585366,0.097560976,5.780487805,0,0.195121951,19.31707317,35.51219512,28288,996,0.76323958,0.953488372,0.759259259,24,22.098,9.348202082,6.040019016,83.75883515,1243.097561,12.02439024,0.964285714,49,801,1457,0,0,0,0,0,0,0,0
65535,1190,2.485714286,0.142857143,0.257142857,0.171428571,0.085714286,0.142857143,1.171428571,1.771428571,0.142857143,5.846153846,0.028571429,0.028571429,97,0.428571429,0.485714286,0.314285714,0.085714286,0.114285714,0.571428571,0,0.314285714,0.171428571,0.485714286,0.2,0.714285714,0.857142857,0.142857143,9.257142857,0.114285714,0,23.11428571,42.54285714,28895,850,0.767495722,0.875,0.583333333,24,21.916,8.858003146,5.678458938,6.051901949,311.8,12.48571429,24,146,267,534,850,2088,2112,2550,0,0,0,0
