ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_3_Control_F_FrontalCrtx_240511_1_cellmas,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6
635192,153,0,0.140350877,0.175438596,0.01754386,0.052631579,0.01754386,1.263157895,1.385964912,0.01754386,0.842105263,0.035087719,0.035087719,0.473684211,0.157894737,0.01754386,0.263157895,0.052631579,0.035087719,0.526315789,0,0.456140351,0.649122807,0.473684211,0.210526316,0.052631579,0.385964912,0.140350877,5.087719298,0.192982456,0.01754386,14553,57,0.699063703,0.93442623,0.575757576,1,27.077,10.43506947,7.461694471,-23.40373851,190.3684211,113.2807018,0.735294118,2,158,159,0,0,0,0
635192,154,0.06741573,0.196629213,0.140449438,0.04494382,0.050561798,0.028089888,1.146067416,2.280898876,0.061797753,1.320224719,0.112359551,0.033707865,0.865168539,0.308988764,0.219101124,0.286516854,0.050561798,0.101123596,0.337078652,0.033707865,0.926966292,0.668539326,0.342696629,0.376404494,0.050561798,0.674157303,0.106741573,4.404494382,0.331460674,0.101123596,14648,178,0.867908469,0.847619048,0.529761905,1,56.403,22.31599509,11.08489386,-29.33014221,440.3426966,117.2752809,0.535211268,3,147,155,171,0,0,0
635192,155,0.068376068,0.273504274,0.162393162,0.034188034,0.068376068,0.034188034,2.692307692,2.478632479,0.111111111,0.94017094,0.051282051,0.034188034,2.666666667,0.333333333,0.128205128,0.316239316,0.051282051,0.094017094,0.572649573,0.008547009,1.025641026,0.64957265,3.666666667,0.316239316,0.290598291,0.863247863,0.239316239,6.427350427,0.564102564,0.162393162,14743,117,0.693223602,0.936,0.75974026,1,38.845,14.69108869,10.58819935,-14.76248155,455.4957265,113.7606838,0.85106383,4,147,154,156,171,0,0
635192,156,0.197740113,0.265536723,0.129943503,0.073446328,0.084745763,0.06779661,1.813559322,1.949152542,0.02259887,1.073446328,0.056497175,0.04519774,1.621468927,0.293785311,0.101694915,0.276836158,0.050847458,0.073446328,0.548022599,0.016949153,1.09039548,0.672316384,0.728813559,0.406779661,0.152542373,0.802259887,0.146892655,5.02259887,0.531073446,0.073446328,14838,177,0.752272753,0.876237624,0.650735294,1,51.904,18.96122632,12.49263825,-59.28601581,467.4124294,115.5706215,0.384615385,2,155,171,0,0,0,0
635192,157,0.139130435,0.173913043,0.130434783,0.026086957,0.060869565,0.017391304,1.304347826,2.034782609,0.060869565,1.043478261,0.043478261,0.026086957,1.165217391,0.373913043,0.07826087,0.391304348,0.07826087,0.095652174,0.304347826,0.026086957,1.017391304,0.895652174,0.295652174,0.286956522,0.034782609,0.634782609,0.095652174,4.443478261,0.565217391,0.139130435,14933,115,0.779564051,0.92,0.71875,1,38.787,15.59498415,9.767489667,-2.013670581,584.9130435,115.3304348,0,0,0,0,0,0,0,0
635192,158,0.146666667,0.053333333,0.213333333,0.053333333,0.08,0.053333333,1.413333333,1.506666667,0.08,0.306666667,0.08,0.066666667,0.76,0.253333333,0.013333333,0.413333333,0.066666667,0.053333333,0.293333333,0.013333333,0.36,0.266666667,0.36,0.373333333,0.026666667,0.573333333,0.146666667,6.706666667,0.32,0.146666667,15028,75,0.771354242,0.974025974,0.625,1,30.724,12.52846045,7.973187764,-54.0441941,186.0666667,118.7866667,0.58974359,2,153,159,0,0,0,0
635192,159,0.120689655,0.172413793,0.068965517,0.034482759,0.103448276,0.017241379,1.396551724,2.120689655,0.034482759,0.827586207,0.051724138,0.034482759,0.586206897,0.172413793,0.086206897,0.24137931,0.068965517,0.034482759,0.310344828,0,0.637931034,0.551724138,0.465517241,0.224137931,0.068965517,0.75862069,0.086206897,6.413793103,0.155172414,0.086206897,15123,58,0.833980939,0.865671642,0.585858586,1,28.011,11.79348836,6.507567305,51.52412375,194.5344828,119.1551724,0.647058824,2,153,158,0,0,0,0
635192,160,0.049019608,0.068627451,0.156862745,0.088235294,0.058823529,0.058823529,1.098039216,2.147058824,0.049019608,0.970588235,0.078431373,0.049019608,0.87254902,0.18627451,0.843137255,0.31372549,0.078431373,0.039215686,0.431372549,0.009803922,0.725490196,0.696078431,0.431372549,0.303921569,0.078431373,0.705882353,0.078431373,5.049019608,0.264705882,0.12745098,15219,102,0.485758486,0.935779817,0.653846154,1,35.14,12.43279312,10.86741829,-80.30236149,293.9901961,121.6078431,0.090909091,1,181,0,0,0,0,0
635192,161,0.123595506,0.146067416,0.179775281,0.033707865,0.02247191,0.033707865,0.685393258,2.224719101,0.04494382,0.842696629,0.04494382,0.011235955,1.393258427,0.168539326,0.101123596,0.213483146,0.011235955,0.02247191,0.179775281,0.011235955,0.516853933,0.494382022,0.528089888,0.393258427,0.08988764,0.393258427,0.146067416,5.033707865,0.247191011,0.146067416,15314,89,0.521237938,0.956989247,0.741666667,1,31.013,11.61408053,9.911588694,6.946123018,383.5617978,118.4494382,0.55,2,143,170,0,0,0,0
635192,162,0.081300813,0.235772358,0.06504065,0.056910569,0.016260163,0.06504065,1.235772358,2.398373984,0.056910569,1.138211382,0.048780488,0.032520325,0.853658537,0.284552846,0.211382114,0.276422764,0.056910569,0.105691057,0.390243902,0.016260163,0.780487805,0.821138211,0.414634146,0.365853659,0.06504065,0.569105691,0.130081301,4.821138211,0.74796748,0.113821138,15409,123,0.690716854,0.931818182,0.630769231,1,39.267,14.91778363,10.78742705,49.48533419,640.0406504,118.8211382,0.08,1,142,0,0,0,0,0
635192,163,0.085106383,0.223404255,0.117021277,0.063829787,0.085106383,0.053191489,1.659574468,2.117021277,0.074468085,1.361702128,0.106382979,0.053191489,0.957446809,0.329787234,0.074468085,0.29787234,0.053191489,0.138297872,0.404255319,0.010638298,0.808510638,0.744680851,0.404255319,0.404255319,0.053191489,0.734042553,0.191489362,4.680851064,0.287234043,0.127659574,15504,94,0.541970562,0.930693069,0.657342657,1,33.18,12.10988518,10.17711688,-30.40614226,358.0319149,118.5106383,0.285714286,1,169,0,0,0,0,0
635192,164,0.0625,0.333333333,0.083333333,0.041666667,0.03125,0.010416667,1.604166667,2.770833333,0.0625,1.59375,0.03125,0.052083333,1.135416667,0.302083333,0.104166667,0.40625,0.052083333,0.104166667,0.3125,0.020833333,0.96875,0.65625,0.354166667,0.364583333,0.0625,0.770833333,0.104166667,5.59375,0.3125,0.135416667,15599,96,0.445866652,0.941176471,0.666666667,1,33.726,11.88426132,10.63759513,-17.75998431,152.8854167,120.8125,0.5,2,148,177,0,0,0,0
635192,165,0.100719424,0.230215827,0.18705036,0.09352518,0.028776978,0.050359712,1.136690647,2.424460432,0.028776978,1.446043165,0.043165468,0.021582734,0.669064748,0.258992806,0.122302158,0.273381295,0.122302158,0.071942446,0.410071942,0.028776978,1.179856115,0.705035971,0.460431655,0.374100719,0.079136691,0.827338129,0.129496403,5.553956835,0.330935252,0.057553957,15694,139,0.845204872,0.908496732,0.643518519,1,43.931,18.57305873,9.926230883,-17.15759681,332.0215827,119.5179856,0.418181818,2,149,172,0,0,0,0
635192,166,0.088888889,0.144444444,0.177777778,0.044444444,0.122222222,0.033333333,1.4,2.411111111,0.011111111,1.422222222,0.011111111,0.044444444,1,0.366666667,0.122222222,0.288888889,0.055555556,0.066666667,0.455555556,0.022222222,0.733333333,0.877777778,0.811111111,0.4,0.055555556,0.7,0.133333333,6.533333333,0.322222222,0.088888889,15789,90,0.622218597,0.927835052,0.681818182,1,32.328,12.24097992,9.582772126,53.51780082,6.133333333,121,0,0,0,0,0,0,0,0
635192,167,0.087301587,0.261904762,0.158730159,0.063492063,0.087301587,0.03968254,1.222222222,2.30952381,0.087301587,1.484126984,0.047619048,0.03968254,0.825396825,0.293650794,0.095238095,0.238095238,0.055555556,0.134920635,0.507936508,0.015873016,1.047619048,0.801587302,0.468253968,0.428571429,0.063492063,0.761904762,0.19047619,4.579365079,0.396825397,0.111111111,15884,126,0.629789255,0.933333333,0.7,1,38.878,14.51211072,11.2725149,12.96842607,28.57142857,121.3174603,0.204081633,1,144,0,0,0,0,0
635192,168,0.093023256,0.139534884,0.085271318,0.062015504,0.054263566,0.062015504,1.713178295,1.426356589,0.03875969,0.705426357,0.054263566,0.046511628,2.674418605,0.23255814,0.085271318,0.317829457,0.023255814,0.046511628,0.263565891,0.007751938,0.674418605,0.379844961,0.294573643,0.271317829,0.031007752,0.697674419,0.131782946,3.868217054,0.325581395,0.069767442,15980,129,0.641890212,0.962686567,0.767857143,1,38.299,14.74068508,11.30310653,62.35072902,77.86821705,120.8992248,0,0,0,0,0,0,0,0
635192,169,0.106796117,0.184466019,0.184466019,0.067961165,0.13592233,0.038834951,1.165048544,2.310679612,0.038834951,1.116504854,0.038834951,0.029126214,0.766990291,0.155339806,0.126213592,0.398058252,0.087378641,0.058252427,0.262135922,0.009708738,0.844660194,0.611650485,0.446601942,0.330097087,0.097087379,0.621359223,0.097087379,4.990291262,0.436893204,0.058252427,16075,103,0.615546187,0.936363636,0.72027972,1,35.231,13.0432001,10.2793566,0.757491241,368.9320388,122.3592233,0.266666667,1,163,0,0,0,0,0
635192,170,0.066666667,0.288888889,0.144444444,0.033333333,0.055555556,0.066666667,1.4,2.4,0.022222222,1.4,0.044444444,0.033333333,1.233333333,0.255555556,0.633333333,0.333333333,0.066666667,0.066666667,0.411111111,0.022222222,0.9,0.877777778,0.911111111,0.444444444,0.111111111,0.588888889,0.122222222,4.633333333,0.466666667,0.111111111,16170,90,0.562998733,0.909090909,0.625,1,32.998,12.02178762,9.93549965,55.32833706,392.3777778,121.7222222,0.380952381,1,161,0,0,0,0,0
635192,171,0.073170732,0.235772358,0.130081301,0.048780488,0.048780488,0.056910569,1.25203252,1.861788618,0.040650407,1.390243902,0.040650407,0.048780488,2.12195122,0.25203252,0.113821138,0.292682927,0.06504065,0.170731707,0.504065041,0.016260163,0.886178862,0.894308943,0.341463415,0.349593496,0.113821138,0.943089431,0.18699187,4.414634146,0.634146341,0.048780488,16265,123,0.773128763,0.92481203,0.698863636,1,39.796,15.97561068,10.13251662,2.237341507,455.3495935,123.0406504,0.75,4,154,155,156,182,0,0
635192,172,0.034482759,0.126436782,0.091954023,0.057471264,0.08045977,0.045977011,1.390804598,2.172413793,0.103448276,1.183908046,0.091954023,0.022988506,0.747126437,0.333333333,0.103448276,0.287356322,0.022988506,0.045977011,0.551724138,0,0.908045977,0.83908046,0.747126437,0.298850575,0.08045977,0.632183908,0.172413793,4.988505747,0.459770115,0.022988506,16360,87,0.484034124,0.945652174,0.725,1,30.459,11.32640842,9.911163752,4.002364429,344.5517241,124.5287356,0.4,2,149,165,0,0,0,0
635192,173,0.113207547,0.056603774,0.094339623,0.028301887,0.037735849,0.009433962,1.70754717,1.849056604,0.028301887,0.235849057,0.047169811,0.037735849,0.877358491,0.471698113,0.028301887,0.226415094,0.037735849,0.047169811,0.113207547,0.028301887,0.367924528,0.386792453,0.528301887,0.179245283,0.103773585,0.622641509,0.141509434,5,0.716981132,0.113207547,16455,106,0.321516483,0.92173913,0.627218935,1,36.091,12.18672188,11.53965547,9.056981357,572.2264151,124.5754717,0,0,0,0,0,0,0,0
635192,174,0.157534247,0.157534247,0.150684932,0.02739726,0.054794521,0.04109589,1.45890411,1.849315068,0.061643836,0.787671233,0.047945205,0,3.376712329,0.267123288,0.308219178,0.280821918,0.068493151,0.04109589,0.616438356,0.01369863,0.794520548,0.47260274,0.883561644,0.205479452,0.184931507,0.856164384,0.109589041,5.102739726,0.698630137,0.089041096,16550,146,0.871390927,0.874251497,0.521428571,1,50.969,20.76869401,10.18889888,28.55434328,768.3972603,124.0136986,0.584615385,2,175,180,0,0,0,0
635192,175,0.075,0.225,0.1,0.058333333,0.091666667,0.133333333,1.066666667,1.616666667,0.091666667,1.366666667,0.066666667,0.05,1.025,0.25,0.283333333,0.2,0.091666667,0.125,0.475,0.008333333,0.958333333,0.558333333,0.4,0.333333333,0.066666667,0.608333333,0.125,3.325,0.583333333,0.125,16645,120,0.70197797,0.923076923,0.714285714,1,38.762,14.80436551,10.54364926,40.56847911,779.5833333,124.7166667,0.680851064,3,150,151,174,0,0,0
635192,176,0.090909091,0.166666667,0.128787879,0.053030303,0.090909091,0.037878788,0.992424242,1.795454545,0.022727273,1.159090909,0.053030303,0.037878788,1.03030303,0.340909091,0.128787879,0.295454545,0.037878788,0.068181818,0.409090909,0.037878788,0.909090909,0.651515152,0.333333333,0.272727273,0.045454545,0.651515152,0.128787879,3.545454545,0.712121212,0.090909091,16740,132,0.648539916,0.936170213,0.733333333,1,39.25,15.01345358,11.42795031,-15.54783426,688.9318182,125.5530303,0,0,0,0,0,0,0,0
635192,177,0.045454545,0.113636364,0.147727273,0.034090909,0.056818182,0.068181818,1.795454545,2.340909091,0.045454545,1.238636364,0.068181818,0.034090909,1.25,0.204545455,0.125,0.272727273,0.056818182,0.079545455,0.295454545,0.022727273,0.965909091,0.886363636,0.681818182,0.477272727,0.090909091,0.738636364,0.125,5.727272727,0.340909091,0.136363636,16836,88,0.372828402,0.946236559,0.727272727,1,30.641,11.07188503,10.27360554,-63.03616083,162.0795455,126.875,0.3,1,164,0,0,0,0,0
635192,178,0.063829787,0.14893617,0.138297872,0.042553191,0.053191489,0.074468085,0.989361702,1.574468085,0.085106383,1.138297872,0.053191489,0.031914894,1,0.276595745,0.063829787,0.212765957,0.053191489,0.095744681,0.29787234,0.010638298,0.872340426,0.489361702,1.787234043,0.308510638,0.031914894,0.553191489,0.212765957,3.393617021,0.521276596,0.106382979,16931,94,0.560271773,0.949494949,0.652777778,1,32.626,12.1658349,10.07706864,45.78614518,795.4893617,126.5744681,0.363636364,1,151,0,0,0,0,0
635192,179,0.075268817,0.139784946,0.086021505,0.010752688,0.043010753,0.064516129,1.978494624,2.172043011,0.064516129,1.075268817,0.021505376,0.021505376,0.784946237,0.215053763,0.107526882,0.322580645,0.064516129,0.075268817,0.35483871,0,1.053763441,0.774193548,0.505376344,0.182795699,0.096774194,0.64516129,0.075268817,5.838709677,0.376344086,0.096774194,17026,93,0.517455055,0.948979592,0.65034965,1,32.808,11.89794218,10.1811927,-14.54224022,230.8602151,130.5806452,0,0,0,0,0,0,0,0
635192,180,0.058139535,0.220930233,0.162790698,0.093023256,0.081395349,0.104651163,1.23255814,2.569767442,0.058139535,1.290697674,0.151162791,0.011627907,0.906976744,0.197674419,0.220930233,0.395348837,0.046511628,0.069767442,0.38372093,0.011627907,1.046511628,0.720930233,0.523255814,0.395348837,0.081395349,0.709302326,0.162790698,5.872093023,0.76744186,0.104651163,17121,86,0.605966307,0.924731183,0.716666667,1,32.601,12.00334747,9.54854661,-12.26599167,763.9186047,133.2906977,0.463414634,1,174,0,0,0,0,0
635192,181,0.107317073,0.229268293,0.068292683,0.063414634,0.03902439,0.058536585,1.458536585,2.331707317,0.029268293,1.541463415,0.068292683,0.019512195,0.975609756,0.268292683,0.136585366,0.32195122,0.068292683,0.092682927,0.287804878,0.009756098,1.185365854,0.887804878,0.43902439,0.502439024,0.073170732,0.83902439,0.126829268,5.404878049,0.385365854,0.102439024,17216,205,0.885617889,0.88362069,0.513784461,1,58.867,24.3250735,11.29692015,-35.31451376,311.4926829,130.8439024,0.039473684,1,160,0,0,0,0,0
635192,182,0.045454545,0.154545455,0.254545455,0.063636364,0.054545455,0.018181818,1.190909091,2.145454545,0.072727273,1.118181818,0.081818182,0.009090909,1.109090909,0.309090909,0.072727273,0.309090909,0.018181818,0.054545455,0.381818182,0,0.936363636,0.718181818,0.354545455,0.3,0.072727273,0.590909091,0.154545455,4.381818182,0.418181818,0.154545455,17311,110,0.743365525,0.93220339,0.654761905,1,36.827,14.60091634,9.766339964,21.08012936,450.8272727,135.5363636,0.195652174,2,171,197,0,0,0,0
635192,183,0.068027211,0.142857143,0.12244898,0.040816327,0.047619048,0.034013605,1.115646259,1.632653061,0.020408163,0.945578231,0.006802721,0.047619048,0.80952381,0.285714286,0.108843537,0.25170068,0.054421769,0.054421769,0.387755102,0.013605442,0.659863946,0.380952381,0.299319728,0.224489796,0.081632653,0.476190476,0.129251701,3.496598639,0.244897959,0.040816327,17406,147,0.72761576,0.930379747,0.65625,1,42.641,16.73308647,11.47864493,-29.69064201,123.8367347,137.6258503,0,0,0,0,0,0,0,0
635192,184,0.069565217,0.243478261,0.12173913,0.069565217,0.026086957,0.043478261,1.391304348,1.869565217,0.043478261,1.382608696,0.052173913,0.060869565,0.860869565,0.339130435,0.208695652,0.27826087,0.043478261,0.069565217,0.460869565,0.017391304,0.895652174,0.686956522,0.365217391,0.260869565,0.095652174,0.660869565,0.130434783,4.643478261,0.539130435,0.069565217,17501,115,0.60794556,0.93495935,0.68452381,1,36.736,13.74832691,10.9158789,9.844132358,483.1217391,139.1130435,0,0,0,0,0,0,0,0
635192,185,0.083333333,0.12962963,0.222222222,0.037037037,0.027777778,0.009259259,1.12962963,1.814814815,0.027777778,0.935185185,0,0.018518519,1.425925926,0.277777778,0.083333333,0.287037037,0.046296296,0.037037037,0.305555556,0.027777778,0.5,0.453703704,0.361111111,0.342592593,0.074074074,0.675925926,0.157407407,3.888888889,0.703703704,0.092592593,17596,108,0.521337895,0.955752212,0.755244755,1,34.933,12.8093009,10.93082125,14.11337469,626.6481481,141.0740741,0.340909091,1,191,0,0,0,0,0
635192,186,0.1,0.25,0.1,0.06,0.05,0.05,1.04,2.36,0.02,1.43,0.07,0.06,1.04,0.25,0.22,0.25,0.06,0.01,0.39,0,1.04,0.86,0.35,0.38,0.05,0.83,0.13,3.93,0.75,0.19,17692,100,0.581983173,0.909090909,0.591715976,1,35.62,12.81372434,10.42013125,-43.13347903,646.19,139.82,0.355555556,1,191,0,0,0,0,0
635192,187,0.166666667,0.071428571,0.05952381,0.107142857,0.035714286,0.154761905,1.416666667,1.964285714,0.047619048,0.94047619,0.023809524,0.083333333,1.345238095,0.25,0.214285714,0.226190476,0.05952381,0.083333333,0.416666667,0.011904762,0.738095238,0.571428571,0.416666667,0.345238095,0.095238095,0.714285714,0.071428571,4.333333333,0.952380952,0.154761905,17787,84,0.515404482,0.976744186,0.763636364,1,30.616,11.31145175,9.693315036,74.70889069,677.2261905,142.1785714,0.351351351,1,193,0,0,0,0,0
635192,188,0.090909091,0.111111111,0.080808081,0.090909091,0.080808081,0.060606061,1.232323232,2.04040404,0.04040404,1.141414141,0.04040404,0.080808081,0.565656566,0.242424242,0.050505051,0.191919192,0.080808081,0.191919192,0.222222222,0.01010101,0.95959596,0.666666667,0.454545455,0.373737374,0.080808081,0.484848485,0.202020202,4.454545455,0.909090909,0.090909091,17882,99,0.553531764,0.933962264,0.692307692,1,33.734,12.46617488,10.38218031,11.65733019,710.6868687,144.1515152,0.139534884,1,205,0,0,0,0,0
635192,189,0.092592593,0.222222222,0.12962963,0.027777778,0.074074074,0.027777778,1.444444444,2.194444444,0.018518519,1.425925926,0.064814815,0.018518519,1.12962963,0.425925926,0.12037037,0.194444444,0.055555556,0.092592593,0.416666667,0,0.990740741,0.787037037,0.416666667,0.472222222,0.111111111,0.75,0.12037037,4.074074074,0.611111111,0.101851852,17977,108,0.826983151,0.931034483,0.75,1,38.324,15.79661481,8.881278705,7.028230493,433.787037,145.2222222,0.25,1,197,0,0,0,0,0
635192,190,0.12987013,0.25974026,0.142857143,0.090909091,0.025974026,0.090909091,1.207792208,2.584415584,0.064935065,1.519480519,0.077922078,0.077922078,0.779220779,0.246753247,0.090909091,0.311688312,0.077922078,0.103896104,0.298701299,0.012987013,1.285714286,0.831168831,0.337662338,0.519480519,0.116883117,0.649350649,0.116883117,5.376623377,0.675324675,0.090909091,18072,77,0.549380816,0.93902439,0.7,1,28.962,10.9696953,9.165971241,26.69021354,565.1428571,145.4675325,0.473684211,1,192,0,0,0,0,0
635192,191,0.09009009,0.153153153,0.108108108,0.018018018,0.072072072,0.081081081,1.27027027,1.558558559,0.054054054,0.900900901,0.027027027,0.054054054,1.234234234,0.216216216,0.144144144,0.306306306,0.054054054,0.036036036,0.468468468,0.036036036,0.693693694,0.558558559,0.342342342,0.243243243,0.126126126,0.513513514,0.09009009,3.252252252,0.765765766,0.072072072,18167,111,0.624898617,0.956896552,0.60989011,1,36.935,13.64917959,10.65599518,23.30139355,636.8738739,145.1171171,0.625,2,185,186,0,0,0,0
635192,192,0.072289157,0.240963855,0.108433735,0.084337349,0.096385542,0.060240964,1.397590361,2.385542169,0.036144578,1.65060241,0.012048193,0.084337349,1.168674699,0.409638554,0.096385542,0.385542169,0.012048193,0.024096386,0.325301205,0.024096386,1.072289157,1.024096386,0.457831325,0.34939759,0.048192771,0.674698795,0.108433735,5.855421687,0.626506024,0.108433735,18262,83,0.806428646,0.882978723,0.628787879,1,32.7,13.72459902,8.115786526,56.19946247,572.373494,147.9277108,0.452380952,1,190,0,0,0,0,0
635192,193,0.060606061,0.196969697,0.159090909,0.037878788,0.045454545,0.068181818,1.181818182,1.742424242,0.037878788,0.515151515,0.022727273,0.037878788,0.772727273,0.333333333,0.106060606,0.242424242,0.060606061,0.037878788,0.583333333,0,0.575757576,0.416666667,3.856060606,0.295454545,0.159090909,0.651515152,0.128787879,4.704545455,0.984848485,0.196969697,18357,132,0.676113866,0.956521739,0.725274725,1,39.796,15.31851272,11.28663651,-56.98814189,687.0530303,145.2424242,0.326530612,2,187,209,0,0,0,0
635192,194,0.115151515,0.16969697,0.090909091,0.036363636,0.078787879,0.054545455,1.63030303,2.745454545,0.060606061,1.503030303,0.054545455,0.024242424,0.909090909,0.406060606,0.054545455,0.303030303,0.048484848,0.103030303,0.278787879,0.018181818,1.036363636,0.83030303,0.593939394,0.484848485,0.072727273,0.678787879,0.157575758,5.76969697,0.406060606,0.157575758,18453,165,0.774202096,0.89673913,0.647058824,1,48.339,18.83291001,11.92007336,-63.25210073,214.6484848,148.2606061,0,0,0,0,0,0,0,0
635192,195,0.03539823,0.14159292,0.053097345,0.07079646,0.07079646,0.026548673,0.946902655,1.831858407,0.017699115,1.247787611,0.07079646,0.03539823,0.601769912,0.256637168,0.088495575,0.212389381,0.026548673,0.115044248,0.460176991,0.008849558,0.991150442,0.646017699,0.389380531,0.380530973,0.088495575,0.530973451,0.10619469,3.89380531,0.486725664,0.097345133,18548,113,0.617158179,0.933884298,0.620879121,1,37.406,13.79125037,10.85149513,-49.83233701,512.8141593,148.0088496,0,0,0,0,0,0,0,0
635192,196,0.046153846,0.176923077,0.146153846,0.053846154,0.069230769,0.046153846,1.507692308,1.869230769,0.061538462,0.876923077,0.076923077,0.053846154,0.669230769,0.369230769,0.130769231,0.276923077,0.046153846,0.130769231,0.376923077,0.007692308,0.623076923,0.553846154,0.361538462,0.246153846,0.115384615,0.876923077,0.076923077,4.869230769,0.315384615,0.176923077,18643,130,0.641248839,0.928571429,0.677083333,1,39.73,14.78878919,11.34792591,88.35486301,196.6846154,149.4153846,0,0,0,0,0,0,0,0
635192,197,0.09009009,0.252252252,0.135135135,0.081081081,0.045045045,0.054054054,1.585585586,2.504504505,0.018018018,0.936936937,0.045045045,0.027027027,1.117117117,0.207207207,0.045045045,0.279279279,0.027027027,0.054054054,0.162162162,0.009009009,0.981981982,0.756756757,0.36036036,0.333333333,0.09009009,0.666666667,0.117117117,4.522522523,0.396396396,0.099099099,18738,111,0.685783298,0.956896552,0.672727273,1,36.728,14.14064636,10.2916443,-17.90845707,446.9189189,148.4324324,0.52173913,4,182,189,200,203,0,0
635192,198,0.071005917,0.112426036,0.171597633,0.082840237,0.059171598,0.059171598,0.917159763,2.337278107,0.00591716,0.650887574,0.029585799,0.023668639,1.094674556,0.224852071,0.076923077,0.24260355,0.088757396,0.082840237,0.372781065,0,0.562130178,0.479289941,1.029585799,0.343195266,0.065088757,0.834319527,0.142011834,6.165680473,0.349112426,0.130177515,18833,169,0.888699844,0.913513514,0.552287582,1,49.853,21.98790342,10.08122203,39.27211789,172.0946746,150.7751479,0.2,4,199,206,212,224,0,0
635192,199,0.078125,0.171875,0.140625,0.046875,0.078125,0.09375,1.25,1.5625,0.015625,1.125,0.046875,0.015625,1.125,0.328125,0.25,0.328125,0.03125,0.09375,0.375,0.015625,1.046875,0.796875,1.5,0.296875,0.09375,0.921875,0.109375,4.75,0.421875,0.0625,18928,64,0.806320038,0.876712329,0.615384615,1,30.153,12.30290877,7.276918304,7.596242347,156.390625,150.703125,0.666666667,2,198,206,0,0,0,0
635192,200,0.048192771,0.240963855,0.13253012,0.012048193,0.024096386,0.048192771,1.277108434,1.674698795,0.084337349,1.228915663,0.060240964,0.048192771,0.638554217,0.301204819,0.180722892,0.204819277,0.048192771,0.120481928,0.289156627,0.024096386,1.084337349,0.698795181,0.34939759,0.204819277,0.108433735,0.626506024,0.084337349,3.987951807,0.518072289,0.060240964,19023,83,0.679673346,0.912087912,0.628787879,1,32.237,12.21006666,8.956266116,-39.65159696,463.0120482,150.4698795,0.5,2,197,203,0,0,0,0
635192,201,0.098765432,0.24691358,0.111111111,0.024691358,0.061728395,0.012345679,1.283950617,2.765432099,0.049382716,1.271604938,0.074074074,0.061728395,0.703703704,0.271604938,0.037037037,0.197530864,0.086419753,0,0.345679012,0.012345679,0.962962963,0.802469136,0.333333333,0.469135802,0.061728395,0.888888889,0.074074074,5.555555556,0.395061728,0.086419753,19118,81,0.778662629,0.9,0.623076923,1,32.791,13.3634765,8.384817561,58.96876142,265.8024691,155.6790123,0.5,1,211,0,0,0,0,0
635192,202,0.107142857,0.1875,0.089285714,0.0625,0.008928571,0.008928571,1.410714286,2.419642857,0.0625,1.303571429,0.044642857,0.035714286,1.142857143,0.285714286,0.267857143,0.241071429,0.0625,0.071428571,0.392857143,0,0.892857143,0.580357143,0.419642857,0.392857143,0.107142857,0.75,0.089285714,4.160714286,0.3125,0.1875,19213,112,0.712948221,0.888888889,0.636363636,1,41.227,15.2135281,10.66797969,13.75384916,300.9196429,155.5357143,0.480769231,3,213,215,220,0,0,0
635192,203,0.109090909,0.1,0.1,0.081818182,0.027272727,0.054545455,1.618181818,2.290909091,0.036363636,1.145454545,0.027272727,0.009090909,0.754545455,0.272727273,0.063636364,0.236363636,0.045454545,0.063636364,0.363636364,0.009090909,1.036363636,0.963636364,0.436363636,0.236363636,0.009090909,0.6,0.090909091,5.4,0.536363636,0.054545455,19309,110,0.801635529,0.901639344,0.604395604,1,38.787,15.67276804,9.369385727,-55.91634666,458.5545455,157.2181818,0.551020408,2,197,200,0,0,0,0
635192,204,0.09375,0.15625,0.078125,0.03125,0.0546875,0.0234375,1.1328125,2.203125,0.0390625,1.265625,0.046875,0.046875,0.9375,0.234375,0.1328125,0.3203125,0.0546875,0.0703125,0.53125,0.03125,0.6875,0.7265625,0.3671875,0.4140625,0.0625,0.6484375,0.1015625,4.4140625,0.734375,0.1484375,19404,128,0.614057609,0.948148148,0.703296703,1,38.605,14.51421928,11.45551023,-25.43335548,495.2734375,154.9296875,0,0,0,0,0,0,0,0
