ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,Selection,Sel01
65535,1580,0.257352941176471,0.0882352941176471,0.610294117647059,0.794117647058823,0.0367647058823529,0.0441176470588235,0.5,1.19852941176471,0.0441176470588235,0.595588235294118,0.0294117647058824,0.0294117647058824,1.22058823529412,0.272058823529412,0.0147058823529412,0.294117647058824,0.0514705882352941,0.0367647058823529,0.632352941176471,0.0294117647058824,1.02205882352941,0.294117647058824,0.698529411764706,0.294117647058824,1.47794117647059,1.38235294117647,0.117647058823529,12.0514705882353,0.110294117647059,0.0735294117647059,1580,10233,0.563481585631956,0.931506849315068,0.647619047619048,75,40.863,14.644422169172,12.0981763293482,33.1526352692291,775.764705882353,42.625,0,0,0,0,0,0,1
65535,1655,0.273972602739726,0.205479452054795,0.253424657534247,0.0684931506849315,0.0410958904109589,0.164383561643836,5.49315068493151,2.27397260273973,0.123287671232877,0.273972602739726,0.10958904109589,0.089041095890411,0.431506849315069,0.39041095890411,1.56849315068493,0.171232876712329,0.0958904109589041,0.116438356164384,0.226027397260274,0.0136986301369863,1.08904109589041,0.671232876712329,1.58904109589041,0.417808219178082,NaN,0.910958904109589,0.26027397260274,1.84931506849315,0.116438356164384,0.0753424657534247,1655,10985,0.695845958987902,0.929936305732484,0.648888888888889,75,44.138,16.3444355999486,11.7384275593095,-42.3184254314332,1024.50684931507,44.9246575342466,0.303571428571429,75,2107,0,0,0,0
65535,1731,0.330578512396694,0.140495867768595,0.471074380165289,1.58677685950413,0.0578512396694215,0.0330578512396694,0.553719008264463,1.5702479338843,0.0826446280991736,0.380165289256198,0.107438016528926,0.0578512396694215,0.735537190082645,0.479338842975207,0.0826446280991736,0.355371900826446,0.0330578512396694,0.0495867768595041,0.958677685950413,0.00826446280991736,0.512396694214876,0.322314049586777,1.5702479338843,0.256198347107438,0.43801652892562,1.10743801652893,0.165289256198347,16.5867768595041,0.0165289256198347,0.132231404958678,1731,9104,0.757366556168662,0.889705882352941,0.733333333333333,75,40.929,15.8844789894016,10.3724054426589,-10.1755874483439,1067.44628099174,46.0495867768595,0.372549019607843,75,1204,0,0,0,1
65535,1806,0.335820895522388,0.0447761194029851,1.17910447761194,1.24626865671642,0.0746268656716418,0.082089552238806,0.828358208955224,1.58208955223881,0.0447761194029851,0.567164179104478,0.126865671641791,0.0671641791044776,1.07462686567164,0.462686567164179,0.082089552238806,0.440298507462687,0.119402985074627,0.0746268656716418,0.977611940298508,0.0149253731343284,0.708955223880597,0.455223880597015,12.1492537313433,0.358208955223881,0.805970149253731,1.50746268656716,0.119402985074627,22.7761194029851,0.156716417910448,0.156716417910448,1806,10082,0.437868187419169,0.930555555555556,0.736263736263736,75,40.102,13.925896228395,12.5199263512762,3.29996976362907,188.014925373134,46.9477611940299,0,0,0,0,0,0,1
65535,1881,0.585227272727273,0.164772727272727,0.8125,1.72727272727273,0.0625,0.0795454545454545,0.857954545454545,1.27272727272727,0.0397727272727273,0.761363636363636,0.142045454545455,0.0397727272727273,1.05681818181818,0.335227272727273,0.0511363636363636,0.431818181818182,0.0397727272727273,0.0625,0.698863636363636,0.0170454545454545,0.778409090909091,0.517045454545455,2.36931818181818,0.301136363636364,0.443181818181818,1.19886363636364,0.159090909090909,NaN,0.0738636363636364,0.125,1881,13242,0.814927748293884,0.884422110552764,0.628571428571429,75,51.217,20.2293849513361,11.7241942012967,74.2369842786706,1088.73863636364,50.8352272727273,0.375,75,1956,0,0,0,0
65535,1956,1.20634920634921,0.174603174603175,1.12698412698413,1.43650793650794,0.0793650793650794,0.0476190476190476,1.58730158730159,2.36507936507937,0.0317460317460317,0.317460317460317,0.126984126984127,0.0396825396825397,2.53968253968254,0.380952380952381,0.0873015873015873,0.53968253968254,0.0714285714285714,0.0396825396825397,0.579365079365079,0,0.373015873015873,0.317460317460317,6.1031746031746,0.317460317460317,0.563492063492063,0.968253968253968,0.0793650793650794,21.3015873015873,0.126984126984127,0.111111111111111,1956,9480,0.489462633709691,0.9,0.692307692307692,75,40.747,13.8779904828771,12.1019445416448,12.8079121993966,1097.2619047619,56.8650793650794,0.450980392156863,75,1881,0,0,0,1
65535,2032,0.185714285714286,0.15,0.664285714285714,1.14285714285714,0.05,0.0357142857142857,0.6,1.41428571428571,0.0285714285714286,0.278571428571429,0.0857142857142857,0.0428571428571429,0.6,0.214285714285714,1.75,0.357142857142857,0.107142857142857,0.05,1.57142857142857,0,0.5,0.221428571428571,4.55714285714286,0.278571428571429,0.7,0.928571428571429,0.128571428571429,11.7214285714286,0.0571428571428571,0.121428571428571,2032,10534,0.779262441385331,0.927152317880795,0.673076923076923,75,42.434,17.2248494266858,10.7947740718375,32.1042072112228,645.857142857143,57.2642857142857,0,0,0,0,0,0,1
65535,2107,0.24031007751938,0.271317829457364,0.286821705426357,0.0542635658914729,0.0697674418604651,0.155038759689922,6.49612403100775,2.35658914728682,0.10077519379845,0.24031007751938,0.0387596899224806,0.0775193798449612,0.472868217054264,0.294573643410853,0.37984496124031,0.224806201550388,0.13953488372093,0.116279069767442,0.147286821705426,0.0232558139534884,1.37209302325581,0.565891472868217,1.61240310077519,0.542635658914729,NaN,0.930232558139535,0.232558139534884,1.67441860465116,0.147286821705426,0.155038759689922,2107,9706,0.801843465496677,0.921428571428571,0.573333333333333,75,41.434,16.9931411811277,10.1539821206474,46.6690649514032,1019.41860465116,56.7441860465116,0.285714285714286,75,1655,0,0,0,0
65535,2182,0.218045112781955,0.135338345864662,0.804511278195489,1.93233082706767,0.0601503759398496,0.0902255639097744,0.593984962406015,1.47368421052632,0.0225563909774436,0.323308270676692,0.0676691729323308,0.0225563909774436,0.879699248120301,0.360902255639098,0.037593984962406,0.518796992481203,0.075187969924812,0.037593984962406,0.661654135338346,0.0150375939849624,0.601503759398496,0.308270676691729,1.94736842105263,0.315789473684211,0.413533834586466,1.19548872180451,0.180451127819549,16.1353383458647,0.0601503759398496,0.0676691729323308,2182,10007,0.72920133782382,0.956834532374101,0.755681818181818,75,39.432,15.8412707183119,10.8401690392024,10.5400871896675,901.736842105263,60.4436090225564,0,0,0,0,0,0,1
65535,2257,0.308333333333333,0.108333333333333,0.383333333333333,1.14166666666667,0.0333333333333333,0.075,0.416666666666667,1.46666666666667,0.025,1.05833333333333,0.05,0.0166666666666667,0.766666666666667,0.175,0.425,0.316666666666667,0.0333333333333333,0.0333333333333333,0.691666666666667,0.025,1.725,0.283333333333333,0.366666666666667,0.441666666666667,0.441666666666667,1.11666666666667,0.158333333333333,11.5083333333333,0.166666666666667,0.166666666666667,2257,9029,0.66979334777104,0.9375,0.666666666666667,75,37.497,14.4668859348932,10.7423507779107,8.21596809092911,1164.85,60.1333333333333,0,0,0,0,0,0,1
65535,2332,0.243697478991597,0.142857142857143,NaN,3.15126050420168,0.0672268907563025,0.0588235294117647,0.857142857142857,2.04201680672269,0.0336134453781513,0.815126050420168,0.19327731092437,0,0.764705882352941,0.361344537815126,0.0504201680672269,0.840336134453782,0.0840336134453782,0.117647058823529,0.773109243697479,0.00840336134453781,1.00840336134454,0.411764705882353,2.16806722689076,0.436974789915966,0.319327731092437,1.70588235294118,0.176470588235294,15.0756302521008,0.117647058823529,0.159663865546218,2332,8954,0.780765951061713,0.937007874015748,0.636363636363636,75,40.094,15.9764643380103,9.98247194435481,81.10052856261,1227.73949579832,64.1008403361345,0.450980392156863,75,2408,0,0,0,0
65535,2408,0.200956937799043,0.186602870813397,0.851674641148325,2.43062200956938,0.0287081339712919,0.0717703349282297,0.641148325358852,1.97129186602871,0.0334928229665072,1.34928229665072,0.0909090909090909,0.0143540669856459,0.856459330143541,0.416267942583732,0.0574162679425837,0.559808612440191,0.114832535885167,0.0813397129186603,0.665071770334928,0.00956937799043062,2.22488038277512,0.511961722488038,1.53588516746411,0.660287081339713,0.334928229665072,1.76076555023923,0.15311004784689,13.2631578947368,0.110047846889952,0.110047846889952,2408,15725,0.520075846069686,0.920704845814978,0.725694444444444,75,51.978,17.9131404346452,15.2999729754403,19.4799423235107,1238.6985645933,67.9138755980861,0.333333333333333,75,2332,0,0,0,1
65535,2483,0.251968503937008,0.21259842519685,1.03149606299213,1.53543307086614,0.0866141732283465,0.078740157480315,0.755905511811024,1.48031496062992,0.031496062992126,0.259842519685039,0.165354330708661,0.0236220472440945,1.11811023622047,0.259842519685039,0.0551181102362205,0.330708661417323,0.047244094488189,0.0551181102362205,0.913385826771654,0.0236220472440945,0.551181102362205,0.417322834645669,9.77952755905512,0.259842519685039,0.543307086614173,1.34645669291339,0.118110236220472,17.9212598425197,0.125984251968504,0.267716535433071,2483,9556,0.574705464616827,0.940740740740741,0.651282051282051,75,38.994,14.2630916606684,11.6723483914637,-82.6788512796807,401.456692913386,71.1653543307087,0,0,0,0,0,0,1
65535,2558,0.533834586466165,0.112781954887218,0.669172932330827,1.18796992481203,0.0451127819548872,0.037593984962406,0.631578947368421,1.57894736842105,0.0225563909774436,0.473684210526316,0.037593984962406,0.0601503759398496,2.25563909774436,0.360902255639098,0.075187969924812,0.421052631578947,0.0902255639097744,0.0451127819548872,0.962406015037594,0,0.676691729323308,0.421052631578947,1.55639097744361,0.240601503759398,0.706766917293233,1.45864661654135,0.12781954887218,15.2932330827068,0.0902255639097744,0.135338345864662,2558,10007,0.580611066216139,0.956834532374101,0.738888888888889,75,38.969,14.5224965618745,11.8239415672224,84.5453154078278,347.932330827068,71.5639097744361,0,0,0,0,0,0,1
65535,2633,0.420289855072464,0.16304347826087,0.815217391304348,1.81884057971015,0.0471014492753623,0.0688405797101449,0.717391304347826,1.82246376811594,0.0688405797101449,0.52536231884058,0.188405797101449,0.0253623188405797,NaN,0.38768115942029,0.108695652173913,0.431159420289855,0.072463768115942,0.0869565217391304,0.996376811594203,0.0217391304347826,0.768115942028985,0.532608695652174,3.79710144927536,0.347826086956522,0.431159420289855,1.71376811594203,0.16304347826087,20.6485507246377,0.13768115942029,0.181159420289855,2633,20767,0.707244308228491,0.948453608247423,0.696969696969697,75,59.479,22.5958709642742,15.9745854378489,-64.506818704483,754.275362318841,71.3224637681159,0,0,0,0,0,0,0
65535,2709,0.45,0.142857142857143,0.8,1.77142857142857,0.0642857142857143,0.0214285714285714,0.55,1.50714285714286,0.05,0.4,0.178571428571429,0.0214285714285714,0.692857142857143,0.357142857142857,0.328571428571429,0.407142857142857,0.0428571428571429,0.0428571428571429,1.00714285714286,0.0285714285714286,0.478571428571429,0.385714285714286,1.66428571428571,0.307142857142857,0.478571428571429,1.38571428571429,0.15,17.8714285714286,0.107142857142857,0.142857142857143,2709,10534,0.779359473830909,0.952380952380952,0.686274509803922,75,41.88,17.038607978319,10.676000872225,20.2110875360847,650.564285714286,74.1928571428571,0,0,0,0,0,0,1
