ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,Selection,Sel01
65535,19,0.271186441,0.118644068,0.169491525,0.016949153,0.050847458,0.050847458,1.830508475,2.847457627,0.050847458,0.93220339,0.050847458,0.050847458,14.54237288,0.406779661,0.186440678,0.474576271,0.050847458,0.033898305,0.491525424,0,0.711864407,0.237288136,0.983050847,0.389830508,0.237288136,0.762711864,0.152542373,6.355932203,0.152542373,0.152542373,356,1105,0.843542352,0.702380952,0.446969697,19,36.984,14.2715904,7.664738304,-40.44718201,85.66101695,7.542372881,0.785714286,94,75,300,449,936,1386,0,0,0,0,0,0,0
65535,37,0.636363636,0.090909091,0.295454545,0.045454545,0.113636364,0.045454545,1.681818182,2.340909091,0.022727273,0.818181818,0.045454545,0.136363636,21.13636364,0.568181818,NaN,0.386363636,0.045454545,0.113636364,1.181818182,0.045454545,0.727272727,0.454545455,1.727272727,0.590909091,0.636363636,0.931818182,0.181818182,12.40909091,0.431818182,0.204545455,693,824,0.781210825,0.936170213,0.628571429,19,22.859,9.790308198,6.11176915,25.21433222,962.2727273,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,56,0.392857143,0,0.142857143,0.107142857,0.107142857,0,0.464285714,2.107142857,0,0.642857143,0.035714286,0.035714286,20.71428571,0.321428571,0.928571429,0,0.035714286,0.071428571,0.392857143,0,0.321428571,0.142857143,0.535714286,0.214285714,0,0.107142857,0.142857143,1.821428571,0.178571429,0.142857143,1049,524,0.905077355,0.965517241,0.4375,19,20.155,9.679964424,4.1163755,-44.30679544,29.32142857,7.428571429,0.16,19,1273,0,0,0,0,0,0,0,0,0,0,0
65535,75,0.166666667,0.119047619,0.095238095,0.047619048,0.166666667,0.095238095,0.666666667,2.952380952,0,0.476190476,0.023809524,0.023809524,9.952380952,0.357142857,0.19047619,0.285714286,0.023809524,0.023809524,0.142857143,0,0.5,0.214285714,0.547619048,0.30952381,0.071428571,0.214285714,0.071428571,2.285714286,0.142857143,0.095238095,1404,786,0.373133593,0.875,0.65625,19,23.802,7.88597685,7.316432873,14.67887677,75.42857143,5.476190476,0.607142857,56,19,300,524,0,0,0,0,0,0,0,0,0
65535,94,0.342465753,0.136986301,0.068493151,0.123287671,0.054794521,0.109589041,1.219178082,2.849315068,0.01369863,1.260273973,0.02739726,0.01369863,10.68493151,0.369863014,0.123287671,0.397260274,0.02739726,0,0.424657534,0.01369863,1.452054795,0.356164384,0.342465753,0.493150685,0.082191781,0.369863014,0.136986301,3.534246575,0.164383562,0.02739726,1760,1367,0.895103429,0.811111111,0.608333333,19,36.033,15.06447728,6.716626094,6.692961794,403.739726,6.630136986,0.666666667,75,487,674,1311,1592,0,0,0,0,0,0,0,0
65535,112,0.36,0.04,0.2,0.08,0.12,0.04,1.96,2.72,0.08,1.08,0.08,0.16,19.44,0.36,0.04,0.44,0.04,0.08,0.76,0.12,1.24,0.32,0.52,0.32,0.4,0.48,0,3.96,0.28,0.04,2097,468,0.814200897,0.833333333,0.625,19,18.914,8.137008133,4.724210549,-8.128765667,487.6,5.56,0.095238095,19,506,0,0,0,0,0,0,0,0,0,0,0
65535,131,0.25,0.208333333,0.166666667,0.083333333,0.041666667,0.041666667,1.375,2.5,0.083333333,1.416666667,0.041666667,0.083333333,18.25,0.541666667,0.208333333,0.583333333,0,0.083333333,0.666666667,0.041666667,1.041666667,0.375,0.666666667,0.5,0.166666667,0.416666667,0.083333333,5.833333333,0,0,2453,449,0.7251011,0.923076923,0.666666667,19,15.275,6.872955479,4.733008755,39.22564206,626.5416667,6.25,0.789473684,37,356,599,0,0,0,0,0,0,0,0,0,0
65535,150,0.454545455,0,0.090909091,0.090909091,0.136363636,0.045454545,1.181818182,2.409090909,0.045454545,1.227272727,0,0.045454545,10.27272727,0.318181818,1.590909091,0.636363636,0.045454545,0.090909091,0.681818182,0,1.409090909,0.272727273,0.545454545,0.409090909,0.136363636,0.636363636,0.181818182,6.363636364,0.318181818,0.136363636,2809,412,0.759277725,0.956521739,0.611111111,19,14.903,6.756377664,4.3968258,57.28452077,855.4090909,6.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,169,0.35,0.1,0.3,0,0.05,0.05,NaN,NaN,0.1,0.2,0.1,0.15,13.15,0.45,0.25,NaN,0,0.05,1.05,0,1.1,0.4,5.4,0.35,0.3,1.45,0.3,20.95,0.25,0.55,3164,374,0.746585744,0.869565217,0.571428571,19,15.366,6.628641462,4.40996361,5.746727261,1140.95,5.95,0.882352941,19,749,0,0,0,0,0,0,0,0,0,0,0
65535,187,0.148148148,0.222222222,0.333333333,0.407407407,0.037037037,0.074074074,2.111111111,1.444444444,0.222222222,1.185185185,0.148148148,0.037037037,3.185185185,0.407407407,0.185185185,0.296296296,0.259259259,0.222222222,0.851851852,0.037037037,0.740740741,0.37037037,0.740740741,0.259259259,0.185185185,1.222222222,0.185185185,8.074074074,0.444444444,0.148148148,3501,506,0.736892863,0.771428571,0.482142857,19,21.18,7.97068507,5.388259205,-25.33990827,988.6296296,5.851851852,0.826086957,37,374,730,0,0,0,0,0,0,0,0,26,0
65535,206,0.238095238,0.142857143,0,0.095238095,0.095238095,0.142857143,2.571428571,0.904761905,0.142857143,1.095238095,0.19047619,0,3.571428571,0.428571429,0.047619048,0.666666667,0.095238095,0,0.571428571,0,1.047619048,0.523809524,0.80952381,0.333333333,0.19047619,0.761904762,0.238095238,15.14285714,0.142857143,0.428571429,3857,393,0.778485628,0.954545455,0.7,19,14.787,6.820850742,4.281191758,43.45098126,1015.904762,6.761904762,0.647058824,37,393,974,0,0,0,0,0,0,0,0,26,0
65535,225,0.21875,0.21875,0.125,0.0625,0.15625,0.0625,1.1875,2.34375,0,1.03125,0.0625,0.03125,17.40625,0.15625,0.21875,0.46875,0.09375,0.15625,0.71875,0,1.5,0.5,0.5625,0.5,0.09375,0.59375,0.25,8.5625,0.40625,0.15625,4213,599,0.877891993,0.864864865,0.592592593,19,20.419,9.598627517,4.596386239,-18.55598487,1490.65625,7.53125,0.48,37,786,1011,0,0,0,0,0,0,0,0,0,0
65535,243,0.333333333,0.166666667,0.375,0.083333333,0.125,0.125,NaN,1.708333333,0,1.041666667,0.041666667,0,13.125,0.416666667,0.083333333,0.375,0.125,0.166666667,0.875,0.083333333,0.916666667,0.458333333,0.333333333,0.333333333,0.125,0.833333333,0.125,5.25,0.25,0.083333333,4550,449,0.822058373,0.96,0.666666667,19,16.011,7.529943127,4.287573887,-48.68615624,196.125,7.5,0.315789474,19,637,0,0,0,0,0,0,0,0,0,0,0
65535,262,0.4,0.266666667,0.1,0,0,0.133333333,1.633333333,3.366666667,0.133333333,1.4,0.1,0.033333333,16.8,0.5,0.166666667,0.5,0.1,0.066666667,0.433333333,0,1.166666667,0.166666667,0.4,0.433333333,0.033333333,0.266666667,0.1,3.933333333,0.3,0.033333333,4906,562,0.279747194,0.909090909,0.612244898,19,17.996,6.626754279,6.362172493,-38.26942585,649.5666667,8.933333333,0.304347826,19,1498,0,0,0,0,0,0,0,0,0,0,0
65535,281,0.317307692,0.028846154,0.067307692,0.067307692,0.096153846,0.067307692,1.173076923,2.576923077,0.115384615,0.875,0.028846154,0.067307692,14.52884615,0.326923077,0.211538462,0.355769231,0.048076923,0.067307692,0.740384615,0.009615385,1.240384615,0.269230769,0.384615385,0.509615385,0.076923077,0.538461538,0.173076923,4.625,0.278846154,0.067307692,5262,1947,0.862333983,0.688741722,0.382352941,19,52.739,18.7882377,9.513234522,39.21677121,50.70192308,10.94230769,0.193548387,19,917,0,0,0,0,0,0,0,0,0,0,0
65535,300,0.130434783,0.086956522,0.043478261,0.043478261,0,0,0.826086957,3.739130435,0.043478261,0.739130435,0.043478261,0,11.17391304,0.217391304,0.130434783,0.52173913,0.086956522,0.130434783,0.391304348,0.043478261,2.173913043,0.391304348,0.826086957,0.391304348,0.217391304,0.695652174,0.043478261,3.826086957,0.173913043,0.130434783,5617,431,0.659607682,0.958333333,0.766666667,19,14.878,6.401347509,4.811317285,-3.900093942,79.69565217,9.391304348,19,94,19,75,449,524,936,0,0,0,0,0,0,0
65535,318,0.321428571,0.035714286,0.178571429,0,0.035714286,0.035714286,2.071428571,3.892857143,0.035714286,0.785714286,0.178571429,0,23.28571429,0.642857143,0.857142857,0.428571429,0.071428571,0.071428571,1.178571429,0.035714286,NaN,0.142857143,0.571428571,0.75,0.142857143,0.857142857,0.071428571,5.928571429,0.214285714,0.142857143,5954,524,0.863483072,0.823529412,0.622222222,19,20.419,9.359741861,4.720846191,-0.554983426,113.5357143,9.392857143,0.52,19,1161,0,0,0,0,0,0,0,0,0,0,0
65535,337,0.225806452,0.107526882,0.155913978,0.021505376,0.080645161,0.086021505,1.02688172,2.091397849,0.075268817,0.768817204,0.053763441,0.080645161,10.67204301,0.268817204,0.23655914,0.306451613,0.069892473,0.053763441,0.505376344,0.005376344,0.860215054,0.241935484,0.349462366,0.306451613,0.129032258,0.403225806,0.086021505,4.322580645,0.209677419,0.069892473,6310,3483,0.952974714,0.709923664,0.328042328,19,74.192,31.70465801,9.608090962,36.78434803,367.9139785,13.79032258,0.574468085,112,543,655,1292,1985,2378,3164,0,0,0,0,0,0
65535,356,0.285714286,0.085714286,0.085714286,0.057142857,0.057142857,0.057142857,1.485714286,1.971428571,0.028571429,1.314285714,0.028571429,0.028571429,11.62857143,0.285714286,0.028571429,0.2,0.028571429,0.085714286,0.485714286,0,1.514285714,0.8,0.514285714,0.371428571,0,0.514285714,0.114285714,3.885714286,0.228571429,0.114285714,6666,655,0.773897725,0.853658537,0.648148148,19,21.709,8.848147758,5.603625735,79.55572585,632.2857143,7.828571429,0.565217391,37,131,599,0,0,0,0,0,0,0,0,0,0
65535,374,0.068181818,0.136363636,0.090909091,0.090909091,0,0.090909091,0.863636364,0.5,0.022727273,0.75,0.068181818,0.068181818,1.590909091,0.386363636,0.090909091,0.136363636,0.113636364,0.113636364,0.318181818,0,0.590909091,0.363636364,0.568181818,0.204545455,0.068181818,0.613636364,0.068181818,3.818181818,0.272727273,0.295454545,7003,824,0.85821064,0.830188679,0.55,19,25.1,10.98308029,5.637589522,-26.9402714,995.9545455,10.34090909,0.966666667,75,187,393,730,1554,0,0,0,0,0,0,26,0
65535,393,0.058823529,0.188235294,0.129411765,0.2,0.141176471,0.047058824,1.788235294,1.011764706,0.117647059,1.282352941,0.094117647,0.070588235,2.235294118,0.411764706,0.105882353,0.294117647,0.105882353,0.070588235,0.541176471,0.011764706,0.870588235,0.376470588,0.576470588,0.2,0.223529412,0.988235294,0.282352941,6.6,0.176470588,0.388235294,7359,1592,0.903685318,0.787037037,0.505952381,19,41.293,17.03094751,7.292604116,26.47698783,1006.635294,8.929411765,0.755102041,75,206,374,974,1554,0,0,0,0,0,0,26,0
65535,412,0.25,0.1,0.2,0.05,0.05,0.05,1.95,2.6,0.05,1.6,0,0,28.25,0.75,0.35,0.7,0.1,0.1,1.1,0,1.55,0.15,0.5,0.75,0.15,0.8,0.4,9.25,0.25,0.1,7714,374,0.667618368,0.952380952,0.833333333,19,13.844,6.110100927,4.548992562,0,1446.5,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,431,0.294117647,0.078431373,0.078431373,0.058823529,0.058823529,0.019607843,1.254901961,3.019607843,0.058823529,1.098039216,0.078431373,0.098039216,21.11764706,0.333333333,0.725490196,0.411764706,0.039215686,0.039215686,0.941176471,0.039215686,1.31372549,0.294117647,0.294117647,0.490196078,0.156862745,0.529411765,0.078431373,3.490196078,0.352941176,0.019607843,8070,955,0.836296639,0.879310345,0.566666667,19,30.153,11.73891219,6.436178369,47.73594167,6.156862745,9.862745098,0.228571429,19,618,0,0,0,0,0,0,0,0,0,0,0
65535,449,0.45,0.1,0.25,0.15,0,0,1.9,1.8,0,0.45,0.15,0,9.35,0.25,0.15,0.35,0.05,0.1,0.7,0,0.35,0.1,1.5,0.3,0.15,NaN,0.25,6.3,0.5,0.05,8407,374,0.6,19,19,19,13.356,5.773502692,4.618802154,0,1592,10.5,19,75,19,300,936,1386,0,0,0,0,0,0,0,0
65535,468,0.366666667,0,0.066666667,0.166666667,0.133333333,0.066666667,0.966666667,2.166666667,0.133333333,NaN,0.066666667,0.033333333,8.5,0.433333333,0.166666667,0.433333333,0.1,0.1,0.733333333,0,1.733333333,0.4,0.433333333,0.433333333,0.033333333,0.533333333,0.066666667,4.766666667,0.3,0.066666667,8763,562,0.717667077,0.9375,0.612244898,19,18.368,7.83760277,5.457999689,58.70008275,266.7666667,10.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,487,0.222222222,0.222222222,0.111111111,0.027777778,0.083333333,0.083333333,0.944444444,2.25,0.027777778,1.138888889,0.027777778,0,18.86111111,0.527777778,1.25,0.305555556,0.055555556,0.111111111,0.527777778,0,1.305555556,0.333333333,0.444444444,0.361111111,0.055555556,0.388888889,0.055555556,NaN,0.25,0.027777778,9119,674,0.712294536,0.9,0.642857143,19,20.328,8.388198115,5.887514224,-47.56940881,395.8888889,10.25,0.807692308,56,94,1311,1404,0,0,0,0,0,0,0,0,0
65535,506,0.32,0.12,0.14,0.06,0.08,0.12,1.46,2.52,0.08,1.26,0.08,0.06,12.28,0.48,0.22,0.52,0.06,0.04,0.76,0.04,1.72,0.48,0.2,0.52,0.24,0.58,0.08,6.08,0.26,0.08,9474,936,0.814441761,0.961538462,0.757575758,19,24.248,10.68334819,6.198962671,5.902420094,478.4,10.46,0.066666667,19,112,0,0,0,0,0,0,0,0,0,0,0
65535,524,0.034482759,0.068965517,0.172413793,0,0.137931034,0.068965517,0.413793103,2.137931034,0,0.517241379,0,0.103448276,1.448275862,0.206896552,0.034482759,0.344827586,0,0,0.172413793,0,0.586206897,0.103448276,0.689655172,0.24137931,0,0.275862069,0.034482759,1.551724138,0.034482759,0.068965517,9812,543,0.764497977,0.966666667,0.725,19,18.451,7.827004523,5.045491605,-11.27948839,74.17241379,11.31034483,0.681818182,56,75,300,936,0,0,0,0,0,0,0,0,0
65535,543,0.105263158,0.078947368,0.131578947,0.026315789,0.026315789,0.078947368,0.947368421,2.5,0.105263158,1.026315789,0.026315789,0.026315789,9.736842105,0.342105263,0.052631579,0.421052632,0.026315789,0.052631579,0.263157895,0.026315789,0.973684211,0.473684211,0.236842105,0.342105263,0.210526316,0.5,0.157894737,2.263157895,0.052631579,0.105263158,10167,712,0.509981889,0.904761905,0.59375,19,21.552,8.064970537,6.937367802,67.80517672,354.2368421,11.89473684,0.666666667,56,337,655,1292,0,0,0,0,0,0,0,0,0
65535,562,0.296296296,0.074074074,0.12962963,0,0.055555556,0.092592593,1.5,2.314814815,0.037037037,1.055555556,0.074074074,0.092592593,12.90740741,0.518518519,2.592592593,0.518518519,0.018518519,0.055555556,NaN,0,1.185185185,0.296296296,0.388888889,0.425925926,0.055555556,0.611111111,0.055555556,5.685185185,0.240740741,0.074074074,10523,1011,0.712662318,0.739726027,0.409090909,19,32.601,11.51761638,8.07969138,-44.37468108,464.6666667,14.59259259,0.625,37,1442,2153,0,0,0,0,0,0,0,0,0,0
65535,580,0.649122807,0.140350877,0.122807018,0.087719298,0.140350877,0.105263158,1.578947368,4.035087719,0.122807018,1.596491228,0.052631579,0.070175439,24.03508772,0.49122807,0.192982456,0.245614035,0.087719298,0.140350877,0.719298246,0.01754386,1.649122807,0.456140351,0.421052632,0.824561404,0.210526316,0.789473684,0.140350877,7.350877193,0.280701754,0.122807018,10860,1067,0.844242124,0.95,0.791666667,19,26.944,11.8538741,6.353225746,-3.865834015,536.5263158,10.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,599,0.341176471,0.094117647,0.129411765,0.035294118,0.117647059,0.047058824,1.376470588,2.917647059,0.094117647,1.364705882,0.058823529,0.047058824,12.45882353,0.482352941,0.188235294,0.505882353,0.035294118,0.141176471,0.435294118,0.058823529,1.529411765,0.423529412,0.552941176,0.529411765,0.129411765,0.505882353,0.129411765,4.317647059,0.294117647,0.058823529,11216,1592,0.891968345,0.885416667,0.566666667,19,37.373,16.07672009,7.268250683,-62.30078598,629.2,15.02352941,0.489361702,56,131,356,2640,0,0,0,0,0,0,0,0,0
65535,618,0.344444444,0.1,0.188888889,0.1,0.088888889,0.033333333,1.177777778,2.477777778,0.022222222,0.644444444,0.088888889,0.033333333,18.65555556,0.366666667,0.211111111,0.277777778,0.077777778,0.044444444,0.366666667,0.022222222,0.733333333,0.2,0.611111111,0.433333333,0.022222222,0.211111111,0.088888889,2.5,0.155555556,0.111111111,11572,1685,0.859509188,0.789473684,0.5625,19,41.301,15.81578621,8.083769314,-88.86175707,15.51111111,10.85555556,0.408163265,56,431,1666,1929,0,0,0,0,0,0,0,0,0
65535,637,0.44,0.146666667,0.173333333,0.066666667,0.093333333,0.026666667,1.653333333,2.226666667,0.093333333,0.6,0.08,0.026666667,18.48,0.293333333,1.306666667,0.36,0.066666667,0.066666667,1.346666667,0,1.066666667,0.24,0.453333333,0.293333333,0.12,0.973333333,0.173333333,6.013333333,0.226666667,0.146666667,11927,1404,0.738819037,0.852272727,0.576923077,19,33.982,12.57480022,8.47420658,-70.67746795,203.9333333,13.66666667,0.2,19,243,0,0,0,0,0,0,0,0,0,0,0
65535,655,0.2,0.088888889,0.133333333,0.044444444,0.066666667,0.022222222,0.777777778,1.533333333,0.066666667,0.711111111,0,0.133333333,8.244444444,0.355555556,0.155555556,0.222222222,0.044444444,0.066666667,0.244444444,0.022222222,0.644444444,0.244444444,0.111111111,0.266666667,0.044444444,0.155555556,0.066666667,2.933333333,0.111111111,0.044444444,12264,843,0.886806069,0.789473684,0.5,19,28.673,12.31386109,5.690749302,41.53684881,362.2888889,12.26666667,0.944444444,56,337,543,1292,0,0,0,0,0,0,0,0,0
65535,674,0.115789474,0.094736842,0.126315789,0.042105263,0.084210526,0.105263158,1.010526316,2.2,0.042105263,0.842105263,0.042105263,0.115789474,7.210526316,0.336842105,0.073684211,0.294736842,0.063157895,0.052631579,0.473684211,0,0.947368421,0.368421053,0.494736842,0.484210526,0.105263158,0.273684211,0.115789474,5.315789474,0.242105263,0.115789474,12620,1779,0.764512418,0.922330097,0.753968254,19,35.107,13.99487745,9.021223963,-12.05674446,414.2842105,11.89473684,0.511627907,75,94,1311,1592,2584,0,0,0,0,0,0,0,0
65535,693,0.193548387,0.075268817,0.129032258,0.075268817,0.053763441,0.075268817,1.741935484,2.935483871,0.053763441,0.967741935,0.043010753,0.086021505,16.30107527,0.301075269,0.215053763,0.322580645,0.032258065,0.021505376,0.23655914,0,1.225806452,0.333333333,0.35483871,0.483870968,0.043010753,0.397849462,0.11827957,3.913978495,0.161290323,0.139784946,12976,1741,0.784746292,0.845454545,0.62,19,38.779,14.27434577,8.847483834,75.88022986,510.5806452,10.47311828,0.553191489,56,824,1479,2022,0,0,0,0,0,0,0,0,0
65535,712,0.468085106,0.085106383,0.127659574,0.042553191,0.063829787,0.127659574,1.021276596,1.829787234,0.063829787,0.808510638,0.042553191,0.063829787,18.36170213,0.382978723,0.234042553,0.468085106,0.106382979,0.085106383,0.659574468,0.021276596,1.106382979,0.340425532,0.468085106,0.319148936,0.234042553,0.595744681,0.127659574,7.170212766,0.255319149,0.085106383,13332,880,0.891319708,0.824561404,0.55952381,19,29.665,12.53689305,5.683917868,30.98760777,749.3404255,11.68085106,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,730,0.234375,0.083333333,0.09375,0.135416667,0.046875,0.026041667,1.161458333,1.010416667,0.109375,0.692708333,0.046875,0.052083333,2.958333333,0.291666667,0.145833333,0.255208333,0.104166667,0.130208333,0.348958333,0.010416667,0.645833333,0.234375,0.442708333,0.1875,0.09375,0.625,0.166666667,4.828125,0.276041667,0.291666667,13669,3595,0.839674967,0.838427948,0.596273292,19,58.9,22.23176958,12.0738354,-14.45750693,985.0572917,12.82291667,0.808219178,112,187,374,1535,1554,2659,2884,0,0,0,0,26,0
65535,749,0.315789474,0.184210526,0.184210526,0.210526316,0.131578947,0.078947368,5.973684211,2.894736842,0.157894737,0.736842105,0.131578947,0.131578947,19.26315789,0.578947368,0.157894737,1.263157895,0.157894737,0.157894737,0.789473684,0.026315789,0.921052632,0.631578947,3.289473684,0.342105263,0.447368421,1.552631579,0.236842105,16.57894737,0.315789474,0.210526316,14024,712,0.592672448,19,0.775510204,19,19.286,7.86339404,6.333520288,-43.12796067,1142.894737,10.68421053,0.458333333,19,169,0,0,0,0,0,0,0,0,0,0,1
65535,768,0.46875,0.0625,0.09375,0.0625,0.09375,0.03125,1.78125,1.65625,0,0.40625,0.125,0.0625,47.28125,0.3125,0.4375,0.53125,0.03125,0,0.4375,0.03125,0.40625,0.1875,0.34375,0.21875,0.125,0.34375,0.15625,5.71875,0.1875,0.03125,14380,599,0.8533661,0.864864865,0.653061224,19,20.965,9.221048853,4.807044281,-36.91211531,1429.09375,11.84375,0.416666667,19,1142,0,0,0,0,0,0,0,0,0,0,0
65535,786,0.166666667,0.133333333,0.266666667,0.066666667,0.233333333,0.033333333,1.766666667,3.333333333,0.133333333,1.133333333,0.066666667,0.033333333,32.06666667,0.533333333,0.333333333,0.666666667,0.166666667,0.066666667,1.3,0,1.3,0.333333333,0.733333333,0.5,0.266666667,0.9,0.033333333,10.2,0.433333333,0.033333333,14717,562,0.963434349,0.833333333,0.5,19,24.43,12.80087088,3.429922933,-16.10384899,1501.8,11.5,0.148148148,19,225,0,0,0,0,0,0,0,0,0,0,0
65535,805,0.209150327,0.045751634,0.150326797,0.032679739,0.071895425,0.117647059,1.137254902,2.117647059,0.078431373,1.104575163,0.065359477,0.091503268,11.5751634,0.300653595,0.385620915,0.37254902,0.019607843,0.071895425,0.614379085,0.013071895,1.261437908,0.254901961,0.379084967,0.379084967,0.071895425,0.568627451,0.137254902,4.267973856,0.215686275,0.052287582,15073,2865,0.869162826,0.879310345,0.671052632,19,49.348,20.51558231,10.14548923,-82.4172596,186.7254902,19.58823529,0.163934426,19,3108,0,0,0,0,0,0,0,0,0,0,0
65535,824,0.253731343,0.149253731,0.223880597,0.059701493,0.089552239,0.074626866,1.328358209,4.28358209,0.014925373,1.373134328,0.074626866,0.074626866,11.58208955,0.313432836,0.268656716,0.417910448,0.074626866,0.074626866,0.52238806,0.044776119,1.164179104,0.268656716,0.388059701,0.552238806,0.089552239,0.447761194,0.044776119,4.014925373,0.179104478,0.029850746,15429,1255,0.757568633,0.779069767,0.558333333,19,34.536,13.23738672,8.640777223,10.39424589,519.8059701,12.32835821,0.30952381,56,693,2022,2172,0,0,0,0,0,0,0,0,0
65535,843,0.492307692,0.084615385,0.115384615,0.046153846,0.092307692,0.061538462,1.153846154,2.730769231,0.069230769,1.138461538,0.076923077,0.061538462,10.57692308,0.407692308,0.130769231,0.307692308,0.061538462,0.069230769,0.438461538,0.007692308,1.015384615,0.407692308,0.4,0.484615385,0.138461538,0.423076923,0.138461538,5.230769231,0.284615385,0.053846154,15785,2434,0.934718273,0.680628272,0.433333333,19,62.448,26.04682108,9.256768674,9.709839525,560.2846154,10.53076923,0.581081081,75,861,1049,1329,1348,0,0,0,0,0,0,0,0
65535,861,0.276923077,0.153846154,0.138461538,0.076923077,0.107692308,0.030769231,1.138461538,2.984615385,0.076923077,1.169230769,0.076923077,0.092307692,12.23076923,0.461538462,0.153846154,0.4,0.061538462,0.076923077,0.292307692,0.015384615,1.015384615,0.184615385,0.369230769,0.430769231,0.169230769,0.461538462,0.107692308,6.4,0.323076923,0.153846154,16122,1217,0.74558808,0.78313253,0.492424242,19,35.041,12.56288444,8.371995309,-43.5006253,579.3538462,12.52307692,0.095238095,19,843,0,0,0,0,0,0,0,0,0,0,0
65535,880,0.263157895,0.210526316,0.105263158,0,0.105263158,0.052631579,0.815789474,2.368421053,0.078947368,0.815789474,0.052631579,0.052631579,10.23684211,0.289473684,0.157894737,0.157894737,0.105263158,0.131578947,0.289473684,0,0.842105263,0.289473684,0.447368421,0.394736842,0.078947368,0.157894737,0.184210526,2.736842105,0.315789474,0.026315789,16477,712,0.865385301,0.844444444,0.575757576,19,24.43,10.4535322,5.238338736,7.590137833,667.0263158,13.44736842,0.392857143,37,1180,1779,0,0,0,0,0,0,0,0,0,0
65535,899,0.282352941,0.141176471,0.117647059,0.035294118,0.094117647,0.105882353,2.164705882,2.211764706,0.047058824,0.929411765,0.035294118,0.117647059,14.28235294,0.564705882,1.023529412,0.4,0.070588235,0.082352941,0.952941176,0.023529412,1.423529412,0.317647059,0.952941176,0.552941176,0.4,0.811764706,0.2,10.2,0.270588235,0.152941176,16833,1592,0.882037692,0.87628866,0.674603175,19,35.942,15.59551485,7.348276763,22.02156009,1304.164706,15.45882353,0.285714286,19,1255,0,0,0,0,0,0,0,0,0,0,1
65535,917,0.523809524,0.238095238,0.142857143,0,0,0,1.142857143,2.714285714,0.142857143,0.19047619,0.047619048,0.047619048,19.71428571,0.333333333,0.142857143,0.095238095,0.095238095,0.095238095,0.523809524,0.047619048,0.857142857,0.19047619,0.571428571,0.238095238,0.095238095,0.428571429,0.380952381,4.047619048,0.19047619,0,17170,393,0.921369541,0.807692308,0.525,19,19.286,9.487010259,3.687484694,-22.86553416,60.52380952,13.19047619,0.45,19,281,0,0,0,0,0,0,0,0,0,0,0
65535,936,0.181818182,0.045454545,0.045454545,0,0.136363636,0.045454545,0.954545455,2.318181818,0.090909091,0.954545455,0.136363636,0.045454545,7.636363636,0.181818182,0.227272727,0.363636364,0,0.090909091,0.227272727,0,0.909090909,0.272727273,0.318181818,0.181818182,0.090909091,0.545454545,0.227272727,2.5,0.181818182,0.045454545,17526,412,0.828521841,0.88,0.628571429,19,17.136,7.551126677,4.228304333,-16.93898294,1535,13.59090909,19,94,19,300,449,524,1386,0,0,0,0,0,0,0
65535,955,0.137931034,0.034482759,0.103448276,0.034482759,0.068965517,0,1.379310345,1.482758621,0.103448276,1.206896552,0.034482759,0,9.931034483,0.275862069,0.137931034,0.310344828,0.068965517,0,0.448275862,0,1.344827586,0.310344828,0.310344828,0.379310345,0.034482759,0.517241379,0.068965517,4.275862069,0.068965517,0.137931034,17882,543,0.898913148,0.828571429,0.644444444,19,22.842,10.09606552,4.423357561,6.270145778,926.6551724,14.37931034,0.28,19,1872,0,0,0,0,0,0,0,0,0,0,1
