ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,Selection,Sel01
65535,44,1.14814814814815,0.283950617283951,0.814814814814815,0.777777777777778,0.0493827160493827,0.185185185185185,1.19753086419753,2.88888888888889,0.0987654320987654,0.518518518518518,0.0617283950617284,0.0246913580246914,1.81481481481481,0.765432098765432,0.148148148148148,0.962962962962963,0.123456790123457,0.135802469135802,0.987654320987654,0.0246913580246914,0.530864197530864,0.679012345679012,2.71604938271605,0.54320987654321,1.38271604938272,1.95061728395062,0.259259259259259,104.37037037037,0.432098765432099,0.753086419753086,16.6296296296296,29.1234567901235,1944,3579,0.738763576708525,0.975903614457831,0.75,44,31.435,12.6250638493245,8.50884700330815,-22.8566320155479,358.41975308642,8.48148148148148,0.184210526315789,44,133,0,0,0,0,0,0,0,1
65535,88,NaN,0.117021276595745,0.478723404255319,0.329787234042553,0.0106382978723404,0.0957446808510638,0.627659574468085,2.13829787234043,0.074468085106383,0.329787234042553,0.0638297872340425,0.0851063829787234,1.90425531914894,0.638297872340426,0.712765957446808,0.851063829787234,0.0212765957446809,0.0638297872340425,1.28723404255319,0.0106382978723404,0.553191489361702,0.372340425531915,2.02127659574468,0.425531914893617,1.24468085106383,1.40425531914894,0.117021276595745,64.6595744680851,0.297872340425532,0.361702127659574,17.4255319148936,32.2446808510638,3889,4154,0.46853571204992,0.959183673469388,0.712121212121212,44,31.592,11.7190321925814,10.3531152120745,-20.1211092855211,869.691489361702,9.76595744680851,0,0,0,0,0,0,0,0,0,0,0
65535,133,0.884955752212389,0.238938053097345,0.725663716814159,0.548672566371681,0.079646017699115,0.132743362831858,1.76106194690265,2.6283185840708,0.0973451327433628,0.398230088495575,0.150442477876106,0.0619469026548673,1.30973451327434,0.814159292035398,0.123893805309735,1.07964601769911,0.150442477876106,0.0884955752212389,1.38053097345133,0.0176991150442478,0.823008849557522,0.52212389380531,2.6283185840708,0.584070796460177,2.2212389380531,1.53982300884956,0.36283185840708,90.3716814159292,0.36283185840708,0.530973451327434,15.858407079646,28.8053097345133,5877,4994,0.498625363388094,0.926229508196721,0.668639053254438,44,37.762,13.0790663932448,11.3371649058981,-37.0822554011477,372.115044247788,9.65486725663717,0.145833333333333,44,44,0,0,0,0,0,0,0,1
65535,177,0.977777777777778,0.133333333333333,0.522222222222222,0.488888888888889,0.0333333333333333,0.1,1.27777777777778,2.65555555555556,0.122222222222222,0.377777777777778,0.1,0.0222222222222222,0.944444444444444,0.4,0.277777777777778,0.844444444444444,0.0666666666666667,0.255555555555556,3.44444444444444,0.0666666666666667,0.411111111111111,0.322222222222222,1.74444444444444,0.444444444444444,1.58888888888889,1.27777777777778,0.233333333333333,62.4111111111111,0.177777777777778,0.444444444444444,11.8555555555556,22.8111111111111,7822,3977,0.393408589155348,0.957446808510638,0.818181818181818,44,30.988,11.2150692275071,10.31072796223,3977,725.5,442,0,0,0,0,0,0,0,0,0,0,1
65535,221,1.27619047619048,0.219047619047619,0.761904761904762,0.447619047619048,0.0571428571428571,0.114285714285714,2.12380952380952,2.6952380952381,0.123809523809524,0.266666666666667,0.104761904761905,0.0761904761904762,1.62857142857143,1.0952380952381,0.257142857142857,1.16190476190476,0.0666666666666667,0.0571428571428571,1.41904761904762,0.0380952380952381,0.6,0.771428571428571,7.60952380952381,0.59047619047619,2.6,1.41904761904762,0.171428571428571,73.8095238095238,0.238095238095238,0.333333333333333,20.1619047619048,35.647619047619,9766,4640,0.650676329082514,0.963302752293578,0.75,44,34.47,13.3397352789696,10.129597306832,12.6220615698748,1208.28571428571,11.5142857142857,0.27906976744186,44,707,0,0,0,0,0,0,0,1
65535,265,0.948905109489051,0.18978102189781,0.547445255474453,0.401459854014599,0.0437956204379562,0.131386861313869,1.08759124087591,2.60583941605839,0.102189781021898,0.62043795620438,0.0802919708029197,0.0364963503649635,2.08029197080292,0.708029197080292,0.182481751824818,0.883211678832117,0.131386861313869,0.0948905109489051,1.28467153284672,0.0510948905109489,1.24087591240876,0.613138686131387,14.4525547445255,0.554744525547445,1.46715328467153,1.70802919708029,0.335766423357664,68.1167883211679,0.27007299270073,0.372262773722628,22.1167883211679,41.3284671532847,11711,6054,0.516680232823721,0.964788732394366,0.761111111111111,44,39.06,14.3423319358471,12.2795955158735,-2.40878129779683,164.85401459854,12.7372262773723,0,0,0,0,0,0,0,0,0,0,1
65535,309,0.8,0.20952380952381,0.580952380952381,0.304761904761905,0.0476190476190476,0.123809523809524,2.19047619047619,2.4952380952381,0.0380952380952381,0.457142857142857,0.0761904761904762,0.0857142857142857,1.02857142857143,0.523809523809524,0.142857142857143,0.971428571428571,0.0761904761904762,0.0571428571428571,0.914285714285714,0.0571428571428571,0.742857142857143,0.752380952380952,23.0761904761905,0.514285714285714,1.41904761904762,1.25714285714286,0.247619047619048,73.6,0.247619047619048,0.504761904761905,18.3904761904762,35.2190476190476,13655,4640,0.682975072533236,0.963302752293578,0.75,44,34.47,13.5889566899806,9.92594037655931,11.8992051267554,528.238095238095,13.5619047619048,0,0,0,0,0,0,0,0,0,0,1
65535,354,1.13970588235294,0.213235294117647,0.757352941176471,0.426470588235294,0.0588235294117647,0.0661764705882353,1.56617647058824,2.71323529411765,0.147058823529412,0.573529411764706,0.125,0.102941176470588,1.52205882352941,0.602941176470588,0.132352941176471,1.17647058823529,0.117647058823529,0.0514705882352941,1.13235294117647,0.0147058823529412,0.676470588235294,0.463235294117647,3.46323529411765,0.492647058823529,1.32352941176471,1.40441176470588,0.176470588235294,68.5220588235294,0.227941176470588,0.389705882352941,20.3602941176471,36.9338235294118,15644,6010,0.656687642197944,0.957746478873239,0.693877551020408,44,39.176,15.2533323700874,11.5034939451277,-48.061891713683,234.183823529412,13.7205882352941,0.0961538461538462,44,840,0,0,0,0,0,0,0,1
65535,398,1.41573033707865,0.202247191011236,0.932584269662921,0.5,0.129213483146067,0.134831460674157,1.95505617977528,2.28651685393258,0.0617977528089888,0.584269662921348,0.202247191011236,0.0674157303370787,1.06179775280899,0.640449438202247,0.134831460674157,1.26966292134831,0.168539325842697,0.0730337078651685,1.30898876404494,0.0112359550561798,0.679775280898876,0.735955056179775,12.7022471910112,0.5,1.89887640449438,1.33707865168539,0.247191011235955,71.9494382022472,0.196629213483146,0.533707865168539,24.6179775280899,46.4494382022472,17588,7866,0.753858493458577,0.967391304347826,0.824074074074074,44,45.957,18.6672741439815,12.2650862854337,-6.63259125329794,327.393258426966,14.8033707865169,0,0,0,0,0,0,0,0,0,0,1
65535,442,0.781512605042017,0.176470588235294,0.672268907563025,0.361344537815126,0.0672268907563025,0.134453781512605,1.51260504201681,3.52941176470588,0.100840336134454,0.890756302521008,0.142857142857143,0.0840336134453782,1.2436974789916,0.638655462184874,0.310924369747899,0.747899159663866,0.0840336134453782,0.327731092436975,3.10924369747899,0.0168067226890756,0.663865546218487,0.571428571428571,6.7563025210084,0.521008403361345,1.91596638655462,2.16806722689076,0.277310924369748,62.9579831932773,0.252100840336134,0.319327731092437,17.7142857142857,33.6554621848739,19532,5259,0.433723934017054,0.975409836065574,0.762820512820513,44,35.967,13.0322584656736,11.7426618661118,41.4450314050988,455.201680672269,13.4957983193277,0.0217391304347826,44,1061,0,0,0,0,0,0,0,1
