ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_190Os_190Os,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_6_Control_M_Cerebellum_240424_1,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7
65535,25,0.15,0.1,0.766666667,0.033333333,0.1,0.05,0.966666667,2.183333333,0.066666667,0.4,0.05,0.016666667,1.533333333,0.533333333,0.066666667,0.816666667,0.05,0.05,0.933333333,0.016666667,0.5,0.533333333,1.25,0.616666667,0.666666667,1.183333333,0.166666667,33.13333333,0.233333333,0.316666667,0.483333333,21.65,39.86666667,627,1506,0.878978179,0.895522388,0.659340659,25,29.781,13.18231009,6.28614266,10.41921078,577.1166667,5.65,0.567567568,25,226,0,0,0,0,0,0
65535,50,0.141176471,0.105882353,0.594117647,0.058823529,0.052941176,0.052941176,1.058823529,2.176470588,0.076470588,0.376470588,0.047058824,0.047058824,1.370588235,0.511764706,0.111764706,0.394117647,0.111764706,0.070588235,0.576470588,0.011764706,0.576470588,0.605882353,8.441176471,0.270588235,0.423529412,0.870588235,0.170588235,21.43529412,0.105882353,0.270588235,0.564705882,19.08823529,35.48823529,1255,4267,0.481677036,0.939226519,0.714285714,25,45.246,15.98765906,14.01076596,-0.66974121,880.6705882,9.952941176,0.120689655,25,75,0,0,0,0,0,0
65535,75,0.344827586,0.086206897,0.448275862,0.086206897,0.137931034,0.086206897,1.517241379,1.965517241,0.103448276,0.448275862,0.103448276,0.017241379,3.465517241,0.551724138,0.189655172,0.534482759,0.017241379,0.137931034,0.5,0.017241379,0.448275862,0.706896552,5.068965517,0.189655172,0.517241379,0.931034483,0.120689655,25.93103448,0.155172414,0.155172414,0.551724138,19.37931034,35.68965517,1882,1456,0.587762285,0.935483871,0.725,25,25.009,9.675511643,7.827814798,8.888386577,895.0689655,8.224137931,0.193548387,25,50,0,0,0,0,0,0
65535,100,0.12295082,0.081967213,0.368852459,0.040983607,0.032786885,0.114754098,0.795081967,1.508196721,0.040983607,0.237704918,0.090163934,0.06557377,2.237704918,0.37704918,0.032786885,0.56557377,0.12295082,0.016393443,1.827868852,0.032786885,0.467213115,0.737704918,1.06557377,0.303278689,0.606557377,1.073770492,0.139344262,25.12295082,0.073770492,0.204918033,0.680327869,18.16393443,32.83606557,2510,3062,0.605675688,0.960629921,0.782051282,25,37.166,14.07740429,11.20155399,30.32223086,400.8934426,8.032786885,0,0,0,0,0,0,0,0,0
65535,125,0.272727273,0.080808081,0.090909091,0.04040404,0.03030303,0.060606061,0.696969697,1.707070707,0.080808081,0.494949495,0.050505051,0.03030303,1.202020202,0.383838384,0.131313131,0.414141414,0.02020202,0.04040404,1.060606061,0.04040404,0.545454545,0.313131313,0.616161616,0.333333333,0.555555556,0.646464646,0.151515152,13.3030303,0.080808081,0.121212121,0.515151515,20.5959596,37.24242424,3137,2485,0.359869212,0.961165049,0.75,25,32.419,11.69066005,10.90741809,2.969927479,710.7777778,8.242424242,0.19047619,25,552,0,0,0,0,0,0
65535,176,0.460176991,0.159292035,0.115044248,0.053097345,0.061946903,0.061946903,1.672566372,2.132743363,0.053097345,0.699115044,0.097345133,0.03539823,7.610619469,0.433628319,0.123893805,0.274336283,0.07079646,0.026548673,0.486725664,0.008849558,0.831858407,0.530973451,0.725663717,0.495575221,0.920353982,0.637168142,0.079646018,9.663716814,0.088495575,0.123893805,0.398230088,21.38053097,38.38053097,4418,2836,0.518781811,0.918699187,0.672619048,25,37.952,13.2478929,11.32571214,22.20766281,1116.849558,9.309734513,0,0,0,0,0,0,0,0,0
65535,201,0.345794393,0.205607477,0.252336449,0.028037383,0.028037383,0.093457944,2.130841121,3.485981308,0.018691589,1.271028037,0.028037383,0.056074766,6.654205607,0.476635514,0.037383178,0.336448598,0.056074766,0.074766355,0.373831776,0.009345794,0.91588785,0.841121495,0.981308411,0.299065421,0.887850467,0.700934579,0.037383178,13.14018692,0.130841121,0.093457944,0.738317757,18.05607477,32.74766355,5045,2686,0.883364782,0.869918699,0.660493827,25,41.69,17.53052306,8.21631251,1.515571847,1226.766355,8.943925234,0.288461538,25,502,0,0,0,0,0,0
65535,226,0.103448276,0.091954023,0.459770115,0.137931034,0.068965517,0.068965517,0.770114943,1.977011494,0.068965517,0.275862069,0.057471264,0,0.988505747,0.551724138,0.011494253,0.689655172,0.057471264,0.057471264,1.459770115,0.022988506,0.563218391,0.712643678,1.103448276,0.379310345,0.517241379,1.275862069,0.172413793,30.85057471,0.103448276,0.344827586,0.632183908,19.90804598,37.44827586,5673,2184,0.76148953,0.90625,0.669230769,25,34.189,13.57738829,8.800553653,14.75973062,576.4367816,11.87356322,0.476190476,25,25,0,0,0,0,0,0
65535,251,0.1,0.1125,0.1375,0.0125,0.025,0,0.95,1.7,0.05,0.5875,0.05,0.025,1.375,0.425,0.05,0.475,0.0625,0.025,0.6625,0.0125,0.8375,0.425,0.65,0.2625,1.1375,1.1125,0.325,19.8125,0.1375,0.225,0.6375,25.375,47.3875,6300,2008,0.792976077,0.963855422,0.592592593,25,33.164,13.23002728,8.060430811,2.460123398,685.2625,9.6,0.634146341,25,552,0,0,0,0,0,0
65535,276,0.274336283,0.283185841,0.477876106,0.088495575,0.017699115,0.123893805,1.398230088,1.938053097,0.07079646,0.292035398,0.017699115,0.044247788,4.17699115,0.539823009,0.14159292,0.504424779,0.079646018,0.088495575,0.699115044,0.008849558,0.539823009,0.690265487,6.911504425,0.380530973,0.628318584,0.840707965,0.159292035,26.2920354,0.14159292,0.265486726,0.672566372,18.13274336,34.12389381,6927,2836,0.47907778,0.941666667,0.724358974,25,36.529,12.96042602,11.37630495,47.82212794,1002.292035,9.469026549,0,0,0,0,0,0,0,0,0
65535,301,0.388349515,0.223300971,0.077669903,0.058252427,0.067961165,0.048543689,1.349514563,2.427184466,0.077669903,1.13592233,0.058252427,0.058252427,9.165048544,0.485436893,0.213592233,0.310679612,0.058252427,0.087378641,0.699029126,0.009708738,0.854368932,1.029126214,0.669902913,0.262135922,0.640776699,0.475728155,0.165048544,11.63106796,0.126213592,0.165048544,0.669902913,17.34951456,30.60194175,7555,2585,0.593767842,0.962616822,0.715277778,25,35.132,12.8851343,10.36784818,35.23723753,1208.330097,10.2815534,0.311111111,25,502,0,0,0,0,0,0
65535,326,0.246376812,0.057971014,0.594202899,0.043478261,0.028985507,0.057971014,0.68115942,1.637681159,0.028985507,0.275362319,0.043478261,0.086956522,1.942028986,0.463768116,0.101449275,0.507246377,0.072463768,0.014492754,1.376811594,0.014492754,0.434782609,0.623188406,1.31884058,0.31884058,0.739130435,0.956521739,0.144927536,26.04347826,0.115942029,0.115942029,0.84057971,16.57971014,30.69565217,8182,1732,0.667244915,0.884615385,0.627272727,25,29.326,11.27206692,8.395868147,6.341935167,349.5217391,11.52173913,0.5,25,602,0,0,0,0,0,0
65535,351,0.26,0.15,0.28,0.06,0.02,0.05,1.23,2.07,0.07,0.25,0.03,0.07,2.23,0.51,0.42,0.47,0.08,0.06,0.53,0.01,0.54,0.64,8.18,0.31,0.63,0.66,0.09,23.07,0.15,0.19,0.72,17.07,29.7,8810,2510,0.750516255,0.934579439,0.641025641,25,34.586,13.98706029,9.243376607,38.80196176,909.02,10.67,0.266666667,25,853,0,0,0,0,0,0
65535,376,0.264069264,0.16017316,0.484848485,0.047619048,0.03030303,0.069264069,1.666666667,1.857142857,0.064935065,0.307359307,0.056277056,0.043290043,2.151515152,0.476190476,0.134199134,0.471861472,0.051948052,0.064935065,0.666666667,0.017316017,0.523809524,0.597402597,8.216450216,0.272727273,0.593073593,0.831168831,0.151515152,24.7012987,0.112554113,0.181818182,0.489177489,19.1038961,33.27272727,9437,5798,0.701100138,0.909448819,0.6875,25,57.428,20.73218438,14.78335003,-5.169034761,758.4718615,13.03030303,0.388888889,75,653,828,954,0,0,0,0
65535,402,0.558823529,0.161764706,0.058823529,0,0,0.044117647,2.205882353,2.102941176,0.029411765,0.617647059,0.029411765,0.044117647,7.352941176,0.470588235,0.088235294,0.205882353,0.058823529,0.117647059,0.352941176,0,0.691176471,0.485294118,1.117647059,0.264705882,1.058823529,0.411764706,0.088235294,11.70588235,0.088235294,0.161764706,0.544117647,19.26470588,36.13235294,10090,1707,0.621848361,0.883116883,0.686868687,25,28.656,10.79303173,8.452429756,61.78888304,1081.75,13.42647059,0.542857143,25,477,0,0,0,0,0,0
65535,427,0.265432099,0.154320988,0.450617284,0.055555556,0.080246914,0.12345679,1.271604938,1.648148148,0.080246914,0.425925926,0.098765432,0.111111111,1.759259259,0.574074074,0.098765432,0.351851852,0.067901235,0.12962963,0.74691358,0.024691358,0.691358025,0.641975309,11.74691358,0.333333333,0.75308642,1.111111111,0.179012346,21.63580247,0.160493827,0.265432099,0.586419753,19.82098765,34.98148148,10718,4066,0.625839329,0.931034483,0.680672269,25,46.189,16.55202757,12.90978714,-13.65383586,788.9753086,12.05555556,0.440677966,50,653,778,0,0,0,0,0
65535,452,0.333333333,0.27027027,0.405405405,0.099099099,0.054054054,0.09009009,1.585585586,2.243243243,0.045045045,0.36036036,0.027027027,0.063063063,3.405405405,0.468468468,0.063063063,0.630630631,0.063063063,0.126126126,0.585585586,0.027027027,0.648648649,0.675675676,10.56756757,0.306306306,0.648648649,0.684684685,0.18018018,22.72072072,0.081081081,0.297297297,0.684684685,15.78378378,30.74774775,11345,2786,0.574271636,0.932773109,0.656804734,25,36.364,13.30810275,10.89487555,50.38839478,1032.747748,11.89189189,0,0,0,0,0,0,0,0,0
65535,502,0.401869159,0.14953271,0.121495327,0.074766355,0.009345794,0.046728972,1.542056075,2.38317757,0.102803738,1.065420561,0.08411215,0.037383178,7.869158879,0.392523364,0.121495327,0.355140187,0.056074766,0.08411215,0.38317757,0,0.897196262,0.747663551,0.887850467,0.364485981,0.775700935,0.476635514,0.08411215,11.70093458,0.074766355,0.074766355,0.91588785,17.24299065,28.81308411,12600,2686,0.809922542,0.946902655,0.636904762,25,36.455,15.40004311,9.032692761,36.77441251,1215.429907,16.28037383,0.541666667,50,201,301,0,0,0,0,0
65535,527,0.2,0.04,0.33,0.08,0.01,0.03,0.6,1.31,0.06,0.22,0.02,0.02,25,0.25,0.03,0.25,0.12,0.07,2.4,0.01,0.43,0.41,0.53,0.23,0.75,0.72,0.21,19.66,0.15,0.03,0.66,20.41,34.67,13227,2510,0.735911812,0.961538462,0.793650794,25,33.618,13.77519763,9.326874982,6.661123462,41.5,402,0,0,0,0,0,0,0,0,0
65535,552,0.229551451,0.092348285,0.19525066,0.036939314,0.023746702,0.052770449,1.277044855,2.203166227,0.071240106,0.575197889,0.047493404,0.021108179,1.941952507,0.46701847,0.139841689,0.649076517,0.089709763,0.10817942,0.612137203,0.015831135,0.934036939,0.509234828,1.683377309,0.390501319,1.667546174,0.968337731,0.134564644,20.32717678,0.158311346,0.139841689,0.572559367,28.33245383,49.80211082,13855,9513,0.925252916,0.743137255,0.530812325,25,93.685,38.49031218,14.6013313,16.06859581,687.0158311,17.60949868,0.3,50,125,251,0,0,0,0,0
65535,577,0.1875,0.090277778,0.409722222,0.097222222,0.020833333,0.090277778,1.083333333,1.909722222,0.069444444,0.319444444,0.027777778,0.041666667,1.159722222,0.333333333,0.125,0.680555556,0.027777778,0.083333333,1.958333333,0.027777778,0.506944444,0.708333333,1.965277778,0.361111111,0.541666667,0.902777778,0.145833333,37.06944444,0.201388889,0.263888889,0.75,18.68055556,32.85416667,14482,3614,0.541015323,0.972972973,0.738461538,25,39.73,14.8305067,12.472645,20.42422066,237.0208333,16.82638889,0,0,0,0,0,0,0,0,0
65535,602,0.140625,0.171875,0.453125,0.078125,0,0.015625,0.9375,1.796875,0.0625,0.21875,0.015625,0.03125,0.921875,0.390625,0.09375,0.5625,0.046875,0.140625,1.4375,0.03125,0.40625,0.625,1.65625,0.3125,0.609375,1.125,0.203125,30.09375,0.125,0.140625,0.703125,17.109375,32.265625,15110,1606,0.622486318,0.914285714,0.646464646,25,27.92,10.4818923,8.203450516,16.75171849,351.25,452,0.529411765,25,326,0,0,0,0,0,0
65535,653,0.230769231,0.213017751,0.538461538,0.059171598,0.082840237,0.082840237,1.372781065,1.875739645,0.076923077,0.402366864,0.082840237,0.047337278,2.130177515,0.556213018,0.112426036,0.479289941,0.118343195,0.035502959,0.662721893,0.017751479,0.467455621,0.633136095,6.769230769,0.378698225,0.461538462,0.964497041,0.153846154,25.22485207,0.159763314,0.26035503,0.538461538,18.91715976,35.43786982,16390,4242,0.872996878,0.866666667,0.590909091,25,53.301,21.66786721,10.56797776,-17.09119353,777.7633136,18.69230769,0.764705882,100,376,427,778,954,0,0,0
65535,678,0.210084034,0.12605042,0.504201681,0.168067227,0.067226891,0.134453782,0.907563025,1.663865546,0.025210084,0.361344538,0.058823529,0.067226891,1.117647059,0.277310924,0.109243697,0.403361345,0.084033613,0.100840336,0.504201681,0,0.386554622,0.74789916,7.394957983,0.327731092,0.336134454,0.647058824,0.18487395,19.79831933,0.168067227,0.235294118,0.43697479,18.36134454,31.65546218,17018,2987,0.584233063,0.967479675,0.772727273,25,36.893,13.76953233,11.17515876,85.50515803,954.3193277,20.43697479,0.239130435,25,703,0,0,0,0,0,0
65535,703,0.444444444,0.157407407,0.388888889,0.055555556,0.064814815,0.074074074,1.453703704,1.685185185,0.111111111,0.324074074,0.12037037,0.027777778,5.453703704,0.481481481,0.342592593,0.425925926,0.083333333,0.064814815,0.787037037,0.009259259,0.490740741,0.481481481,5.287037037,0.472222222,0.648148148,0.833333333,0.092592593,20.56481481,0.064814815,0.175925926,0.527777778,17.12037037,30.83333333,17645,2711,0.744796011,0.947368421,0.771428571,25,35.578,14.49203997,9.670425466,5.045922629,966.5648148,19.34259259,0.25,25,678,0,0,0,0,0,0
65535,753,0.282758621,0.220689655,0.365517241,0.068965517,0.082758621,0.082758621,1.062068966,1.413793103,0.068965517,0.296551724,0.082758621,0.075862069,1.813793103,0.365517241,0.172413793,0.475862069,0.055172414,0.110344828,0.834482759,0.013793103,0.503448276,0.551724138,4.834482759,0.413793103,0.44137931,0.848275862,0.165517241,21.06896552,0.117241379,0.227586207,0.55862069,16.9862069,30.28275862,18900,3639,0.694770535,0.917721519,0.647321429,25,43.402,16.38155771,11.78213179,60.1148442,821.3172414,17.93793103,0,0,0,0,0,0,0,0,0
65535,778,0.111111111,0.209876543,0.37037037,0.061728395,0.049382716,0.037037037,0.814814815,1.567901235,0.061728395,0.444444444,0.061728395,0.098765432,1.320987654,0.283950617,0.12345679,0.518518519,0.172839506,0.074074074,0.481481481,0.012345679,0.345679012,0.50617284,5.888888889,0.395061728,0.234567901,0.518518519,0.197530864,18.60493827,0.061728395,0.185185185,0.308641975,18.7654321,33.59259259,19527,2033,0.731652572,0.941860465,0.675,25,31.104,12.49466062,8.517331771,27.58178811,791.7037037,22.09876543,0.897435897,75,427,653,979,0,0,0,0
65535,803,0.193333333,0.206666667,0.353333333,0.033333333,0.013333333,0.06,3.573333333,2.78,0.06,0.573333333,0.073333333,0.04,1.853333333,0.753333333,0.286666667,0.433333333,0.06,0.233333333,0.54,0.013333333,0.953333333,0.686666667,5.42,0.446666667,1.653333333,1.946666667,0.24,16.34666667,0.193333333,0.233333333,0.326666667,39.28,72.99333333,20155,3765,0.741944693,0.842696629,0.555555556,25,50.2,17.83048609,11.95464712,35.10288367,846.7,21.91333333,0.655737705,100,904,1129,1180,1230,0,0,0
65535,828,0.203125,0.21875,0.3125,0.09375,0.03125,0.0703125,1.3984375,2.0390625,0.125,0.375,0.09375,0.0625,1.5546875,0.5625,0.1171875,0.390625,0.1015625,0.1015625,0.7421875,0.03125,0.5390625,0.9140625,12.1328125,0.2734375,0.671875,0.875,0.1796875,25.8359375,0.1328125,0.40625,0.4921875,19.5078125,35.0703125,20782,3213,0.688394622,0.941176471,0.703296703,25,38.878,15.11170061,10.96106601,62.38109453,752.6640625,25.1484375,0.530612245,50,376,1732,0,0,0,0,0
65535,853,0.219178082,0.212328767,0.465753425,0.089041096,0.061643836,0.061643836,1.328767123,2.095890411,0.054794521,0.417808219,0.047945205,0.054794521,1.849315068,0.493150685,0.109589041,0.691780822,0.095890411,0.095890411,0.993150685,0.02739726,0.554794521,0.5,2.075342466,0.438356164,0.47260274,1.01369863,0.164383562,30.76712329,0.109589041,0.232876712,0.51369863,19.36986301,34.85616438,21410,3665,0.359141254,0.954248366,0.744897959,25,42.881,14.32248165,13.36693172,55.95382788,907.7123288,577,0.833333333,100,351,1054,1280,1481,0,0,0
65535,878,0.611650485,0.242718447,0.165048544,0.077669903,0.048543689,0.058252427,1.883495146,2.970873786,0.077669903,0.86407767,0.019417476,0.058252427,7.106796117,0.45631068,0.155339806,0.427184466,0.067961165,0.087378641,0.873786408,0.029126214,0.776699029,1.097087379,1.368932039,0.32038835,1.436893204,0.766990291,0.145631068,15.11650485,0.106796117,0.184466019,0.640776699,17.38834951,33.44660194,22037,2585,0.768916856,0.887931034,0.735714286,25,37.563,14.93554146,9.549020271,8.018326605,1182.970874,24.24271845,0.729166667,75,627,1255,1330,0,0,0,0
65535,904,0.180952381,0.238095238,0.561904762,0.142857143,0.019047619,0.095238095,0.80952381,1.361904762,0.066666667,0.4,0.085714286,0.104761905,1.733333333,0.419047619,0.257142857,0.523809524,0.076190476,0.104761905,0.704761905,0.019047619,0.638095238,0.485714286,9.247619048,0.438095238,0.247619048,0.99047619,0.20952381,24.47619048,0.180952381,0.285714286,0.476190476,19.23809524,35.99047619,22690,2635,0.767985196,0.921052632,0.681818182,25,37.472,14.66978144,9.395519626,62.52590335,835.5619048,23.91428571,0.595744681,50,803,1230,0,0,0,0,0
65535,954,0.270491803,0.270491803,0.426229508,0.040983607,0.024590164,0.073770492,0.93442623,1.852459016,0.06557377,0.352459016,0.06557377,0.049180328,1.581967213,0.442622951,0.06557377,0.401639344,0.06557377,0.057377049,0.491803279,0.040983607,0.450819672,0.696721311,12.82786885,0.368852459,0.385245902,0.836065574,0.163934426,21.8442623,0.147540984,0.336065574,0.680327869,17.55737705,31.54098361,23945,3062,0.665162814,0.938461538,0.67032967,25,38.969,14.72235057,10.99315493,48.64535769,768.7213115,27.59836066,0.285714286,50,376,653,0,0,0,0,0
65535,979,0.275510204,0.163265306,0.295918367,0.06122449,0.010204082,0.051020408,1.37755102,1.979591837,0.020408163,0.255102041,0.051020408,0.030612245,2.112244898,0.357142857,0.051020408,0.418367347,0.071428571,0.030612245,0.602040816,0,0.469387755,0.530612245,10.30612245,0.418367347,0.908163265,0.479591837,0.102040816,18.71428571,0.081632653,0.265306122,0.56122449,18.26530612,32.76530612,24572,2460,0.437944164,0.933333333,0.685314685,25,33.825,11.96646499,10.75787804,-10.70902248,801.2653061,26.35714286,0.581395349,50,778,1882,0,0,0,0,0
65535,1004,0.301980198,0.202970297,0.371287129,0.099009901,0.024752475,0.054455446,1.777227723,2.014851485,0.059405941,0.321782178,0.044554455,0.04950495,2.227722772,0.485148515,0.158415842,0.514851485,0.059405941,0.089108911,0.618811881,0.00990099,0.504950495,0.742574257,10.53465347,0.282178218,0.589108911,0.678217822,0.133663366,22.0049505,0.168316832,0.212871287,0.351485149,17.04455446,30.40594059,25200,5070,0.869805779,0.926605505,0.627329193,25,54.517,23.3115784,11.50179924,20.24001894,728.9207921,27.6980198,0,0,0,0,0,0,0,0,0
65535,1029,0.174418605,0.174418605,0.313953488,0.069767442,0.093023256,0.104651163,0.848837209,2.220930233,0.104651163,0.337209302,0.034883721,0.034883721,1.604651163,0.488372093,0.104651163,0.418604651,0.069767442,0.081395349,0.534883721,0,0.662790698,0.593023256,2.465116279,0.313953488,0.546511628,0.906976744,0.127906977,25.52325581,0.11627907,0.186046512,0.581395349,17.54651163,33.29069767,25827,2159,0.500543084,0.934782609,0.781818182,25,31.261,11.46148886,9.922344169,76.45557643,865.1627907,27.6627907,0.421052632,25,1180,0,0,0,0,0,0
65535,1054,0.322766571,0.181556196,0.276657061,0.04610951,0.034582133,0.066282421,0.904899135,1.809798271,0.051873199,0.328530259,0.077809798,0.048991354,3.161383285,0.570605187,0.112391931,0.5129683,0.069164265,0.074927954,0.878962536,0.023054755,0.524495677,0.556195965,6.766570605,0.365994236,0.65129683,0.86167147,0.152737752,19.76080692,0.109510086,0.158501441,0.53314121,23.08645533,41.88760807,26455,8710,0.636029037,0.892030848,0.628623188,25,72.695,24.52588699,18.92577163,46.8636494,921.0691643,27.08645533,0.559139785,125,151,853,1481,1506,1581,0,0
65535,1079,0.232323232,0.242424242,0.080808081,0.090909091,0.03030303,0.04040404,1.212121212,2.737373737,0.060606061,0.838383838,0.131313131,0.050505051,5.525252525,0.323232323,0.070707071,0.202020202,0.060606061,0.090909091,0.606060606,0.02020202,0.747474747,0.97979798,1.080808081,0.252525253,0.616161616,0.434343434,0.101010101,12.54545455,0.121212121,0.171717172,0.595959596,21.32323232,39.19191919,27082,2485,0.618388696,0.961165049,0.6875,25,33.734,12.78469508,10.04713894,31.58563321,1155.989899,27.44444444,0.279069767,25,929,0,0,0,0,0,0
65535,1104,0.495726496,0.153846154,0.136752137,0.051282051,0.042735043,0.034188034,1.632478632,3.41025641,0.025641026,0.982905983,0.051282051,0.017094017,10.87179487,0.41025641,0.222222222,0.367521368,0.042735043,0.094017094,1.47008547,0.017094017,0.897435897,0.914529915,0.957264957,0.316239316,0.957264957,0.675213675,0.170940171,13.23076923,0.068376068,0.179487179,0.709401709,16.76068376,31.05982906,27710,2937,0.696884439,0.936,0.709090909,25,37.497,14.55691839,10.43998073,8.541412998,1230.521368,26.81196581,0,0,0,0,0,0,0,0,0
65535,1129,0.526315789,0.131578947,0.25,0.052631579,0.039473684,0.065789474,2.052631579,1.802631579,0.131578947,0.407894737,0.105263158,0,2.026315789,0.657894737,0.592105263,0.355263158,0.105263158,0.157894737,0.578947368,0,0.776315789,0.684210526,9.407894737,0.302631579,1.328947368,1.315789474,0.131578947,21.34210526,0.210526316,0.197368421,0.486842105,22.69736842,42.05263158,28337,1908,0.510650508,0.915662651,0.690909091,25,31.352,11.06273975,9.511615088,-0.323269756,847.5131579,30.64473684,25,75,803,1180,1230,0,0,0,0
65535,1155,0.267175573,0.267175573,0.13740458,0.015267176,0.007633588,0.053435115,1.595419847,3.534351145,0.053435115,1.015267176,0.122137405,0.038167939,4.534351145,0.503816794,3.297709924,0.473282443,0.114503817,0.13740458,0.709923664,0,0.801526718,1.20610687,3.954198473,0.450381679,1.335877863,0.824427481,0.13740458,17.69465649,0.129770992,0.236641221,0.86259542,20.6259542,36.53435115,28990,3288,0.669869536,0.949275362,0.668367347,25,39.449,15.11858027,11.22522571,45.25052332,1114.824427,28.83206107,0,0,0,0,0,0,0,0,0
65535,1180,0.353535354,0.191919192,0.444444444,0.050505051,0.02020202,0.04040404,1.878787879,2.292929293,0.03030303,0.414141414,0.121212121,0.060606061,5.323232323,0.96969697,0.161616162,0.484848485,0.04040404,0.080808081,0.747474747,0.02020202,1.101010101,0.97979798,7.464646465,0.383838384,1.424242424,1.717171717,0.292929293,21.25252525,0.171717172,0.202020202,0.373737374,18.04040404,33.2020202,29618,2485,0.739653701,0.942857143,0.707142857,25,34.743,13.91553844,9.364985782,74.61578616,856.7878788,30.11111111,0.813953488,75,803,1029,1129,0,0,0,0
65535,1205,0.26984127,0.063492063,0.19047619,0.063492063,0.047619048,0.047619048,1.380952381,1.888888889,0.031746032,0.333333333,0.063492063,0.031746032,1.984126984,0.428571429,0.111111111,0.365079365,0.079365079,0.142857143,0.666666667,0.015873016,0.412698413,0.396825397,1.952380952,0.507936508,0.492063492,0.634920635,0.031746032,21.19047619,0.174603175,0.206349206,0.587301587,18.53968254,34.57142857,30245,1581,0.577419035,0.9,0.636363636,25,27.912,10.26377143,8.379835166,-70.36917726,943.6190476,30.03174603,0.705882353,50,1305,1506,0,0,0,0,0
65535,1230,0.349514563,0.194174757,0.368932039,0.058252427,0.048543689,0.058252427,0.980582524,1.563106796,0.077669903,0.368932039,0.029126214,0.126213592,1.689320388,0.485436893,0.116504854,0.504854369,0.048543689,0.067961165,0.466019417,0.009708738,0.640776699,0.708737864,9.019417476,0.223300971,0.485436893,0.766990291,0.097087379,21.40776699,0.184466019,0.281553398,0.504854369,18.59223301,33.34951456,30872,2585,0.814006745,0.887931034,0.64375,25,39.912,15.44024264,8.968548615,-2.643124097,838.0194175,34.0776699,0.604166667,75,803,904,1129,0,0,0,0
65535,1255,0.539130435,0.130434783,0.130434783,0.060869565,0.017391304,0.069565217,1.869565217,2.860869565,0.034782609,0.991304348,0.026086957,0.069565217,8.765217391,0.356521739,0.139130435,0.356521739,0.104347826,0.069565217,0.460869565,0.026086957,0.87826087,0.765217391,0.756521739,0.32173913,1.008695652,0.408695652,0.147826087,11.29565217,0.165217391,0.139130435,0.695652174,36.2173913,66.79130435,31500,2886,0.765329279,0.92,0.631868132,25,38.878,15.41360475,9.920796338,39.63117586,1189.721739,32.89565217,0.775510204,75,878,1330,1456,0,0,0,0
65535,1280,0.303703704,0.185185185,0.392592593,0.037037037,0.044444444,0.02962963,2.051851852,2.422222222,0.051851852,0.266666667,0.103703704,0.051851852,3.340740741,0.503703704,0.096296296,0.644444444,0.074074074,0.044444444,0.866666667,0.007407407,0.525925926,0.762962963,2.222222222,0.355555556,0.851851852,0.844444444,0.2,26.51851852,0.125925926,0.177777778,0.8,19.20740741,33.75555556,32127,3388,0.437865016,0.964285714,0.741758242,25,39.151,13.93282226,12.52617464,87.29975891,898.8888889,32.01481481,0.64,75,853,1481,1657,0,0,0,0
65535,1305,0.216666667,0.216666667,0.316666667,0.05,0.083333333,0.133333333,1.55,1.7,0.1,0.233333333,0.066666667,0.066666667,2.25,0.3,0.066666667,0.4,0.016666667,0.083333333,0.516666667,0.016666667,0.416666667,0.6,12.51666667,0.133333333,0.483333333,0.416666667,0.166666667,17.06666667,0.066666667,0.216666667,0.366666667,19.16666667,31.66666667,32755,1506,0.721834673,0.882352941,0.545454545,25,28.4,10.95365872,7.580649681,42.43855713,946.6166667,36.75,0.694444444,50,1205,1506,0,0,0,0,0
65535,1355,0.18,0.14,0.16,0.07,0.05,0.09,0.65,2.16,0.06,0.39,0.08,0.03,1.44,0.38,0.02,0.6,0.04,0.08,0.46,0.02,0.61,0.44,0.98,0.3,0.88,0.65,0.06,13.9,0.04,0.05,0.47,19.34,34.28,34010,2510,0.640107523,0.961538462,0.769230769,25,33.064,12.93347227,9.936597095,17.09692333,672.17,36.61,0.023809524,25,1857,0,0,0,0,0,0
