ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_190Os_190Os,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,Selection,Sel01
65535,18,3.103448276,0.137931034,0.413793103,0.310344828,0.103448276,0.103448276,2.655172414,1.75862069,0.034482759,0.206896552,0.137931034,0.068965517,9.137931034,0.24137931,0.275862069,0.206896552,0.034482759,0,0.379310345,0.034482759,0.310344828,0.206896552,1.24137931,0.379310345,0.551724138,NaN,0.275862069,13.68965517,0.034482759,0.068965517,0,17.51724138,30.13793103,330,532,0.416123644,0.935483871,0.591836735,18,17.905,6.663903362,6.059540911,85.87480639,561.6896552,92,0,0,0,0,0,0,0,0,0,0,0,0
65535,37,2.666666667,0.142857143,0.285714286,0,0,0.095238095,0.142857143,0.666666667,0.047619048,0.142857143,0,0.047619048,4.476190476,0.285714286,0.047619048,0.047619048,0.047619048,0.047619048,0.285714286,0,0.428571429,0.047619048,0.80952381,0.047619048,0.19047619,0.19047619,0.142857143,2.523809524,0.047619048,0.095238095,0,14.28571429,24.19047619,679,386,0.646655223,18,0.7,18,13.861,6.072049724,4.631652795,31.11445002,1054.809524,4.761904762,0.117647059,18,349,0,0,0,0,0,0,0,0,1
65535,55,0.707317073,0.219512195,0.097560976,0.024390244,0.048780488,0.048780488,0.195121951,0.634146341,0.048780488,0.146341463,0.048780488,0.024390244,1.341463415,0.170731707,0,0.195121951,0.048780488,0.024390244,0.048780488,0,0.219512195,0.12195122,0.56097561,0.195121951,0.268292683,0.170731707,0.12195122,2.902439024,0.048780488,0.073170732,0,24.43902439,46.85365854,1010,753,0.6688844,0.976190476,0.732142857,18,20.138,8.529803937,6.340769961,26.6488167,70.51219512,6.87804878,0,0,0,0,0,0,0,0,0,0,0,1
65535,73,2.714285714,0.128571429,0.257142857,0,0.014285714,0.157142857,0.528571429,0.871428571,0.028571429,0.1,0.028571429,0.028571429,5.228571429,0.157142857,0.114285714,0,0.057142857,0.042857143,0.1,0.028571429,0.157142857,0.1,1.957142857,0.014285714,0.157142857,0.114285714,0.142857143,3.271428571,0.071428571,0.028571429,0.028571429,31.32857143,55.3,1340,1285,0.547216662,0.985915493,0.777777778,18,26.688,10.3771287,8.685563274,37.29229445,354.5,128,0,0,0,0,0,0,0,0,0,0,0,1
65535,92,2.810810811,0.135135135,0.216216216,0.081081081,0.027027027,0.054054054,0.486486486,0.783783784,0.027027027,0.162162162,0.027027027,0.081081081,5.27027027,0.162162162,0.081081081,0.297297297,0,0,0.378378378,0,0.243243243,0.081081081,0.756756757,0.135135135,0.27027027,0.513513514,0.162162162,6.540540541,0.027027027,0.054054054,0.054054054,21.51351351,36.59459459,1689,679,0.728489176,18,0.770833333,18,18.914,8.379879419,5.740697668,25.15933233,820.7027027,6.621621622,0,0,0,0,0,0,0,0,0,0,0,1
65535,110,1.336842105,0.326315789,0.484210526,0.031578947,0.115789474,0.147368421,0.557894737,1.178947368,0.147368421,0.294736842,0.105263158,0.042105263,1.431578947,0.4,0.178947368,0.147368421,0.031578947,0.063157895,0.126315789,0.031578947,0.252631579,0.084210526,3.610526316,0.094736842,0.147368421,0.484210526,0.126315789,6.694736842,0.052631579,0.084210526,0,57.47368421,106.2842105,2019,1744,0.554838865,0.95,0.659722222,18,33.718,12.21833307,10.1651379,38.71689695,275.8842105,9.621052632,0.285714286,18,496,0,0,0,0,0,0,0,0,1
65535,128,3.037974684,0.088607595,0.101265823,0.012658228,0.012658228,0.050632911,0.493670886,1.341772152,0.025316456,0.202531646,0.025316456,0.075949367,7.443037975,0.189873418,0.088607595,0.215189873,0.050632911,0.025316456,0.202531646,0,0.417721519,0.126582278,1.443037975,0.151898734,0.341772152,0.303797468,0.050632911,5.063291139,0,0.151898734,0.012658228,47.65822785,83.40506329,2350,1450,0.667147229,0.951807229,0.731481481,18,29.599,11.761595,8.761516572,-13.15129525,1098.303797,10.15189873,0.157894737,18,367,0,0,0,0,0,0,0,0,1
65535,147,2.006666667,0.44,0.26,0.086666667,0.053333333,0.06,0.46,0.773333333,0.02,0.18,0.04,0.113333333,4.886666667,0.213333333,0.126666667,0.206666667,0.1,0.04,0.34,0.006666667,0.38,0.253333333,3.54,0.146666667,0.406666667,0.56,0.133333333,7.793333333,0.073333333,0.213333333,0.033333333,63.31333333,2093,2698,2754,0.844728052,0.955414013,0.681818182,18,45.42,19.1015049,10.22304474,10.94385851,1328.16,9.54,0,0,0,0,0,0,0,0,0,0,0,1
65535,165,2.097345133,0.115044248,0.212389381,0.061946903,0.097345133,0.115044248,1.96460177,1.513274336,0.03539823,0.168141593,0.053097345,0.053097345,8.150442478,0.221238938,0.230088496,0.212389381,0.123893805,0.044247788,0.247787611,0,0.256637168,0.14159292,1.522123894,0.159292035,0.681415929,0.380530973,0.132743363,8.433628319,0.088495575,0.115044248,0.017699115,44.67256637,79.31858407,3029,2074,0.43095465,0.957627119,0.784722222,18,36.306,12.7890159,11.54047015,58.49497883,312.300885,10.84070796,0,0,0,0,0,0,0,0,0,0,0,1
65535,184,1.538461538,0.197802198,0.208791209,0.087912088,0.054945055,0.076923077,0.857142857,0.835164835,0.054945055,0.098901099,0.076923077,0.043956044,5.10989011,0.175824176,0.065934066,0.21978022,0.076923077,0.054945055,0.307692308,0.010989011,0.230769231,0.241758242,2.373626374,0.153846154,0.252747253,0.505494505,0.197802198,8.142857143,0.021978022,0.043956044,0.032967033,56.81318681,106.032967,3378,1670,0.494304255,0.978494624,0.689393939,18,31.576,11.66566189,10.14083114,29.45645698,541.5274725,11.79120879,0,0,0,0,0,0,0,0,0,0,0,1
65535,202,1.957983193,0.134453782,0.193277311,0.025210084,0.058823529,0.042016807,0.394957983,0.630252101,0.016806723,0.18487395,0.008403361,0.033613445,3.924369748,0.142857143,0.12605042,0.067226891,0.042016807,0.033613445,0.235294118,0.008403361,0.168067227,0.092436975,1.168067227,0.109243697,0.235294118,0.142857143,0.109243697,4.428571429,0.042016807,0.058823529,0.008403361,40.97478992,71.70588235,3708,2184,0.606697677,0.983471074,0.772727273,18,36.232,13.89121645,11.0425816,14.33723547,754.7731092,11.26890756,0,0,0,0,0,0,0,0,0,0,0,1
65535,220,2.196531792,0.132947977,0.213872832,0.028901734,0.046242775,0.040462428,0.924855491,1.121387283,0.046242775,0.213872832,0.01734104,0.057803468,10.16184971,0.248554913,0.213872832,0.104046243,0.10982659,0.046242775,0.150289017,0.01734104,0.213872832,0.10982659,1.791907514,0.10982659,0.554913295,0.265895954,0.184971098,4.219653179,0.063583815,0.057803468,0.01734104,49.45086705,90.09248555,4039,3176,0.361424902,0.961111111,0.720833333,18,44.312,15.44665581,14.40248077,-5.284713645,114.3757225,11.73988439,0.172413793,18,275,0,0,0,0,0,0,0,0,1
65535,239,3.292035398,0.274336283,0.256637168,0.03539823,0.061946903,0.14159292,1.247787611,1.203539823,0.079646018,0.318584071,0.008849558,0.03539823,3.716814159,0.345132743,0.07079646,0.212389381,0.026548673,0.07079646,0.132743363,0.026548673,0.194690265,0.168141593,4.743362832,0.194690265,0.371681416,0.530973451,0.115044248,7.955752212,0.03539823,0.14159292,0.026548673,56.01769912,101.7168142,4387,2074,0.427217628,0.965811966,0.724358974,18,35.314,12.68143124,11.46590116,38.24290506,234.7168142,11.72566372,0,0,0,0,0,0,0,0,0,0,0,1
65535,257,2.382352941,0.088235294,0.176470588,0,0.058823529,0.117647059,0.529411765,1.117647059,0.029411765,0.117647059,0,0.117647059,4.117647059,0.264705882,0.088235294,0.147058824,0.088235294,0.147058824,0.176470588,0.029411765,0.323529412,0.058823529,0.5,0.029411765,0.235294118,0.205882353,0.088235294,5.117647059,0,0.058823529,0.058823529,16.61764706,30.47058824,4718,624,0.72211933,18,0.708333333,18,18.178,8.037870144,5.560345466,19.6240011,831.5588235,11.82352941,0.5,18,514,0,0,0,0,0,0,0,0,1
65535,275,2.032258065,0.032258065,0.322580645,0,0,0.161290323,0.580645161,1.032258065,0.032258065,0.225806452,0.064516129,0.032258065,11.51612903,0.161290323,0.193548387,0.096774194,0.032258065,0.096774194,0.322580645,0.032258065,0.322580645,0.064516129,0.903225806,0.096774194,0.225806452,0.225806452,0.129032258,4.580645161,0,0.032258065,0.096774194,14.96774194,29.83870968,5048,569,0.558707664,0.96875,0.632653061,18,17.624,7.037055701,5.836285336,38.1465195,125.2580645,13.19354839,0.454545455,18,220,0,0,0,0,0,0,0,0,1
65535,294,2.703703704,0.148148148,0.259259259,0.074074074,0.018518519,0.092592593,1.037037037,1.092592593,0.037037037,0.240740741,0.055555556,0,4.388888889,0.222222222,0.018518519,0.12962963,0.055555556,0,0.166666667,0.037037037,0.277777778,0.037037037,0.740740741,0.074074074,0.259259259,0.166666667,0.037037037,4.481481481,0.074074074,0,0.037037037,21.16666667,679,5397,991,0.592163549,0.964285714,0.666666667,18,23.62,9.373354221,7.5532157,45.91854115,299.2592593,12.92592593,0,0,0,0,0,0,0,0,0,0,0,1
65535,312,1.826086957,0.195652174,0.195652174,0.086956522,0,0.108695652,0.260869565,0.869565217,0.02173913,0.108695652,0,0.043478261,6.108695652,0.282608696,0,0.217391304,0.02173913,0.043478261,0.630434783,0.043478261,0.130434783,0.173913043,2.717391304,0.195652174,0.086956522,0.152173913,0.043478261,4.347826087,0.043478261,0,0,55.06521739,97.86956522,5727,844,0.641854396,0.867924528,0.575,18,25.745,9.467797418,7.260158289,14.77058191,1237.021739,13.17391304,0.724137931,37,386,844,0,0,0,0,0,0,0,1
65535,330,1.974137931,0.189655172,0.232758621,0.086206897,0.017241379,0.137931034,0.336206897,0.732758621,0.017241379,0.25,0.094827586,0.068965517,6.172413793,0.172413793,0.120689655,0.112068966,0.00862069,0.034482759,0.094827586,0.00862069,0.224137931,0.068965517,1.396551724,0.034482759,0.224137931,0.327586207,0.086206897,4.017241379,0.051724138,0.103448276,0.00862069,34.43103448,61.8362069,6058,2129,0.599910296,0.950819672,0.743589744,18,35.694,13.69023617,10.95310989,38.46154615,720.9051724,14.62068966,0,0,0,0,0,0,0,0,0,0,0,1
65535,349,1.915966387,0.268907563,0.159663866,0.016806723,0,0.058823529,0.495798319,1.159663866,0.092436975,0.168067227,0.050420168,0.067226891,8.31092437,0.201680672,0.075630252,0.075630252,0.092436975,0.033613445,0.134453782,0.016806723,0.159663866,0.092436975,1.050420168,0.058823529,0.504201681,0.168067227,0.151260504,5.142857143,0.008403361,0.117647059,0.025210084,34.55462185,62.70588235,6407,2184,0.731568554,0.967479675,0.721212121,18,38.01,15.10810663,10.30022192,25.00480179,1053.554622,14.54621849,0.395833333,37,37,642,0,0,0,0,0,0,0,1
65535,367,1.669902913,0.097087379,0.213592233,0.067961165,0.048543689,0.029126214,1.058252427,1.009708738,0.038834951,0.145631068,0.029126214,0.038834951,7.708737864,0.203883495,0.087378641,0.184466019,0.038834951,0.058252427,0.194174757,0.029126214,0.223300971,0.116504854,0.873786408,0.106796117,0.485436893,0.291262136,0.116504854,5.873786408,0.058252427,0.029126214,0,29.7961165,54.6407767,6737,1891,0.491650482,0.944954128,0.78030303,18,34.346,12.40294512,10.80039319,49.81673738,20376,15.31067961,0.428571429,37,128,661,0,0,0,0,0,0,0,0
65535,386,3.081632653,0.326530612,0.204081633,0.06122449,0.081632653,0.102040816,0.612244898,0.836734694,0.040816327,0.244897959,0.102040816,0.102040816,6.93877551,0.326530612,0.142857143,0.183673469,0.12244898,0.081632653,0.755102041,0,0.265306122,0.12244898,6.367346939,0.040816327,0.204081633,0.326530612,0.265306122,6.244897959,0.06122449,0.020408163,0.020408163,50.02040816,91.65306122,7086,900,0.741844133,0.890909091,0.7,18,24.711,10.09654955,6.770467004,80.41664456,1230.755102,14.81632653,0.966666667,37,312,459,0,0,0,0,0,0,0,1
65535,404,2.942446043,0.158273381,0.208633094,0.035971223,0.050359712,0.129496403,0.877697842,1.057553957,0.079136691,0.237410072,0.028776978,0.035971223,7.460431655,0.230215827,0.129496403,0.107913669,0.129496403,0.050359712,0.482014388,0.021582734,0.287769784,0.071942446,0.381294964,0.179856115,0.244604317,0.172661871,0.136690647,3.129496403,0.028776978,0.035971223,0.007194245,35.94244604,65.82014388,7416,2552,0.736418455,0.95862069,0.789772727,18,40.987,16.32819871,11.04645616,0.067601255,397.1007194,15.82014388,0.24,18,955,0,0,0,0,0,0,0,0,1
65535,422,3.783216783,0.132867133,0.230769231,0.076923077,0.041958042,0.083916084,0.909090909,1.06993007,0.097902098,0.251748252,0.062937063,0.076923077,9.293706294,0.286713287,0.664335664,0.160839161,0.097902098,0.118881119,0.314685315,0.041958042,0.244755245,0.083916084,1.405594406,0.125874126,0.405594406,0.433566434,0.146853147,5.552447552,0.027972028,0.055944056,0.020979021,50.22377622,89.81118881,7747,2625,0.798709816,0.947019868,0.722222222,18,42.798,17.68448908,10.64104716,3.797796844,902.7692308,15.85314685,0.092592593,18,881,0,0,0,0,0,0,0,0,1
65535,441,2.621848739,0.201680672,0.134453782,0.075630252,0.025210084,0.033613445,0.235294118,1.109243697,0.050420168,0.084033613,0.033613445,0.058823529,6.478991597,0.201680672,0.168067227,0.092436975,0.033613445,0.067226891,0.302521008,0.025210084,0.193277311,0.067226891,3.092436975,0.075630252,0.243697479,0.268907563,0.117647059,4.613445378,0.016806723,0.008403361,0.016806723,55.64705882,99.18487395,8096,2184,0.780922153,0.967479675,0.74375,18,37.646,15.68228651,9.795600945,-13.77593992,1190.159664,15.57983193,0.083333333,18,789,0,0,0,0,0,0,0,0,1
65535,459,1.663461538,0.259615385,0.201923077,0.028846154,0.048076923,0.105769231,0.278846154,1.355769231,0.076923077,0.259615385,0.076923077,0.105769231,5.951923077,0.259615385,0.086538462,0.105769231,0.096153846,0.038461538,0.25,0.019230769,0.278846154,0.134615385,2.778846154,0.173076923,0.480769231,0.317307692,0.163461538,6.105769231,0.019230769,0.201923077,0.019230769,32.53846154,60.55769231,8426,1909,0.363773334,0.962962963,0.722222222,18,34.189,12.0770863,11.24965492,83.92087807,1222.788462,15.49038462,0.704545455,37,386,716,0,0,0,0,0,0,0,1
65535,477,0.758389262,0.154362416,0.288590604,0.046979866,0.006711409,0.093959732,0.201342282,0.657718121,0.046979866,0.214765101,0.033557047,0.120805369,4.22147651,0.208053691,0.080536913,0.080536913,0.067114094,0.020134228,0.10738255,0.006711409,0.234899329,0.100671141,2.879194631,0.127516779,0.127516779,0.261744966,0.140939597,5.10738255,0.020134228,0.093959732,0.033557047,47.03355705,83.81208054,8756,2735,0.407220437,0.980263158,0.70952381,18,40.938,14.54483381,13.28423168,24.41988177,1287.120805,15.83221477,0,0,0,0,0,0,0,0,0,0,0,1
65535,496,1.235294118,0.294117647,0.558823529,0.117647059,0.058823529,0.117647059,1.441176471,1.5,0.117647059,0.235294118,0.147058824,0.088235294,1.294117647,0.117647059,0.117647059,0.235294118,0.147058824,0.029411765,0.029411765,0.029411765,0.176470588,0.235294118,0.941176471,0.117647059,0.205882353,0.352941176,0.117647059,5.852941176,0.058823529,0,0.058823529,14.29411765,24.85294118,9105,624,0.637320923,0.971428571,0.708333333,18,18.36,7.633287724,5.882200033,4.034249554,276.0882353,17.17647059,0.565217391,18,110,0,0,0,0,0,0,0,0,1
65535,514,2.826086957,0.02173913,0.130434783,0.065217391,0.043478261,0.065217391,0.391304348,0.847826087,0,0.065217391,0.02173913,0.086956522,6.52173913,0.195652174,0.217391304,0.086956522,0.108695652,0.02173913,0.130434783,0.065217391,0.173913043,0.152173913,0.543478261,0.02173913,0.217391304,0.304347826,0.260869565,4.891304348,0.086956522,0,0,23.26086957,41.23913043,9436,844,0.637633905,0.978723404,0.73015873,18,21.544,8.859579778,6.824884591,-6.629587973,830.826087,17.56521739,0.5,37,257,771,0,0,0,0,0,0,0,1
65535,532,1.918918919,0.22972973,0.162162162,0.040540541,0.013513514,0.216216216,0.554054054,0.824324324,0.081081081,0.337837838,0.054054054,0.040540541,3.581081081,0.216216216,0.175675676,0.148648649,0.054054054,0.013513514,0.202702703,0.013513514,0.162162162,0.081081081,2.945945946,0.175675676,0.364864865,0.283783784,0.081081081,5.067567568,0.081081081,0.054054054,0.054054054,51.14864865,92.90540541,9766,1358,0.583872209,0.936708861,0.822222222,18,29.574,11.07323301,8.989755259,-74.13485389,991.8378378,17.48648649,0.444444444,18,569,0,0,0,0,0,0,0,0,1
65535,551,1.115789474,0.189473684,0.2,0.031578947,0.063157895,0.084210526,0.305263158,0.8,0.094736842,0.305263158,0.021052632,0.073684211,2.852631579,0.147368421,0.094736842,0.073684211,0.073684211,0.010526316,0.115789474,0.010526316,0.157894737,0.105263158,2.242105263,0.063157895,0.094736842,0.242105263,0.042105263,3.736842105,0.073684211,0.2,0.031578947,32.2,57.73684211,10115,1744,0.272930007,0.969387755,0.785123967,18,31.65,11.29058906,10.86192935,31.07638933,1269.821053,17.06315789,0,0,0,0,0,0,0,0,0,0,0,1
65535,569,3.66,0.2,0.28,0.06,0.02,0.06,0.28,0.98,0.16,0.28,0.06,0.06,7.26,0.22,0.18,0.16,0.04,0.02,0.12,0.02,0.28,0.18,0.7,0.12,0.38,0.12,0.1,3.6,0.1,0.06,0,41.24,70.98,10445,918,0.43374174,0.961538462,0.78125,18,22.47,8.52538908,7.681693024,45.64366447,984.76,17.72,0.535714286,18,532,0,0,0,0,0,0,0,0,1
65535,587,1.021276596,0.063829787,0.127659574,0.042553191,0.063829787,0.021276596,0.638297872,1.425531915,0.063829787,0.127659574,0.063829787,0.021276596,3.106382979,0.127659574,0.127659574,0.212765957,0.14893617,0,0.361702128,0.127659574,0.127659574,0.063829787,1.617021277,0.042553191,0.553191489,0.446808511,0.127659574,5.744680851,0.085106383,0.085106383,0,24.17021277,45.74468085,10776,863,0.612920565,0.959183673,0.734375,18,22.561,8.850416655,6.993108322,-39.88163483,1247.829787,17.19148936,0.62962963,37,844,1193,0,0,0,0,0,0,0,1
65535,606,2.369047619,0.202380952,0.107142857,0.023809524,0.05952381,0.05952381,0.892857143,0.892857143,0.047619048,0.238095238,0.047619048,0.05952381,6.654761905,0.119047619,1.380952381,0.083333333,0.107142857,0.25,0.357142857,0,0.214285714,0.095238095,2.619047619,0.142857143,0.380952381,0.321428571,0.19047619,6.30952381,0.05952381,0.047619048,0.011904762,30.20238095,57.70238095,11124,1542,0.477778579,0.923076923,0.636363636,18,31.675,11.21739771,9.854262858,39.47232928,586.3333333,18.75,0.463414634,37,808,1101,0,0,0,0,0,0,0,1
65535,624,2.577777778,0.133333333,0.288888889,0.044444444,0.022222222,0.088888889,0.266666667,1.555555556,0.044444444,0.355555556,0.044444444,0.111111111,7.133333333,0.155555556,0.088888889,0.066666667,0.044444444,0,0.066666667,0.022222222,0.377777778,0.088888889,0.822222222,0.155555556,0.8,0.222222222,0.111111111,6.044444444,0.022222222,0.022222222,0.044444444,15.64444444,29.31111111,11455,826,0.69835519,0.97826087,0.703125,18,21.362,9.068836124,6.491031913,-43.55470678,629.6666667,18.75555556,0,0,0,0,0,0,0,0,0,0,0,1
65535,642,2.229166667,0.166666667,0.104166667,0.020833333,0.0625,0.041666667,0.395833333,0.833333333,0.125,0.166666667,0.020833333,0.083333333,8.791666667,0.1875,0.125,0.125,0.041666667,0.020833333,0.145833333,0.020833333,0.3125,0.104166667,0.791666667,0.0625,0.1875,0.208333333,0.041666667,3.291666667,0.041666667,0.104166667,0.041666667,18.1875,35.9375,11785,881,0.729289205,18,0.75,18,21.916,9.521904571,6.514940095,45,1058.583333,20.58333333,0.535714286,18,349,0,0,0,0,0,0,0,0,1
65535,661,1.653846154,0.115384615,0.153846154,0.038461538,0,0,0.538461538,0.961538462,0,0.192307692,0.076923077,0.038461538,5.923076923,0.5,0.076923077,0.269230769,0,0,0.153846154,0,0.307692308,0.269230769,0.153846154,0.230769231,0.423076923,0.076923077,0.038461538,5.115384615,0.115384615,0.038461538,0.076923077,15.26923077,30.73076923,12134,477,0.662199626,0.962962963,0.722222222,18,15.548,6.772162177,5.074567142,33.31658972,1114.5,20.69230769,0.736842105,18,367,0,0,0,0,0,0,0,0,1
65535,679,3.797752809,0.191011236,0.258426966,0.02247191,0.011235955,0.078651685,0.449438202,1.269662921,0.04494382,0.292134831,0.078651685,0.02247191,10.64044944,0.247191011,0.505617978,0.134831461,0.101123596,0.08988764,1.08988764,0.011235955,0.213483146,0.157303371,2.775280899,0.078651685,0.303370787,0.404494382,0.101123596,4.865168539,0.02247191,0.033707865,0.04494382,45.65168539,80.98876404,12464,1634,0.565111486,0.967391304,0.741666667,18,31.278,11.82415683,9.755101431,22.79143626,1147.617978,20.68539326,0,0,0,0,0,0,0,0,0,0,0,1
65535,698,3.230769231,0.230769231,0.230769231,0,0,0,0.461538462,0.807692308,0.115384615,0.153846154,0.153846154,0,8.692307692,0.153846154,0.153846154,0.153846154,0.076923077,0.076923077,0.230769231,0.038461538,0.192307692,0.115384615,0.269230769,0.115384615,0.269230769,0.115384615,0.153846154,5.923076923,0.076923077,0,0.038461538,15.88461538,30.07692308,12813,477,0.555551495,18,0.619047619,18,16.028,6.46814392,5.378146098,-16.93241902,1164.807692,19.76923077,0,0,0,0,0,0,0,0,0,0,0,1
65535,716,NaN,0.164948454,0.278350515,0.020618557,0.020618557,0.041237113,0.453608247,1.164948454,0.06185567,0.391752577,0.030927835,0.030927835,8.195876289,0.18556701,0.113402062,0.216494845,0.072164948,0.06185567,0.164948454,0.030927835,0.24742268,0.103092784,1.443298969,0.041237113,0.556701031,0.237113402,0.12371134,6.371134021,0.051546392,0.06185567,0.041237113,32.11340206,57.3814433,13144,1781,0.456360897,0.941747573,0.621794872,18,34.115,11.91309274,10.60020761,11.24349829,1213.587629,20.44329897,0.348837209,18,459,0,0,0,0,0,0,0,0,0
65535,734,1.58974359,0.102564103,0.102564103,0,0.051282051,0.102564103,0.230769231,0.256410256,0.025641026,0.230769231,0.076923077,0.025641026,4.923076923,0.076923077,0.076923077,0,0.102564103,0,0.025641026,0.025641026,0.179487179,0.076923077,1.205128205,0.128205128,0.102564103,0.076923077,0.051282051,2.435897436,0,0.153846154,0,15.02564103,29.05128205,13474,716,0.603664168,0.975,0.696428571,18,19.584,8.036325412,6.40686976,-20.74233211,552.3589744,386,0,0,0,0,0,0,0,0,0,0,0,1
65535,753,1.850649351,0.116883117,0.188311688,0.123376623,0.025974026,0.090909091,0.448051948,0.857142857,0.077922078,0.155844156,0.032467532,0.058441558,4.097402597,0.142857143,0.116883117,0.12987013,0.038961039,0.025974026,0.11038961,0.012987013,0.24025974,0.097402597,1.38961039,0.116883117,0.175324675,0.266233766,0.090909091,6.538961039,0.038961039,0.051948052,0.038961039,49.04545455,90.97402597,13823,2827,0.45493885,0.98089172,0.785714286,18,41.384,14.93057874,13.29601899,-51.0913816,804.974026,21.25974026,0,0,0,0,0,0,0,0,0,0,0,1
65535,771,2.088888889,0.155555556,0.288888889,0.088888889,0.133333333,0.088888889,0.533333333,0.444444444,0.088888889,0.133333333,0.022222222,0.066666667,2.911111111,0.177777778,0.066666667,0.222222222,0.066666667,0.066666667,0.222222222,0.022222222,0.333333333,0.222222222,1.311111111,0.066666667,0.111111111,0.311111111,0.155555556,5.622222222,0.088888889,0.022222222,0,18.13333333,606,14153,826,0.687887922,0.97826087,0.714285714,18,21.544,8.977348066,6.51591116,8.492888798,839.8222222,21.66666667,0.111111111,18,514,0,0,0,0,0,0,0,0,1
65535,789,2.673913043,0.239130435,0.217391304,0.086956522,0,0.065217391,0.369565217,1.326086957,0.043478261,0.152173913,0.065217391,0.108695652,9.847826087,0.152173913,0.108695652,0.260869565,0.108695652,0.086956522,0.304347826,0,0.282608696,0.086956522,0.847826087,0.086956522,0.369565217,0.391304348,0.108695652,5.52173913,0.02173913,0.086956522,0.02173913,20.08695652,37.89130435,14484,844,0.592131062,18,0.657142857,18,22.388,8.654394879,6.974072064,0,1179.5,386,0.142857143,18,441,0,0,0,0,0,0,0,0,1
65535,808,2.467213115,0.229508197,0.196721311,0.090163934,0.032786885,0.18852459,0.852459016,1.098360656,0.090163934,0.12295082,0.049180328,0.098360656,8.87704918,0.295081967,0.18852459,0.221311475,0.06557377,0.073770492,0.12295082,0.016393443,0.254098361,0.106557377,3.049180328,0.131147541,0.557377049,0.31147541,0.098360656,4.62295082,0.098360656,0.081967213,0.032786885,46.64754098,86.68852459,14833,2240,0.569917313,0.953125,0.67032967,18,38.217,13.91312723,11.43244515,28.82950584,596.4672131,21.86885246,0.530612245,37,606,1414,0,0,0,0,0,0,0,1
65535,826,3.518987342,0.101265823,0.278481013,0.037974684,0.012658228,0.151898734,0.82278481,1.405063291,0.037974684,0.113924051,0.063291139,0.012658228,128,0.341772152,0.126582278,0.265822785,0.025316456,0.037974684,0.151898734,0.037974684,0.303797468,0.037974684,1.265822785,0.113924051,0.810126582,0.443037975,0.113924051,7.924050633,0.063291139,0.050632911,0.025316456,25.58227848,48.59493671,15163,1450,0.562614547,0.963414634,0.652892562,18,30.534,11.32004202,9.358497695,41.50396951,1027.848101,22.05063291,0,0,0,0,0,0,0,0,0,0,0,1
65535,844,1.467889908,0.082568807,0.23853211,0.064220183,0.04587156,0.073394495,0.504587156,0.880733945,0.04587156,0.211009174,0.055045872,0.027522936,6.385321101,0.247706422,0.082568807,0.174311927,0.027522936,0.027522936,0.256880734,0.018348624,0.266055046,0.119266055,1.844036697,0.04587156,0.47706422,0.211009174,0.064220183,4.137614679,0.04587156,0.04587156,0.027522936,37.73394495,67.64220183,15493,2001,0.642865464,0.872,0.558974359,18,41.5,14.0898215,10.79250891,30.10073003,1241.045872,22.30275229,0.886792453,73,312,587,1193,1358,0,0,0,0,0,1
65535,863,3.520833333,0.041666667,0.1875,0.020833333,0.041666667,0.020833333,0.645833333,0.729166667,0.0625,0.0625,0,0.020833333,3.0625,0.083333333,0.0625,0.083333333,0.041666667,0.0625,0.145833333,0,0.166666667,0.166666667,0.5,0.020833333,0.1875,0.1875,0.083333333,3.354166667,0.020833333,0.020833333,0.020833333,18.54166667,33.22916667,15842,881,0.56317117,0.979591837,0.75,18,21.734,8.732700229,7.216181819,-41.43749183,290.75,22.5,0.464285714,37,1046,1267,0,0,0,0,0,0,0,1
