ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11,neighbour_4_CellId12,neighbour_4_CellId13
65535,15,3.888888889,0.185185185,0.555555556,0.111111111,0.037037037,0.074074074,1.185185185,3.518518519,0.037037037,1.962962963,0.074074074,0.037037037,7.851851852,0.444444444,1.185185185,0.296296296,0.148148148,0.111111111,3.925925926,0,1.148148148,0.851851852,0.518518519,0.62962963,1.814814815,0.444444444,0.148148148,6.925925926,0.259259259,0.111111111,220,396,0.944486576,0.818181818,0.6,15,20.485,11.10514475,3.648595391,16.623109,393.2222222,5.148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,44,2.7,0.066666667,0.4,0.033333333,0.166666667,0,1.333333333,3.5,0.033333333,2.066666667,0.033333333,0.066666667,8.2,0.566666667,0.166666667,0.8,0,0.166666667,2.833333333,0,0.933333333,0.5,0.733333333,0.6,1.1,0.533333333,0.133333333,8.333333333,0.266666667,0.333333333,646,440,0.890827333,0.833333333,0.5,15,21.271,9.622142917,4.371743756,14.06070828,612.9666667,5.533333333,0.041666667,15,499,0,0,0,0,0,0,0,0,0,0,0,0
65535,59,0.785714286,0.119047619,0.428571429,0.047619048,0.071428571,0.023809524,0.69047619,1.833333333,0.047619048,0.5,0.023809524,0.095238095,9.452380952,0.476190476,0.142857143,0.619047619,0.166666667,0.119047619,0.761904762,0.023809524,0.785714286,0.214285714,1.80952381,0.238095238,0.357142857,0.714285714,0.071428571,4.880952381,0.095238095,0.166666667,866,616,0.76369825,0.913043478,0.583333333,15,22.396,9.503065738,6.134926226,32.98870109,1115.285714,6.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,73,0.714285714,0.142857143,0.607142857,0.071428571,0.071428571,0.071428571,0.910714286,3.410714286,0.035714286,1.589285714,0.125,0.035714286,3.267857143,0.446428571,0.035714286,0.482142857,0.071428571,0.196428571,1.339285714,0,0.607142857,0.446428571,1.75,0.232142857,0.660714286,1.142857143,0.107142857,10.21428571,0.142857143,0.232142857,1071,822,0.497473578,0.823529412,0.518518519,15,31.187,9.744216847,8.452904743,12.64823543,531.5714286,7.392857143,0.628571429,29,602,616,0,0,0,0,0,0,0,0,0,0,0
65535,88,2.512195122,0.170731707,0.414634146,0,0.073170732,0.073170732,0.804878049,3.268292683,0.048780488,2.756097561,0.048780488,0.024390244,5.317073171,0.414634146,0.170731707,0.463414634,0.048780488,0.170731707,2.390243902,0,1.073170732,0.609756098,0.585365854,0.43902439,1.390243902,0.609756098,0.12195122,7.87804878,0.097560976,0.390243902,1291,602,0.765489287,0.911111111,0.683333333,15,22.652,9.29895594,5.983400548,-8.216635999,717.3658537,5.975609756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,132,2.677966102,0.237288136,0.338983051,0.033898305,0.084745763,0.06779661,0.966101695,3.338983051,0.033898305,0.983050847,0.033898305,0.084745763,13.11864407,0.389830508,0.118644068,0.610169492,0.169491525,0.06779661,0.372881356,0,1.203389831,0.372881356,0.728813559,0.338983051,0.881355932,0.559322034,0.101694915,4.677966102,0.305084746,0.06779661,1937,866,0.820487425,0.830985915,0.504273504,15,32.312,12.3478561,7.058831896,26.22790596,939.1016949,7.508474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,147,1.625,0.125,0.5,0.083333333,0,0.083333333,1.25,2.708333333,0.041666667,0.833333333,0,0.041666667,4.333333333,0.291666667,0.125,0.291666667,0,0.083333333,0.833333333,0,0.75,0.375,2.166666667,0.625,0.916666667,1.333333333,0.166666667,9.875,0.291666667,0.208333333,2157,352,0.614636297,0.96,0.8,15,14.514,6.32455532,4.988876516,0,1053.5,7.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,161,0.6,0.125,0.8,0.075,0.15,0.1,1.5,1.75,0.05,0.65,0.05,0.075,1.575,0.4,0.075,0.7,0.025,0.075,0.75,0,0.375,0.35,6.2,0.425,0.35,1.175,0.325,12.225,0.225,0.175,2362,587,0.952021773,0.816326531,0.404040404,15,27.912,13.93881201,4.265698806,37.42865823,1188.175,8.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,235,2.260869565,0.173913043,0.347826087,0.043478261,0.217391304,0.043478261,1.608695652,5.52173913,0.043478261,2.391304348,0.086956522,0.043478261,6.043478261,0.434782609,0.391304348,0.391304348,0.086956522,0.086956522,3.913043478,0.086956522,1.217391304,0.434782609,0.47826087,0.652173913,1.608695652,0.739130435,0.173913043,11.2173913,0.173913043,0.173913043,3448,337,0.823610915,0.92,0.657142857,15,16.011,7.530723567,4.271089301,-13.46383893,824.1304348,9.826086957,0.894736842,29,528,734,0,0,0,0,0,0,0,0,0,0,0
65535,249,1.371794872,0.08974359,0.320512821,0.102564103,0.038461538,0.102564103,1.474358974,3.051282051,0.025641026,1.192307692,0.051282051,0.038461538,6.615384615,0.358974359,0.282051282,0.474358974,0.025641026,0.08974359,3.782051282,0,0.705128205,0.628205128,1.448717949,0.320512821,0.871794872,0.705128205,0.102564103,6.166666667,0.179487179,0.192307692,3653,1144,0.819559778,0.857142857,0.696428571,15,35.024,13.58075209,7.781685274,0.27732315,630.6923077,10.79487179,0.658536585,29,499,513,0,0,0,0,0,0,0,0,0,0,0
65535,264,1.833333333,0.074074074,0.592592593,0.018518519,0.074074074,0.037037037,1.351851852,3.444444444,0.018518519,1.351851852,0.018518519,0.055555556,5.87037037,0.37037037,0.074074074,0.518518519,0,0.111111111,4.611111111,0.055555556,1.018518519,0.537037037,0.592592593,0.592592593,0.759259259,0.925925926,0.074074074,7.166666667,0.277777778,0.203703704,3873,792,0.715672052,0.947368421,0.75,15,24.43,10.09754944,7.052496867,37.76870762,656.1666667,8.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,279,2.821428571,0.035714286,0.357142857,0,0.107142857,0,1.035714286,2.178571429,0.107142857,0.892857143,0.178571429,0.071428571,7.357142857,0.25,0.285714286,0.142857143,0.071428571,0.214285714,0.785714286,0,0.821428571,0.571428571,0.714285714,0.392857143,1.142857143,0.5,0.25,6.642857143,0.142857143,0.035714286,4093,411,0.778460177,0.965517241,0.7,15,17.326,7.749091576,4.864058259,12.61424399,900.2857143,10.32142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,308,0.172413793,0.103448276,0.689655172,0.137931034,0.206896552,0.034482759,1.310344828,2.103448276,0.068965517,0.586206897,0.068965517,0.034482759,1.172413793,0.103448276,0,0.724137931,0,0,0.965517241,0,0.344827586,0.275862069,3.448275862,0.310344828,0.137931034,1.103448276,0.206896552,9.862068966,0.068965517,0.103448276,4519,425,0.945832852,0.828571429,0.46031746,15,21.734,11.6738616,3.789965792,32.31330299,1329.862069,11.79310345,0.444444444,15,895,0,0,0,0,0,0,0,0,0,0,0,0
65535,323,1.107142857,0.25,1.035714286,0.214285714,0.214285714,0.071428571,1.178571429,1.928571429,0.071428571,0.428571429,0.142857143,0,1.678571429,0.642857143,0.107142857,0.714285714,0.071428571,0.035714286,1.928571429,0,0.464285714,0.607142857,3.142857143,0.214285714,0.321428571,1.25,0.142857143,12.5,0.214285714,0.178571429,4739,411,0.850200004,0.903225806,0.7,15,18.525,8.796736883,4.631128608,-16.24200937,1364.857143,10.57142857,0.863636364,29,646,763,0,0,0,0,0,0,0,0,0,0,0
65535,337,3.136363636,0.181818182,0.454545455,0,0,0.090909091,1.545454545,4.227272727,0,1.136363636,0,0,6.272727273,0.727272727,0.363636364,0.590909091,0.136363636,0.090909091,2.272727273,0.045454545,0.772727273,0.5,0.5,0.227272727,2.090909091,0.818181818,0.227272727,6.954545455,0.136363636,0.181818182,4944,323,0.570440432,15,0.733333333,15,14.051,5.975322238,4.907765047,-20.65430701,52.81818182,10.81818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,411,2.5,0.045454545,0.318181818,0.136363636,0.045454545,0.045454545,9.545454545,2.636363636,0.136363636,0.909090909,0.045454545,0.045454545,8.409090909,0.863636364,0,0.636363636,0.181818182,0.045454545,3.454545455,0,0.5,0.409090909,1.272727273,0.5,1.863636364,0.954545455,0.136363636,9.727272727,0.227272727,0.090909091,6030,323,0.866330325,0.956521739,0.611111111,15,15.366,7.771329714,3.881557621,43.8296429,508.4090909,10.68181818,15,73,29,602,807,866,1188,0,0,0,0,0,0,0,0
65535,440,2.52,0.12,0.6,0.12,0.12,0.08,1.48,2.76,0,0.64,0.12,0,5.16,0.48,0,0.36,0.08,0.04,0.88,0,0.44,0.24,1.96,0.48,0.92,1.16,0.16,11.56,0.12,0.08,6455,367,0.537707881,0.657894737,0.446428571,15,23.694,8.014007345,6.756859696,3.484128371,1074.56,10.84,0.217391304,15,1306,0,0,0,0,0,0,0,0,0,0,0,0
65535,469,1.043478261,0.260869565,0.260869565,0.173913043,0.043478261,0.043478261,0.913043478,2.260869565,0.043478261,1.826086957,0.086956522,0,3.608695652,0.782608696,0.043478261,0.52173913,0.086956522,0.086956522,5.043478261,0,0.652173913,0.391304348,0.260869565,0.347826087,1.391304348,0.652173913,0.347826087,7.52173913,0.086956522,0.130434783,6881,337,0.927291769,0.766666667,0.410714286,15,20.51,10.12733694,3.791061083,33.30007761,544.826087,11.95652174,0.5,15,616,0,0,0,0,0,0,0,0,0,0,0,0
65535,484,2.142857143,0.114285714,0.428571429,0.085714286,0.085714286,0,1.171428571,3.114285714,0,1.371428571,0.028571429,0.057142857,3.171428571,0.4,0.085714286,0.6,0.2,0.085714286,1.542857143,0.057142857,0.342857143,0.342857143,0.571428571,0.485714286,1.257142857,0.314285714,0.085714286,6.142857143,0.142857143,0.142857143,7101,513,0.892561051,0.795454545,0.4375,15,24.736,10.92892118,4.928140932,33.57935802,591.4571429,12.05714286,0.428571429,15,1159,0,0,0,0,0,0,0,0,0,0,0,0
65535,499,1.298969072,0.082474227,0.309278351,0.113402062,0.041237113,0.030927835,1.082474227,1.979381443,0.072164948,0.989690722,0.072164948,0.020618557,6.010309278,0.391752577,0.134020619,0.432989691,0.041237113,0.072164948,1.226804124,0.010309278,0.731958763,0.340206186,1.237113402,0.288659794,0.659793814,0.494845361,0.092783505,5.288659794,0.144329897,0.082474227,7321,1423,0.722204488,0.729323308,0.475490196,15,45.139,14.74456029,10.19851165,-7.913330898,619.6185567,13.58762887,0.3,29,44,249,0,0,0,0,0,0,0,0,0,0,0
65535,513,0.689655172,0.034482759,0.551724138,0.034482759,0.068965517,0.034482759,1.068965517,3.620689655,0.034482759,2.172413793,0.103448276,0,3.24137931,0.517241379,0.103448276,0.827586207,0.068965517,0.103448276,6.724137931,0.034482759,0.689655172,1.172413793,0.655172414,0.620689655,0.620689655,0.689655172,0.068965517,9.068965517,0.310344828,0.379310345,7526,425,0.933085109,0.763157895,0.414285714,15,25.191,11.14107292,4.006949699,61.01124513,637.1034483,14.34482759,0.88,15,249,0,0,0,0,0,0,0,0,0,0,0,0
65535,528,2.903225806,0.225806452,0.338709677,0.129032258,0.096774194,0.096774194,1.306451613,3.177419355,0.080645161,1.612903226,0.048387097,0.080645161,4.016129032,0.403225806,0.725806452,0.629032258,0.080645161,0.112903226,5.080645161,0.016129032,0.919354839,0.887096774,0.774193548,0.419354839,1.064516129,0.677419355,0.258064516,9.338709677,0.193548387,0.225806452,7746,910,0.87168668,0.756097561,0.52991453,15,37.166,14.20179978,6.959785126,31.41473847,814.1774194,12.74193548,0.477272727,29,235,734,0,0,0,0,0,0,0,0,0,0,0
65535,543,0.307692308,0.076923077,0.384615385,0.115384615,0.115384615,0.038461538,1.115384615,2.423076923,0.076923077,0.538461538,0.192307692,0.038461538,1.423076923,0.461538462,0.038461538,0.653846154,0.038461538,0.038461538,0.461538462,0,0.576923077,0.346153846,3.076923077,0.269230769,0.076923077,0.961538462,0.115384615,8.307692308,0.115384615,0.192307692,7966,381,0.814807633,15,0.928571429,15,15.986,7.692820496,4.459769764,0,17972,11.61538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,602,2.47008547,0.196581197,0.444444444,0.068376068,0.068376068,0.068376068,10.53846154,3.128205128,0.102564103,0.811965812,0.111111111,0.051282051,8.837606838,0.700854701,0.299145299,0.487179487,0.136752137,0.076923077,0.615384615,0.025641026,0.58974359,0.247863248,2.521367521,0.341880342,1.735042735,1.170940171,0.188034188,7.829059829,0.239316239,0.205128205,8832,1716,0.871814686,0.847826087,0.65,15,44.659,17.96775302,8.801249445,-9.267876445,522.8034188,12.48717949,0.698113208,73,29,73,411,616,866,0,0,0,0,0,0,0,0
65535,616,2.127272727,0.181818182,0.472727273,0.054545455,0.072727273,0.018181818,0.927272727,3.345454545,0.054545455,1.327272727,0.109090909,0.054545455,5.145454545,0.363636364,0.090909091,0.6,0.036363636,0.072727273,2.836363636,0.054545455,0.636363636,0.363636364,0.672727273,0.490909091,1.4,0.436363636,0.090909091,7.618181818,0.181818182,0.181818182,9037,807,0.734424498,0.916666667,0.6875,15,25.654,10.50323866,7.128447234,-34.50976585,538.3818182,13.69090909,0.78125,59,73,469,602,1746,0,0,0,0,0,0,0,0,0
65535,631,1.1,0.066666667,0.966666667,0.1,0.133333333,0.033333333,1.4,2.533333333,0,0.633333333,0.133333333,0,1.6,0.466666667,0.266666667,0.6,0.133333333,0.033333333,0.833333333,0.033333333,0.8,0.5,2.233333333,0.333333333,0.533333333,1.466666667,0.266666667,12.46666667,0.133333333,0.166666667,9257,440,0.614772706,0.967741935,0.833333333,15,16.656,7.05708217,5.565951263,41.30995989,1140.5,13.63333333,0.5,15,822,0,0,0,0,0,0,0,0,0,0,0,0
65535,646,0.133333333,0.066666667,0.833333333,0.233333333,0.166666667,0.166666667,1.233333333,2.133333333,0.033333333,0.666666667,0.066666667,0,1.1,0.433333333,0.233333333,0.666666667,0,0.033333333,0.933333333,0,0.5,0.4,4.066666667,0.433333333,0.133333333,1.433333333,0.1,10.9,0.033333333,0.233333333,9477,440,0.820012806,0.909090909,0.625,15,18.732,8.549196822,4.893091539,16.08617448,1357.466667,12.46666667,0.47826087,29,323,1012,0,0,0,0,0,0,0,0,0,0,0
65535,675,2.6,0.230769231,0.569230769,0.046153846,0.092307692,0.015384615,1.2,3.830769231,0.046153846,2.2,0.107692308,0.015384615,5.830769231,0.615384615,0.292307692,0.507692308,0.061538462,0.153846154,3.815384615,0.015384615,0.984615385,0.492307692,0.492307692,0.461538462,1.092307692,0.661538462,0.153846154,10.15384615,0.276923077,0.246153846,9903,954,0.913468073,0.8125,0.416666667,15,38.035,16.00682389,6.513343247,42.74257977,731.6153846,12.12307692,0.044444444,15,1071,0,0,0,0,0,0,0,0,0,0,0,0
65535,704,2.235294118,0.137254902,0.294117647,0.117647059,0.078431373,0.058823529,1.764705882,2.784313725,0.098039216,2.098039216,0.058823529,0.019607843,5.058823529,0.509803922,0.117647059,0.411764706,0.098039216,0.176470588,1.68627451,0.019607843,1.450980392,0.470588235,0.843137255,0.411764706,1.274509804,0.68627451,0.078431373,7.960784314,0.37254902,0.235294118,10328,748,0.897622124,0.784615385,0.56043956,15,32.51,13.31109542,5.867076093,10.29275918,10416,205,0.461538462,15,1394,0,0,0,0,0,0,0,0,0,0,0,0
65535,719,1.76,0.04,0.28,0.2,0.04,0.12,0.6,2.36,0.04,0.64,0.04,0.04,10.92,0.4,0.16,0.44,0.12,0,2.96,0.04,0.52,0.32,0.32,0.24,1.12,0.28,0.04,6.92,0.16,0.04,10548,367,0.811883728,0.862068966,0.555555556,15,19.584,8.120866461,4.741117442,0.23619633,785.96,14.72,0.666666667,15,983,0,0,0,0,0,0,0,0,0,0,0,0
65535,734,2.966666667,0.183333333,0.333333333,0.05,0.15,0.016666667,1.466666667,3.633333333,0.066666667,1.75,0.083333333,0.05,5.283333333,0.633333333,0.216666667,0.5,0.083333333,0.1,6.65,0,1.133333333,0.55,0.55,0.4,1.333333333,0.633333333,0.216666667,9.566666667,0.25,0.1,10768,880,0.832210129,0.895522388,0.625,15,29.756,12.07418715,6.694658259,18.24528726,821.0833333,14.71666667,0.727272727,44,235,528,1291,0,0,0,0,0,0,0,0,0,0
65535,763,1.043478261,0.173913043,1.043478261,0.173913043,0.086956522,0.043478261,1.260869565,2.869565217,0.043478261,0.391304348,0.173913043,0.086956522,3.347826087,0.652173913,0.347826087,0.608695652,0.043478261,0.130434783,1.652173913,0,0.347826087,0.47826087,1.217391304,0.695652174,0.52173913,1.826086957,0.130434783,13.39130435,0.217391304,0.130434783,11194,337,0.555145202,15,0.92,15,14.026,6.009654069,4.998550515,660,20070,220,0.5625,15,323,0,0,0,0,0,0,0,0,0,0,0,0
65535,778,2.857142857,0.047619048,0.428571429,0.095238095,0.047619048,0.047619048,1.428571429,3.142857143,0.047619048,2.380952381,0,0.095238095,5.333333333,0.571428571,0.047619048,0.523809524,0.19047619,0.047619048,4.571428571,0,0.571428571,3.285714286,0.714285714,0.476190476,0.571428571,0.285714286,0.142857143,7.476190476,0.238095238,0.19047619,11414,308,0.79420932,0.954545455,0.75,15,14.233,6.785231247,4.123006873,-86.98800346,282.3333333,14.14285714,0.705882353,15,792,0,0,0,0,0,0,0,0,0,0,0,0
65535,792,2.238095238,0.095238095,0.142857143,0,0.047619048,0.047619048,1.619047619,4.666666667,0.095238095,1.80952381,0.047619048,0,6.333333333,0.285714286,0.238095238,0.095238095,0.047619048,0.19047619,4.142857143,0,1.095238095,0.952380952,0.523809524,0.476190476,1.285714286,0.523809524,0.19047619,8.095238095,0.380952381,0.142857143,11619,308,0.80456318,0.913043478,0.7,15,14.514,7.027960799,4.173674447,68.09770229,286.047619,15.52380952,15,29,778,836,0,0,0,0,0,0,0,0,0,0,0
65535,822,0.818181818,0.136363636,0.727272727,0.045454545,0.045454545,0.045454545,0.909090909,1.590909091,0.045454545,0.5,0.227272727,0,2.409090909,0.5,0.818181818,0.727272727,0.045454545,0.045454545,1.045454545,0,0.681818182,0.636363636,3.954545455,0.363636364,0.318181818,1.545454545,0.090909091,12.09090909,0.136363636,0.227272727,12059,323,0.524599336,0.956521739,0.733333333,15,14.696,5.936356883,5.05391295,31.63013355,1145.045455,15.95454545,0.588235294,15,631,0,0,0,0,0,0,0,0,0,0,0,0
65535,836,1.9375,0.03125,0.3125,0.09375,0.09375,0.09375,0.875,3.46875,0.125,2.09375,0,0.03125,4.5,0.8125,0.34375,0.53125,0.21875,0.1875,5.53125,0,1.21875,0.71875,0.625,0.4375,0.90625,0.40625,0.1875,8.34375,0.28125,0.09375,12265,469,0.460527414,0.941176471,0.761904762,15,17.88,6.916331691,6.139250574,-43.18981503,290.375,17.15625,0.523809524,15,792,0,0,0,0,0,0,0,0,0,0,0,0
65535,895,0.263157895,0.289473684,1.157894737,0.131578947,0.026315789,0.052631579,1.131578947,1.631578947,0.052631579,0.578947368,0.105263158,0.078947368,1.368421053,0.263157895,0,0.552631579,0.026315789,0.078947368,0.947368421,0.026315789,0.578947368,0.368421053,6.105263158,0.236842105,0.210526316,1.447368421,0.105263158,8.236842105,0.236842105,0.315789474,13130,557,0.79934707,0.863636364,0.603174603,15,23.785,9.94172024,5.973677344,-12.23029704,1333.368421,17.21052632,0.655172414,29,308,1320,0,0,0,0,0,0,0,0,0,0,0
65535,924,2.195121951,0.12195122,0.731707317,0,0.12195122,0.146341463,1.512195122,4.87804878,0.097560976,1.829268293,0.048780488,0.12195122,7.341463415,0.87804878,0.219512195,0.902439024,0.073170732,0.097560976,1.317073171,0,0.853658537,0.585365854,2.317073171,0.390243902,1.243902439,0.975609756,0.317073171,9.463414634,0.390243902,0.195121951,13556,602,0.646787178,0.976190476,0.732142857,15,21.246,8.605578961,6.563221518,-38.84442858,38.85365854,18.46341463,0.923076923,44,572,1130,1584,0,0,0,0,0,0,0,0,0,0
65535,939,1.538461538,0.269230769,0.346153846,0.134615385,0.019230769,0.076923077,1.519230769,3.653846154,0.038461538,2.192307692,0.076923077,0,4.307692308,0.557692308,0.115384615,0.692307692,0.076923077,0.153846154,4.442307692,0.019230769,1.307692308,0.538461538,0.576923077,0.673076923,0.692307692,0.538461538,0.153846154,9.846153846,0.307692308,0.192307692,13776,763,0.869430511,0.881355932,0.52,15,27.176,11.97569455,5.91665472,39.33246096,450.7307692,17.51923077,0.235294118,15,1027,0,0,0,0,0,0,0,0,0,0,0,0
65535,998,3.761904762,0.047619048,0.285714286,0.285714286,0,0.047619048,1.476190476,3.476190476,0.095238095,0.857142857,0.047619048,0,4.380952381,0.333333333,0.142857143,0.523809524,0.142857143,0.19047619,1.476190476,0,0.714285714,0.428571429,0.904761905,0.714285714,1.476190476,0.380952381,0.285714286,7.380952381,0.095238095,0.095238095,14642,308,0.793550329,15,0.875,15,13.935,6.743490448,4.103445108,15.818018,885.5714286,17.57142857,0.125,15,1467,0,0,0,0,0,0,0,0,0,0,0,0
65535,1042,2.709677419,0.032258065,0.387096774,0.161290323,0.064516129,0.032258065,7.741935484,4.35483871,0.258064516,0.741935484,0.193548387,0.032258065,10.5483871,1.516129032,0.258064516,0.483870968,0.064516129,0.129032258,1.677419355,0.032258065,0.709677419,0.516129032,1.258064516,0.290322581,1.161290323,1.387096774,0.161290323,14.16129032,0.451612903,0.225806452,15287,455,0.904952118,0.96875,0.484375,15,20.99,10.11382968,4.303570182,43.95209615,694.7741935,18.12903226,15,29,1056,1232,0,0,0,0,0,0,0,0,0,0,0
65535,1056,1.52,0.04,0.56,0.04,0.08,0,1.12,2.64,0.12,1.96,0.04,0.04,3.68,0.36,0.16,0.68,0.12,0.16,2.8,0,0.68,0.52,0.48,0.48,1.28,0.8,0.08,8.04,0.08,0.12,15492,367,0.725962178,0.925925926,0.595238095,15,17.417,7.427396023,5.108077426,46.56472888,698.56,19.12,0.761904762,29,1042,1232,0,0,0,0,0,0,0,0,0,0,0
65535,1071,2.565217391,0.086956522,0.260869565,0.043478261,0.173913043,0.086956522,1.086956522,3.826086957,0,1.782608696,0.043478261,0,5.869565217,0.52173913,0.130434783,0.347826087,0.173913043,0.086956522,3.043478261,0.043478261,0.869565217,0.217391304,0.52173913,0.304347826,0.956521739,0.869565217,0.086956522,7.173913043,0.130434783,0,15713,337,0.956143298,0.676470588,0.46,15,22.933,11.9239916,3.492528659,82.41921267,720.6956522,21.65217391,15,29,675,1394,0,0,0,0,0,0,0,0,0,0,0
65535,1086,2.676470588,0.029411765,0.352941176,0.147058824,0.029411765,0.029411765,1.323529412,3.676470588,0,1.117647059,0.088235294,0.058823529,4.088235294,0.529411765,0.029411765,0.323529412,0.088235294,0.117647059,0.558823529,0,0.558823529,0.411764706,0.676470588,0.529411765,1.441176471,0.941176471,0.117647059,7.029411765,0.294117647,0.176470588,15933,499,0.385651706,0.971428571,0.80952381,15,18.153,6.956447144,6.418327277,18.43494882,915.5294118,18.58823529,0.142857143,15,1922,0,0,0,0,0,0,0,0,0,0,0,0
65535,1130,1.869565217,0.086956522,0.826086957,0.043478261,0,0.086956522,0.826086957,2.652173913,0,0.652173913,0.086956522,0.043478261,3.869565217,0.391304348,0.173913043,0.47826087,0,0.130434783,1.52173913,0,1.565217391,0.652173913,2.913043478,0.434782609,0.695652174,0.782608696,0.130434783,5.739130435,0.260869565,0.086956522,16578,337,0.748223346,0.92,0.657142857,15,16.193,6.99251717,4.639164029,-20.25944713,33.56521739,19.47826087,0.666666667,29,924,1584,0,0,0,0,0,0,0,0,0,0,0
65535,1144,5.825,0.15,0.25,0.075,0.1,0.025,2.175,3.65,0.05,1.15,0.175,0.025,15.025,0.5,0.1,0.675,0.025,0.075,2.325,0.05,1.025,0.5,0.55,0.45,1.9,0.875,0.1,10.925,0.125,0.15,16784,587,0.866221842,0.909090909,0.49382716,15,23.438,10.49968305,5.246267478,47.74709041,495.975,21.075,0.766666667,44,807,1188,1731,0,0,0,0,0,0,0,0,0,0
65535,1159,1.488888889,0.111111111,0.466666667,0.044444444,0.066666667,0.022222222,1.111111111,3.022222222,0,1.577777778,0.044444444,0.022222222,6.955555556,0.355555556,0.133333333,0.644444444,0.111111111,0.044444444,2.755555556,0,0.866666667,0.288888889,0.488888889,0.266666667,0.777777778,0.711111111,0.133333333,7.8,0.2,0.133333333,17004,660,0.85460728,0.818181818,0.584415584,15,26.787,11.46050904,5.951154408,71.04967699,587.3555556,18.86666667,0.666666667,29,484,2406,0,0,0,0,0,0,0,0,0,0,0
65535,1174,2.333333333,0.203703704,0.333333333,0,0.12962963,0.018518519,1.537037037,3.018518519,0,0.962962963,0,0.055555556,12.83333333,0.444444444,0.648148148,0.444444444,0.166666667,0.037037037,1.203703704,0.018518519,0.703703704,0.259259259,0.62962963,0.481481481,1.277777778,0.555555556,0.12962963,7.425925926,0.222222222,0.111111111,17224,792,0.805732696,0.857142857,0.613636364,15,26.878,11.30933789,6.698287241,-2.593272453,326.6296296,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,1203,1.608695652,0.130434783,0.260869565,0,0.086956522,0.086956522,1.043478261,3.608695652,0,2.043478261,0.043478261,0,3.608695652,0.130434783,0,0.173913043,0.086956522,0.043478261,2.347826087,0,1.086956522,0.347826087,1.043478261,0.347826087,1.043478261,0.130434783,0.043478261,8.086956522,0.217391304,0.086956522,17649,337,0.778536337,0.92,0.657142857,15,17.045,7.33896386,4.605930277,30.17364877,613.5652174,22.26086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,1247,3.382978723,0.170212766,0.382978723,0.085106383,0.063829787,0.063829787,0.787234043,3.319148936,0.085106383,0.893617021,0.127659574,0.042553191,5.829787234,0.255319149,0,0.255319149,0.021276596,0.063829787,3.340425532,0.021276596,0.872340426,0.276595745,0.468085106,0.340425532,0.808510638,0.595744681,0.021276596,6.595744681,0.063829787,0.085106383,18295,690,0.803573461,0.783333333,0.522222222,15,29.326,11.33201501,6.744878664,62.0851718,413.6170213,20.95744681,0.264705882,15,1526,0,0,0,0,0,0,0,0,0,0,0,0
65535,1291,2.75,0.2,0.45,0.033333333,0.083333333,0.133333333,1.533333333,4.083333333,0.016666667,3.466666667,0.116666667,0.016666667,4.916666667,0.55,0.2,0.666666667,0.016666667,0.083333333,2.466666667,0,1.116666667,0.633333333,0.766666667,0.583333333,1.366666667,0.283333333,0.133333333,8.933333333,0.183333333,0.183333333,18940,880,0.824864726,0.759493671,0.512820513,15,33.999,12.64331342,7.147646328,5.39094421,813.05,23.38333333,0.575,44,734,1893,2435,0,0,0,0,0,0,0,0,0,0
