ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_1_Control_F_Cerebellum_240424_1_cellmask,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11,neighbour_4_CellId12,neighbour_4_CellId13,neighbour_4_CellId14
65535,24,2.158940397,0.198675497,0.324503311,0.086092715,0.033112583,0.033112583,0.450331126,1.013245033,0.01986755,0.476821192,0.026490066,0.052980132,3.78807947,0.264900662,0.039735099,0.258278146,0.052980132,0.046357616,0.245033113,0.006622517,0.331125828,0.152317881,3.940397351,0.119205298,0.735099338,0.357615894,0.059602649,10.99337748,0.086092715,0.099337748,283,1781,0.871092834,0.790575916,0.539285714,12,51.515,21.3299549,10.47553314,-19.08790819,235.6821192,6.622516556,0.5,35,118,259,601,0,0,0,0,0,0,0,0,0,0,0
65535,35,1.741935484,0.161290323,0.225806452,0.032258065,0.032258065,0.096774194,0.35483871,0.870967742,0.032258065,0.64516129,0,0,1.677419355,0.096774194,0.032258065,0.129032258,0,0.032258065,0.096774194,0,0.129032258,0.290322581,5.516129032,0.129032258,0.35483871,0.258064516,0.032258065,8.35483871,0.064516129,0.129032258,413,366,0.658637687,0.885714286,0.645833333,12,19.65,7.654844226,5.759965847,-45.90081617,388.5806452,5.35483871,0.863636364,24,130,460,0,0,0,0,0,0,0,0,0,0,0,0
65535,47,0.513636364,0.068181818,0.190909091,0.136363636,0.059090909,0.054545455,0.918181818,0.804545455,0.027272727,0.272727273,0.004545455,0.036363636,1.168181818,0.181818182,0.045454545,0.195454545,0.036363636,0.027272727,0.163636364,0,0.195454545,0.15,4.5,0.131818182,0.331818182,0.236363636,0.018181818,7.940909091,0.045454545,0.136363636,554,2595,0.780231612,0.928270042,0.683229814,12,55.708,21.61269859,13.51854223,8.611756587,1215.845455,7.386363636,0.666666667,47,212,377,637,743,0,0,0,0,0,0,0,0,0,0
65535,59,0.928571429,0.089285714,0.178571429,0.241071429,0.053571429,0.044642857,1.544642857,0.946428571,0.089285714,0.241071429,0.026785714,0.017857143,1.642857143,0.223214286,0.080357143,0.294642857,0.035714286,0.053571429,0.169642857,0.026785714,0.205357143,0.151785714,2.169642857,0.1875,0.241071429,0.419642857,0.089285714,11.39285714,0.053571429,0.151785714,696,1321,0.42098124,0.949152542,0.717948718,12,35.231,12.66408816,11.48720615,5.212216447,1273.696429,6.5,0.108695652,12,425,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,71,3.03125,0.125,0.1875,0.0625,0.020833333,0.072916667,1.833333333,0.760416667,0.0625,0.520833333,0,0.052083333,2.645833333,0.135416667,0.0625,0.177083333,0,0.020833333,0.25,0,0.15625,0.177083333,4.072916667,0.083333333,1.135416667,0.208333333,0.03125,6.291666667,0.03125,0.114583333,837,1132,0.552938173,0.95049505,0.727272727,12,32.419,12.23840896,10.19731508,20.29216548,1325.4375,6.270833333,0.380952381,12,436,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,83,1.52173913,0.144927536,0.304347826,0.028985507,0.014492754,0.043478261,0.231884058,1.362318841,0.086956522,0.31884058,0.043478261,0.043478261,3.115942029,0.217391304,0.072463768,0.333333333,0.130434783,0.072463768,0.246376812,0.014492754,0.217391304,0.144927536,3.275362319,0.347826087,0.666666667,0.420289855,0.086956522,9.405797101,0.057971014,0.130434783,979,814,0.542269413,0.907894737,0.627272727,12,29.318,10.64883569,8.947201455,-12.81508889,117.3768116,8.188405797,0.459459459,12,354,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,94,1.547486034,0.12849162,0.223463687,0.067039106,0.100558659,0.05027933,0.357541899,0.625698324,0.016759777,0.212290503,0.05027933,0.033519553,1.972067039,0.139664804,0.05027933,0.117318436,0.027932961,0.039106145,0.17877095,0.005586592,0.162011173,0.122905028,3.927374302,0.150837989,0.340782123,0.201117318,0.05027933,7.776536313,0.022346369,0.106145251,1109,2111,0.736718874,0.917948718,0.71031746,12,48.025,18.72497964,12.66181546,-9.723219845,201.8324022,8.413407821,0.203389831,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,106,1.549019608,0.450980392,0.529411765,0.176470588,0,0.156862745,1.137254902,1.862745098,0.019607843,0.31372549,0.058823529,0.274509804,7.019607843,0.235294118,0.235294118,0.411764706,0,0.098039216,0.470588235,0.019607843,0.37254902,0.235294118,7.803921569,0.235294118,0.62745098,0.490196078,0.098039216,13.92156863,0.098039216,0.235294118,1250,601,0.729377638,0.944444444,0.6375,12,24.546,9.96667107,6.818312229,30.50314478,836.6862745,9.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,118,2.930232558,0.104651163,0.418604651,0.302325581,0.034883721,0.069767442,0.476744186,1.058139535,0.069767442,0.372093023,0.034883721,0.011627907,3.151162791,0.151162791,0.069767442,0.302325581,0.034883721,0.023255814,0.465116279,0.011627907,0.255813953,0.209302326,2.802325581,0.348837209,0.430232558,0.348837209,0.069767442,13.96511628,0.104651163,0.127906977,1392,1014,0.510585293,0.955555556,0.716666667,12,30.641,11.36606057,9.772847011,21.65800213,252.3953488,8.26744186,0.128205128,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,130,1.9375,0.125,0.291666667,0.125,0,0,0.625,0.916666667,0.0625,0.375,0.041666667,0,2.854166667,0.4375,0.020833333,0.333333333,0.0625,0,0.229166667,0,0.291666667,0.1875,4.916666667,0.1875,0.645833333,0.333333333,0.104166667,13.29166667,0.0625,0.125,1533,566,0.728357973,0.96,0.685714286,12,23.876,9.74880942,6.679853076,75.78735407,396.3541667,106,0.620689655,47,35,460,861,955,0,0,0,0,0,0,0,0,0,0
65535,142,3.56097561,0.365853659,0.276422764,0.081300813,0.040650407,0.12195122,2.024390244,1.512195122,0.048780488,0.308943089,0.138211382,0.162601626,6.504065041,0.227642276,0.178861789,0.235772358,0.056910569,0.089430894,0.650406504,0.008130081,0.699186992,0.138211382,4.780487805,0.195121951,1.617886179,0.414634146,0.089430894,14.56910569,0.056910569,0.211382114,1675,1451,0.557097568,0.976190476,0.788461538,12,36.703,13.79466221,11.45573651,36.62069941,1086.219512,9.235772358,0.304347826,24,236,920,0,0,0,0,0,0,0,0,0,0,0,0
65535,153,0.682539683,0.063492063,0.19047619,0.031746032,0.047619048,0.047619048,1.095238095,0.301587302,0.079365079,0.333333333,0.031746032,0.015873016,1.206349206,0.126984127,0,0.095238095,0.079365079,0,0.174603175,0,0.253968254,0.142857143,8.095238095,0.079365079,0.253968254,0.079365079,0.031746032,3.047619048,0,0.19047619,1804,743,0.396457249,0.940298507,0.63,12,27.54,9.707627784,8.912118603,-61.91855627,1249.15873,7.777777778,0.542857143,24,484,495,0,0,0,0,0,0,0,0,0,0,0,0
65535,165,1.612903226,0.048387097,0.274193548,0.096774194,0.096774194,0.096774194,0.35483871,0.919354839,0.016129032,0.225806452,0.048387097,0.032258065,2.112903226,0.209677419,0.080645161,0.193548387,0.080645161,0.048387097,0.129032258,0,0.306451613,0.064516129,2.741935484,0.193548387,0.5,0.516129032,0.193548387,9.112903226,0.048387097,0.032258065,1946,731,0.746585642,0.898550725,0.563636364,12,29.409,11.36326959,7.559861891,-47.88101398,332.9354839,10.93548387,0.75,47,177,448,542,708,0,0,0,0,0,0,0,0,0,0
65535,177,1.555555556,0.194444444,0.194444444,0.138888889,0.083333333,0.083333333,0.652777778,1.208333333,0.041666667,0.402777778,0.027777778,0.027777778,1.833333333,0.236111111,0.069444444,0.194444444,0.125,0.013888889,0.25,0,0.305555556,0.208333333,4.194444444,0.180555556,0.527777778,0.305555556,0.083333333,10.56944444,0.097222222,0.097222222,2087,849,0.595034623,0.87804878,0.654545455,12,31.625,11.41862141,9.177146794,56.84978312,341.3888889,10.86111111,0.631578947,35,165,542,708,0,0,0,0,0,0,0,0,0,0,0
65535,189,3.765625,0.1484375,0.2421875,0.03125,0.0546875,0.0625,1.15625,0.9765625,0.0546875,0.1875,0.0625,0.1171875,8.8046875,0.2265625,0.046875,0.140625,0.0859375,0.046875,0.109375,0.015625,0.3359375,0.078125,2.5703125,0.09375,0.8359375,0.375,0.0546875,7.8046875,0.03125,0.125,2229,1510,0.608026797,0.96969697,0.831168831,12,37.538,14.37563471,11.41305364,79.9523844,6923,9.5,0.239130435,12,790,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,200,0.975609756,0.195121951,0.097560976,0.073170732,0.06097561,0.06097561,1.317073171,1.5,0.036585366,0.341463415,0.073170732,0.109756098,13.64634146,0.134146341,0.146341463,0.292682927,0.146341463,0.048780488,0.109756098,0.012195122,0.524390244,0.158536585,1.341463415,0.353658537,0.682926829,0.243902439,0.134146341,8.085365854,0.012195122,0.158536585,2359,967,0.557842644,0.942528736,0.745454545,12,29.971,11.38175842,9.446253253,-19.50526053,862.2195122,9.609756098,0.5,12,578,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,212,0.62345679,0.135802469,0.098765432,0.141975309,0.043209877,0.037037037,1.086419753,0.592592593,0.018518519,0.419753086,0.030864198,0.037037037,0.87037037,0.111111111,0.098765432,0.092592593,0.030864198,0.030864198,0.148148148,0.012345679,0.240740741,0.148148148,8.012345679,0.074074074,0.209876543,0.160493827,0.074074074,4.919753086,0.012345679,0.086419753,2500,1911,0.691626982,0.915254237,0.655870445,12,48.439,17.19882286,12.42193382,1.756852435,1232.246914,9.697530864,0.770491803,47,47,484,637,1026,0,0,0,0,0,0,0,0,0,0
65535,224,1.243902439,0.103658537,0.280487805,0.073170732,0.024390244,0.036585366,0.396341463,0.963414634,0.024390244,0.414634146,0.048780488,0.018292683,1.396341463,0.195121951,0.042682927,0.170731707,0.073170732,0.048780488,0.176829268,0.018292683,0.18902439,0.109756098,3.823170732,0.152439024,0.597560976,0.164634146,0.073170732,8.719512195,0.06097561,0.085365854,2642,1934,0.526153055,0.947976879,0.643137255,12,45.445,15.93442995,13.55047811,24.96130798,100.3780488,11.04268293,0.322033898,12,649,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,236,2.603658537,0.164634146,0.225609756,0.115853659,0.06097561,0.048780488,1.585365854,0.774390244,0.054878049,0.237804878,0.030487805,0.054878049,5.542682927,0.201219512,0.103658537,0.18902439,0.048780488,0.042682927,0.280487805,0.012195122,0.25,0.134146341,3.286585366,0.109756098,0.597560976,0.225609756,0.109756098,9.87195122,0.036585366,0.12195122,2783,1934,0.595626106,0.970414201,0.728888889,12,43.931,16.26731627,13.06691397,-58.27424501,1099.835366,11.27439024,0.625,35,142,696,920,0,0,0,0,0,0,0,0,0,0,0
65535,248,1.684782609,0.043478261,0.173913043,0.097826087,0.032608696,0.054347826,0.402173913,0.858695652,0.043478261,0.141304348,0.02173913,0.032608696,2.836956522,0.184782609,0.097826087,0.22826087,0.032608696,0.02173913,0.260869565,0.010869565,0.173913043,0.076086957,1.510869565,0.25,0.77173913,0.282608696,0.054347826,7.956521739,0.043478261,0.108695652,2925,1085,0.668524502,0.958333333,0.786324786,12,32.386,12.651872,9.409072164,-5.539316489,184.5326087,12.82608696,0.974358974,35,12,660,767,0,0,0,0,0,0,0,0,0,0,0
65535,259,1.815789474,0.171052632,0.407894737,0.105263158,0,0.026315789,0.355263158,0.973684211,0.026315789,0.657894737,0.039473684,0.039473684,4.105263158,0.263157895,0.065789474,0.223684211,0.065789474,0.039473684,0.289473684,0.013157895,0.289473684,0.184210526,3.973684211,0.118421053,0.894736842,0.381578947,0.065789474,9.276315789,0.052631579,0.131578947,3054,896,0.877099283,0.938271605,0.723809524,12,32.965,14.52353448,6.975786022,-6.738317896,232.0131579,12.18421053,12,35,24,601,672,0,0,0,0,0,0,0,0,0,0,0
65535,271,1.536585366,0.109756098,0.170731707,0.097560976,0.06097561,0.06097561,0.62195122,0.670731707,0.048780488,0.451219512,0.036585366,0.024390244,2.207317073,0.207317073,0.085365854,0.231707317,0.036585366,0.048780488,0.207317073,0.012195122,0.231707317,0.12195122,5.109756098,0.12195122,0.219512195,0.329268293,0.073170732,7.768292683,0.036585366,0.073170732,3196,967,0.579230807,0.901098901,0.621212121,12,33.238,11.78465959,9.606425373,-58.58742504,277.0121951,11.7804878,0.875,35,318,507,1038,0,0,0,0,0,0,0,0,0,0,0
65535,283,1.303030303,0.159090909,0.21969697,0.166666667,0.083333333,0.060606061,0.507575758,1.053030303,0.015151515,0.325757576,0.037878788,0.015151515,1.446969697,0.21969697,0.022727273,0.310606061,0.045454545,0,0.212121212,0.007575758,0.189393939,0.189393939,3.196969697,0.28030303,0.431818182,0.386363636,0.037878788,12.82575758,0.03030303,0.151515152,3337,1557,0.448951667,0.936170213,0.676923077,12,39.54,13.83040864,12.35824521,49.39575126,364.0984848,12.16666667,0.42,24,460,849,0,0,0,0,0,0,0,0,0,0,0,0
65535,295,1.467948718,0.166666667,0.442307692,0.070512821,0.025641026,0.044871795,0.641025641,1.33974359,0.032051282,0.262820513,0.051282051,0.166666667,5.41025641,0.205128205,0.096153846,0.141025641,0.038461538,0.032051282,0.269230769,0,0.320512821,0.185897436,4.256410256,0.153846154,0.474358974,0.371794872,0.044871795,9.230769231,0.057692308,0.141025641,3479,1840,0.48789787,0.962962963,0.742857143,12,42.153,15.17552856,13.24672982,39.48114195,909.8461538,10.98717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,307,2.957142857,0.057142857,0.185714286,0.071428571,0.057142857,0.057142857,1.514285714,0.928571429,0.085714286,0.214285714,0.028571429,0.1,2.914285714,0.2,0.128571429,0.257142857,0.042857143,0.057142857,0.314285714,0.014285714,0.214285714,0.128571429,3.257142857,0.157142857,0.728571429,0.428571429,0.071428571,9.728571429,0.071428571,0.071428571,3621,826,0.79327822,0.933333333,0.578512397,12,30.36,12.47778457,7.597215369,-45.55283564,1157.957143,11.42857143,0.666666667,24,413,802,0,0,0,0,0,0,0,0,0,0,0,0
65535,318,1.020833333,0.109375,0.223958333,0.114583333,0.041666667,0.026041667,0.302083333,0.776041667,0.046875,0.317708333,0.041666667,0.036458333,1.328125,0.15625,0.026041667,0.203125,0.046875,0.036458333,0.140625,0.010416667,0.197916667,0.119791667,4.71875,0.109375,0.125,0.255208333,0.041666667,7.703125,0.036458333,0.09375,3750,2264,0.798562229,0.8,0.6,12,57.668,21.5080194,12.94594051,73.43789587,285.28125,12.91145833,0.76056338,59,271,507,519,943,1038,0,0,0,0,0,0,0,0,0
65535,342,1.875486381,0.097276265,0.249027237,0.171206226,0.050583658,0.058365759,1.525291829,0.984435798,0.062256809,0.385214008,0.058365759,0.035019455,2.774319066,0.178988327,0.058365759,0.186770428,0.070038911,0.031128405,0.256809339,0.015564202,0.245136187,0.13618677,3.657587549,0.128404669,0.579766537,0.408560311,0.046692607,10.89494163,0.085603113,0.101167315,4033,3031,0.502183574,0.93115942,0.676315789,12,57.42,19.92996078,17.23465363,-24.28982955,1135.817121,12.9844358,0.432432432,47,330,413,1179,1238,0,0,0,0,0,0,0,0,0,0
65535,354,1.91,0.19,0.41,0.08,0.03,0.05,0.8,1.42,0.04,0.47,0.02,0.06,3.01,0.35,0.14,0.33,0.05,0.08,0.39,0.03,0.32,0.23,3.63,0.2,1.12,0.56,0.11,12.59,0.05,0.06,4175,1179,0.773653462,0.943396226,0.666666667,12,35.413,14.34206317,9.087259806,17.83981707,122.64,14.6,0.955555556,71,83,389,590,814,826,884,0,0,0,0,0,0,0,0
65535,366,2.62987013,0.266233766,0.37012987,0.123376623,0.071428571,0.097402597,0.980519481,1.25974026,0.064935065,0.12987013,0.051948052,0.116883117,7.88961039,0.168831169,0.155844156,0.246753247,0.090909091,0.038961039,0.25974026,0.012987013,0.292207792,0.103896104,2.75974026,0.24025974,0.824675325,0.324675325,0.058441558,9.785714286,0.051948052,0.12987013,4316,1816,0.54852236,0.9625,0.740384615,12,42.335,15.47520813,12.93937687,-10.59696189,740.9090909,13.66883117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,377,1.230125523,0.108786611,0.154811715,0.050209205,0.046025105,0.046025105,1.426778243,0.815899582,0.079497908,0.393305439,0.041841004,0.050209205,1.468619247,0.20083682,0.058577406,0.117154812,0.041841004,0.020920502,0.138075314,0.0041841,0.292887029,0.142259414,5.815899582,0.158995816,0.49790795,0.238493724,0.046025105,8.020920502,0.054393305,0.087866109,4446,2819,0.566248604,0.956,0.702941176,12,54.054,19.37238394,15.96738728,-82.00038978,1201.271967,15.91213389,0.420289855,24,47,743,0,0,0,0,0,0,0,0,0,0,0,0
65535,389,1.044117647,0.117647059,0.102941176,0.073529412,0.014705882,0.029411765,0.117647059,0.941176471,0.029411765,0.191176471,0.044117647,0,0.705882353,0.279411765,0.147058824,0.102941176,0.073529412,0.058823529,0.264705882,0.014705882,0.073529412,0.088235294,3.147058824,0.058823529,0.205882353,0.382352941,0.044117647,4.058823529,0.014705882,0.029411765,4588,802,0.681975941,0.957746479,0.772727273,12,27.614,11.02849488,8.065961112,-20.69714706,137.3382353,13.54411765,0.823529412,47,354,401,590,755,0,0,0,0,0,0,0,0,0,0
65535,401,1.625,0.194852941,0.238970588,0.058823529,0.047794118,0.0625,0.617647059,1.286764706,0.033088235,0.985294118,0.073529412,0.044117647,2.602941176,0.338235294,0.165441176,0.257352941,0.095588235,0.150735294,0.5,0.025735294,1.330882353,0.257352941,3.099264706,0.308823529,1.169117647,0.794117647,0.136029412,10.99632353,0.073529412,0.125,4729,3208,0.736793665,0.931506849,0.681704261,12,60.215,22.95344474,15.51922944,-38.76039996,151.8198529,15.09558824,0.552631579,71,389,660,755,896,1120,1415,0,0,0,0,0,0,0,0
65535,413,2.012195122,0.085365854,0.219512195,0.097560976,0.036585366,0.036585366,0.902439024,0.609756098,0,0.207317073,0.012195122,0.012195122,2.597560976,0.182926829,0.097560976,0.146341463,0.048780488,0,0.231707317,0.012195122,0.170731707,0.073170732,4.12195122,0.195121951,0.5,0.231707317,0.073170732,6.658536585,0.012195122,0.146341463,4871,967,0.700066618,0.953488372,0.569444444,12,32.072,12.53142003,8.948405564,-46.34238526,1153.134146,189,0.837209302,59,307,342,802,932,1250,0,0,0,0,0,0,0,0,0
65535,425,2.081632653,0.051020408,0.183673469,0.132653061,0.010204082,0.051020408,1.37755102,0.908163265,0.030612245,0.234693878,0.040816327,0.051020408,4.37755102,0.255102041,0.071428571,0.214285714,0.010204082,0.06122449,0.112244898,0,0.173469388,0.224489796,3.040816327,0.183673469,0.520408163,0.387755102,0.040816327,8.887755102,0.010204082,0.06122449,5012,1156,0.502572742,0.942307692,0.742424242,12,33.064,12.10747484,10.46733486,74.00810252,1263.438776,15.48979592,0.634146341,35,59,495,1097,0,0,0,0,0,0,0,0,0,0,0
65535,436,2.170542636,0.093023256,0.178294574,0.124031008,0.023255814,0.046511628,1.612403101,0.550387597,0.062015504,0.271317829,0.007751938,0.007751938,2.906976744,0.162790698,0.085271318,0.162790698,0.03875969,0.015503876,0.147286822,0,0.19379845,0.124031008,2.945736434,0.131782946,0.542635659,0.255813953,0.015503876,5.472868217,0.03875969,0.07751938,5142,1521,0.497469184,0.941605839,0.708791209,12,38.969,13.85926474,12.02265782,23.58032343,1329.744186,15.31782946,0.333333333,12,71,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,448,2.295774648,0.112676056,0.295774648,0.070422535,0.014084507,0,0.591549296,1.38028169,0.084507042,0.23943662,0.056338028,0.056338028,3.112676056,0.549295775,0.098591549,0.492957746,0.056338028,0.070422535,0.295774648,0.014084507,0.211267606,0.211267606,4.676056338,0.169014085,0.535211268,0.366197183,0.042253521,13.43661972,0.098591549,0.14084507,5283,837,0.757321944,0.898734177,0.645454545,12,29.872,12.00916982,7.842488778,60.27713816,321.1971831,14.78873239,0.75,59,165,531,542,613,1144,0,0,0,0,0,0,0,0,0
65535,460,1.733146067,0.115168539,0.219101124,0.134831461,0.053370787,0.081460674,0.514044944,0.733146067,0.036516854,0.353932584,0.033707865,0.036516854,2.280898876,0.188202247,0.039325843,0.157303371,0.047752809,0.02247191,0.207865169,0.008426966,0.235955056,0.137640449,4.994382022,0.16011236,0.418539326,0.323033708,0.081460674,8.991573034,0.039325843,0.08988764,5425,4198,0.621238132,0.922279793,0.647272727,12,71.678,24.4006513,19.12088319,-23.65139738,382.491573,13.09269663,0.815217391,94,35,130,283,849,861,955,1156,1368,0,0,0,0,0,0
65535,472,1.638888889,0.208333333,0.375,0.041666667,0.013888889,0.076388889,0.541666667,0.770833333,0.027777778,0.194444444,0.027777778,0.131944444,4.479166667,0.152777778,0.145833333,0.104166667,0.020833333,0.027777778,0.236111111,0.006944444,0.229166667,0.125,4.375,0.111111111,0.486111111,0.291666667,0.055555556,6.652777778,0.0625,0.284722222,5566,1698,0.507751289,0.96,0.738461538,12,40.011,14.66931904,12.63767266,5.301603659,712.0625,16.54861111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,484,1.53271028,0.11682243,0.219626168,0.102803738,0.107476636,0.037383178,1.911214953,0.705607477,0.028037383,0.299065421,0.023364486,0.037383178,1.761682243,0.261682243,0.060747664,0.219626168,0.042056075,0.018691589,0.158878505,0.009345794,0.242990654,0.14953271,5.387850467,0.172897196,0.322429907,0.406542056,0.051401869,8.869158879,0.03271028,0.093457944,5708,2524,0.841878766,0.856,0.469298246,12,62.59,23.92816149,12.91323187,-54.09368801,1245.602804,19.26168224,12,59,153,212,495,1026,1097,0,0,0,0,0,0,0,0,0
65535,495,0.941176471,0.141176471,0.258823529,0.270588235,0.047058824,0.082352941,1.694117647,1.035294118,0.082352941,0.470588235,0.047058824,0.035294118,2.588235294,0.211764706,0.094117647,0.282352941,0.047058824,0.058823529,0.305882353,0.011764706,0.282352941,0.235294118,5.941176471,0.141176471,0.517647059,0.517647059,0.141176471,11.30588235,0.070588235,0.047058824,5838,1002,0.587201872,0.944444444,0.772727273,12,31.716,11.81387656,9.562630432,-73.73124004,1254.670588,16.74117647,12,47,153,425,484,1097,0,0,0,0,0,0,0,0,0,0
65535,507,1.613861386,0.04950495,0.277227723,0.059405941,0.178217822,0.02970297,0.306930693,0.702970297,0.02970297,0.346534653,0.03960396,0.04950495,1.722772277,0.118811881,0.01980198,0.217821782,0.079207921,0.03960396,0.168316832,0.01980198,0.198019802,0.128712871,5.257425743,0.118811881,0.435643564,0.198019802,0.01980198,7.247524752,0.03960396,0.128712871,5979,1191,0.285407274,0.961904762,0.701388889,12,34.561,11.85209182,11.35911979,-64.4844511,270.3069307,17.02970297,0.795454545,35,271,318,1038,0,0,0,0,0,0,0,0,0,0,0
65535,519,0.957055215,0.116564417,0.190184049,0.098159509,0.073619632,0.042944785,0.472392638,0.693251534,0.024539877,0.570552147,0.030674847,0.024539877,1.098159509,0.165644172,0.079754601,0.220858896,0.024539877,0.036809816,0.09202454,0.006134969,0.202453988,0.134969325,6.098159509,0.122699387,0.27607362,0.239263804,0.049079755,7.239263804,0.049079755,0.110429448,6121,1922,0.774908135,0.920903955,0.696581197,12,46.619,18.36045264,11.60516243,-71.42299652,296.6748466,18.93865031,0.964912281,47,318,613,943,1144,0,0,0,0,0,0,0,0,0,0
65535,542,3.082352941,0.158823529,0.452941176,0.105882353,0.082352941,0.052941176,0.523529412,1.152941176,0.082352941,0.388235294,0.029411765,0.058823529,3.258823529,0.458823529,0.182352941,0.247058824,0.076470588,0.064705882,0.288235294,0.023529412,0.352941176,0.147058824,4.017647059,0.176470588,0.470588235,0.417647059,0.1,13.46470588,0.070588235,0.158823529,6392,2005,0.638247855,0.890052356,0.590277778,12,49.82,17.55584427,13.51503208,52.46098891,327.7941176,20.1,12,83,165,177,448,708,1144,1427,1439,0,0,0,0,0,0,0
65535,554,0.903581267,0.168044077,0.173553719,0.154269972,0.055096419,0.027548209,0.752066116,0.639118457,0.077134986,0.639118457,0.022038567,0.024793388,1.013774105,0.159779614,0.035812672,0.192837466,0.038567493,0.022038567,0.201101928,0.005509642,0.209366391,0.162534435,6.920110193,0.126721763,0.187327824,0.308539945,0.041322314,7.826446281,0.041322314,0.101928375,6533,4281,0.41805473,0.868421053,0.581730769,12,79.361,23.72951259,21.55640753,-0.517935906,451.1515152,14.66942149,0.621052632,47,778,1050,1061,1380,0,0,0,0,0,0,0,0,0,0
65535,566,2.077844311,0.107784431,0.275449102,0.137724551,0.101796407,0.041916168,0.74251497,1.047904192,0.035928144,0.335329341,0.053892216,0.05988024,3.251497006,0.233532934,0.047904192,0.395209581,0.047904192,0.02994012,0.275449102,0,0.305389222,0.155688623,4.844311377,0.161676647,0.508982036,0.245508982,0.083832335,10.56886228,0.041916168,0.155688623,6675,1969,0.660052105,0.917582418,0.618518519,12,48.141,17.46721413,13.12171746,20.28125478,494.9760479,14.9760479,0.573770492,47,719,967,1073,1297,0,0,0,0,0,0,0,0,0,0
65535,578,1.169934641,0.196078431,0.241830065,0.058823529,0.006535948,0.045751634,1.39869281,0.901960784,0.052287582,0.14379085,0.058823529,0.104575163,10.53594771,0.287581699,0.111111111,0.137254902,0.065359477,0.052287582,0.254901961,0.019607843,0.294117647,0.091503268,1.901960784,0.130718954,0.954248366,0.274509804,0.026143791,6.660130719,0.058823529,0.14379085,6816,1804,0.733111576,0.932926829,0.692307692,12,44.295,17.17301989,11.67951484,4.000758807,857.5424837,17.92156863,0.327272727,12,200,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,590,1.804878049,0.146341463,0.341463415,0.024390244,0,0.024390244,0.268292683,0.780487805,0,0.097560976,0.024390244,0.073170732,2.707317073,0.146341463,0.12195122,0.195121951,0.048780488,0,0.268292683,0.073170732,0.195121951,0.073170732,2.707317073,0.097560976,0.634146341,0.170731707,0.073170732,5.609756098,0.12195122,0.048780488,6958,484,0.816118834,0.911111111,0.585714286,12,22.768,9.753415327,5.636343771,-71.46865196,131.8780488,17.58536585,12,47,354,389,755,826,0,0,0,0,0,0,0,0,0,0
65535,601,2.130434783,0.097826087,0.217391304,0.076086957,0.02173913,0.195652174,0.282608696,1.195652174,0.010869565,0.195652174,0.097826087,0.032608696,2.75,0.22826087,0.065217391,0.260869565,0.054347826,0.054347826,0.630434783,0.010869565,0.282608696,0.086956522,1.510869565,0.097826087,1.054347826,0.402173913,0.065217391,9.413043478,0.065217391,0.130434783,7088,1085,0.660268917,0.867924528,0.707692308,12,35.396,13.00211417,9.76496825,7.508591785,232.6413043,19.18478261,0.651162791,35,24,259,672,0,0,0,0,0,0,0,0,0,0,0
