ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_6_ALS_M_Cerebellum_240424_1_cellmasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9
65535,23,3.018348624,0.19266055,0.614678899,0.52293578,0.155963303,0.110091743,1.504587156,1.137614679,0.055045872,0.385321101,0.055045872,0.027522936,2.174311927,0.266055046,0.04587156,0.52293578,0.04587156,0.064220183,0.330275229,0,0.348623853,0.211009174,7.174311927,0.247706422,1.073394495,0.376146789,0.055045872,16.44954128,0.064220183,0.128440367,533,2528,0.62368347,0.96460177,0.838461538,23,34.999,13.43606232,10.50266086,4.210344482,130.7155963,5.19266055,0,0,0,0,0,0,0,0,0,0,0
65535,46,1.846153846,0.128205128,0.461538462,0.474358974,0.243589744,0.038461538,0.794871795,1.128205128,0.025641026,0.115384615,0.08974359,0.076923077,1.435897436,0.217948718,0.064102564,0.58974359,0.038461538,0.08974359,0.269230769,0.012820513,0.384615385,0.307692308,6.230769231,0.166666667,0.397435897,0.346153846,0.064102564,14.16666667,0.076923077,0.08974359,1067,1809,0.451941871,0.939759036,0.644628099,23,30.36,10.82230455,9.654008525,5.270167902,199.4871795,5.833333333,0,0,0,0,0,0,0,0,0,0,0
65535,70,0.58,0.1,0.4,0.24,0.02,0.04,1.9,0.64,0.04,0.28,0.02,0,0.48,0.12,0.04,0.1,0.04,0.06,0.18,0.02,0.22,0.12,10.18,0.18,0.4,0.1,0.02,8.62,0.1,0.06,1623,1160,0.928868803,0.877192982,0.641025641,23,29.202,13.86160108,5.134460272,7.742696979,55.68,5.74,0.676470588,46,139,301,0,0,0,0,0,0,0
65535,116,0.6,0.168421053,0.378947368,0.115789474,0.105263158,0.094736842,1.378947368,0.557894737,0.052631579,0.136842105,0.010526316,0.042105263,0.821052632,0.094736842,0.042105263,0.168421053,0.021052632,0.052631579,0.242105263,0,0.231578947,0.094736842,7.652631579,0.157894737,0.378947368,0.263157895,0.073684211,7.368421053,0.084210526,0.147368421,2690,2203,0.755269004,0.922330097,0.664335664,23,34.834,13.88724355,9.101906762,32.07301507,177.4105263,8.305263158,0.372093023,46,209,696,0,0,0,0,0,0,0
65535,139,1.896226415,0.179245283,0.311320755,0.320754717,0.198113208,0.066037736,1.028301887,0.962264151,0.037735849,0.132075472,0.047169811,0.037735849,2.358490566,0.330188679,0.226415094,0.386792453,0.103773585,0.037735849,0.462264151,0.009433962,0.330188679,0.169811321,4.29245283,0.264150943,0.688679245,0.29245283,0.047169811,13.70754717,0.113207547,0.160377358,3223,2458,0.741292959,0.861788618,0.627218935,23,39.333,14.87878972,9.986369986,-49.0428566,68.13207547,7.716981132,0.448979592,70,70,162,301,0,0,0,0,0,0
65535,162,2.453125,0.140625,0.453125,0.3125,0.125,0.109375,1.78125,0.8125,0.03125,0.15625,0.0625,0.046875,1.3125,0.203125,0.03125,0.40625,0.0625,0.015625,0.21875,0,0.328125,0.09375,4.921875,0.171875,0.578125,0.3125,0.078125,13.59375,0.125,0.15625,3757,1484,0.744879731,0.941176471,0.666666667,23,28.094,11.32228873,7.554217008,89.73568163,80.21875,9.09375,0.470588235,46,139,278,0,0,0,0,0,0,0
65535,186,1.78,0.22,0.82,0.22,0.08,0.14,1.64,0.8,0.04,0.14,0.04,0.06,1.36,0.24,0.02,0.36,0.06,0.02,0.22,0,0.26,0.14,8.48,0.16,0.44,0.26,0.12,12.2,0.14,0.06,4313,1160,0.664686765,0.847457627,0.555555556,23,26.878,10.12691691,7.56604392,-29.34046268,94.44,6.16,0.818181818,46,278,441,0,0,0,0,0,0,0
65535,232,2.75,0.306818182,0.511363636,0.056818182,0.056818182,0.068181818,1.545454545,1.284090909,0.056818182,0.215909091,0.022727273,0.113636364,4.204545455,0.227272727,0.056818182,0.090909091,0.079545455,0.022727273,0.579545455,0.034090909,0.238636364,0.090909091,3.454545455,0.272727273,0.965909091,0.261363636,0.125,8.75,0.068181818,0.204545455,5380,2041,0.449621782,0.956521739,0.727272727,23,30.459,11.27070343,10.0672069,-43.68113606,1018.977273,7.272727273,0,0,0,0,0,0,0,0,0,0,0
65535,255,3.348314607,0.224719101,0.404494382,0.157303371,0.06741573,0.056179775,1.719101124,1.921348315,0.056179775,0.235955056,0.02247191,0.146067416,4.696629213,0.269662921,6.707865169,0.303370787,0.08988764,0.056179775,1.707865169,0.011235955,0.404494382,0.112359551,7.202247191,0.179775281,1.348314607,0.528089888,0.08988764,9.93258427,0.101123596,0.191011236,5913,2064,0.561295705,0.946808511,0.741666667,23,30.922,11.77388889,9.744250913,-77.12397669,1205.303371,7.415730337,0,0,0,0,0,0,0,0,0,0,0
65535,278,0.794520548,0.219178082,0.493150685,0.232876712,0.260273973,0.068493151,1.602739726,0.739726027,0.02739726,0.397260274,0.04109589,0.02739726,0.753424658,0.150684932,0.02739726,0.397260274,0.04109589,0.02739726,0.219178082,0,0.136986301,0.260273973,9.01369863,0.232876712,0.273972603,0.328767123,0.02739726,11.64383562,0.04109589,0.095890411,6447,1693,0.628376212,0.890243902,0.623931624,23,32.849,11.49996669,8.945934424,86.18047352,88.32876712,10.49315068,0.864864865,93,162,186,441,673,0,0,0,0,0
65535,301,1.975609756,0.109756098,0.256097561,0.231707317,0.073170732,0.048780488,2.146341463,0.841463415,0.085365854,0.256097561,0.085365854,0.048780488,2.195121951,0.219512195,0.109756098,0.292682927,0.06097561,0.036585366,0.37804878,0.06097561,0.195121951,0.06097561,6.256097561,0.182926829,0.756097561,0.268292683,0.06097561,9.646341463,0.073170732,0.097560976,6980,1902,0.678836267,0.901098901,0.67768595,23,34.164,12.50604442,9.183059258,22.62439824,58.42682927,10.8902439,0.707317073,46,70,139,0,0,0,0,0,0,0
65535,325,1.147959184,0.163265306,0.540816327,0.198979592,0.239795918,0.045918367,0.683673469,0.760204082,0.025510204,0.346938776,0.015306122,0.035714286,0.801020408,0.193877551,0.025510204,0.193877551,0.020408163,0.025510204,0.204081633,0.015306122,0.239795918,0.193877551,8.954081633,0.173469388,0.290816327,0.290816327,0.071428571,9.964285714,0.06122449,0.102040816,7537,4545,0.819584237,0.855895197,0.593939394,23,58.371,22.01534316,12.61388253,15.75937662,157.6785714,10.48469388,0.546666667,46,209,696,0,0,0,0,0,0,0
65535,348,1.9,0.288888889,0.555555556,0.177777778,0.211111111,0.055555556,0.777777778,0.955555556,0.077777778,0.233333333,0.066666667,0.022222222,2.1,0.211111111,0.133333333,0.266666667,0,0.077777778,0.244444444,0,0.266666667,0.166666667,5.511111111,0.1,0.744444444,0.544444444,0.088888889,10.38888889,0.066666667,0.077777778,8070,2087,0.502463779,0.947368421,0.743801653,23,31.84,11.60664853,10.03508813,-34.49725143,284.3,10.54444444,0.487179487,46,719,812,0,0,0,0,0,0,0
65535,371,2.593495935,0.130081301,0.471544715,0.25203252,0.105691057,0.081300813,1.016260163,1.211382114,0.06504065,0.170731707,0.056910569,0.048780488,3.536585366,0.276422764,0.308943089,0.390243902,0.040650407,0.048780488,0.317073171,0.016260163,0.300813008,0.203252033,5.536585366,0.317073171,0.796747967,0.512195122,0.089430894,12.94308943,0.040650407,0.178861789,8603,2852,0.708343757,0.953488372,0.683333333,23,37.77,14.97816464,10.57260168,21.23091877,439.0243902,11.36585366,0,0,0,0,0,0,0,0,0,0,0
65535,394,2.865979381,0.268041237,0.216494845,0.144329897,0.103092784,0.030927835,1.12371134,0.989690722,0.020618557,0.278350515,0.06185567,0.051546392,2.927835052,0.144329897,0.371134021,0.237113402,0.072164948,0,0.237113402,0,0.226804124,0.051546392,4.402061856,0.195876289,0.927835052,0.350515464,0.072164948,9.12371134,0.082474227,0.113402062,9137,2249,0.503814902,0.96039604,0.678321678,23,32.626,12.04409498,10.4038294,6.534198667,549.2164948,11.77319588,0,0,0,0,0,0,0,0,0,0,0
65535,417,2.519607843,0.215686275,0.754901961,0.088235294,0.039215686,0.107843137,1.078431373,1.284313725,0.049019608,0.284313725,0.058823529,0.107843137,2.774509804,0.225490196,0.12745098,0.205882353,0.088235294,0.068627451,0.911764706,0.009803922,0.274509804,0.284313725,9.294117647,0.205882353,0.901960784,0.401960784,0.098039216,8.901960784,0.107843137,0.18627451,9670,2365,0.568579633,0.927272727,0.653846154,23,34.958,12.79855415,10.52845191,-64.05964168,1425.715686,10.44117647,0,0,0,0,0,0,0,0,0,0,0
65535,464,1.32,0.24,0.66,0.16,0.18,0.02,2.58,1.06,0.04,0.18,0.1,0.02,1.52,0.18,0.04,0.3,0.06,0.02,0.18,0.02,0.16,0.32,5.94,0.2,0.86,0.3,0.1,9.9,0.12,0.28,10760,1160,0.675095777,0.961538462,0.625,23,26.299,10.05225466,7.415850784,-53.01480626,221.38,12.36,0.870967742,46,487,626,0,0,0,0,0,0,0
65535,487,1.534246575,0.164383562,0.383561644,0.260273973,0.054794521,0.01369863,2.890410959,0.712328767,0.082191781,0.287671233,0.04109589,0.082191781,1.410958904,0.246575342,0.123287671,0.219178082,0.123287671,0.01369863,0.328767123,0,0.273972603,0.123287671,6.493150685,0.164383562,0.602739726,0.136986301,0.082191781,9.767123288,0.054794521,0.095890411,11294,1693,0.858359583,0.924050633,0.802197802,23,31.509,13.85605046,7.108826752,81.70489242,227.7945205,12.65753425,0.942857143,93,464,510,557,626,0,0,0,0,0
65535,510,1.041666667,0.166666667,0.604166667,0.270833333,0.145833333,0.083333333,2.6875,0.770833333,0.104166667,0.4375,0,0.083333333,1.541666667,0.333333333,0.125,0.229166667,0.0625,0.083333333,0.5,0,0.25,0.1875,9.104166667,0.291666667,0.541666667,0.333333333,0.041666667,11.41666667,0.104166667,0.083333333,11827,1113,0.847307783,0.872727273,0.571428571,23,26.969,11.49770786,6.10645766,71.51809709,233.2291667,12.14583333,0.96875,46,487,557,0,0,0,0,0,0,0
65535,557,1.222222222,0.213675214,0.538461538,0.358974359,0.111111111,0.05982906,2.085470085,1.076923077,0.076923077,0.230769231,0.042735043,0.034188034,1.418803419,0.307692308,0.042735043,0.401709402,0.017094017,0.017094017,0.290598291,0.008547009,0.341880342,0.136752137,7.068376068,0.222222222,0.58974359,0.367521368,0.068376068,13.51282051,0.085470085,0.094017094,12917,2713,0.647905243,0.906976744,0.6,23,39.73,14.51148713,11.05370368,-14.42965865,5542,18.03418803,0.588235294,70,487,510,1090,0,0,0,0,0,0
65535,580,3.505154639,0.06185567,0.360824742,0.18556701,0.103092784,0.030927835,0.75257732,0.886597938,0.082474227,0.164948454,0.030927835,0.072164948,5.237113402,0.257731959,0.24742268,0.309278351,0.051546392,0.051546392,0.195876289,0,0.298969072,0.134020619,3.525773196,0.092783505,0.793814433,0.402061856,0.12371134,8.927835052,0.072164948,0.12371134,13450,2249,0.317601046,0.96039604,0.734848485,23,32.328,11.50196413,10.90644341,-10.84376154,533.3195876,15.71134021,0,0,0,0,0,0,0,0,0,0,0
65535,603,3.08988764,0.213483146,0.528089888,0.146067416,0.033707865,0.078651685,0.741573034,1.224719101,0.033707865,0.325842697,0.06741573,0.08988764,3.786516854,0.146067416,5.640449438,0.359550562,0.056179775,0.146067416,1.561797753,0.033707865,0.247191011,0.123595506,3.887640449,0.191011236,1.101123596,0.415730337,0.123595506,11.3258427,0.112359551,0.157303371,13984,2064,0.557750156,0.946808511,0.674242424,23,31.129,11.78595612,9.782448397,59.61730929,606.1348315,14.57303371,0,0,0,0,0,0,0,0,0,0,0
65535,626,0.808219178,0.082191781,0.315068493,0.301369863,0.191780822,0.095890411,1.123287671,0.602739726,0.04109589,0.219178082,0.04109589,0.095890411,1.123287671,0.136986301,0.123287671,0.205479452,0.109589041,0.01369863,0.191780822,0,0.150684932,0.164383562,6.575342466,0.150684932,0.424657534,0.287671233,0.082191781,8.383561644,0.02739726,0.068493151,14517,1693,0.615820191,0.935897436,0.675925926,23,29.045,11.09360725,8.740505889,-6.268001982,216.9589041,17.36986301,0.783783784,70,464,487,1020,0,0,0,0,0,0
65535,649,2.565789474,0.236842105,0.276315789,0.223684211,0.131578947,0.052631579,1.236842105,0.921052632,0.026315789,0.184210526,0.078947368,0,3.75,0.276315789,0.052631579,0.236842105,0.039473684,0.013157895,0.184210526,0,0.394736842,0.118421053,5.855263158,0.289473684,0.947368421,0.381578947,0.078947368,8.197368421,0.052631579,0.052631579,15050,1762,0.636389446,0.938271605,0.690909091,23,29.326,11.35167701,8.756319525,-33.8234143,389.5263158,15.43421053,0.459459459,23,904,0,0,0,0,0,0,0,0
65535,673,1.62585034,0.19047619,0.510204082,0.204081633,0.156462585,0.040816327,1.176870748,1.006802721,0.074829932,0.217687075,0.102040816,0.013605442,1.986394558,0.265306122,0.074829932,0.217687075,0.027210884,0.006802721,0.204081633,0,0.217687075,0.170068027,5.993197279,0.217687075,0.482993197,0.367346939,0.068027211,12.17006803,0.088435374,0.136054422,15607,3409,0.867428237,0.890909091,0.703349282,23,46.718,19.92915807,9.915997965,2.934738193,102.7210884,18.67346939,0.578947368,70,278,441,997,0,0,0,0,0,0
65535,696,1.506756757,0.141891892,0.317567568,0.168918919,0.175675676,0.060810811,2.195945946,0.635135135,0.060810811,0.114864865,0.027027027,0.013513514,1.391891892,0.195945946,0.047297297,0.290540541,0.040540541,0.027027027,0.243243243,0,0.25,0.222972973,6.391891892,0.162162162,0.506756757,0.25,0.040540541,9.304054054,0.060810811,0.060810811,16140,3432,0.837172717,0.886227545,0.708133971,23,46.578,19.12057917,10.45778298,3.331100815,163.1756757,18.86486486,0.508196721,70,116,209,325,0,0,0,0,0,0
65535,719,1.853932584,0.112359551,0.460674157,0.258426966,0.168539326,0.033707865,1.123595506,0.898876404,0.056179775,0.191011236,0.04494382,0.011235955,1.584269663,0.191011236,0.033707865,0.314606742,0.011235955,0.078651685,0.179775281,0,0.202247191,0.134831461,4.876404494,0.08988764,0.662921348,0.393258427,0.08988764,10.11235955,0.04494382,0.078651685,16674,2064,0.493552906,0.936842105,0.73553719,23,31.749,11.55112622,10.04619669,62.42774957,275.9438202,17.76404494,0.512820513,70,348,812,1044,0,0,0,0,0,0
65535,742,1.897727273,0.227272727,0.636363636,0.522727273,0.125,0.034090909,1.193181818,0.977272727,0.056818182,0.147727273,0.102272727,0,1.363636364,0.215909091,0.079545455,0.647727273,0.079545455,0.045454545,0.25,0.011363636,0.318181818,0.170454545,5.090909091,0.431818182,0.602272727,0.306818182,0.079545455,15.78409091,0.170454545,0.125,17207,2041,0.67885872,0.897959184,0.666666667,23,33.155,12.69475846,9.321366508,-74.19186316,36.38636364,20.05681818,0.43902439,23,835,0,0,0,0,0,0,0,0
65535,765,2.220183486,0.146788991,0.385321101,0.19266055,0.091743119,0.055045872,0.926605505,0.825688073,0.018348624,0.339449541,0.073394495,0.055045872,3.385321101,0.211009174,0.889908257,0.366972477,0.027522936,0.04587156,0.385321101,0.009174312,0.201834862,0.064220183,4.963302752,0.23853211,1.110091743,0.321100917,0.027522936,9.376146789,0.036697248,0.165137615,17740,2528,0.542004161,0.947826087,0.698717949,23,34.776,12.95200695,10.88455323,67.06267006,714.6972477,18.34862385,0,0,0,0,0,0,0,0,0,0,0
65535,788,1.709677419,0.225806452,0.419354839,0.709677419,0.215053763,0.075268817,1.11827957,1.322580645,0.075268817,0.23655914,0.107526882,0.032258065,1.591397849,0.247311828,0.387096774,0.784946237,0.064516129,0.043010753,0.47311828,0,0.408602151,0.172043011,4.967741935,0.279569892,0.602150538,0.35483871,0.075268817,18.76344086,0.11827957,0.161290323,18274,2157,0.429415931,0.948979592,0.704545455,23,31.865,11.53323128,10.41574002,-32.997256,128.7956989,19.79569892,0.487804878,70,1113,1136,1368,0,0,0,0,0,0
65535,812,0.898734177,0.202531646,0.506329114,0.341772152,0.126582278,0.088607595,1.329113924,0.82278481,0.037974684,0.265822785,0.037974684,0,1.683544304,0.189873418,0.088607595,0.17721519,0.012658228,0.025316456,0.265822785,0,0.316455696,0.164556962,7.367088608,0.215189873,0.683544304,0.316455696,0.113924051,10.96202532,0.101265823,0.126582278,18830,1832,0.420555808,0.887640449,0.718181818,23,31.931,10.81972698,9.816377678,-45.68821172,284.6835443,19.92405063,0.641025641,46,348,719,0,0,0,0,0,0,0
65535,835,1.975,0.1,0.4,0.1375,0.0875,0.0625,0.6375,0.7,0.05,0.2875,0.0125,0.0125,0.9125,0.1625,0.0125,0.175,0.0125,0,0.525,0.0125,0.15,0.1875,5.6375,0.1,0.3,0.1875,0.025,5.575,0.05,0.05,19364,1855,0.693862398,0.963855422,0.740740741,23,29.971,12.07828015,8.697661478,-78.15045331,29.0875,21.775,0.631578947,46,742,1415,0,0,0,0,0,0,0
65535,858,1.94,0.22,0.52,0.6,0.23,0.04,2.2,1.25,0.05,0.4,0.04,0.07,2.18,0.35,0.1,0.69,0.14,0.04,0.38,0,0.3,0.21,7.17,0.13,0.56,0.35,0.19,16.87,0.07,0.2,19897,2319,0.644081882,0.943396226,0.769230769,23,33.8,13.08143719,10.00673111,-4.717998544,193.59,20.57,0.404761905,23,1067,0,0,0,0,0,0,0,0
65535,904,1.574468085,0.180851064,0.361702128,0.244680851,0.074468085,0.042553191,0.765957447,0.872340426,0.053191489,0.255319149,0.074468085,0.021276596,1.64893617,0.191489362,0.117021277,0.212765957,0.063829787,0.063829787,0.117021277,0.021276596,0.265957447,0.095744681,8.106382979,0.29787234,0.457446809,0.340425532,0.117021277,9.882978723,0.074468085,0.127659574,20964,2180,0.466801582,0.921568627,0.712121212,23,33.064,11.77861928,10.41656421,-28.52619241,386.0531915,23.09574468,0.390243902,23,649,0,0,0,0,0,0,0,0
65535,928,3.126984127,0.126984127,0.412698413,0.380952381,0.206349206,0.095238095,1.428571429,1.158730159,0.047619048,0.158730159,0.031746032,0.047619048,1.777777778,0.26984127,0.079365079,0.365079365,0.063492063,0,0.365079365,0.015873016,0.238095238,0.142857143,4.095238095,0.317460317,0.825396825,0.301587302,0.015873016,16.82539683,0.142857143,0.079365079,21520,1461,0.419875914,0.954545455,0.7,23,26.688,9.530556016,8.649756521,82.87343031,76.65079365,23.23809524,0.8125,93,951,1183,1275,1299,0,0,0,0,0
65535,951,2.301587302,0.126984127,0.603174603,0.253968254,0.047619048,0.047619048,1.777777778,1.206349206,0.047619048,0.238095238,0.063492063,0.031746032,3.063492063,0.285714286,0.079365079,0.365079365,0.079365079,0,0.396825397,0.047619048,0.349206349,0.174603175,5.158730159,0.53968254,0.476190476,0.476190476,0.047619048,17.88888889,0.111111111,0.158730159,22054,1461,0.473714805,0.851351351,0.7,23,29.756,10.0140283,8.819137504,64.25616867,84.52380952,22.77777778,0.882352941,70,928,997,1299,0,0,0,0,0,0
65535,974,2.802469136,0.166666667,0.641975309,0.12345679,0.055555556,0.117283951,1.148148148,1.012345679,0.074074074,0.296296296,0.037037037,0.061728395,3.160493827,0.209876543,0.172839506,0.240740741,0.061728395,0.024691358,0.481481481,0.024691358,0.179012346,0.111111111,6.407407407,0.191358025,1.024691358,0.296296296,0.086419753,9.104938272,0.055555556,0.141975309,22587,3757,0.253164205,0.958579882,0.72,23,42.641,14.67673367,14.19861445,79.61003859,1348.067901,24.98148148,0,0,0,0,0,0,0,0,0,0,0
65535,997,2.857142857,0.185714286,0.528571429,0.214285714,0.114285714,0.042857143,2.942857143,1.157142857,0.028571429,0.142857143,0.085714286,0.071428571,3.857142857,0.4,1.685714286,0.342857143,0.1,0.042857143,0.528571429,0.028571429,0.271428571,0.171428571,4.671428571,0.2,0.885714286,0.385714286,0.057142857,17.22857143,0.1,0.071428571,23120,1623,0.47193512,0.945945946,0.777777778,23,26.878,10.16703966,8.963600534,76.09234373,91.5,25.61428571,0.794117647,70,673,951,1299,0,0,0,0,0,0
65535,1020,1.222222222,0.2,0.222222222,0.211111111,0.144444444,0.055555556,1.277777778,0.822222222,0.044444444,0.233333333,0.022222222,0.077777778,2.144444444,0.266666667,0.433333333,0.288888889,0.022222222,0.088888889,0.3,0.011111111,0.144444444,0.122222222,4.644444444,0.144444444,0.5,0.3,0.066666667,11.05555556,0.055555556,0.1,23654,2087,0.52859717,0.967741935,0.75,23,31.013,11.70380115,9.935038461,7.226465046,215.7333333,26.25555556,0.3,23,626,0,0,0,0,0,0,0,0
65535,1044,1.849206349,0.261904762,0.357142857,0.214285714,0.158730159,0.023809524,0.753968254,0.873015873,0.055555556,0.301587302,0.047619048,0.031746032,1.46031746,0.26984127,0.103174603,0.277777778,0.111111111,0.055555556,0.325396825,0.015873016,0.23015873,0.111111111,6.555555556,0.166666667,0.420634921,0.341269841,0.055555556,10.48412698,0.03968254,0.071428571,24210,2922,0.836773688,0.940298507,0.741176471,23,40.259,17.24284845,9.441302667,8.062805545,263.0555556,25.95238095,0.387755102,46,719,1461,0,0,0,0,0,0,0
65535,1067,1.792207792,0.168831169,0.337662338,0.363636364,0.142857143,0.051948052,1.922077922,1.194805195,0.038961039,0.25974026,0.025974026,0.025974026,3.350649351,0.298701299,0.324675325,0.298701299,0.051948052,0.051948052,0.350649351,0.012987013,0.350649351,0.220779221,3.909090909,0.207792208,0.415584416,0.246753247,0.155844156,13.22077922,0.090909091,0.051948052,24744,1786,0.732738351,0.950617284,0.802083333,23,29.855,12.17805006,8.287290647,-0.48936113,195.7272727,28.2987013,0.472222222,23,858,0,0,0,0,0,0,0,0
65535,1090,1.156862745,0.18627451,0.568627451,0.411764706,0.166666667,0.019607843,2.058823529,1.098039216,0.117647059,0.196078431,0.058823529,0.039215686,1.921568627,0.166666667,0.019607843,0.480392157,0.058823529,0.049019608,0.37254902,0.019607843,0.31372549,0.294117647,7.37254902,0.225490196,0.598039216,0.558823529,0.147058824,17.18627451,0.107843137,0.098039216,25277,2365,0.706359318,0.886956522,0.662337662,23,37.1,14.08575533,9.970650572,-21.27138071,234.3529412,27.32352941,0.680851064,70,557,1391,1531,0,0,0,0,0,0
65535,1113,1.138613861,0.217821782,0.386138614,0.287128713,0.158415842,0.04950495,1.148514851,1.059405941,0.04950495,0.297029703,0.059405941,0.02970297,1.316831683,0.128712871,0.069306931,0.534653465,0.059405941,0.03960396,0.287128713,0,0.405940594,0.227722772,6.257425743,0.158415842,0.564356436,0.475247525,0.079207921,10.77227723,0.079207921,0.138613861,25810,2342,0.335136903,0.971153846,0.765151515,23,32.51,11.73435211,11.05574797,82.65631605,123.049505,28.47524752,0.428571429,46,788,1368,0,0,0,0,0,0,0
65535,1136,1.151898734,0.101265823,0.417721519,0.329113924,0.101265823,0.063291139,2.025316456,1.113924051,0.050632911,0.253164557,0.075949367,0.063291139,1.189873418,0.227848101,0.088607595,0.189873418,0.050632911,0.037974684,0.481012658,0.012658228,0.405063291,0.215189873,8.392405063,0.240506329,0.620253165,0.455696203,0.063291139,14.94936709,0.063291139,0.17721519,26344,1832,0.693299139,0.929411765,0.658333333,23,30.451,11.98230929,8.635050205,-20.45440362,138.6962025,26.89873418,0.58974359,46,788,1368,0,0,0,0,0,0,0
65535,1160,1.837398374,0.195121951,0.528455285,0.365853659,0.178861789,0.06504065,1.715447154,1.203252033,0.06504065,0.382113821,0.105691057,0.056910569,2.414634146,0.178861789,0.382113821,0.495934959,0.06504065,0.056910569,0.341463415,0,0.406504065,0.178861789,8.292682927,0.243902439,0.658536585,0.300813008,0.056910569,13.04065041,0.130081301,0.12195122,26900,2852,0.739579524,0.946153846,0.683333333,23,38.051,15.34867874,10.33072269,26.94990812,301.195122,28.34146341,0,0,0,0,0,0,0,0,0,0,0
65535,1183,0.6875,0.104166667,0.416666667,0.145833333,0.104166667,0.041666667,0.583333333,0.6875,0.041666667,0.479166667,0.0625,0.020833333,0.979166667,0.208333333,0,0.354166667,0.0625,0,0.270833333,0.020833333,0.125,0.166666667,8.875,0.125,0.1875,0.3125,0.041666667,8.979166667,0.104166667,0.0625,27434,1113,0.873688896,0.905660377,0.623376623,23,26.018,11.78264592,5.732081213,-71.90184437,72.375,28.5625,23,93,928,1275,1299,1484,0,0,0,0,0
65535,1206,2.308219178,0.438356164,0.568493151,0.239726027,0.054794521,0.123287671,1.123287671,1.616438356,0.04109589,0.226027397,0.089041096,0.047945205,2.684931507,0.273972603,0.452054795,0.349315068,0.04109589,0.04109589,0.45890411,0.01369863,0.431506849,0.150684932,5.650684932,0.267123288,0.917808219,0.835616438,0.143835616,18.02739726,0.157534247,0.164383562,27967,3386,0.448067181,0.869047619,0.701923077,23,47.115,15.08639294,13.48723361,26.46923731,332.0890411,28.33561644,0.344827586,23,1229,0,0,0,0,0,0,0,0
65535,1252,1.772972973,0.216216216,0.475675676,0.389189189,0.124324324,0.059459459,1.454054054,1.016216216,0.048648649,0.308108108,0.043243243,0.021621622,2.843243243,0.183783784,0.086486486,0.248648649,0.037837838,0.048648649,0.2,0,0.227027027,0.156756757,5.675675676,0.227027027,0.621621622,0.259459459,0.059459459,12.24864865,0.075675676,0.183783784,29034,4290,0.765959937,0.929648241,0.711538462,23,49.654,19.51375173,12.54516281,11.51642322,357.827027,26.42702703,0.047619048,23,1229,0,0,0,0,0,0,0,0
65535,1275,1.352941176,0.098039216,0.490196078,0.156862745,0.333333333,0.019607843,0.803921569,0.647058824,0,0.176470588,0.058823529,0.019607843,1.843137255,0.235294118,0.078431373,0.31372549,0.019607843,0.058823529,0.274509804,0.078431373,0.352941176,0.333333333,8.431372549,0.294117647,0.607843137,0.215686275,0.058823529,13.25490196,0.078431373,0.137254902,29567,1183,0.799542932,0.927272727,0.728571429,23,24.893,10.80675448,6.490633363,-77.2157585,67.25490196,27.58823529,0.9,93,928,1183,1484,1554,0,0,0,0,0
65535,1299,1.898148148,0.212962963,0.5,0.324074074,0.240740741,0.064814815,1.074074074,0.814814815,0.064814815,0.203703704,0.037037037,0.037037037,1.611111111,0.194444444,0.222222222,0.481481481,0.055555556,0.027777778,0.342592593,0.009259259,0.296296296,0.287037037,5.333333333,0.361111111,0.62962963,0.194444444,0.064814815,13.87037037,0.092592593,0.083333333,30124,2505,0.618138452,0.947368421,0.701298701,23,36.083,13.35479417,10.49779294,-8.946854623,82.24074074,31.66666667,0.70212766,116,928,951,997,1183,1484,0,0,0,0
65535,1322,2.798076923,0.163461538,0.336538462,0.192307692,0.048076923,0.067307692,0.759615385,1.230769231,0.028846154,0.163461538,0.067307692,0.067307692,3.365384615,0.192307692,4.807692308,0.25,0.048076923,0.096153846,1.230769231,0.038461538,0.346153846,0.153846154,3.317307692,0.25,1.336538462,0.423076923,0.105769231,12.25,0.096153846,0.173076923,30657,2412,0.704379129,0.95412844,0.742857143,23,34.197,13.7425304,9.754777229,-10.87601322,528.4134615,29.81730769,0,0,0,0,0,0,0,0,0,0,0
