ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,Selection,Sel01
65535,12315,0.278260869565217,0.0782608695652174,0.478260869565217,0.426086956521739,0.0434782608695652,0.0695652173913043,0.695652173913043,1.16521739130435,0.0956521739130435,0.434782608695652,0.0869565217391304,0.0173913043478261,0.426086956521739,0.243478260869565,0.0260869565217391,0.408695652173913,0.0608695652173913,0.0695652173913043,0.669565217391304,0,0.408695652173913,0.304347826086957,1.46086956521739,0.226086956521739,1.71304347826087,0.626086956521739,0.11304347826087,19.3739130434783,0.104347826086957,0.130434782608696,33.0173913043478,61.2086956521739,12315,4510,0.441456802651387,0.958333333333333,0.680473372781065,39,36.364,12.870549485864,11.5485188662884,0.773092649558114,705.208695652174,279.130434782609,0,0,0,0,0,0,0,0,0,1
65535,12354,0.1,0.125,0.775,0.325,0.05,0,0.825,1.075,0.075,0.575,0.025,0.025,0.6,0.125,0.05,0.25,0.05,0.05,0.6,0,0.225,0.4,9.725,0.125,0.45,0.35,0.05,19.625,0.125,0.125,28.025,48.3,12354,1569,0.768698812901665,0.930232558139535,0.714285714285714,39,21.8,9.21041786673564,5.89108388896165,-42.3960591105303,907.825,279.2,39,78,12236,12550,0,0,0,0,0,1
65535,12393,0.28695652173913,0.173913043478261,0.426086956521739,0.469565217391304,0.0434782608695652,0.0434782608695652,0.530434782608696,NaN,0.0695652173913043,0.556521739130435,0.0347826086956522,0.0347826086956522,0.373913043478261,0.304347826086957,0.0434782608695652,0.252173913043478,0.0695652173913043,0.0608695652173913,0.678260869565217,0.0260869565217391,0.51304347826087,0.28695652173913,5.46086956521739,0.234782608695652,0.608695652173913,0.8,0.0956521739130435,14.104347826087,0.0956521739130435,0.147826086956522,34.3130434782609,62.8347826086957,12393,4510,0.797255246856235,0.942622950819672,0.696969696969697,39,37.836,15.7827325608276,9.52712557172686,-19.6054586740592,1286.7652173913,280.026086956522,0.541666666666667,39,12825,0,0,0,0,0,0,0
65535,12432,0.314516129032258,0.0806451612903226,0.508064516129032,0.475806451612903,0.0241935483870968,0.0403225806451613,1.57258064516129,1.44354838709677,0.0564516129032258,0.475806451612903,0.032258064516129,0.032258064516129,0.596774193548387,0.225806451612903,0.0241935483870968,0.274193548387097,0.0241935483870968,0.0483870967741935,0.395161290322581,0,0.5,0.338709677419355,7.68548387096774,0.274193548387097,3.79838709677419,0.919354838709677,0.129032258064516,32.1209677419355,0.153225806451613,0.217741935483871,24.258064516129,46.25,12432,4863,0.692380527435877,0.953846153846154,0.751515151515151,39,37.654,14.8726076514385,10.7310703643316,75.1703096616318,424.701612903226,282.153225806452,0.25,39,12668,0,0,0,0,0,0,1
65535,12472,0.173469387755102,0.0918367346938776,0.428571428571429,0.36734693877551,0.0510204081632653,0.0204081632653061,0.724489795918367,1.71428571428571,0.0102040816326531,2.04081632653061,0.0918367346938776,0.0306122448979592,0.673469387755102,0.653061224489796,0.0510204081632653,0.418367346938776,0.0714285714285714,0.0714285714285714,0.877551020408163,0.0102040816326531,3.08163265306122,0.683673469387755,0.897959183673469,0.5,0.959183673469388,1.79591836734694,0.183673469387755,17.0612244897959,0.0714285714285714,0.183673469387755,28.5612244897959,56.0510204081633,12472,3843,0.561221096200824,0.933333333333333,0.680555555555556,39,33.362,12.4132160866962,10.2739959579204,37.8211243444056,979.581632653061,281.561224489796,0.409090909090909,39,12589,0,0,0,0,0,0,1
65535,12511,0.362162162162162,0.140540540540541,1.20540540540541,1.0972972972973,0.12972972972973,0.0972972972972973,1.22702702702703,1.44864864864865,0.0918918918918919,0.437837837837838,0.156756756756757,0.0378378378378378,0.610810810810811,0.351351351351351,0.0594594594594595,0.6,0.0540540540540541,0.027027027027027,0.551351351351351,0.0216216216216216,0.52972972972973,0.335135135135135,7.8972972972973,0.481081081081081,0.578378378378378,1.01081081081081,0.145945945945946,49.6486486486486,0.172972972972973,0.313513513513514,30.0756756756757,55.5135135135135,12511,7256,0.557600927960054,0.973684210526316,0.777310924369748,39,45.428,16.9062293917793,14.0340157531322,12.5505092817367,32.972972972973,282.810810810811,0,0,0,0,0,0,0,0,0,1
65535,12550,0.13953488372093,0.0581395348837209,0.534883720930233,0.465116279069767,0.0232558139534884,0.0348837209302326,0.453488372093023,0.732558139534884,0.0465116279069767,0.5,0.0116279069767442,0.0348837209302326,0.476744186046512,0.151162790697674,0.0232558139534884,0.348837209302326,0.0348837209302326,0.0232558139534884,0.732558139534884,0.0116279069767442,0.476744186046512,0.27906976744186,6.1046511627907,0.337209302325581,0.418604651162791,0.686046511627907,0.0581395348837209,13.0697674418605,0.0232558139534884,0.0697674418604651,27.6511627906977,50.7558139534884,12550,3373,0.660359620393849,0.924731182795699,0.716666666666667,39,32.394,12.3431897570546,9.26911234250171,1.36617265226126,907.348837209302,285.883720930233,0.435897435897436,78,12236,12354,0,0,0,0,0,1
65535,12589,0.118421052631579,0.105263157894737,0.414473684210526,0.427631578947368,0.0131578947368421,0.0197368421052632,0.796052631578947,1.01973684210526,0.0460526315789474,0.25,0.0657894736842105,0.0197368421052632,0.296052631578947,0.236842105263158,0.111842105263158,0.190789473684211,0.0526315789473684,0.0789473684210526,0.447368421052632,0,0.342105263157895,0.243421052631579,4.71710526315789,0.223684210526316,1.56578947368421,0.546052631578947,0.0986842105263158,18.625,0.0657894736842105,0.0921052631578947,31.7828947368421,57.9736842105263,12589,5961,0.336130798714693,0.932515337423313,0.723809523809524,39,43.468,14.5683991512795,13.7207414247786,-58.2951055437112,969.092105263158,285.796052631579,0.309090909090909,39,12472,0,0,0,0,0,0,1
65535,12629,0.318181818181818,0.261363636363636,1.15909090909091,0.886363636363636,0.0681818181818182,0.0909090909090909,1.79545454545455,1.86363636363636,0.0795454545454545,0.659090909090909,0.193181818181818,0.0340909090909091,0.693181818181818,0.556818181818182,0.261363636363636,0.625,0.102272727272727,0.0568181818181818,0.647727272727273,0.0113636363636364,0.534090909090909,0.545454545454545,9.18181818181818,0.431818181818182,1.05681818181818,1.56818181818182,0.181818181818182,48.4431818181818,0.159090909090909,0.284090909090909,23.3863636363636,44.5795454545455,12629,3451,0.782694426880487,0.936170212765957,0.628571428571429,39,34.743,13.9804327391294,8.70150752508136,69.8856235610943,350.988636363636,286.340909090909,0.488372093023256,78,12785,13452,0,0,0,0,0,1
65535,12668,0.527397260273973,0.123287671232877,0.712328767123288,0.36986301369863,0.0136986301369863,0.0479452054794521,0.952054794520548,1.77397260273973,0.0684931506849315,0.63013698630137,0.0342465753424658,0.0547945205479452,0.691780821917808,0.363013698630137,0.0753424657534247,0.465753424657534,0.0684931506849315,0.0684931506849315,0.589041095890411,0.0136986301369863,0.547945205479452,0.356164383561644,3.57534246575342,0.363013698630137,2.91095890410959,1.06164383561644,0.0958904109589041,30.3698630136986,0.102739726027397,0.253424657534247,34.2054794520548,62.9315068493151,12668,5726,0.590495737771199,0.986486486486487,0.744897959183674,39,40.557,15.2658714466862,12.320180450631,45.8585706380096,413.130136986301,286.609589041096,0.230769230769231,39,12432,0,0,0,0,0,0,1
