ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_7_Control_M_FrontalCrtx_240424_1_cellmas,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5
930216,220,0.382022472,0.370786517,0.584269663,0.08988764,0.056179775,0.112359551,3.95505618,1.584269663,0.101123596,0.483146067,0.056179775,0.04494382,2.370786517,0.235955056,0.134831461,0.348314607,0.123595506,0.101123596,0.494382022,0,0.685393258,0.325842697,13.38202247,0.303370787,1.235955056,0.415730337,0.112359551,20.86516854,0.078651685,0.314606742,13837,89,0.612520841,0.927083333,0.741666667,1,31.931,12.23140954,9.668371961,83.49249157,413.247191,178.3707865,0.425,1,222,0,0,0,0
930216,221,0.495798319,0.277310924,0.907563025,0.075630252,0.042016807,0.100840336,4.058823529,2.134453782,0.18487395,0.378151261,0.058823529,0.117647059,2.420168067,0.420168067,0.176470588,0.327731092,0.117647059,0.092436975,0.613445378,0.016806723,0.495798319,0.285714286,8.915966387,0.352941176,0.865546218,0.932773109,0.210084034,27.86554622,0.176470588,0.294117647,13899,119,0.592121643,0.9296875,0.653846154,1,38.043,13.97748473,11.26373644,54.20581884,296.8403361,182.2268908,0.367346939,1,219,0,0,0,0
930216,222,0.369565217,0.315217391,0.706521739,0.076086957,0.02173913,0.032608696,3.184782609,1.380434783,0.065217391,0.423913043,0.054347826,0.184782609,2.695652174,0.239130435,0.195652174,0.391304348,0.076086957,0.195652174,0.532608696,0.02173913,0.47826087,0.282608696,3.260869565,0.25,1.010869565,0.663043478,0.239130435,18.47826087,0.076086957,0.22826087,13962,92,0.785303039,0.910891089,0.657142857,1,34.834,14.09202221,8.724534006,86.55316612,405.6630435,181.2173913,0.69047619,2,220,233,0,0,0
930216,223,0.682352941,0.388235294,0.482352941,0.070588235,0.047058824,0.117647059,4.823529412,1.094117647,0.082352941,0.376470588,0.117647059,0.070588235,8.564705882,0.282352941,0.294117647,0.388235294,0.011764706,0.035294118,0.352941176,0,0.611764706,0.305882353,12.70588235,0.2,1.105882353,0.670588235,0.129411765,15.8,0.082352941,0.2,14025,85,0.718524788,0.934065934,0.643939394,1,32.229,12.64717788,8.796129296,38.82942442,159.6117647,184.0823529,0.4,2,215,236,0,0,0
930216,224,0.265060241,0.277108434,0.746987952,0.120481928,0.024096386,0.048192771,3.879518072,2.144578313,0.096385542,0.56626506,0.048192771,0.13253012,3.86746988,0.469879518,0.072289157,0.421686747,0.048192771,0.096385542,0.457831325,0.024096386,0.698795181,0.337349398,0.987951807,0.385542169,0.65060241,0.710843373,0.156626506,24.22891566,0.120481928,0.253012048,14088,83,0.626115998,0.922222222,0.691666667,1,33.618,12.17872841,9.496118996,73.77897275,571.9156627,184.1566265,0.43902439,1,225,0,0,0,0
930216,225,0.290697674,0.162790698,0.546511628,0.058139535,0.058139535,0.093023256,4.023255814,2.011627907,0.093023256,0.569767442,0.058139535,0.058139535,2.976744186,0.523255814,0.139534884,0.197674419,0.081395349,0.034883721,0.406976744,0.011627907,0.523255814,0.127906977,2.511627907,0.279069767,0.813953488,0.813953488,0.081395349,23.1627907,0.139534884,0.139534884,14151,86,0.654529189,0.934782609,0.796296296,1,31.815,12.29475546,9.295286748,-82.65807824,579.5813953,183.1976744,0.473684211,1,224,0,0,0,0
930216,226,0.397727273,0.181818182,0.602272727,0.102272727,0.022727273,0.125,3.136363636,2.136363636,0.034090909,0.613636364,0.056818182,0.090909091,7.204545455,0.488636364,0.090909091,0.295454545,0.022727273,0.045454545,0.534090909,0.011363636,0.522727273,0.125,1.261363636,0.363636364,0.613636364,0.681818182,0.181818182,20.06818182,0.090909091,0.227272727,14214,88,0.623918647,0.946236559,0.676923077,1,32.229,12.12635332,9.476615341,26.14149923,677.7954545,184.1931818,0.4,1,216,0,0,0,0
930216,227,0.477477477,0.216216216,0.621621622,0.072072072,0.027027027,0.063063063,4.09009009,1.702702703,0.108108108,0.369369369,0.045045045,0.09009009,2.45045045,0.351351351,0.099099099,0.387387387,0.045045045,0.081081081,0.657657658,0.018018018,0.36036036,0.387387387,13.78378378,0.189189189,1.09009009,0.621621622,0.063063063,20.15315315,0.135135135,0.198198198,14277,111,0.53045317,0.956896552,0.770833333,1,34.842,12.98026375,11.00355444,37.99520056,375.3423423,184.2252252,0,0,0,0,0,0,0
930216,228,0.47,0.34,0.62,0.06,0.04,0.07,3.76,1.82,0.06,0.58,0.1,0.06,2.76,0.32,0.24,0.43,0.11,0.08,0.49,0.06,0.55,0.36,13.56,0.25,1.49,0.72,0.07,21.72,0.17,0.23,14340,100,0.286803277,0.943396226,0.694444444,1,33.089,11.60598273,11.11840958,37.97987155,632.37,185.07,0,0,0,0,0,0,0
930216,229,0.406976744,0.279069767,0.529069767,0.110465116,0.046511628,0.098837209,3.401162791,1.680232558,0.063953488,0.5,0.063953488,0.063953488,4.744186047,0.430232558,0.191860465,0.430232558,0.058139535,0.104651163,0.534883721,0.029069767,0.511627907,0.377906977,8.895348837,0.209302326,2.424418605,0.790697674,0.244186047,20.8255814,0.122093023,0.255813953,14403,172,0.610584633,0.955555556,0.671875,1,46.371,16.93482489,13.41155171,41.3113855,554.755814,186.4302326,0.203389831,1,213,0,0,0,0
