ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,Selection,Sel01
65535,8929,1.787878788,0.212121212,1.454545455,0.484848485,0.363636364,0.212121212,8.181818182,5.515151515,0.333333333,1.03030303,0.272727273,0.03030303,3.303030303,1.181818182,0.181818182,NaN,0.151515152,0.151515152,1.121212121,0.060606061,0.727272727,0.545454545,4.151515152,1.242424242,NaN,7.606060606,0.818181818,49.33333333,0.636363636,0.515151515,8929,1889,0.734605659,0.970588235,0.6875,57,18.36,8.01268902,5.436563894,21.29701474,110.1515152,314.6363636,0,0,0,0,0,0,0,0,0
65535,8986,0.833333333,0.697916667,1.041666667,0.34375,0.416666667,0.354166667,7.59375,8.760416667,0.291666667,2.875,0.21875,0.197916667,3.020833333,1.760416667,6.770833333,1.635416667,0.5,0.760416667,1.833333333,0.166666667,3.4375,0.822916667,3.072916667,2.677083333,1.84375,NaN,1.03125,30.82291667,1.270833333,0.510416667,8986,5495,0.683741745,0.932038835,0.666666667,57,34.834,13.20043536,9.632675482,-46.61694037,1146.666667,315.96875,0.930232558,172,8814,8872,9158,0,0,0,0
65535,9043,2.137931034,0.862068966,0.827586207,0.551724138,0.448275862,0.310344828,7.827586207,7.344827586,0.068965517,2.206896552,0.103448276,0.344827586,4.965517241,2.068965517,0.310344828,1.517241379,0.344827586,0.24137931,2.275862069,0.137931034,1.517241379,0.551724138,2.793103448,0.862068966,2.689655172,4.620689655,0.586206897,48.27586207,0.655172414,0.24137931,9043,1660,0.65303205,0.805555556,0.517857143,57,20.791,7.814023153,5.917796286,-5.219821099,202.0689655,315.862069,0,0,0,0,0,0,0,0,1
65535,9100,2.884615385,0.769230769,2.038461538,0.576923077,0.461538462,0.423076923,14.57692308,7.807692308,0.423076923,3.038461538,0.115384615,0.153846154,4.807692308,2.576923077,0.346153846,1.730769231,0.5,0.5,2.115384615,0.307692308,1.576923077,NaN,16.88461538,1.807692308,4.384615385,5.307692308,0.807692308,55.61538462,1.269230769,0.846153846,9100,1488,0.742008439,0.962962963,0.619047619,57,17.318,7.38261938,4.949238195,52.89510364,369.8461538,320.8846154,0,0,0,0,0,0,0,0,0
65535,9158,1.095238095,0.333333333,0.619047619,0.380952381,0.523809524,0.285714286,NaN,6.714285714,0,0.714285714,0.095238095,0.142857143,1.619047619,1.19047619,10.19047619,1.333333333,0.19047619,NaN,0.238095238,0.095238095,1.19047619,0.19047619,1.523809524,1.666666667,2.238095238,10.38095238,0.666666667,24.19047619,0.952380952,0.19047619,9158,1202,0.734964509,57,0.875,57,13.381,6.363809312,4.315334569,7.202498205,1147.619048,323.4285714,0.75,57,8986,0,0,0,0,0,0
65535,9215,1.260869565,0.239130435,0.826086957,0.413043478,0.369565217,0.304347826,18.43478261,4.434782609,0.47826087,1.173913043,0.086956522,0.086956522,2.673913043,1.108695652,0.217391304,0.97826087,0.02173913,0.130434783,1.586956522,0.108695652,1.02173913,0.543478261,1.739130435,0.652173913,3.369565217,2.586956522,0.695652174,33.67391304,0.347826087,0.434782609,9215,2633,0.582832106,0.958333333,0.71875,57,21.825,8.626663943,7.009963296,29.07723889,1413.608696,324.173913,0,0,0,0,0,0,0,0,1
65535,9272,1.606060606,0.96969697,2.818181818,0.636363636,0.696969697,0.424242424,9.060606061,4.666666667,0.333333333,1.303030303,0.393939394,0.03030303,2.606060606,1.090909091,0.515151515,1.060606061,0.303030303,0.272727273,3.242424242,0.151515152,1.212121212,0.515151515,3.181818182,1.545454545,1.121212121,4.666666667,0.636363636,33.48484848,0.96969697,0.454545455,9272,1889,0.789742797,0.970588235,0.825,57,18.434,8.437914855,5.176138538,1.137728219,624.7575758,329.2727273,0,0,0,0,0,0,0,0,1
65535,9329,1.428571429,0.452380952,0.976190476,0.5,0.238095238,0.380952381,4.785714286,4.261904762,0.095238095,1.976190476,0.071428571,0.071428571,2.738095238,0.857142857,0.166666667,0.833333333,0.095238095,0.19047619,1.666666667,0.023809524,1.547619048,0.738095238,0.857142857,0.80952381,3.738095238,2.5,0.476190476,34.42857143,0.333333333,0.30952381,9329,2404,0.781432852,57,0.777777778,57,21.519,9.521195091,5.941124255,-69.39997215,465.8571429,336.4761905,0,0,0,0,0,0,0,0,1
65535,9387,0.62962963,0.62962963,0.962962963,0.407407407,0.333333333,0.444444444,7.481481481,4.444444444,0.259259259,1.296296296,0.074074074,0.111111111,1.740740741,0.851851852,0.074074074,0.740740741,0.296296296,0.185185185,1.851851852,0.037037037,0.925925926,0.333333333,1.555555556,NaN,2.259259259,3.037037037,0.518518519,34.11111111,0.296296296,0.185185185,9387,1545,0.877595027,0.794117647,0.5,57,22.859,9.684590038,4.642818815,33.6887284,979.4074074,336.2962963,0.217391304,57,9501,0,0,0,0,0,0
65535,9444,NaN,0.603174603,0.698412698,0.650793651,0.444444444,0.301587302,13.52380952,8.587301587,0.380952381,1.492063492,0.158730159,0.111111111,6.365079365,1.428571429,0.365079365,1.349206349,0.206349206,0.301587302,2.888888889,0.047619048,2.555555556,0.777777778,4.555555556,1.619047619,5.920634921,3.253968254,0.444444444,57.25396825,0.761904762,0.523809524,9444,3606,0.640821544,0.954545455,0.715909091,57,26.415,10.42662272,8.004412722,2.735862413,1274.84127,337.7619048,0,0,0,0,0,0,0,0,0
65535,9501,1.569620253,0.392405063,0.987341772,0.974683544,0.35443038,0.215189873,7.227848101,6.278481013,0.189873418,1.101265823,0.202531646,0.101265823,3.670886076,1.17721519,0.17721519,1.265822785,0.151898734,0.189873418,1.265822785,0.050632911,1.46835443,0.430379747,3.594936709,NaN,3.53164557,2.189873418,0.544303797,45.98734177,0.506329114,0.455696203,9501,4522,0.861415511,0.877777778,0.626984127,57,34.371,14.50321747,7.366197098,-24.31124675,970.4303797,341.0253165,0.139534884,57,9387,0,0,0,0,0,0
65535,9558,1.708333333,0.25,1.458333333,1.125,0.541666667,0.291666667,7.625,6.125,0.208333333,1.5,0.375,0.041666667,3.416666667,1.833333333,0.125,1.291666667,0.083333333,0.083333333,1.791666667,0,1.541666667,0.458333333,3.166666667,0.541666667,2.916666667,4.125,0.5,47.125,0.416666667,0.5,9558,1374,0.836022366,57,0.75,57,15.912,7.575540373,4.156663894,10.72386816,1383.5,341.5,0,0,0,0,0,0,0,0,1
65535,9616,1.090909091,0.454545455,0.712121212,0.606060606,0.333333333,0.333333333,7.46969697,6.257575758,0.212121212,2.318181818,0.090909091,0.090909091,5.424242424,1.257575758,0.166666667,1.378787879,0.166666667,0.151515152,1.939393939,0.166666667,2.818181818,0.878787879,1.378787879,1.5,6.015151515,3.742424242,0.5,44.92424242,0.681818182,0.318181818,9616,3778,0.63997292,57,0.825,57,26.663,10.64224788,8.177476278,21.38008294,1349.106061,343.1363636,0,0,0,0,0,0,0,0,1
65535,9673,1.55,0.65,1.275,0.8,0.4,0.375,12.075,5.475,0.2,2.225,0.275,0.125,4.675,1.5,0.375,1.575,0.25,0.25,3.05,0.075,1.725,0.65,2.475,1.4,2.275,4.725,0.625,50.7,0.9,0.475,9673,2289,0.835525626,57,0.8,57,21.056,9.725353483,5.343609857,3.794454573,1215.7,343.925,0,0,0,0,0,0,0,0,1
65535,9730,1.342105263,0.394736842,0.552631579,0.473684211,0.210526316,0.210526316,11.57894737,6.5,0.105263158,1.789473684,0.157894737,0.026315789,7.315789474,1.210526316,0.263157895,1.342105263,0.315789474,0.236842105,1.526315789,0.052631579,NaN,0.736842105,2.289473684,1.052631579,8.131578947,2.184210526,0.578947368,55.78947368,0.447368421,0.578947368,9730,2175,0.806962376,0.95,0.678571429,57,20.237,9.210003157,5.439454096,41.14381651,985.5,343.9473684,0,0,0,0,0,0,0,0,0
65535,9787,2.034482759,0.275862069,0.586206897,0.620689655,0.206896552,0.655172414,9.482758621,4.827586207,0.172413793,1.413793103,0.137931034,0.034482759,4.620689655,1.034482759,1.75862069,1.137931034,0.137931034,0.206896552,3.551724138,0.068965517,1.724137931,0.275862069,8.379310345,0.655172414,8.75862069,2.206896552,0.379310345,42.20689655,0.793103448,0.517241379,9787,1660,0.7437119,57,0.828571429,57,16.656,7.526448467,5.031432822,18.1287892,1409.793103,346.0344828,0,0,0,0,0,0,0,0,1
65535,9845,0.954545455,0.636363636,NaN,0.727272727,0.363636364,0.272727273,NaN,5.909090909,0.227272727,1.454545455,0.318181818,0.136363636,3.636363636,1.454545455,0.409090909,1.5,0.227272727,0.181818182,2.363636364,0,1.409090909,NaN,2.772727273,1.409090909,3.681818182,3.636363636,1.045454545,42.5,1.045454545,0.954545455,9845,1259,0.761135014,57,0.916666667,57,14.026,6.660817879,4.320162984,12.55741744,563.5,349.5,0,0,0,0,0,0,0,0,0
