ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,Selection,Sel01
65535,29,0.0769230769230769,0.205128205128205,0.179487179487179,0.333333333333333,0.0512820512820513,0.0512820512820513,0.538461538461538,1.1025641025641,0.205128205128205,0.256410256410256,0.0256410256410256,0.153846153846154,0.974358974358974,0.205128205128205,0.230769230769231,0.179487179487179,0.102564102564103,0.102564102564103,0.333333333333333,0.0256410256410256,0.461538461538462,0.333333333333333,0.230769230769231,0.256410256410256,0.179487179487179,0.41025641025641,0.0769230769230769,4.20512820512821,0.230769230769231,0.102564102564103,828,1114,0.799912054165914,29,0.696428571428571,29,20.692,9.21582667369978,5.530576497338,42.6016005165822,133.846153846154,171,0,0,0,0,0,0,0,0,1
65535,57,0.0434782608695652,0.304347826086957,0.260869565217391,1.04347826086957,0.0869565217391304,0,1.43478260869565,1.1304347826087,0.130434782608696,0.434782608695652,0.260869565217391,0.0434782608695652,0.91304347826087,0.391304347826087,0.217391304347826,0.347826086956522,0.217391304347826,0.0869565217391304,0.956521739130435,0,0.608695652173913,0.478260869565217,0.91304347826087,0.652173913043478,0.217391304347826,0.565217391304348,0.173913043478261,8.60869565217391,0.304347826086957,0.304347826086957,1628,657,0.830111750896312,0.958333333333333,0.821428571428571,29,15.159,7.40429007254868,4.12861037386984,-4.14289851197688,260.869565217391,6.30434782608696,0,0,0,0,0,0,0,0,1
65535,86,0.0434782608695652,0.173913043478261,0.260869565217391,0.91304347826087,0.0434782608695652,0,1.78260869565217,3.47826086956522,0.0869565217391304,0.478260869565217,0.173913043478261,0.0434782608695652,0.739130434782609,0.434782608695652,0,0.478260869565217,0.0869565217391304,0,1.1304347826087,0.0434782608695652,0.652173913043478,0.173913043478261,8.91304347826087,0.695652173913043,0.217391304347826,1.08695652173913,0.217391304347826,23.6521739130435,0.347826086956522,0.391304347826087,2457,657,0.568114783609927,29,0.766666666666667,29,14.514,6.17452333442288,5.08131981448379,88.1679078396296,940.347826086957,8.69565217391304,0,0,0,0,0,0,0,0,1
65535,114,0.11864406779661,0.11864406779661,0.152542372881356,0.169491525423729,0.101694915254237,0.0508474576271186,0.88135593220339,2.35593220338983,0.0508474576271186,0.288135593220339,0.0677966101694915,0.0508474576271186,0.813559322033898,0.203389830508475,0.186440677966102,0.254237288135593,0.0508474576271186,0.11864406779661,0.423728813559322,0.0338983050847458,0.389830508474576,0.152542372881356,1.28813559322034,0.474576271186441,0.508474576271186,0.542372881355932,0.23728813559322,NaN,0.288135593220339,0.152542372881356,3257,1686,0.795089817708,0.936507936507937,0.655555555555556,29,26.134,11.2864655852534,6.84514769614593,35.118531522408,973.559322033898,6.77966101694915,0,0,0,0,0,0,0,0,0
65535,143,0.126760563380282,0.169014084507042,0.887323943661972,0.887323943661972,0.126760563380282,0.0845070422535211,1.95774647887324,2.12676056338028,0.169014084507042,0.323943661971831,0.309859154929577,0.0985915492957746,1.15492957746479,0.647887323943662,0.112676056338028,0.436619718309859,0.0845070422535211,0.0422535211267606,0.774647887323944,0,0.591549295774648,0.422535211267606,5.85915492957747,0.647887323943662,0.197183098591549,0.971830985915493,0.253521126760563,18.6760563380282,0.380281690140845,0.225352112676056,4085,2028,0.654551269220643,0.89873417721519,0.645454545454546,29,30.633,11.3224690200205,8.55998603769163,5.49003392814377,331.380281690141,6.56338028169014,0,0,0,0,0,0,0,0,1
65535,171,0.0588235294117647,0.441176470588235,0.0882352941176471,0.205882352941176,0.117647058823529,0.0882352941176471,0.676470588235294,1.35294117647059,0.0882352941176471,0.588235294117647,0,0.0882352941176471,0.794117647058823,0.352941176470588,0.205882352941176,0.382352941176471,0.470588235294118,0.0882352941176471,0.411764705882353,0,0.735294117647059,0.235294117647059,0.235294117647059,0.382352941176471,0.294117647058824,0.264705882352941,0.147058823529412,3.67647058823529,0.588235294117647,0.147058823529412,4885,971,0.864839588488531,0.894736842105263,0.755555555555556,29,20.51,9.50091932865909,4.7699203089202,5.02950548925365,533.058823529412,8.26470588235294,0,0,0,0,0,0,0,0,1
65535,200,0.1,0.45,0.25,0.7,0.1,0.05,1.5,1.6,0.05,0.35,0.1,0,1.25,0.6,0.2,0.4,0.25,0.2,0.65,0,0.45,0.25,4.25,0.6,0.15,0.8,0.15,12.6,0.3,0.3,5714,571,0.793324394070934,29,0.833333333333333,29,13.472,6.58681803802368,4.01004922670938,20.9561743575075,1121.7,9.6,0.75,29,429,0,0,0,0,0,1
65535,229,0.227272727272727,0.272727272727273,0.340909090909091,1.15909090909091,0.113636363636364,0.113636363636364,0.886363636363636,1.18181818181818,0.0909090909090909,0.568181818181818,0.25,0.0681818181818182,0.954545454545455,0.431818181818182,0.136363636363636,0.409090909090909,0.113636363636364,0.113636363636364,0.681818181818182,0,0.454545454545455,0.159090909090909,0.590909090909091,0.5,0.181818181818182,0.409090909090909,0.0227272727272727,7.90909090909091,0.477272727272727,0.159090909090909,6542,1257,0.818141520400567,0.6875,0.488888888888889,29,32.593,11.5054970567239,6.61585542370452,54.60870618522,185.386363636364,12.5909090909091,0.257142857142857,29,257,0,0,0,0,0,1
65535,257,0.0967741935483871,0.129032258064516,0.129032258064516,1.29032258064516,0.032258064516129,0.0645161290322581,0.645161290322581,1.09677419354839,0,0.354838709677419,0.193548387096774,0.161290322580645,1.16129032258065,0.451612903225806,0.0967741935483871,0.32258064516129,0.0967741935483871,0.0645161290322581,0.483870967741936,0,0.32258064516129,0.258064516129032,0.451612903225806,0.354838709677419,0.258064516129032,0.483870967741936,0.225806451612903,6.64516129032258,0.225806451612903,0.0967741935483871,7342,886,0.312709064898599,0.939393939393939,0.738095238095238,29,17.88,6.61017958007561,6.27867217838224,82.5486728804844,192.258064516129,10.258064516129,0.428571428571429,29,229,0,0,0,0,0,1
65535,286,0.103448275862069,0.275862068965517,0.155172413793103,0.275862068965517,0.103448275862069,0.0862068965517241,1.10344827586207,2.3448275862069,0.0862068965517241,0.413793103448276,0.0862068965517241,0.0862068965517241,4.17241379310345,0.46551724137931,0.155172413793103,0.413793103448276,0.155172413793103,0.120689655172414,0.379310344827586,0.0344827586206897,0.568965517241379,0.258620689655172,7.18965517241379,0.379310344827586,0.655172413793103,0.672413793103448,0.206896551724138,10.551724137931,0.293103448275862,0.206896551724138,8170,1657,0.804396827879924,0.892307692307692,0.659090909090909,29,26.878,11.5241624747387,6.84641698916703,24.2220753505547,1299.12068965517,12.7931034482759,0,0,0,0,0,0,0,0,1
