ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_2_ALS_F_FrontalCrtx_240511_1_cellmasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5
322271,233,1.231481481,0.12962963,0.333333333,0.064814815,0.055555556,0.046296296,1.314814815,2.87037037,0.037037037,1.277777778,0.148148148,0.046296296,5.398148148,0.37962963,0.148148148,0.481481481,0.037037037,0.037037037,0.435185185,0.009259259,0.759259259,0.453703704,0.759259259,0.425925926,0.37962963,0.546296296,0.203703704,8.851851852,0.12037037,0.101851852,18667,108,0.731414022,0.939130435,0.642857143,1,36.273,14.37395328,9.802082689,23.15622017,48.58333333,207.1388889,0.085106383,1,243,0,0,0,0
322271,234,1.086538462,0.134615385,0.288461538,0.125,0.067307692,0.038461538,1.163461538,3.057692308,0.057692308,2.211538462,0.076923077,0.028846154,3.221153846,0.307692308,0.105769231,0.307692308,0.048076923,0.105769231,0.365384615,0.019230769,0.586538462,0.298076923,0.615384615,0.442307692,0.201923077,0.557692308,0.067307692,8.105769231,0.307692308,0.173076923,18747,104,0.577943148,0.936936937,0.615384615,1,35.256,12.89053615,10.51967045,34.74646368,193.9134615,209.8942308,0.086956522,1,218,0,0,0,0
322271,235,0.693181818,0.102272727,0.875,0.102272727,0.102272727,0.079545455,1.352272727,3.204545455,0.090909091,1.636363636,0.125,0.034090909,2.818181818,0.465909091,0.193181818,0.465909091,0.056818182,0.079545455,0.511363636,0.011363636,0.886363636,0.568181818,0.602272727,0.454545455,0.261363636,0.715909091,0.113636364,8.772727273,0.318181818,0.181818182,18827,88,0.391174569,0.956521739,0.666666667,1,30.848,11.11583011,10.23008184,23.709007,90.67045455,210.8522727,0.268292683,2,222,244,0,0,0
322271,236,0.90647482,0.172661871,0.604316547,0.129496403,0.057553957,0.057553957,1.035971223,2.64028777,0.050359712,1.762589928,0.086330935,0.050359712,2.517985612,0.309352518,0.165467626,0.417266187,0.071942446,0.071942446,0.884892086,0.021582734,0.985611511,0.352517986,0.899280576,0.316546763,0.237410072,0.956834532,0.18705036,9.165467626,0.273381295,0.129496403,18907,139,0.679383146,0.95862069,0.723958333,1,40.011,15.63483775,11.47258933,-8.519642649,757.3741007,211.8920863,0.269230769,2,231,240,0,0,0
322271,237,1.076470588,0.158823529,0.394117647,0.164705882,0.117647059,0.058823529,1.452941176,3.417647059,0.058823529,1.994117647,0.041176471,0.029411765,3.441176471,0.376470588,0.105882353,0.229411765,0.058823529,0.041176471,0.458823529,0.011764706,0.829411765,0.435294118,0.576470588,0.5,0.294117647,0.570588235,0.070588235,9.105882353,0.223529412,0.123529412,18988,170,0.882276422,0.904255319,0.702479339,1,52.483,21.85775435,10.28913742,4.072041428,147.2529412,212.7647059,0,0,0,0,0,0,0
322271,238,1.135416667,0.114583333,0.479166667,0.104166667,0.09375,0.072916667,1.15625,3.125,0.020833333,1.354166667,0.052083333,0,4.291666667,0.46875,1.09375,0.458333333,0.041666667,0.208333333,1.03125,0.020833333,0.84375,0.354166667,0.5625,0.53125,0.260416667,0.895833333,0.135416667,10.45833333,0.291666667,0.239583333,19068,96,0.730415057,0.941176471,0.685714286,1,33.643,13.48250898,9.208601446,-14.74827148,625.6041667,213.875,0,0,0,0,0,0,0
322271,239,1.389830508,0.177966102,0.254237288,0.06779661,0.093220339,0.050847458,1,2.601694915,0.033898305,1.661016949,0.059322034,0.033898305,2.677966102,0.449152542,0.245762712,0.406779661,0.084745763,0.076271186,0.313559322,0,0.779661017,0.220338983,0.483050847,0.415254237,0.169491525,0.63559322,0.06779661,7.033898305,0.279661017,0.084745763,19148,118,0.679562519,0.959349593,0.715151515,1,36.827,14.40992252,10.57137278,16.28190969,558.0169492,215.1610169,0,0,0,0,0,0,0
322271,240,0.827956989,0.11827957,0.333333333,0.086021505,0.086021505,0.053763441,1.47311828,2.903225806,0.064516129,2.387096774,0.064516129,0.053763441,3.795698925,0.505376344,0.64516129,0.333333333,0.107526882,0.096774194,0.709677419,0.032258065,1.11827957,0.387096774,1.935483871,0.612903226,0.129032258,0.655913978,0.172043011,10.10752688,0.290322581,0.172043011,19228,93,0.334914166,0.948979592,0.704545455,1,32.047,11.29952069,10.64695802,21.90859644,770.2365591,215.9462366,0.463414634,2,231,236,0,0,0
322271,241,0.483271375,0.133828996,0.565055762,0.107806691,0.100371747,0.063197026,1.553903346,3.204460967,0.07063197,1.453531599,0.089219331,0.074349442,8.375464684,0.494423792,0.401486989,0.434944238,0.055762082,0.133828996,0.70260223,0.029739777,0.73605948,0.342007435,2.394052045,0.330855019,0.360594796,0.840148699,0.111524164,9.918215613,0.234200743,0.130111524,19308,269,0.778893209,0.943859649,0.674185464,1,59.967,23.57406951,14.78463267,-54.01056013,511.063197,217.5799257,0.192307692,1,242,0,0,0,0
322271,242,0.492647059,0.169117647,0.183823529,0.022058824,0.088235294,0.066176471,0.992647059,1.963235294,0.007352941,1.404411765,0.066176471,0.029411765,2.647058824,0.301470588,0.735294118,0.220588235,0.073529412,0.095588235,0.860294118,0.014705882,0.654411765,0.286764706,0.367647059,0.463235294,0.169117647,0.477941176,0.125,6.308823529,0.169117647,0.073529412,19388,136,0.598935959,0.937931034,0.708333333,1,40.375,14.83156947,11.87707524,-7.692122709,526.6617647,217.9558824,0.31372549,2,241,249,0,0,0
322271,243,1.020979021,0.118881119,0.405594406,0.090909091,0.055944056,0.076923077,1.335664336,2.51048951,0.027972028,1.307692308,0.055944056,0.097902098,4.475524476,0.384615385,0.307692308,0.384615385,0.062937063,0.048951049,0.678321678,0.027972028,0.678321678,0.398601399,1.671328671,0.342657343,0.321678322,0.874125874,0.146853147,10.34265734,0.195804196,0.090909091,19468,143,0.822911101,0.940789474,0.684210526,1,44.229,18.05449513,10.25802522,3.459554252,39.88811189,218.5104895,0.109090909,1,233,0,0,0,0
322271,244,0.85,0.1,0.31,0.06,0.04,0.08,1.11,2.49,0.05,1.01,0.05,0.03,2.9,0.28,0.77,0.27,0.03,0.08,0.88,0,0.49,0.31,0.44,0.28,0.25,0.58,0.16,7.36,0.13,0.05,19548,100,0.530741533,0.952380952,0.699300699,1,33.089,12.35651082,10.47255972,6.483808467,99.93,218.12,0.181818182,1,235,0,0,0,0
322271,245,0.761006289,0.157232704,0.471698113,0.100628931,0.119496855,0.062893082,1.383647799,2.610062893,0.044025157,1.729559748,0.06918239,0.012578616,3.610062893,0.408805031,0.088050314,0.377358491,0.081761006,0.06918239,0.553459119,0,0.842767296,0.471698113,1.088050314,0.547169811,0.220125786,0.949685535,0.163522013,8.830188679,0.232704403,0.132075472,19628,159,0.758833804,0.946428571,0.736111111,1,44.601,17.78944778,11.58598829,6.15950811,343.4213836,219.4654088,0,0,0,0,0,0,0
322271,246,1.271028037,0.121495327,0.345794393,0.130841121,0.065420561,0.046728972,1.971962617,3.607476636,0.046728972,1.485981308,0.093457944,0.037383178,13.99065421,0.514018692,0.747663551,0.542056075,0.093457944,0.130841121,1.252336449,0.009345794,1.037383178,0.46728972,0.990654206,0.495327103,0.654205607,1.672897196,0.308411215,15.92523364,0.271028037,0.280373832,19709,107,0.631270898,0.946902655,0.748251748,1,34.842,13.35027153,10.35396878,27.58304766,284.2336449,226.0373832,0,0,0,0,0,0,0
322271,247,0.426086957,0.191304348,0.426086957,0.069565217,0.086956522,0.07826087,0.939130435,2.408695652,0.026086957,0.973913043,0.069565217,0.026086957,2.391304348,0.434782609,0.052173913,0.426086957,0.052173913,0.026086957,0.382608696,0,0.6,0.173913043,3.017391304,0.260869565,0.156521739,0.6,0.086956522,8.773913043,0.104347826,0.113043478,19789,115,0.756304955,0.942622951,0.68452381,1,36.827,15.09119725,9.8729516,30.42819836,249.3826087,226.1565217,0,0,0,0,0,0,0
322271,248,1.448979592,0.163265306,0.408163265,0.030612245,0.081632653,0.091836735,1.112244898,2.989795918,0.071428571,1.5,0.06122449,0.040816327,2.112244898,0.367346939,1.357142857,0.459183673,0.091836735,0.163265306,1.316326531,0.020408163,0.693877551,0.326530612,0.979591837,0.428571429,0.295918367,0.653061224,0.193877551,8.87755102,0.163265306,0.163265306,19869,98,0.589743189,0.951456311,0.680555556,1,33.279,12.58582111,10.16419389,37.99028267,637.6530612,227.4795918,0,0,0,0,0,0,0
322271,249,0.76744186,0.11627907,0.406976744,0.063953488,0.063953488,0.046511628,1.052325581,2.127906977,0.034883721,1.348837209,0.081395349,0.034883721,2.889534884,0.26744186,0.261627907,0.348837209,0.087209302,0.081395349,0.645348837,0.011627907,0.761627907,0.284883721,0.604651163,0.360465116,0.220930233,0.953488372,0.162790698,7.790697674,0.238372093,0.104651163,19949,172,0.624752924,0.955555556,0.671875,1,45.081,16.84139993,13.15014408,-51.16152841,541.6162791,228.3081395,0.016949153,1,242,0,0,0,0
322271,250,1.504424779,0.14159292,0.380530973,0.088495575,0.088495575,0.053097345,0.973451327,2.575221239,0.03539823,1.442477876,0.03539823,0.017699115,2.601769912,0.230088496,0.14159292,0.380530973,0.017699115,0.053097345,0.345132743,0,0.477876106,0.238938053,0.407079646,0.495575221,0.203539823,0.460176991,0.14159292,7.424778761,0.194690265,0.123893805,20029,113,0.458443249,0.926229508,0.724358974,1,37.1,12.88025175,11.4469848,15.690576,765.4955752,233.7699115,0,0,0,0,0,0,0
322271,251,1.080357143,0.133928571,0.446428571,0.125,0.080357143,0.080357143,1.339285714,3.482142857,0.008928571,1.410714286,0.107142857,0.026785714,4.419642857,0.401785714,0.330357143,0.4375,0.053571429,0.053571429,0.571428571,0.035714286,0.848214286,0.5,1.517857143,0.428571429,0.348214286,1.026785714,0.142857143,10.375,0.232142857,0.151785714,20109,112,0.456380332,0.957264957,0.717948718,1,35.049,12.75513932,11.34932911,-8.313678777,562.0625,235.5803571,0,0,0,0,0,0,0
322271,253,0.816326531,0.12244898,0.540816327,0.081632653,0.091836735,0.091836735,0.928571429,1.632653061,0.06122449,1.642857143,0.071428571,0.051020408,2.744897959,0.346938776,0.163265306,0.448979592,0.102040816,0.081632653,0.724489796,0.030612245,0.642857143,0.448979592,0.510204082,0.408163265,0.275510204,0.887755102,0.071428571,6.969387755,0.204081633,0.102040816,20269,98,0.653394874,0.933333333,0.685314685,1,34.586,12.95370144,9.806175624,-23.03472112,349.2959184,236,0,0,0,0,0,0,0
322271,254,1.043478261,0.152173913,0.641304348,0.043478261,0.043478261,0.065217391,1.402173913,2.52173913,0.054347826,1.684782609,0.130434783,0.065217391,4.184782609,0.315217391,0.108695652,0.52173913,0.076086957,0.086956522,1,0.010869565,0.923913043,0.47826087,0.576086957,0.402173913,0.282608696,1.032608696,0.27173913,10.27173913,0.217391304,0.130434783,20349,92,0.490561814,0.948453608,0.760330579,1,31.567,11.6670647,10.1667548,-36.03974113,322.0434783,237.8478261,0,0,0,0,0,0,0
322271,255,1.159090909,0.136363636,0.5,0.113636364,0.125,0.056818182,1.670454545,3.340909091,0.147727273,2.090909091,0.034090909,0.056818182,3.329545455,0.568181818,0.045454545,0.522727273,0.056818182,0.045454545,0.454545455,0.011363636,1,0.409090909,0.761363636,0.375,0.25,0.727272727,0.125,10.46590909,0.181818182,0.147727273,20430,88,0.485668608,0.936170213,0.666666667,1,31.129,11.42032411,9.982996504,31.39565956,384.3522727,240.9431818,0,0,0,0,0,0,0
322271,256,0.632258065,0.174193548,0.387096774,0.109677419,0.174193548,0.058064516,1.464516129,2.509677419,0.058064516,2.058064516,0.038709677,0.032258065,3.703225806,0.477419355,0.174193548,0.387096774,0.064516129,0.070967742,0.625806452,0.025806452,1.038709677,0.535483871,0.929032258,0.387096774,0.212903226,1.077419355,0.161290323,9,0.238709677,0.219354839,20510,155,0.639212832,0.922619048,0.738095238,1,45.858,16.41805816,12.62597728,-35.17541847,113.1548387,241.316129,0.509433962,2,260,266,0,0,0
322271,257,0.859649123,0.105263158,0.385964912,0.105263158,0.01754386,0.043859649,1.078947368,2.868421053,0.043859649,1.307017544,0.00877193,0.061403509,3.184210526,0.307017544,0.078947368,0.464912281,0.026315789,0.043859649,0.315789474,0.026315789,0.596491228,0.307017544,0.552631579,0.315789474,0.201754386,0.754385965,0.087719298,8.921052632,0.140350877,0.078947368,20590,114,0.599023419,0.93442623,0.678571429,1,36.364,13.58235744,10.87582152,-26.96594371,243.4298246,240.6403509,0.29787234,1,264,0,0,0,0
322271,258,1.195652174,0.076086957,0.315217391,0.065217391,0.032608696,0.010869565,1.423913043,2.173913043,0.108695652,2.315217391,0.054347826,0.054347826,5.119565217,0.336956522,0.097826087,0.326086957,0.054347826,0.02173913,0.456521739,0.010869565,0.47826087,0.402173913,1.956521739,0.326086957,0.25,0.706521739,0.108695652,7.902173913,0.239130435,0.097826087,20670,92,0.653644986,0.948453608,0.707692308,1,32.51,12.52167373,9.476419159,0.509321205,439.6847826,242.0543478,0.175,1,272,0,0,0,0
322271,259,0.897727273,0.130681818,0.375,0.102272727,0.056818182,0.096590909,1.068181818,3.056818182,0.011363636,1.568181818,0.045454545,0.034090909,2.045454545,0.443181818,0.107954545,0.448863636,0.056818182,0.068181818,0.426136364,0.005681818,0.602272727,0.375,0.613636364,0.369318182,0.130681818,0.732954545,0.090909091,8.232954545,0.164772727,0.181818182,20750,176,0.743452401,0.941176471,0.712550607,1,47.115,18.48347606,12.36154271,5.16306296,18.32386364,244.3011364,0,0,0,0,0,0,0
322271,260,1.121621622,0.108108108,0.432432432,0.121621622,0.094594595,0.040540541,1.22972973,1.743243243,0.067567568,1.310810811,0.027027027,0.040540541,9.689189189,0.540540541,0.513513514,0.513513514,0.040540541,0.067567568,0.77027027,0,0.756756757,0.418918919,3.5,0.337837838,0.27027027,1.040540541,0.135135135,9.216216216,0.148648649,0.135135135,20830,74,0.425472664,0.936708861,0.822222222,1,28.631,10.41569298,9.42590298,75.59068183,123.4594595,243.2027027,0.411764706,1,256,0,0,0,0
322271,261,0.642276423,0.162601626,0.398373984,0.06504065,0.016260163,0.024390244,1.284552846,1.951219512,0.06504065,1.422764228,0.073170732,0.089430894,6.073170732,0.430894309,0.341463415,0.37398374,0.032520325,0.081300813,0.902439024,0.008130081,0.951219512,0.398373984,1.56097561,0.487804878,0.325203252,0.764227642,0.12195122,8.37398374,0.227642276,0.211382114,20910,123,0.795341877,0.931818182,0.698863636,1,39.424,16.19557725,9.817129177,-19.20305832,143.4308943,245.3170732,0.326530612,1,252,0,0,0,0
322271,262,0.965909091,0.159090909,0.465909091,0.102272727,0.102272727,0.056818182,1.954545455,1.715909091,0.045454545,0.647727273,0.102272727,0.022727273,8.488636364,0.431818182,1.113636364,0.386363636,0.022727273,0.102272727,0.568181818,0,0.659090909,0.363636364,1.204545455,0.386363636,0.511363636,1.068181818,0.227272727,8.875,0.193181818,0.125,20990,88,0.120188604,0.956521739,0.727272727,1,30.459,10.69692677,10.61938557,45,622.2727273,245.2727273,0,0,0,0,0,0,0
322271,263,0.919191919,0.121212121,0.525252525,0.080808081,0.050505051,0.090909091,1.353535354,1.95959596,0.121212121,1.090909091,0.141414141,0.050505051,2.272727273,0.414141414,0.060606061,0.363636364,0.04040404,0.080808081,0.707070707,0.01010101,0.797979798,0.474747475,2.666666667,0.343434343,0.252525253,0.717171717,0.181818182,8.868686869,0.202020202,0.090909091,21071,99,0.533090066,0.942857143,0.692307692,1,33.089,12.29152955,10.39935303,21.54937538,754.8484848,244.9494949,0,0,0,0,0,0,0
322271,264,1.186813187,0.186813187,0.417582418,0.087912088,0.10989011,0.076923077,1.494505495,3.054945055,0.054945055,1.472527473,0.087912088,0.065934066,3.340659341,0.417582418,0.637362637,0.461538462,0.021978022,0.043956044,0.835164835,0.010989011,0.956043956,0.582417582,0.703296703,0.373626374,0.285714286,0.549450549,0.098901099,10.76923077,0.186813187,0.175824176,21151,91,0.732757961,0.947916667,0.583333333,1,33.379,13.23271269,9.00472021,-40.66102583,234.0879121,244.4615385,0.772727273,2,257,269,0,0,0
322271,265,1.106557377,0.098360656,0.352459016,0.024590164,0.073770492,0.040983607,1.286885246,2.959016393,0.040983607,1.385245902,0.057377049,0.049180328,6.37704918,0.442622951,0.090163934,0.467213115,0.06557377,0.073770492,0.393442623,0.016393443,0.491803279,0.31147541,1.540983607,0.385245902,0.213114754,0.680327869,0.073770492,8.385245902,0.147540984,0.155737705,21231,122,0.632593421,0.953125,0.726190476,1,36.827,14.23708338,11.02639417,-30.19984527,368.3278689,246.8278689,0,0,0,0,0,0,0
322271,266,0.559701493,0.126865672,0.432835821,0.082089552,0.141791045,0.126865672,1.104477612,2.902985075,0.082089552,1.574626866,0.029850746,0.052238806,2.552238806,0.373134328,0.186567164,0.470149254,0.089552239,0.067164179,0.582089552,0.007462687,0.753731343,0.350746269,1.02238806,0.395522388,0.208955224,0.805970149,0.111940299,9.791044776,0.23880597,0.104477612,21311,134,0.434685592,0.964028777,0.792899408,1,38.117,13.82440206,12.45001148,49.11773602,101.8955224,248.738806,0.229166667,1,256,0,0,0,0
322271,267,1.104166667,0.1875,0.546875,0.135416667,0.046875,0.067708333,1.90625,3.375,0.072916667,1.635416667,0.09375,0.046875,3.015625,0.463541667,0.635416667,0.442708333,0.041666667,0.083333333,0.661458333,0.026041667,0.989583333,0.536458333,2.166666667,0.421875,0.520833333,1.078125,0.177083333,12.859375,0.317708333,0.223958333,21391,192,0.734423705,0.945812808,0.777327935,1,50.018,19.25105077,13.06551982,-84.32897999,675.9791667,248.96875,0.095238095,1,282,0,0,0,0
322271,268,0.729166667,0.097222222,0.25,0.118055556,0.069444444,0.055555556,1.118055556,2.111111111,0.020833333,1.486111111,0.104166667,0.034722222,3.631944444,0.472222222,0.097222222,0.333333333,0.076388889,0.104166667,0.513888889,0.027777778,0.854166667,0.395833333,0.465277778,0.381944444,0.243055556,0.75,0.076388889,6.909722222,0.236111111,0.152777778,21471,144,0.768880709,0.96,0.705882353,1,42.153,17.11910914,10.9458258,-18.44780962,495.4375,248.3958333,0,0,0,0,0,0,0
322271,269,1.008695652,0.165217391,0.356521739,0.060869565,0.095652174,0.026086957,1.173913043,2.295652174,0.086956522,1.2,0.043478261,0.095652174,3.330434783,0.339130435,0.095652174,0.391304348,0.130434783,0.086956522,0.539130435,0,0.852173913,0.365217391,0.582608696,0.539130435,0.373913043,1.208695652,0.165217391,7.67826087,0.243478261,0.113043478,21551,115,0.627787399,0.958333333,0.680473373,1,36.174,13.85402859,10.78376602,-38.47885803,227.6695652,250.4956522,0.404255319,1,264,0,0,0,0
322271,270,0.648648649,0.117117117,0.72972973,0.09009009,0.081081081,0.135135135,1.216216216,2.711711712,0.045045045,1.864864865,0.036036036,0.081081081,2.540540541,0.36036036,0.054054054,0.414414414,0.018018018,0.054054054,0.792792793,0.018018018,1.081081081,0.378378378,2.891891892,0.324324324,0.45045045,0.963963964,0.117117117,8.513513514,0.18018018,0.126126126,21631,111,0.664141732,0.965217391,0.792857143,1,34.933,13.80475003,10.32052345,4.282364777,540.3603604,252.5855856,0,0,0,0,0,0,0
322271,271,1.026143791,0.150326797,0.39869281,0.071895425,0.098039216,0.071895425,0.810457516,2.483660131,0.078431373,1.85620915,0.065359477,0.019607843,3.960784314,0.339869281,0.117647059,0.392156863,0.045751634,0.065359477,0.477124183,0,0.68627451,0.431372549,0.470588235,0.346405229,0.183006536,0.647058824,0.124183007,7.928104575,0.169934641,0.130718954,21711,153,0.702812201,0.916167665,0.642857143,1,45.552,16.93408905,12.04649497,21.83094476,163.8039216,251.6143791,0,0,0,0,0,0,0
322271,272,0.802083333,0.15625,0.479166667,0.114583333,0.0625,0.083333333,1.34375,2.375,0.041666667,1.71875,0.09375,0.010416667,3.177083333,0.34375,0.15625,0.40625,0.052083333,0.104166667,0.708333333,0.020833333,0.833333333,0.458333333,0.59375,0.385416667,0.15625,0.791666667,0.125,7.90625,0.15625,0.114583333,21792,96,0.545692365,0.95049505,0.727272727,1,32.419,12.14589841,10.1780878,22.74417726,435.5520833,253.3958333,0.292682927,2,258,285,0,0,0
322271,273,0.824,0.152,0.424,0.088,0.072,0.056,1.352,2.888,0.072,1.296,0.032,0.024,3.408,0.408,0.056,0.496,0.08,0.088,0.568,0.016,0.712,0.448,0.864,0.408,0.336,0.928,0.128,9.088,0.256,0.144,21872,125,0.590576387,0.939849624,0.744047619,1,38.423,14.19872953,11.45811548,-18.51822152,392.68,254.136,0.18,1,284,0,0,0,0
322271,274,0.784946237,0.204301075,0.483870968,0.053763441,0.086021505,0.096774194,1.032258065,2.731182796,0.064516129,1.043010753,0.053763441,0.021505376,3.279569892,0.344086022,0.569892473,0.397849462,0.075268817,0.086021505,0.913978495,0.021505376,0.623655914,0.344086022,0.989247312,0.451612903,0.129032258,0.677419355,0.129032258,9.483870968,0.193548387,0.096774194,21952,93,0.524110962,0.939393939,0.704545455,1,32.237,11.88759645,10.12407136,-60.72772662,350.9784946,256.1182796,0,0,0,0,0,0,0
322271,275,1.184782609,0.086956522,0.326086957,0.119565217,0.054347826,0.065217391,1.510869565,2.467391304,0.02173913,0.77173913,0.010869565,0.010869565,4.304347826,0.402173913,0.217391304,0.369565217,0.097826087,0.054347826,0.434782609,0,0.608695652,0.293478261,1.891304348,0.413043478,0.304347826,0.543478261,0.086956522,8.043478261,0.130434783,0.206521739,22032,92,0.615465093,0.958333333,0.707692308,1,31.774,12.27513317,9.674819842,10.31888881,55.22826087,257.7065217,0,0,0,0,0,0,0
322271,276,1.495049505,0.099009901,0.564356436,0.079207921,0.069306931,0.089108911,1.584158416,2.831683168,0.03960396,0.98019802,0.04950495,0.04950495,9.99009901,0.534653465,1.128712871,0.465346535,0.03960396,0.099009901,1.356435644,0.01980198,0.673267327,0.396039604,1.03960396,0.465346535,0.396039604,0.96039604,0.128712871,11.16831683,0.247524752,0.118811881,22112,101,0.405987694,0.961904762,0.765151515,1,32.882,11.93009344,10.90265641,62.85033226,186.1485149,261.4752475,0.261904762,1,288,0,0,0,0
322271,277,1.092783505,0.154639175,0.381443299,0.144329897,0.113402062,0.06185567,1.371134021,3.237113402,0.051546392,1.577319588,0.103092784,0.072164948,2.989690722,0.422680412,0.092783505,0.360824742,0.041237113,0.134020619,0.474226804,0.010309278,1,0.422680412,0.649484536,0.628865979,0.216494845,0.886597938,0.113402062,8.835051546,0.206185567,0.18556701,22192,97,0.758933779,0.941747573,0.678321678,1,33.552,13.89087769,9.045292429,30.52685269,255.2061856,261.3402062,0.363636364,3,278,291,294,0,0
322271,278,0.87804878,0.12195122,0.426829268,0.12195122,0.073170732,0.012195122,0.743902439,2.036585366,0.06097561,0.926829268,0.06097561,0.06097561,3.573170732,0.317073171,1.256097561,0.353658537,0.12195122,0.097560976,1.573170732,0.012195122,0.646341463,0.231707317,3.56097561,0.231707317,0.353658537,0.780487805,0.085365854,8.280487805,0.12195122,0.146341463,22272,82,0.631706279,0.931818182,0.67768595,1,31.658,12.06619121,9.353805883,34.53768466,242.2560976,263.6219512,0.575,2,277,291,0,0,0
322271,279,0.814159292,0.079646018,0.353982301,0.061946903,0.10619469,0.044247788,1.548672566,3.230088496,0.044247788,1.628318584,0.079646018,0.026548673,2.451327434,0.539823009,0.707964602,0.495575221,0.044247788,0.10619469,0.911504425,0.026548673,0.973451327,0.504424779,0.628318584,0.539823009,0.371681416,0.89380531,0.10619469,11.57522124,0.256637168,0.150442478,22352,113,0.772931693,0.896825397,0.627777778,1,40.028,15.47207318,9.816863983,-71.80169817,92.80530973,266.8938053,0.37254902,1,280,0,0,0,0
322271,280,0.265957447,0.191489362,0.425531915,0.14893617,0.031914894,0.074468085,1.212765957,2.191489362,0.021276596,1.244680851,0.085106383,0.010638298,2.64893617,0.436170213,0.095744681,0.446808511,0.095744681,0.042553191,0.659574468,0.021276596,0.478723404,0.382978723,2.585106383,0.436170213,0.14893617,0.765957447,0.138297872,8.521276596,0.14893617,0.095744681,22433,94,0.721397867,0.930693069,0.723076923,1,33.825,13.29450962,9.206725002,67.91356274,101.1914894,264.9042553,0.465116279,1,279,0,0,0,0
322271,281,0.847619048,0.095238095,0.323809524,0.057142857,0.047619048,0.076190476,0.952380952,2.161904762,0.066666667,1.019047619,0.057142857,0.038095238,2.495238095,0.419047619,0.466666667,0.39047619,0.047619048,0.057142857,0.714285714,0,0.638095238,0.342857143,0.485714286,0.19047619,0.20952381,0.561904762,0.19047619,8.228571429,0.247619048,0.20952381,22513,105,0.425375125,0.945945946,0.673076923,1,34.586,12.26947916,11.1040888,88.50355354,473.2666667,264.2380952,0.355555556,2,292,301,0,0,0
322271,282,0.576271186,0.13559322,0.338983051,0.084745763,0.084745763,0.033898305,0.898305085,3.186440678,0.13559322,1.779661017,0.101694915,0.050847458,3.949152542,0.457627119,0.033898305,0.406779661,0,0.169491525,0.542372881,0.033898305,0.847457627,0.288135593,0.728813559,0.508474576,0.355932203,0.813559322,0.203389831,10.05084746,0.152542373,0.271186441,22593,59,0.628731922,0.867647059,0.59,1,28.193,10.28606442,7.998671277,60.57150724,680.4067797,263,0.882352941,3,267,287,290,0,0
322271,283,0.467391304,0.097826087,0.445652174,0.032608696,0.097826087,0.043478261,0.923913043,2.413043478,0.076086957,1.293478261,0.086956522,0.032608696,2.054347826,0.217391304,0.097826087,0.423913043,0.076086957,0.043478261,0.52173913,0.010869565,0.652173913,0.369565217,1.52173913,0.315217391,0.152173913,0.869565217,0.152173913,9.27173913,0.239130435,0.130434783,22673,92,0.311255466,0.958333333,0.760330579,1,31.013,11.15921325,10.60489359,45,796.8804348,265.1195652,0,0,0,0,0,0,0
322271,284,1.28,0.1,0.44,0.1,0.05,0.02,1.2,2.57,0.03,1.46,0.05,0.06,5.09,0.35,0.09,0.47,0.11,0.05,0.68,0.02,0.74,0.48,0.6,0.44,0.22,0.85,0.1,8.22,0.26,0.21,22753,100,0.542407069,0.952380952,0.757575758,1,32.882,12.38068862,10.40121223,37.59976471,388.25,265.85,0.404761905,2,273,297,0,0,0
322271,285,0.711111111,0.162962963,0.896296296,0.081481481,0.081481481,0.066666667,1.192592593,2.807407407,0.02962963,1.355555556,0.118518519,0,2.933333333,0.4,0.222222222,0.459259259,0.02962963,0.074074074,0.82962963,0.022222222,0.696296296,0.466666667,3.837037037,0.362962963,0.22962963,1.118518519,0.222222222,12.67407407,0.288888889,0.140740741,22833,135,0.73869789,0.944055944,0.767045455,1,41.508,16.20718846,10.92423928,-8.854353783,436.9333333,265.6592593,0.075471698,1,272,0,0,0,0
