ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,Selection,Sel01
65535,36,0.322222222222222,0.122222222222222,1.21111111111111,0.855555555555556,0.0333333333333333,0.0555555555555556,1.02222222222222,1.58888888888889,0.0444444444444444,0.3,0.0888888888888889,0.0555555555555556,1.24444444444444,0.355555555555556,0.0777777777777778,0.511111111111111,0.0444444444444444,0.0444444444444444,1.38888888888889,0.0222222222222222,0.244444444444444,0.3,1.71111111111111,0.266666666666667,0.7,1.43333333333333,0.211111111111111,15.3,0.0222222222222222,0.2,17.4444444444444,32.4111111111111,1293,3232,0.655717735919426,0.909090909090909,0.75,36,33.8,12.7261706493613,9.60833680502985,6.55157919511499,301.8,8.03333333333333,0,0,0,0,0,0,0,0,1
65535,72,0.247619047619048,0.171428571428571,0.914285714285714,1.2952380952381,0.0285714285714286,0.0571428571428571,0.933333333333333,1.74285714285714,0.0476190476190476,0.523809523809524,0.0857142857142857,0.0571428571428571,0.876190476190476,0.39047619047619,0.123809523809524,0.571428571428571,0.0761904761904762,0.019047619047619,0.819047619047619,0.00952380952380952,0.561904761904762,0.304761904761905,2.92380952380952,0.39047619047619,0.59047619047619,1.4952380952381,0.247619047619048,18.3142857142857,0.161904761904762,0.228571428571429,25.8857142857143,48.6857142857143,2585,3771,0.515041848536077,0.963302752293578,0.734265734265734,36,33.643,12.5559535604776,10.7625243513725,4.88904144161588,743.895238095238,7.79047619047619,0,0,0,0,0,0,0,0,1
65535,108,0.631578947368421,0.166666666666667,0.605263157894737,0.789473684210526,0.0526315789473684,0.12280701754386,1.29824561403509,1.58771929824561,0.0614035087719298,0.394736842105263,0.0964912280701754,0.0350877192982456,1.31578947368421,0.421052631578947,0.0701754385964912,0.350877192982456,0.0614035087719298,0.0614035087719298,1.30701754385965,0.0350877192982456,0.552631578947368,0.464912280701754,3.29824561403509,0.210526315789474,0.921052631578947,1.41228070175439,0.149122807017544,15.9210526315789,0.12280701754386,0.12280701754386,16.6140350877193,29.2105263157895,3878,4094,0.582574249664995,0.957983193277311,0.730769230769231,36,35.512,13.4300477654587,10.9156404751916,56.8219468826273,835.771929824561,9.00877192982456,0,0,0,0,0,0,0,0,1
65535,144,0.595744680851064,0.276595744680851,0.319148936170213,0.127659574468085,0.0212765957446809,0.212765957446809,2.74468085106383,2.46808510638298,0.0851063829787234,0.276595744680851,0.0425531914893617,0.0212765957446809,1.06382978723404,0.297872340425532,0.127659574468085,0.297872340425532,0.106382978723404,0.0638297872340425,0.106382978723404,0.0425531914893617,0.702127659574468,0.404255319148936,1.57446808510638,0.340425531914894,NaN,0.978723404255319,0.25531914893617,5.38297872340426,0.106382978723404,0.0851063829787234,17.468085106383,31.063829787234,5171,1688,0.872650893251298,0.824561403508772,0.522222222222222,36,26.787,11.6126128698992,5.67095643209773,30.4899684817494,219.340425531915,9.68085106382979,0.65625,36,467,0,0,0,0,0,0
65535,180,0.812182741116751,0.142131979695431,1.30456852791878,2.68020304568528,0.0761421319796954,0.0558375634517767,1.41624365482233,2.53807106598985,0.0456852791878173,0.375634517766497,0.177664974619289,0.0406091370558376,2.08121827411167,0.624365482233503,0.116751269035533,0.807106598984772,0.116751269035533,0.126903553299492,1.13197969543147,0.0253807106598985,0.700507614213198,0.604060913705584,4.78172588832487,0.527918781725888,0.65989847715736,1.97969543147208,0.228426395939086,39.0203045685279,0.17258883248731,0.314720812182741,22.1573604060914,39.253807106599,6464,7074,0.678449651900259,0.951690821256039,0.691228070175439,36,49.77,18.7656887047767,13.7861550608758,-66.2470771647032,1311.16751269036,12.2791878172589,0.0909090909090909,36,1041,0,0,0,0,0,1
65535,215,0.73936170212766,0.122340425531915,1.65425531914894,2.21276595744681,0.111702127659574,0.0904255319148936,1.31914893617021,2.6968085106383,0.0851063829787234,0.457446808510638,0.180851063829787,0.0531914893617021,1.15425531914894,0.526595744680851,0.0319148936170213,0.813829787234043,0.0585106382978723,0.0691489361702128,1.18085106382979,0.0159574468085106,0.712765957446808,0.484042553191489,9.06914893617021,0.345744680851064,0.617021276595745,1.81382978723404,0.202127659574468,35.9627659574468,0.0851063829787234,0.313829787234043,24.9148936170213,44.2606382978723,7721,6751,0.620562730237395,0.954314720812183,0.696296296296296,36,47.868,17.7077627500997,13.8856626958303,-70.3581151548185,1413.87765957447,13.1382978723404,0.183333333333333,36,1077,0,0,0,0,0,1
65535,251,1.125,0.2375,0.2375,0.1125,0.0625,0.0625,3.1375,2.1125,0.1,0.1375,0.05,0.0375,0.8375,0.4375,0.1,0.2125,0.0625,0.0875,0.2125,0.025,0.875,0.525,1.05,0.2,NaN,0.8625,0.225,5.05,0.125,0.225,18.6375,35.275,9013,2873,0.679652711405896,0.919540229885057,0.727272727272727,36,31.17,12.0519486964889,8.84051465039595,20.9224361453621,263.7,12.9625,0,0,0,0,0,0,0,0,0
65535,287,0.317460317460317,0.174603174603175,0.523809523809524,1.82539682539683,0.0634920634920635,0.142857142857143,0.634920634920635,2.20634920634921,0.0476190476190476,0.396825396825397,0.126984126984127,0.0158730158730159,1.11111111111111,0.380952380952381,0.0634920634920635,0.380952380952381,0.0793650793650794,0.0634920634920635,1.42857142857143,0.0317460317460317,0.73015873015873,0.476190476190476,1.9047619047619,0.396825396825397,0.746031746031746,1.63492063492063,0.301587301587302,25.2380952380952,0.126984126984127,0.174603174603175,17.4603174603175,30.4603174603175,10306,2262,0.585672627124058,0.954545454545455,0.7875,36,25.472,10.021368457698,8.1227971533885,3.59660585858499,1085.46031746032,13.6031746031746,0.5625,36,826,0,0,0,0,0,1
65535,323,0.454545454545455,0.140151515151515,1.26136363636364,2.10984848484848,0.0606060606060606,0.0454545454545455,1.17045454545455,1.83712121212121,0.071969696969697,0.462121212121212,0.0946969696969697,0.0265151515151515,1.04166666666667,0.382575757575758,0.0643939393939394,0.458333333333333,0.106060606060606,0.0833333333333333,1.29166666666667,0.0227272727272727,0.696969696969697,0.545454545454545,10.2348484848485,0.420454545454545,0.753787878787879,1.69318181818182,0.185606060606061,20.0833333333333,0.0946969696969697,0.189393939393939,26.7348484848485,48.3484848484849,11599,9480,0.709140810147336,0.949640287769784,0.75,36,58.073,22.0532955918052,15.5490484121972,-76.8015096286992,370.07196969697,15.0492424242424,0,0,0,0,0,0,0,0,1
65535,359,0.115942028985507,0.072463768115942,0.782608695652174,2.78260869565217,0.072463768115942,0.0144927536231884,0.840579710144927,1.76811594202899,0.115942028985507,0.420289855072464,0.101449275362319,0.0289855072463768,0.681159420289855,0.347826086956522,0.0579710144927536,0.391304347826087,0.0289855072463768,0.072463768115942,0.971014492753623,0.0289855072463768,0.63768115942029,0.420289855072464,5.73913043478261,0.304347826086957,0.318840579710145,1.97101449275362,0.217391304347826,20.231884057971,0.115942028985507,0.260869565217391,23.0144927536232,42.695652173913,12892,2478,0.745822609576983,0.945205479452055,0.627272727272727,36,29.326,11.7758337388459,7.84440811692371,45.6890345018332,566.36231884058,13.9710144927536,0.540540540540541,36,610,0,0,0,0,0,1
65535,395,0.293706293706294,0.132867132867133,0.573426573426573,1.23776223776224,0.027972027972028,0.034965034965035,0.846153846153846,1.95804195804196,0.0699300699300699,1.1958041958042,0.0979020979020979,0.034965034965035,2.45454545454545,0.377622377622378,0.265734265734266,0.475524475524476,0.027972027972028,0.048951048951049,1.07692307692308,0,2.14685314685315,0.587412587412587,0.517482517482518,0.496503496503497,0.853146853146853,1.93006993006993,0.244755244755245,15.8181818181818,0.181818181818182,0.132867132867133,33.4685314685315,61.041958041958,14184,5135,0.333721447665539,0.972789115646258,0.729591836734694,36,39.639,13.9625736265827,13.1621234715698,-41.7970698838218,1035.6013986014,14.9020979020979,0,0,0,0,0,0,0,0,1
65535,431,0.397111913357401,0.151624548736462,0.729241877256318,1.16967509025271,0.0288808664259928,0.0649819494584837,1.16967509025271,2.11191335740072,0.0649819494584837,0.924187725631769,0.0541516245487365,0.0505415162454874,1.81227436823105,0.509025270758123,0.0722021660649819,0.397111913357401,0.0433212996389892,0.0830324909747292,0.772563176895307,0.0288808664259928,1.25270758122744,0.534296028880866,9.2057761732852,0.451263537906137,1.4043321299639,1.77256317689531,0.166064981949458,22.3646209386282,0.108303249097473,0.212996389891697,33.1407942238267,59.7472924187726,15477,9947,0.654244941048083,0.965156794425087,0.69949494949495,36,57.635,21.6608217948929,16.3817052895266,23.0524529107754,1116.79783393502,13.4332129963899,0,0,0,0,0,0,0,0,1
65535,467,0.9,0.2,0.3,0.171428571428571,0.0428571428571429,0.171428571428571,2.38571428571429,2.51428571428571,0.0571428571428571,0.257142857142857,0.0428571428571429,0.0714285714285714,0.914285714285714,0.3,0.0428571428571429,0.242857142857143,0.0857142857142857,0.128571428571429,0.257142857142857,0,0.857142857142857,0.442857142857143,1.8,0.428571428571429,NaN,1.51428571428571,0.257142857142857,6.92857142857143,0.228571428571429,0.114285714285714,18.3571428571429,33.5142857142857,16770,2514,0.773548483367566,0.853658536585366,0.583333333333333,36,31.931,12.4726504541247,7.90438164264758,41.8503231469348,221.085714285714,15.4,0.923076923076923,108,144,718,934,0,0,0,0
65535,503,0.53551912568306,0.147540983606557,0.781420765027322,2.19125683060109,0.0491803278688525,0.092896174863388,0.863387978142076,2.20218579234973,0.0710382513661202,0.666666666666667,0.103825136612022,0.0546448087431694,2.10928961748634,0.415300546448087,0.087431693989071,0.601092896174863,0.0819672131147541,0.12568306010929,1.02732240437158,0.0163934426229508,0.983606557377049,0.836065573770492,1.37158469945355,0.502732240437158,0.852459016393443,1.7431693989071,0.229508196721311,21.5245901639344,0.0983606557377049,0.14207650273224,33.7486338797814,63.7978142076503,18063,6571,0.469989328422359,0.953125,0.717647058823529,36,46.189,16.3051405346042,14.3920925907612,-79.6100252550888,467.393442622951,15.9562841530055,0.241379310344828,36,1221,0,0,0,0,0,1
65535,539,0.274074074074074,0.0666666666666667,0.585185185185185,1.1037037037037,0.037037037037037,0.037037037037037,0.525925925925926,1.51111111111111,0.0444444444444444,0.562962962962963,0.0814814814814815,0.0518518518518519,1.37037037037037,0.437037037037037,0.0666666666666667,0.481481481481481,0.0296296296296296,0.0814814814814815,1.17037037037037,0.0148148148148148,0.881481481481482,0.474074074074074,0.607407407407407,0.288888888888889,1.20740740740741,1.60740740740741,0.2,18.9555555555556,0.140740740740741,0.103703703703704,24.8518518518519,45.7777777777778,19355,4848,0.404372542417439,0.950704225352113,0.741758241758242,36,39.341,13.8605234084046,12.676756563216,-64.0428196382083,33.2518518518519,15.7555555555556,0,0,0,0,0,0,0,0,1
65535,575,0.375,0.114583333333333,0.791666666666667,2.48958333333333,0.135416666666667,0.104166666666667,0.791666666666667,1.375,0.0416666666666667,0.375,0.09375,0.0625,1.20833333333333,0.5,0.0416666666666667,0.479166666666667,0.0416666666666667,0.0833333333333333,1.04166666666667,0.0208333333333333,0.65625,0.5625,14.8333333333333,0.489583333333333,0.8125,1.5625,0.1875,24.1979166666667,0.0520833333333333,0.239583333333333,15.15625,29.8125,20648,3447,0.528135521178897,0.95049504950495,0.671328671328671,36,33.544,12.1899604160351,10.3512279759965,-71.2338487099925,104.1875,15.2916666666667,0,0,0,0,0,0,0,0,1
65535,610,0.352112676056338,0.0985915492957746,0.605633802816901,2.04225352112676,0.028169014084507,0.0704225352112676,0.577464788732394,1.35211267605634,0.0140845070422535,0.436619718309859,0.112676056338028,0.0845070422535211,1.02816901408451,0.253521126760563,0.323943661971831,0.535211267605634,0.028169014084507,0.112676056338028,1.12676056338028,0.028169014084507,0.492957746478873,0.309859154929577,1.23943661971831,0.211267605633803,0.704225352112676,1.33802816901408,0.126760563380282,15.5070422535211,0.112676056338028,0.169014084507042,21.9014084507042,38.6056338028169,21905,2550,0.679094875904563,0.8875,0.586776859504132,36,30.178,11.4545067731394,8.408186525271,53.2963658215291,572.521126760563,16.7746478873239,0.5,36,359,0,0,0,0,0,1
65535,646,0.270462633451957,0.156583629893238,0.793594306049822,1.96085409252669,0.099644128113879,0.0747330960854092,0.893238434163701,1.93238434163701,0.0604982206405694,0.565836298932384,0.149466192170819,0.0391459074733096,1.02135231316726,0.391459074733096,0.281138790035587,0.508896797153025,0.0925266903914591,0.0533807829181495,1.40213523131673,0.0213523131672598,0.829181494661922,0.829181494661922,4.9288256227758,0.359430604982206,0.516014234875445,2.23131672597865,0.266903914590747,25.2989323843416,0.156583629893238,0.245551601423488,27.1565836298932,50.5409252669039,23198,10091,0.487596277350262,0.952542372881356,0.704260651629073,36,58.652,20.4565975454153,17.8600257495555,-53.1264802233971,1066.3487544484,16.135231316726,0.157894736842105,36,826,0,0,0,0,0,1
65535,682,0.460869565217391,0.156521739130435,0.921739130434783,2.08695652173913,0.0608695652173913,0.0652173913043478,0.839130434782609,1.59130434782609,0.0347826086956522,0.352173913043478,0.0739130434782609,0.0434782608695652,1.50434782608696,0.28695652173913,0.0565217391304348,0.521739130434783,0.0478260869565217,0.0521739130434783,0.595652173913043,0.00434782608695652,0.639130434782609,0.382608695652174,4.16086956521739,0.343478260869565,0.517391304347826,1.22608695652174,0.191304347826087,18.4652173913043,0.139130434782609,0.208695652173913,30.9086956521739,55.2478260869565,24490,8259,0.750114442946153,0.92,0.73015873015873,36,55.096,21.3814041102681,14.1396944238351,85.7569710647215,148.308695652174,18.6173913043478,0,0,0,0,0,0,0,0,1
65535,718,0.217391304347826,0.239130434782609,0.173913043478261,0.0652173913043478,0,0.0869565217391304,2.41304347826087,2.06521739130435,0.108695652173913,0.456521739130435,0.0434782608695652,0.0434782608695652,0.565217391304348,0.304347826086957,0.0434782608695652,0.152173913043478,0.0434782608695652,0.130434782608696,0.130434782608696,0,0.58695652173913,0.391304347826087,3.71739130434783,0.521739130434783,NaN,1.28260869565217,0.173913043478261,6.08695652173913,0.130434782608696,0.0869565217391304,16.9130434782609,34.9347826086956,25783,1652,0.795929995933339,0.867924528301887,0.597402597402597,36,26.572,10.5122177294192,6.36397750830682,13.1220038788915,224.5,19.9782608695652,0.96551724137931,72,467,934,0,0,0,0,0
