ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10
7389,32352,3.47540983606557,0.0655737704918033,0.19672131147541,0.0327868852459016,0.0327868852459016,0.0983606557377049,0.918032786885246,3.32786885245902,0,0.950819672131147,0.0819672131147541,0.0327868852459016,161,0.491803278688525,0.0819672131147541,0.360655737704918,0.0491803278688525,0.0163934426229508,0.59016393442623,0,0.475409836065574,0.262295081967213,0.426229508196721,0.327868852459016,0.213114754098361,0.557377049180328,0.114754098360656,4.08196721311475,0.180327868852459,0.131147540983607,20.5737704918033,34.7704918032787,32352,1636,0.814028774400163,0.938461538461538,0.616161616161616,27,27.168,11.8043403087413,6.85625061297486,28.6101027716492,220.672131147541,327.950819672131,0.514285714285714,80,31842,32620,33022,0,0,0,0,0,0,0
7389,32379,1.51162790697674,0.0697674418604651,0.13953488372093,0.0232558139534884,0.0232558139534884,0.0465116279069767,2.41860465116279,1.90697674418605,0.0697674418604651,0.953488372093023,0.0697674418604651,0.0465116279069767,6.76744186046512,0.534883720930233,1.44186046511628,0.348837209302326,0.0232558139534884,0.0465116279069767,1.86046511627907,0.0697674418604651,0.534883720930233,0.232558139534884,0.697674418604651,0.372093023255814,0.465116279069767,27,0.0697674418604651,7.72093023255814,0.255813953488372,0.0465116279069767,18.3023255813953,35.6279069767442,32379,1154,0.758283082574413,27,0.682539682539683,27,21.172,9.31279666803395,6.07124897517305,31.5574071603522,515.06976744186,328.255813953488,0.5,27,32700,0,0,0,0,0,0,0,0,0
7389,32405,1.74509803921569,0.137254901960784,0.196078431372549,0.0784313725490196,0.137254901960784,0.117647058823529,1.76470588235294,2.84313725490196,0.0980392156862745,0.803921568627451,0.0980392156862745,0.0588235294117647,10.1176470588235,0.333333333333333,0.431372549019608,0.313725490196078,0.196078431372549,0.0196078431372549,1.09803921568627,0,0.392156862745098,0.156862745098039,0.411764705882353,0.352941176470588,0.215686274509804,0.627450980392157,0.117647058823529,5.25490196078431,0.137254901960784,0.0980392156862745,17.3137254901961,34.4313725490196,32405,1368,0.784071687769927,0.962264150943396,0.662337662337662,27,24.174,10.3925901386081,6.45037176396329,6.88165519859377,539.686274509804,331.176470588235,0,0,0,0,0,0,0,0,0,0,0,0
7389,32432,0.234042553191489,0.0851063829787234,0.234042553191489,0.148936170212766,0.127659574468085,0.0425531914893617,1.59574468085106,0.702127659574468,0.0851063829787234,0.617021276595745,0.0851063829787234,0,1.02127659574468,0.170212765957447,0.0425531914893617,0.48936170212766,0.0425531914893617,0.0212765957446809,0.319148936170213,0,0.382978723404255,0.446808510638298,0.531914893617021,0.148936170212766,0.0851063829787234,0.723404255319149,0.106382978723404,3.5531914893617,0.127659574468085,0.0638297872340425,17.6808510638298,32.1276595744681,32432,1261,0.25889834504846,27,0.652777777777778,27,22.024,7.99822675382949,7.72552380896149,-9.4623222080254,704.085106382979,331.489361702128,0,0,0,0,0,0,0,0,0,0,0,0
7389,32459,1.38888888888889,0.148148148148148,0.333333333333333,0.0555555555555556,0.111111111111111,0.037037037037037,2.14814814814815,3.51851851851852,0.0555555555555556,0.981481481481482,0.0555555555555556,0.0740740740740741,4.01851851851852,0.388888888888889,0.37037037037037,0.574074074074074,0.166666666666667,0.111111111111111,0.925925925925926,0,0.777777777777778,0.333333333333333,2.83333333333333,0.240740740740741,0.37037037037037,1.66666666666667,0.203703703703704,9.98148148148148,0.148148148148148,0.222222222222222,39.2592592592593,70.4074074074074,32459,1449,0.552290396741507,27,0.675,27,23.984,9.21264469247702,7.68013779762295,3.0172155981731,1351.92592592593,330.851851851852,0,0,0,0,0,0,0,0,0,0,0,0
7389,32486,2.1830985915493,0.140845070422535,0.28169014084507,0.0704225352112676,0.0845070422535211,0.0422535211267606,1.01408450704225,3.6056338028169,0.0140845070422535,1.16901408450704,0.0563380281690141,0.0422535211267606,11.056338028169,0.577464788732394,0.394366197183099,0.52112676056338,0.0422535211267606,0.0704225352112676,0.690140845070423,0,0.647887323943662,0.169014084507042,0.563380281690141,0.253521126760563,0.126760563380282,0.436619718309859,0.140845070422535,4.45070422535211,0.112676056338028,0.0985915492957746,19.8450704225352,37.3521126760563,32486,1905,0.631659744196268,0.934210526315789,0.591666666666667,27,29.426,11.0354219687068,8.55516394275273,71.8569845521279,41.056338028169,330.450704225352,0,0,0,0,0,0,0,0,0,0,0,0
7389,32513,0.225,0.0875,0.2875,0.1375,0.075,0.0375,2.3,1.5625,0.1,1.4875,0.0875,0.075,0.875,0.375,0.1125,0.4375,0.1,0.125,0.525,0.0125,0.6625,0.475,0.9125,0.275,0.125,1.4,0.1,6.5625,0.1625,0.1,18.35,34.9375,32513,2146,0.895664578767782,0.842105263157895,0.592592592592593,27,36.703,15.8797624285977,7.06221012700445,-68.7656550997316,668.2125,329.7375,0.636363636363636,80,31869,32325,32539,0,0,0,0,0,0,0
7389,32539,0.212765957446809,0.148936170212766,0.404255319148936,0.0638297872340425,0.127659574468085,0,2.65957446808511,1.34042553191489,0.0851063829787234,1.93617021276596,0.0638297872340425,0.106382978723404,0.829787234042553,0.51063829787234,0.127659574468085,0.468085106382979,0.127659574468085,0.127659574468085,0.787234042553192,0.0638297872340425,0.574468085106383,0.595744680851064,1.06382978723404,0.212765957446809,0.191489361702128,1.5531914893617,0.191489361702128,9.06382978723404,0.170212765957447,0.297872340425532,20.468085106383,35.6808510638298,32539,1261,0.514010156292051,0.94,0.734375,27,24.331,8.68685050329085,7.45144222568933,29.0326107684237,675.851063829787,333.021276595745,0.678571428571429,54,32325,32513,0,0,0,0,0,0,0,0
7389,32566,3.03061224489796,0.102040816326531,0.204081632653061,0.0714285714285714,0.0918367346938776,0.0816326530612245,3.09183673469388,4.05102040816327,0.0612244897959184,1.48979591836735,0.0816326530612245,0.0306122448979592,15.6734693877551,0.581632653061224,0.193877551020408,0.683673469387755,0.102040816326531,0.13265306122449,0.806122448979592,0.0102040816326531,0.846938775510204,0.285714285714286,1.81632653061224,0.336734693877551,1.24489795918367,0.979591836734694,0.173469387755102,6.62244897959184,0.193877551020408,0.13265306122449,25.8265306122449,50.5,32566,2629,0.693938346073368,0.882882882882883,0.7,27,39.325,13.946041169848,10.0416297218184,-3.92589073863559,126.530612244898,333.438775510204,0.361702127659574,80,32754,32915,33237,0,0,0,0,0,0,0
7389,32593,1.92307692307692,0.230769230769231,0.0769230769230769,0.0256410256410256,0.128205128205128,0.0769230769230769,0.487179487179487,3.43589743589744,0.0256410256410256,1.05128205128205,0.0769230769230769,0.0512820512820513,8.43589743589744,0.487179487179487,0.333333333333333,0.205128205128205,0.0769230769230769,0.102564102564103,0.615384615384615,0,0.871794871794872,0.282051282051282,0.487179487179487,0.307692307692308,0.153846153846154,0.333333333333333,0.153846153846154,4.74358974358974,0.128205128205128,0.102564102564103,21.2307692307692,40.8974358974359,32593,1046,0.629368619630598,0.951219512195122,0.696428571428571,27,19.865,8.11937942869145,6.30962581221587,58.74704524825,142.769230769231,334.307692307692,0.92,80,32674,32781,32915,0,0,0,0,0,0,0
