ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,Selection,Sel01
65535,21,0.090909091,0.060606061,0.212121212,0.060606061,0.121212121,0.03030303,1.909090909,1.848484848,0.121212121,0.666666667,0,0.03030303,1.666666667,0.424242424,0.03030303,0.333333333,0.060606061,0.090909091,0.303030303,0.03030303,0.484848485,0.303030303,0.393939394,0.303030303,0.121212121,0.696969697,0.03030303,3.484848485,0.212121212,0.090909091,11.51515152,22.36363636,444,698,0.706707854,0.891891892,0.673469388,21,19.468,8.061596476,5.703623708,-44.06616058,258.8181818,4.909090909,0.826086957,42,190,1163,0,0,0,0,0,0,0,0,0,0
65535,42,0.125,0.2,0.075,0.025,0.025,0.1,0.875,2.25,0.075,0.475,0.05,0.025,0.65,0.3,0.175,0.15,0.025,0.025,0.35,0.05,0.625,0.4,0.225,0.45,0.05,0.4,0.1,5.425,0.2,0,12.775,21.6,888,846,0.723994308,0.930232558,0.740740741,21,21.246,8.857109704,6.109686928,86.36749682,1391.3,6.875,0.64,63,148,634,1142,0,0,0,0,0,0,0,0,0
65535,63,0.103448276,0.068965517,0.172413793,0.051724138,0.068965517,0.017241379,1.155172414,1.775862069,0.103448276,0.75862069,0.051724138,0.034482759,1.155172414,0.344827586,0.155172414,0.206896552,0.051724138,0.051724138,0.810344828,0,0.689655172,0.448275862,0.25862069,0.25862069,0.137931034,0.448275862,0.068965517,4.172413793,0.310344828,0.051724138,11.86206897,22.05172414,1332,1226,0.663077077,0.966666667,0.659090909,21,25.58,10.1131735,7.570227422,-1.977179579,462.9310345,6.655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,85,0.137254902,0.117647059,0.049019608,0.029411765,0.117647059,0.058823529,1.598039216,1.37254902,0.068627451,0.421568627,0.029411765,0.009803922,1.578431373,0.156862745,0.058823529,0.166666667,0.068627451,0.009803922,0.441176471,0.019607843,0.392156863,0.382352941,0.205882353,0.254901961,0.235294118,0.617647059,0.098039216,4.81372549,0.274509804,0.088235294,15.25490196,29.94117647,1797,2156,0.860499935,0.918918919,0.56043956,21,39.532,16.53330093,8.422899233,43.0342359,551.7058824,8.411764706,0.28,21,1015,0,0,0,0,0,0,0,0,0,0,0
65535,106,0.254545455,0.109090909,0.072727273,0.054545455,0,0.018181818,1.527272727,1.218181818,0.054545455,0.309090909,0.018181818,0.072727273,1.672727273,0.254545455,0.2,0.163636364,0.018181818,0.145454545,1.309090909,0.054545455,0.4,0.2,0.381818182,0.254545455,0.181818182,0.472727273,0.181818182,6.618181818,0.236363636,0.145454545,12.90909091,22.78181818,2241,1163,0.822511136,0.916666667,0.6875,21,25.745,11.32501744,6.441092405,-22.84329391,604.7090909,6.981818182,0.225806452,21,1057,0,0,0,0,0,0,0,0,0,0,0
65535,127,0.24137931,0.172413793,0.068965517,0.086206897,0,0.120689655,0.982758621,1.775862069,0.034482759,0.396551724,0.051724138,0.017241379,1.672413793,0.551724138,0.017241379,0.172413793,0.034482759,0.086206897,0.275862069,0.017241379,0.5,0.206896552,0.344827586,0.224137931,0.034482759,0.517241379,0.137931034,3.396551724,0.189655172,0.034482759,14.06896552,28.51724138,2685,1226,0.759470525,21,0.753246753,21,24.91,10.73414046,6.983006125,-12.28933935,814.0344828,6.948275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,148,0.096774194,0.096774194,0.161290323,0,0.032258065,0.225806452,1.193548387,2.903225806,0.064516129,0.64516129,0.032258065,0.032258065,0.903225806,0.451612903,0.161290323,0.064516129,0.064516129,0.032258065,0.258064516,0,0.741935484,0.580645161,0.677419355,0.483870968,0.032258065,0.612903226,0.032258065,4.903225806,0.129032258,0.064516129,14.29032258,550,3129,655,0.77687228,0.885714286,0.632653061,21,19.377,8.351542505,5.258617296,38.62498708,1396.677419,6.322580645,21,85,42,381,634,1142,0,0,0,0,0,0,0,0
65535,169,0.170731707,0.097560976,0.048780488,0,0.097560976,0.073170732,0.926829268,1.317073171,0.024390244,1.146341463,0.048780488,0.048780488,1.195121951,0.243902439,0,0.195121951,0.073170732,0.073170732,0.243902439,0,0.975609756,0.317073171,0.243902439,0.317073171,0.048780488,0.414634146,0.073170732,3.634146341,0.146341463,0.170731707,12.2195122,20.07317073,3573,867,0.75649413,0.953488372,0.732142857,21,22.098,9.235515198,6.040031393,37.50766364,117.9268293,7.195121951,0.571428571,21,972,0,0,0,0,0,0,0,0,0,0,0
65535,190,0.097560976,0.12195122,0.024390244,0,0.073170732,0.048780488,0.609756098,1.317073171,0.048780488,0.487804878,0,0,1.56097561,0.243902439,0.024390244,0.219512195,0.024390244,0,0.341463415,0,0.951219512,0.341463415,0.292682927,0.292682927,0.024390244,0.43902439,0.12195122,3.414634146,0.195121951,0.097560976,11.7804878,20.46341463,4017,867,0.309934945,0.931818182,0.640625,21,21.825,7.668846628,7.29121549,-62.00567445,5581,8.56097561,21,106,21,550,1163,1268,1670,0,0,0,0,0,0,0
65535,211,0.15,0.166666667,0.05,0.05,0.166666667,0.033333333,NaN,2.35,0.05,0.85,0.016666667,0.016666667,0.75,0.25,0.15,0.25,0.016666667,0.066666667,0.316666667,0,0.933333333,0.333333333,0.266666667,0.35,0.033333333,0.45,0.133333333,4.166666667,0.2,0.05,11.16666667,21.91666667,4461,1268,0.278140193,0.983606557,0.6,21,26.06,9.149644517,8.788604029,24.99149388,359.3,8.016666667,0.342857143,42,1860,1881,0,0,0,0,0,0,0,0,0,0
65535,233,0.274725275,0.131868132,0.175824176,0.065934066,0.065934066,0.076923077,1.131868132,1.494505495,0.054945055,0.67032967,0.032967033,0.010989011,2.483516484,0.296703297,0.131868132,0.197802198,0.087912088,0.054945055,0.626373626,0.065934066,0.637362637,0.472527473,0.373626374,0.241758242,0.131868132,0.571428571,0.186813187,3.307692308,0.351648352,0.076923077,12.28571429,22.54945055,4926,1924,0.77292937,0.900990099,0.65,21,36.538,13.93585948,8.842192357,-7.731411085,54.79120879,8.208791209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,254,0.216666667,0.166666667,0.066666667,0.033333333,0.05,0.083333333,1.883333333,1.65,0,0.55,0,0.016666667,1.333333333,0.25,0.066666667,0.216666667,0.033333333,0.033333333,0.683333333,0,0.516666667,0.466666667,0.333333333,0.166666667,0.1,0.8,0.083333333,4.266666667,0.116666667,0.066666667,12.85,23.86666667,5370,1268,0.489844529,0.869565217,0.545454545,21,28.21,9.767871015,8.515725731,-50.96036927,157.5,8.433333333,0.5,21,529,0,0,0,0,0,0,0,0,0,0,0
65535,275,0.130434783,0.12173913,0.113043478,0.026086957,0.104347826,0.130434783,1.72173913,1.695652174,0.060869565,0.6,0.07826087,0.034782609,1.895652174,0.339130435,0.069565217,0.286956522,0.034782609,0.026086957,0.408695652,0.034782609,0.565217391,0.469565217,0.434782609,0.373913043,0.139130435,0.513043478,0.139130435,7.67826087,0.252173913,0.130434783,16.68695652,32.05217391,5814,2431,0.509182549,0.966386555,0.631868132,21,38.788,13.42991431,11.55857051,24.02898125,666.8695652,8.8,0.4,42,1078,2072,0,0,0,0,0,0,0,0,0,0
65535,296,0.101694915,0.186440678,0.101694915,0.06779661,0.101694915,0.06779661,0.915254237,1.661016949,0.06779661,0.796610169,0.06779661,0.050847458,1.457627119,0.288135593,0.050847458,0.203389831,0.06779661,0.101694915,0.322033898,0,0.745762712,0.576271186,0.237288136,0.186440678,0.084745763,0.406779661,0.13559322,5.305084746,0.271186441,0.050847458,12.27118644,21.77966102,6258,1247,0.767585368,0.921875,0.595959596,21,27.722,11.16556691,7.156533534,-23.27585968,848.6949153,7.406779661,0.5,21,740,0,0,0,0,0,0,0,0,0,0,0
65535,317,0.156097561,0.156097561,0.112195122,0.019512195,0.117073171,0.092682927,1.375609756,1.453658537,0.073170732,0.443902439,0.048780488,0.034146341,2.253658537,0.36097561,0.107317073,0.209756098,0.053658537,0.03902439,0.443902439,0.004878049,0.473170732,0.4,0.336585366,0.253658537,0.097560976,0.52195122,0.087804878,4.302439024,0.234146341,0.063414634,20.9804878,38.14146341,6701,4334,0.572158452,0.843621399,0.634674923,21,61.283,19.07353622,15.64302914,-69.17547276,1208.931707,10.50243902,0.215189873,21,1987,0,0,0,0,0,0,0,0,0,0,0
65535,338,0.238095238,0.095238095,0.071428571,0.023809524,0.142857143,0.023809524,2.142857143,2.30952381,0.047619048,0.5,0.023809524,0.071428571,1.642857143,0.214285714,0.095238095,0.238095238,0.047619048,0,0.19047619,0.047619048,0.452380952,0.5,3.285714286,0.285714286,0.142857143,0.238095238,0.071428571,4.428571429,0.261904762,0.119047619,11.97619048,21.97619048,7145,888,0.426126035,0.913043478,0.666666667,21,23.595,8.28553511,7.495623727,29.90779195,1239.714286,7.404761905,0.535714286,21,507,0,0,0,0,0,0,0,0,0,0,0
65535,359,0.15942029,0.130434783,0.057971014,0.014492754,0.173913043,0.086956522,1.797101449,1.637681159,0.072463768,0.666666667,0.115942029,0,1.579710145,0.434782609,0.086956522,0.304347826,0.028985507,0.101449275,0.391304348,0,0.52173913,0.463768116,0.231884058,0.202898551,0.101449275,0.666666667,0.115942029,5.84057971,0.217391304,0.028985507,12.53623188,23.1884058,7589,1459,0.787106962,0.945205479,0.627272727,21,28.855,12.18181913,7.513947386,38.62246723,1362.782609,8.710144928,0.486486486,42,1247,1353,0,0,0,0,0,0,0,0,0,0
65535,381,0.106666667,0.013333333,0.146666667,0.093333333,0.08,0.053333333,0.72,1.56,0.026666667,0.386666667,0.013333333,0.013333333,1.106666667,0.133333333,0.066666667,0.266666667,0.026666667,0.013333333,0.36,0,0.386666667,0.293333333,0.333333333,0.413333333,0.053333333,0.333333333,0.026666667,4.546666667,0.24,0.013333333,14.22666667,27.57333333,8054,1586,0.788559867,0.9375,0.641025641,21,31.667,12.72258773,7.823857053,-26.97893247,1406.813333,8.053333333,0.575,85,148,634,1416,1438,0,0,0,0,0,0,0,0
65535,402,0.059701493,0.104477612,0.104477612,0.089552239,0.074626866,0.089552239,0.955223881,1.089552239,0.059701493,0.582089552,0,0.029850746,1.328358209,0.164179104,0.074626866,0.328358209,0.119402985,0,0.388059701,0.014925373,0.358208955,0.298507463,0.253731343,0.194029851,0.014925373,0.447761194,0.104477612,2.328358209,0.044776119,0.074626866,11.19402985,22.32835821,8498,1416,0.782619518,0.930555556,0.609090909,21,28.764,12.07336296,7.515672714,-30.76596531,223.9850746,8.328358209,0.216216216,42,1374,1818,0,0,0,0,0,0,0,0,0,0
65535,423,0.135135135,0.135135135,0.081081081,0.027027027,0.013513514,0.054054054,1.081081081,1.351351351,0.027027027,0.554054054,0.054054054,0.027027027,21,0.202702703,0.040540541,0.27027027,0.027027027,0,0.540540541,0.040540541,0.378378378,0.418918919,0.216216216,0.189189189,0.067567568,0.445945946,0.094594595,4.135135135,0.148648649,0.067567568,11.94594595,21.52702703,8942,1564,0.590402928,0.973684211,0.685185185,21,28.946,10.97072499,8.854567108,-13.47614975,723.027027,8.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,444,0.25,0.173076923,0.057692308,0.038461538,0.019230769,0.038461538,1.153846154,1.865384615,0.076923077,0.480769231,0.076923077,0.057692308,1.307692308,0.5,0.115384615,0.365384615,0.019230769,0.057692308,0.288461538,0,0.365384615,0.269230769,0.269230769,0.326923077,0.057692308,0.25,0.173076923,4.480769231,0.192307692,0.115384615,12.11538462,22.46153846,9386,1099,0.580373223,0.962962963,0.65,21,25.737,9.492812274,7.730477501,6.042697893,1180.826923,8.519230769,0.5,21,1120,0,0,0,0,0,0,0,0,0,0,0
65535,465,0.125,0.166666667,0.083333333,0.055555556,0.111111111,0.027777778,1.527777778,2.055555556,0.069444444,0.666666667,0.083333333,0.041666667,3.555555556,0.458333333,0.083333333,0.388888889,0.069444444,0.097222222,0.555555556,0.041666667,0.638888889,0.541666667,0.513888889,0.291666667,0.083333333,0.625,0.208333333,4.805555556,0.25,0.069444444,13.58333333,24.69444444,9830,1522,0.913587207,0.727272727,0.470588235,21,40.731,17.07930809,6.945178682,75.00071111,323.2222222,12.30555556,21,85,486,676,1839,2706,0,0,0,0,0,0,0,0
65535,486,0.114754098,0.114754098,0.098360656,0.016393443,0.032786885,0,0.950819672,1.918032787,0.016393443,0.606557377,0.016393443,0.032786885,1.491803279,0.262295082,0.131147541,0.31147541,0.081967213,0.098360656,0.344262295,0.049180328,0.62295082,0.68852459,0.163934426,0.245901639,0.016393443,0.360655738,0.032786885,3.049180328,0.213114754,0.06557377,11.91803279,22.73770492,10274,1290,0.683234693,21,0.7625,21,26.109,10.58209855,7.727036152,61.96006391,330.0819672,7.737704918,0.5,42,465,2516,0,0,0,0,0,0,0,0,0,0
65535,507,0.077922078,0.090909091,0.12987013,0,0.051948052,0.012987013,1.012987013,1.519480519,0.012987013,0.818181818,0.077922078,0.012987013,1.363636364,0.272727273,0.12987013,0.181818182,0.077922078,0.064935065,0.350649351,0,0.532467532,0.285714286,0.272727273,0.272727273,0.051948052,0.597402597,0.207792208,3.896103896,0.25974026,0.025974026,14.55844156,26.77922078,10718,1628,0.553994211,0.93902439,0.7,21,30.815,11.07921172,9.223671092,75.69673549,1233.194805,10.49350649,0.461538462,21,338,0,0,0,0,0,0,0,0,0,0,0
65535,529,0.170731707,0.12195122,0.158536585,0.024390244,0.134146341,0.06097561,1.56097561,2.06097561,0.024390244,0.597560976,0.048780488,0.024390244,2.743902439,0.475609756,0.219512195,0.37804878,0.12195122,0.109756098,0.829268293,0,0.414634146,0.426829268,0.609756098,0.304878049,0.146341463,0.719512195,0.182926829,4.292682927,0.231707317,0.134146341,12.53658537,21.34146341,11183,1734,0.578319504,0.953488372,0.569444444,21,31.874,11.59020084,9.455405981,-43.02140432,151.3414634,12.7195122,0.5,42,254,2177,0,0,0,0,0,0,0,0,0,0
65535,550,0.135135135,0.121621622,0.067567568,0.040540541,0.094594595,0.054054054,0.972972973,1.472972973,0.081081081,0.621621622,0.054054054,0.027027027,1.459459459,0.175675676,0.094594595,0.189189189,0.040540541,0.054054054,0.216216216,0.013513514,0.756756757,0.283783784,0.594594595,0.189189189,0.067567568,0.405405405,0.081081081,NaN,0.283783784,0.040540541,13.5,24.35135135,11627,1564,0.7247305,0.880952381,0.560606061,21,32.221,12.1369396,8.362745101,-50.28789612,272.1486486,11.28378378,0.775,106,190,1268,1290,1670,1691,0,0,0,0,0,0,0
65535,571,0.15,0.2,0.1375,0.05,0.0875,0,1.2375,2.15,0.05,0.85,0.0125,0.0625,1.4125,0.3375,0.0375,0.2625,0.0125,0.05,0.25,0.0125,0.6875,0.5875,0.375,0.2375,0.1,0.4875,0.15,5.825,0.1625,0.05,11.3375,22.975,12071,1691,0.574279241,0.941176471,0.661157025,21,30.17,11.42012473,9.349193434,55.03480048,696.25,9.7,0.475,21,909,0,0,0,0,0,0,0,0,0,0,0
65535,592,0.070175439,0.087719298,0.070175439,0.01754386,0.070175439,0.035087719,1.385964912,NaN,0.01754386,0.456140351,0,0,2.385964912,0.280701754,0.01754386,0.333333333,0.087719298,0.087719298,0.298245614,0.01754386,0.543859649,0.385964912,0.350877193,0.298245614,0.122807018,0.684210526,0.070175439,5.122807018,0.140350877,0.052631579,233,18.87719298,12515,1205,0.587355557,0.95,0.633333333,21,26.498,9.909788176,8.020279071,39.56226943,995.877193,9.105263158,0.46875,21,761,0,0,0,0,0,0,0,0,0,0,0
65535,613,0.176100629,0.06918239,0.075471698,0.06918239,0.062893082,0.050314465,1.283018868,1.58490566,0.094339623,0.672955975,0.031446541,0.050314465,1.27672956,0.314465409,0.088050314,0.226415094,0.050314465,0.018867925,0.433962264,0.025157233,0.597484277,0.465408805,0.320754717,0.314465409,0.157232704,0.528301887,0.075471698,5.264150943,0.245283019,0.106918239,11.64150943,22.52201258,12959,3361,0.883148247,0.873626374,0.602272727,21,52.839,21.45226212,10.0631273,-13.42642573,1056.477987,10.45283019,0.202898551,21,2262,0,0,0,0,0,0,0,0,0,0,0
65535,634,0.244897959,0.142857143,0.12244898,0.020408163,0.040816327,0.06122449,1.020408163,2.571428571,0.081632653,0.693877551,0.020408163,0.06122449,1.285714286,0.346938776,0.06122449,0.265306122,0.06122449,0.06122449,0.693877551,0,0.591836735,0.367346939,0.591836735,0.387755102,0.081632653,0.367346939,0.102040816,5.979591837,0.244897959,0.12244898,296,28.08163265,13403,1036,0.591877423,0.859649123,0.494949495,21,27.267,9.478780252,7.640162169,3.600123554,1399.163265,10.75510204,21,106,42,148,381,1142,1416,0,0,0,0,0,0,0
65535,655,0.120481928,0.096385542,0.120481928,0.024096386,0.036144578,0.072289157,0.819277108,1.903614458,0.036144578,0.626506024,0.036144578,0.024096386,1.831325301,0.325301205,0.120481928,0.204819277,0.024096386,0.048192771,0.722891566,0.012048193,0.759036145,0.481927711,0.397590361,0.265060241,0.084337349,0.34939759,0.180722892,3.915662651,0.253012048,0.048192771,13.19277108,24.43373494,13847,1755,0.747686748,0.922222222,0.658730159,21,33.536,12.89670066,8.564074698,-8.686574449,290.9638554,11.3373494,0.547619048,63,1290,1480,1501,0,0,0,0,0,0,0,0,0
65535,676,0.155172414,0.068965517,0.103448276,0.017241379,0.034482759,0.103448276,1.24137931,1.603448276,0.068965517,0.344827586,0.034482759,0.017241379,3.465517241,0.413793103,0.155172414,0.327586207,0.068965517,0.068965517,0.482758621,0.068965517,0.603448276,0.448275862,0.327586207,0.293103448,0.068965517,0.482758621,0.137931034,5.189655172,0.24137931,0.068965517,15.4137931,30.15517241,14291,1226,0.617779005,0.920634921,0.725,21,26.39,10.09490043,7.938142787,-89.50249616,318.1551724,12.0862069,21,63,465,1839,2706,0,0,0,0,0,0,0,0,0
65535,698,0.158333333,0.125,0.091666667,0.058333333,0.075,0.041666667,1.225,2.116666667,0.066666667,0.725,0.041666667,0.041666667,1.1,0.325,0.066666667,0.208333333,0.075,0.05,0.533333333,0.016666667,0.791666667,0.45,0.25,0.3,0.058333333,0.383333333,0.108333333,4.441666667,0.266666667,0.083333333,11.225,22.08333333,14756,2537,0.859202212,0.9375,0.606060606,21,42.336,17.49950219,8.953378066,-24.82073562,481.3166667,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,719,0.176470588,0.147058824,0.088235294,0,0.014705882,0.014705882,1.220588235,1.75,0.102941176,0.602941176,0.014705882,0.044117647,3.058823529,0.308823529,0.014705882,0.220588235,0.073529412,0.029411765,0.397058824,0,0.544117647,0.338235294,0.205882353,0.191176471,0.102941176,0.544117647,0.147058824,5.235294118,0.235294118,0.088235294,13.05882353,25.11764706,15200,1438,0.619506457,0.860759494,0.618181818,21,32.32,11.24135649,8.824369966,54.78759002,584.8676471,11.54411765,0.829268293,63,1036,1184,2220,0,0,0,0,0,0,0,0,0
65535,740,0.226415094,0.094339623,0.075471698,0.018867925,0.075471698,0.150943396,0.867924528,2.132075472,0,0.698113208,0,0.094339623,1.339622642,0.509433962,0.169811321,0.169811321,0.132075472,0.018867925,0.358490566,0.056603774,0.849056604,0.358490566,0.301886792,0.603773585,0.056603774,0.452830189,0.094339623,4.320754717,0.169811321,0.094339623,12.1509434,22.58490566,15644,1120,0.604893857,0.963636364,0.654320988,21,24.265,9.436419137,7.514278219,-37.55429331,844.6226415,12.20754717,0.53125,21,296,0,0,0,0,0,0,0,0,0,0,0
65535,761,0.231884058,0.115942029,0.130434783,0.057971014,0.028985507,0.057971014,1.724637681,2.043478261,0.072463768,0.391304348,0.057971014,0.014492754,4.869565217,0.289855072,0.130434783,0.260869565,0.028985507,0.057971014,0.347826087,0,0.463768116,0.347826087,0.550724638,0.260869565,0.173913043,0.492753623,0.15942029,5.710144928,0.260869565,0.072463768,11.44927536,20.73913043,16088,1459,0.612058253,0.932432432,0.696969697,21,29.227,10.83518294,8.568600058,-69.00834629,988.5217391,9.710144928,0.432432432,21,592,0,0,0,0,0,0,0,0,0,0,0
65535,782,0.152941176,0.094117647,0.129411765,0.035294118,0.082352941,0.070588235,1.4,1.682352941,0.058823529,0.658823529,0.070588235,0.023529412,1.152941176,0.282352941,0.082352941,0.188235294,0.047058824,0.047058824,0.247058824,0,0.411764706,0.494117647,0.247058824,0.258823529,0.105882353,0.341176471,0.058823529,5.129411765,0.129411765,0.023529412,11.67058824,22.62352941,16532,1797,0.810580617,0.944444444,0.674603175,21,33.164,13.81359432,8.089614755,15.29008869,1084.141176,12.03529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,803,0.114285714,0.085714286,0.057142857,0.028571429,0.1,0.057142857,1.528571429,1.557142857,0.085714286,0.342857143,0.042857143,0.014285714,4.028571429,0.385714286,0.171428571,0.185714286,0,0.057142857,0.428571429,0.014285714,0.371428571,0.214285714,0.2,0.257142857,0.228571429,0.642857143,0.057142857,3.814285714,0.228571429,0.1,12.14285714,22.24285714,16976,1480,0.879715413,0.95890411,0.53030303,21,31.022,14.11640671,6.712359434,-46.30519222,1341.157143,211,0.512195122,21,1332,0,0,0,0,0,0,0,0,0,0,0
65535,824,0.168539326,0.123595506,0.168539326,0.078651685,0.08988764,0.04494382,1.134831461,1.516853933,0.056179775,0.539325843,0.02247191,0.02247191,3.191011236,0.235955056,0.213483146,0.157303371,0.033707865,0.078651685,0.584269663,0.02247191,0.707865169,0.337078652,0.269662921,0.179775281,0.134831461,0.426966292,0.168539326,3.898876404,0.292134831,0.056179775,11.49438202,22.15730337,17420,1881,0.789351329,0.978021978,0.622377622,21,34.198,13.83843588,8.495993614,39.18905078,83.69662921,11.14606742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,846,0.09375,0.09375,0.15625,0.03125,0.0390625,0.03125,0.984375,1.9140625,0.078125,0.6015625,0.0234375,0.03125,2.390625,0.21875,0.0703125,0.2265625,0.0703125,0.09375,0.328125,0.0078125,0.6328125,0.375,0.3046875,0.3359375,0.0390625,0.5,0.0859375,3.1484375,0.1484375,0.0390625,11.8203125,20.7421875,17885,2706,0.737474397,0.853333333,0.537815126,21,45.528,16.91885291,11.42657183,0.156702385,209.7890625,12.28125,0.327586207,42,1374,2051,0,0,0,0,0,0,0,0,0,0
65535,867,0.173076923,0.134615385,0.076923077,0.019230769,0.096153846,0.057692308,1.009615385,2.201923077,0.057692308,0.644230769,0.009615385,0.048076923,0.644230769,0.259615385,0.096153846,0.25,0.028846154,0.067307692,0.336538462,0.038461538,0.682692308,0.298076923,0.461538462,0.201923077,0.076923077,0.317307692,0.134615385,4.057692308,0.144230769,0.076923077,12.10576923,23.69230769,18329,2199,0.827186584,0.866666667,0.65,21,42.071,16.04764423,9.017610328,-3.283768104,344.25,11.94230769,0.388888889,21,1522,0,0,0,0,0,0,0,0,0,0,0
65535,888,0.204081633,0.081632653,0.088435374,0.054421769,0.136054422,0.06122449,1.081632653,2.149659864,0.034013605,0.653061224,0.027210884,0.06122449,2.176870748,0.448979592,0.068027211,0.272108844,0.047619048,0.054421769,0.37414966,0,0.673469388,0.380952381,0.510204082,0.367346939,0.142857143,0.496598639,0.19047619,5.353741497,0.170068027,0.088435374,11.61904762,21.91156463,18773,3108,0.810462782,0.864705882,0.576470588,21,49.936,19.0517856,11.16034799,-23.3594909,521.2585034,13.93877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,909,0.209677419,0.064516129,0.096774194,0.096774194,0.032258065,0.016129032,NaN,1.35483871,0.193548387,0.596774194,0.032258065,0.032258065,1.580645161,0.258064516,0.096774194,0.209677419,0.080645161,0.032258065,0.290322581,0.016129032,0.693548387,0.516129032,0.290322581,0.306451613,0.048387097,0.516129032,0.161290323,4.467741935,0.161290323,0.048387097,13.03225806,23.56451613,19217,1311,0.839308339,0.939393939,0.574074074,21,29.128,12.4530701,6.770182451,70.11160925,702.4677419,12.29032258,0.527777778,21,571,0,0,0,0,0,0,0,0,0,0,0
65535,930,0.183333333,0.133333333,0.166666667,0.033333333,0.1,0.066666667,1.466666667,1.966666667,0.066666667,0.366666667,0.083333333,0.016666667,2.116666667,0.3,0.083333333,0.183333333,0,0.016666667,0.833333333,0,0.516666667,0.233333333,0.283333333,0.35,0.033333333,0.483333333,0.05,5.333333333,0.233333333,0.15,15.03333333,25.75,19660,1268,0.230048926,0.967741935,0.666666667,21,25.762,9.071933807,8.828616055,32.2142844,905.4833333,13.63333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,951,0.121212121,0.282828283,0.111111111,0.060606061,0.141414141,0.060606061,0.797979798,1.434343434,0.060606061,0.858585859,0.050505051,0.03030303,1.636363636,0.272727273,0.111111111,0.191919192,0.050505051,0.050505051,0.363636364,0.01010101,0.666666667,0.383838384,0.282828283,0.212121212,0.080808081,0.414141414,0.121212121,3.121212121,0.191919192,0.050505051,12.21212121,21.67676768,20104,2093,0.844642713,0.961165049,0.5625,21,37.018,15.63408713,8.369402856,63.52141511,7.767676768,14.06060606,0.224489796,21,2389,0,0,0,0,0,0,0,0,0,0,0
65535,972,0.172839506,0.185185185,0.185185185,0.049382716,0.049382716,0.074074074,NaN,1.530864198,0.061728395,0.716049383,0.037037037,0.012345679,1.37037037,0.259259259,0.049382716,0.234567901,0.086419753,0.049382716,0.419753086,0.024691358,0.543209877,0.432098765,0.271604938,0.419753086,0.024691358,0.456790123,0.12345679,4.12345679,0.135802469,0.098765432,11.83950617,21.2962963,20548,1712,0.68809043,0.920454545,0.75,21,32.039,12.16233662,8.825294836,-0.281302502,117.4567901,13.92592593,0.475,42,169,2156,0,0,0,0,0,0,0,0,0,0
65535,994,0.096,0.072,0.136,0.04,0.112,0.064,1.392,0.808,0.088,0.352,0.048,0.024,0.832,0.304,0.096,0.224,0.008,0.08,1.16,0.016,0.376,0.344,0.152,0.208,0.104,0.576,0.16,5.416,0.152,0.12,15.976,28.072,21013,2643,0.404601905,0.912408759,0.686813187,21,40.665,13.58430654,12.42275214,89.81743287,433.496,14.496,0.377358491,21,3044,0,0,0,0,0,0,0,0,0,0,0
65535,1015,0.157894737,0.184210526,0.039473684,0.092105263,0.052631579,0.039473684,1.092105263,1.802631579,0.026315789,0.723684211,0.078947368,0.039473684,2.184210526,0.276315789,0.171052632,0.197368421,0.052631579,0.013157895,0.381578947,0,0.447368421,0.342105263,0.236842105,0.223684211,0.118421053,0.447368421,0.078947368,4.513157895,0.197368421,0.065789474,12.05263158,20.65789474,21457,1607,0.610659783,0.962025316,0.690909091,21,29.409,11.18909384,8.860565833,41.44339517,541.7763158,14.76315789,0.351351351,21,85,0,0,0,0,0,0,0,0,0,0,0
