ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,Selection,Sel01
7389,46516,2.931818182,0.147727273,0.272727273,0.045454545,0.045454545,0.102272727,1.511363636,2.477272727,0.068181818,0.795454545,0.045454545,0.034090909,5.909090909,0.397727273,0.136363636,0.340909091,0.079545455,0.090909091,0.556818182,0.022727273,0.534090909,0.193181818,0.647727273,0.386363636,0.125,0.443181818,0.136363636,4.465909091,0.25,0.090909091,19.96590909,34.72727273,46516,2361,0.666673639,0.946236559,0.666666667,27,32.13,12.44987753,9.279513186,41.554932,164.1704545,641.7386364,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,46542,1.14893617,0.234042553,0.319148936,0.127659574,0.063829787,0,1.638297872,2.063829787,0.170212766,0.893617021,0.021276596,0.063829787,3.14893617,0.212765957,0.234042553,0.468085106,0.212765957,0.063829787,0.723404255,0,0.638297872,0.212765957,0.659574468,0.255319149,0.085106383,0.340425532,0.063829787,6.042553191,0.085106383,0.212765957,19.04255319,34.82978723,46542,1261,0.567680666,0.979166667,0.652777778,27,22.214,8.671141298,7.138507063,68.51751723,306.5957447,642.7234043,0.206896552,27,46972,0,0,0,0,0,0,0,0,0,0,1
7389,46569,1.59375,0.0625,0.15625,0.0625,0.03125,0.03125,1.734375,1.84375,0.078125,0.625,0.125,0.078125,2.78125,0.34375,0.09375,0.4375,0.046875,0.0625,1.15625,0.015625,0.421875,0.25,0.59375,0.203125,0.203125,0.375,0.140625,5.21875,0.109375,0.109375,19.390625,32.515625,46569,1717,0.83298023,0.955223881,0.666666667,27,27.358,12.26583925,6.786722632,-20.35738864,704.46875,641.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,46596,3.224489796,0.12244898,0.244897959,0.06122449,0.06122449,0.142857143,0.857142857,3.571428571,0.081632653,0.897959184,0.040816327,0.081632653,3.857142857,0.408163265,0.081632653,0.428571429,0,0.081632653,0.551020408,0.040816327,0.632653061,0.326530612,0.734693878,0.285714286,0.081632653,0.326530612,0.12244898,4.448979592,0.142857143,0.020408163,20.04081633,37.63265306,46596,1314,0.645903124,0.98,0.680555556,27,23.322,9.303402826,7.10239805,55.7730762,35.36734694,641.8571429,0.466666667,27,46730,0,0,0,0,0,0,0,0,0,0,1
7389,46623,2.055555556,0.148148148,0.277777778,0.092592593,0.12962963,0.074074074,1.444444444,2.425925926,0.12962963,0.555555556,0.074074074,0.037037037,3.537037037,0.314814815,1.444444444,0.444444444,0.166666667,0.111111111,1.537037037,0.018518519,0.666666667,0.111111111,0.444444444,0.351851852,0.296296296,0.944444444,0.111111111,5.407407407,0.12962963,0.055555556,27.27777778,52.46296296,46623,1449,0.603638915,0.964285714,0.6,27,24.836,9.47334045,7.552694929,35.96797575,357.6481481,642.8703704,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,46650,2.302325581,0.023255814,0.23255814,0.023255814,0.069767442,0.023255814,2.046511628,2.651162791,0.162790698,0.534883721,0,0.046511628,3.418604651,0.558139535,0.093023256,0.488372093,0.023255814,0.023255814,0.76744186,0,0.418604651,0.209302326,0.581395349,0.325581395,0.372093023,0.813953488,0.162790698,5.604651163,0.209302326,0.093023256,17.53488372,34.39534884,46650,1154,0.490743695,0.934782609,0.671875,27,22.487,8.14120163,7.093461385,-35.21278672,125.3953488,644.0465116,0.428571429,27,46435,0,0,0,0,0,0,0,0,0,0,1
7389,46677,NaN,0.0625,0.15625,0.03125,0.15625,0.0625,2.15625,2.90625,0,0.53125,0.09375,0.15625,2.59375,0.375,0.0625,0.125,0,0.03125,1.21875,0,0.8125,0.21875,0.375,0.25,0.375,0.625,0.09375,7.875,0.21875,0.09375,19.65625,35.625,46677,858,0.770758375,0.96969697,0.8,27,18.062,8.156812266,5.196929895,-7.985142732,610.3125,643.8125,0.727272727,54,46382,46489,0,0,0,0,0,0,0,0,0,0
7389,46703,2.728813559,0.033898305,0.152542373,0.050847458,0.06779661,0.033898305,1.491525424,3.338983051,0.050847458,1.084745763,0.050847458,0.033898305,6.169491525,0.525423729,0.169491525,0.372881356,0.016949153,0.06779661,0.508474576,0,0.542372881,0.254237288,0.610169492,0.254237288,0.220338983,0.406779661,0.06779661,4.86440678,0.203389831,0.06779661,22.69491525,36.94915254,46703,1583,0.650237529,27,0.655555556,27,25.39,10.08566294,7.662390547,37.06094606,84.08474576,644.2542373,0.212121212,27,46221,0,0,0,0,0,0,0,0,0,0,1
7389,46730,2.685185185,0.092592593,0.092592593,0.037037037,0.12962963,0.055555556,0.796296296,3.185185185,0.111111111,0.777777778,0.074074074,0.018518519,2.907407407,0.351851852,0.092592593,0.259259259,0.111111111,0.074074074,0.574074074,0.037037037,0.648148148,0.148148148,0.777777778,0.259259259,0.203703704,0.518518519,0.111111111,3.777777778,0.222222222,0.185185185,18.88888889,37.48148148,46730,1449,0.820139924,0.947368421,0.545454545,27,27.168,11.40307283,6.524416423,54.0799365,28.7962963,645.7962963,0.441176471,27,46596,0,0,0,0,0,0,0,0,0,0,1
7389,46757,1.431818182,0.170454545,0.159090909,0.056818182,0.363636364,0.261363636,3.511363636,3.443181818,0.193181818,1.568181818,0.079545455,0.056818182,8.159090909,0.693181818,0.590909091,NaN,NaN,NaN,NaN,NaN,1.409090909,0.681818182,1.170454545,0.829545455,0.545454545,1.556818182,0.227272727,8.079545455,0.352272727,0.136363636,49.92045455,89.46590909,46757,2361,0.720259775,0.871287129,0.523809524,27,35.612,13.30628436,9.230628608,-30.28517806,325.5,646.3409091,0.5,27,46462,0,0,0,0,0,0,0,0,0,0,0
7389,46784,1.431372549,0.039215686,0.431372549,0.039215686,0.058823529,0.098039216,4.549019608,2.215686275,0.078431373,1.117647059,0.058823529,0.019607843,8.078431373,0.411764706,0.137254902,0.37254902,0.117647059,0.058823529,0.549019608,0.039215686,0.62745098,0.333333333,0.705882353,0.450980392,0.568627451,1.647058824,0.019607843,8.31372549,0.215686275,0.215686275,23.15686275,47.47058824,46784,1368,0.467444522,27,0.708333333,27,22.578,8.677217045,7.67085431,-23.49999615,646.1764706,647.6470588,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,46811,1.866666667,0.066666667,0.36,0.066666667,0.053333333,0.053333333,1.413333333,2.253333333,0.053333333,0.8,0.013333333,0.106666667,2.973333333,0.453333333,0.093333333,0.346666667,0.106666667,0.053333333,0.853333333,0.106666667,0.56,0.333333333,0.186666667,0.32,0.173333333,0.586666667,0.106666667,5.426666667,0.106666667,0.066666667,20.64,37.8,46811,2012,0.778014197,27,0.619834711,27,29.426,12.50690583,7.857422252,46.02264281,100.1066667,648.3466667,0.075,27,47347,0,0,0,0,0,0,0,0,0,0,1
7389,46838,1.346938776,0.306122449,0.183673469,0.06122449,0.081632653,0.06122449,1.632653061,2.183673469,0.040816327,0.612244898,0.12244898,0.020408163,1.87755102,0.244897959,1.306122449,0.367346939,0.040816327,0.102040816,0.571428571,0.020408163,0.408163265,0.163265306,0.591836735,0.142857143,0.224489796,0.285714286,0.163265306,5.183673469,0.12244898,0.102040816,18.89795918,35.04081633,46838,1314,0.458893107,0.98,0.680555556,27,22.396,8.485810089,7.539569995,42.37770982,1243.816327,648.6530612,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,46864,1.569444444,0.111111111,0.236111111,0.013888889,0.125,0.097222222,2.111111111,1.625,0.069444444,0.861111111,0.041666667,0.013888889,2.208333333,0.375,0.125,0.222222222,0.111111111,0.069444444,0.847222222,0.013888889,0.555555556,0.402777778,0.472222222,0.333333333,0.138888889,0.722222222,0.083333333,7.263888889,0.319444444,0.069444444,18.30555556,33.93055556,46864,1931,0.653462001,0.935064935,0.654545455,27,29.98,11.25250122,8.517685683,-82.17780592,591.2361111,647.3055556,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,46891,1.551020408,0.081632653,0.224489796,0.081632653,0.081632653,0.020408163,0.857142857,2.612244898,0.081632653,0.816326531,0.081632653,0.020408163,3.326530612,0.428571429,0.408163265,0.346938776,0.081632653,0.081632653,1.020408163,0.040816327,0.469387755,0.346938776,0.530612245,0.183673469,0.102040816,0.632653061,0.06122449,4.775510204,0.142857143,0.102040816,19.55102041,35.6122449,46891,1314,0.27647539,0.98,0.604938272,27,25.58,8.48590356,8.155131508,-17.17209418,51.02040816,650.244898,0.580645161,27,47106,0,0,0,0,0,0,0,0,0,0,1
7389,46918,1.272727273,0.090909091,0.090909091,0.018181818,0.054545455,0,1.981818182,1.727272727,0.054545455,0.581818182,0.054545455,0.072727273,3.090909091,0.236363636,0.072727273,0.290909091,0.072727273,0.018181818,0.763636364,0.036363636,0.436363636,0.145454545,0.527272727,0.145454545,0.181818182,0.636363636,0.054545455,5.036363636,0.254545455,0.181818182,16.8,35.18181818,46918,1475,0.728223185,27,0.714285714,27,24.538,10.21221004,6.998836604,8.050976848,779.8181818,651.1636364,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,46945,1.428571429,0.071428571,0.357142857,0.042857143,0.085714286,0.042857143,2.771428571,2.5,0.042857143,1.014285714,0.042857143,0.057142857,2.9,0.385714286,0.171428571,0.385714286,0.1,0.042857143,0.5,0,0.642857143,0.557142857,0.714285714,0.428571429,0.614285714,0.671428571,0.128571429,6.614285714,0.114285714,0.1,30.47142857,54.12857143,46945,1878,0.437130174,0.985915493,0.636363636,27,27.838,10.10804614,9.091159,-28.69053989,958.0857143,650.6714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,46972,1.617021277,0.127659574,0.276595745,0,0.106382979,0.042553191,2.085106383,2.638297872,0.042553191,0.595744681,0.042553191,0.021276596,2.255319149,0.340425532,0.127659574,0.29787234,0.170212766,0.106382979,0.446808511,0.021276596,0.510638298,0.170212766,0.276595745,0.191489362,0.063829787,0.319148936,0.085106383,3.914893617,0.191489362,0.021276596,18.40425532,33.29787234,46972,1261,0.81825686,0.979166667,0.5875,27,23.43,10.42736349,5.994198826,54.51131635,304.5319149,652.7234043,0.193548387,27,46542,0,0,0,0,0,0,0,0,0,0,1
7389,46998,1.083333333,0.083333333,0.1875,0.083333333,0.041666667,0.020833333,2.5,1.541666667,0.125,0.6875,0.020833333,0.041666667,1.8125,0.270833333,0.0625,0.354166667,0.104166667,0.020833333,1.041666667,0,0.895833333,0.125,0.416666667,0.333333333,0.333333333,1.020833333,0.104166667,6.4375,0.229166667,0.145833333,19.64583333,31.85416667,46998,1288,0.495883193,0.979591837,0.666666667,27,22.396,8.543981106,7.419501194,-71.32787583,625.6666667,653.3958333,0.24137931,27,47052,0,0,0,0,0,0,0,0,0,0,1
7389,47025,1.133333333,0.066666667,0.266666667,0.022222222,0.155555556,0.066666667,2.2,1.711111111,0.022222222,0.555555556,0,0.088888889,2.288888889,0.2,0.244444444,0.266666667,0.044444444,0.044444444,1.2,0,0.466666667,0.222222222,0.444444444,0.311111111,0.333333333,0.622222222,0.111111111,5.311111111,0.133333333,0.022222222,18.64444444,34.35555556,47025,1207,0.591600466,27,0.703125,27,20.99,8.530812794,6.877808184,-49.92985809,293.5777778,653.4888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,47052,1.666666667,0.111111111,0.288888889,0.044444444,0.044444444,0.155555556,1.688888889,2.711111111,0.022222222,0.8,0.044444444,0.022222222,3.244444444,0.311111111,0.111111111,0.422222222,0.022222222,0.066666667,0.533333333,0,0.422222222,0.4,0.511111111,0.266666667,0.222222222,0.511111111,0.177777778,6.288888889,0.244444444,0.155555556,18.95555556,35.44444444,47052,1207,0.629993674,0.97826087,0.625,27,22.206,8.742527071,6.789448835,29.28521719,616.6,653.6444444,0.25,27,46998,0,0,0,0,0,0,0,0,0,0,1
7389,47079,1.866666667,0.066666667,0.155555556,0.111111111,0.088888889,0.111111111,2.244444444,1.488888889,0.044444444,0.622222222,0.022222222,0.044444444,2.422222222,0.355555556,0.088888889,0.444444444,0.088888889,0.088888889,0.688888889,0,0.355555556,0.111111111,0.511111111,0.311111111,0.155555556,0.533333333,0.111111111,4.955555556,0.244444444,0.2,27.73333333,50.86666667,47079,1207,0.643323985,27,0.714285714,27,21.172,8.749417023,6.698501622,22.95469022,22694,17544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,47106,2.06122449,0.142857143,0.204081633,0.102040816,0.020408163,0.040816327,0.857142857,2.673469388,0.06122449,1.183673469,0.040816327,0.081632653,3.224489796,0.244897959,0.816326531,0.367346939,0.040816327,0.040816327,0.857142857,0.040816327,0.591836735,0.204081633,0.551020408,0.387755102,0.326530612,0.408163265,0.102040816,4.163265306,0.12244898,0.12244898,18.71428571,39.71428571,47106,1314,0.788665878,0.890909091,0.6125,27,24.637,10.48199849,6.444563619,-18.52881005,48.87755102,655.5102041,0.612903226,27,46891,0,0,0,0,0,0,0,0,0,0,1
7389,47133,2.111111111,0.066666667,0.133333333,0.066666667,0.066666667,0.022222222,1.688888889,1.622222222,0.111111111,0.2,0.044444444,0.066666667,3.244444444,0.2,0.155555556,0.288888889,0.155555556,0.088888889,0.466666667,0.022222222,0.333333333,0.155555556,0.444444444,0.155555556,0.2,0.444444444,0.133333333,4.333333333,0.111111111,0.066666667,27.64444444,51.68888889,47133,1207,0.643323985,27,0.714285714,27,21.172,8.749417023,6.698501622,-22.95469022,32003,17571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,47159,1.428571429,0.014285714,0.214285714,0.042857143,0.042857143,0.142857143,1.171428571,2.7,0.071428571,0.642857143,0.071428571,0.014285714,3.671428571,0.371428571,0.042857143,0.6,0.071428571,0.028571429,0.771428571,0.014285714,0.657142857,0.314285714,0.5,0.128571429,0.042857143,0.528571429,0.114285714,4.3,0.114285714,0.128571429,20.54285714,37.7,47159,1878,0.714532855,0.985915493,0.729166667,27,27.722,11.39244665,7.970177159,-2.850661124,151.4428571,656.6,0.555555556,54,47481,47562,0,0,0,0,0,0,0,0,0,1
7389,47186,1.041666667,0.083333333,0.25,0.208333333,0.027777778,0.027777778,1.708333333,2.277777778,0.041666667,1.125,0.097222222,0.027777778,2.652777778,0.291666667,0.638888889,0.319444444,0.041666667,0.055555556,1.333333333,0.027777778,0.888888889,0.194444444,0.513888889,0.333333333,0.263888889,0.75,0.111111111,7.986111111,0.166666667,0.152777778,19.61111111,36.15277778,47186,1931,0.669506266,0.935064935,0.654545455,27,30.468,11.31584895,8.405485109,61.52330012,435.9305556,656.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,47213,2.218181818,0.127272727,0.163636364,0.054545455,0.072727273,0.072727273,2.436363636,2.254545455,0.036363636,0.636363636,0.054545455,0.054545455,4.127272727,0.309090909,0.109090909,0.363636364,0.090909091,0.090909091,0.745454545,0.036363636,0.345454545,0.236363636,0.436363636,0.290909091,0.163636364,0.490909091,0.127272727,5.927272727,0.163636364,0.090909091,29.01818182,50.36363636,47213,1475,0.231895325,27,0.679012346,27,23.802,8.634689279,8.399314088,74.51812173,1059.727273,655.3636364,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,47240,1.720930233,0.069767442,0.279069767,0.023255814,0.023255814,0.069767442,0.88372093,2.534883721,0.046511628,2.720930233,0.023255814,0.046511628,3.325581395,0.511627907,0.302325581,0.372093023,0.023255814,0.046511628,0.627906977,0,0.418604651,0.209302326,0.674418605,0.325581395,0.325581395,0.697674419,0.11627907,4.11627907,0.093023256,0.186046512,20.09302326,37.02325581,47240,1154,0.515976109,27,0.597222222,27,21.652,8.163414238,6.992804916,23.92330846,26.23255814,657.7674419,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,47267,1.424,0.184,0.184,0.048,0.064,0.04,6.224,2.992,0.112,1.184,0.096,0.112,16.08,0.448,0.224,0.392,0.16,0.128,0.496,0.032,1.192,0.376,0.736,0.52,0.2,1.08,0.128,4.632,0.176,0.072,40.864,76.008,47267,3353,0.693186646,0.9765625,0.710227273,27,38.126,14.96566665,10.78662582,-3.50929142,900.344,657.224,0,0,0,0,0,0,0,0,0,0,0,0,0,1
