ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11
65535,15,0.5,0.1,0.6,0.25,0.4,0.15,2.6,2.05,0.2,0.25,0.05,0,3.2,0.9,0.15,0.35,0,0.1,1.4,0,0.15,0.45,18.95,0.4,0.9,0.75,0.25,20.55,0.25,0.25,232,310,0.729260244,15,0.8,15,13.29,6.247596838,4.274833379,-50.33017415,390.25,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,31,2.058823529,0.058823529,1.088235294,0.088235294,0.323529412,0.088235294,4.029411765,2.352941176,0,0.352941176,0.029411765,0.088235294,9.117647059,0.294117647,1.235294118,0.588235294,0.117647059,0.058823529,0.470588235,0.029411765,0.382352941,0.205882353,5.470588235,0.294117647,1.147058824,0.705882353,0.117647059,19.85294118,0.264705882,0.205882353,480,527,0.762113214,15,0.85,15,18.525,8.332227788,5.394649057,-11.24034382,50.67647059,3.852941176,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,46,0.657894737,0.289473684,1.315789474,0.210526316,0.315789474,0.157894737,2.315789474,1.710526316,0.026315789,0.368421053,0.052631579,0.078947368,1.973684211,0.342105263,0.131578947,0.552631579,0.026315789,0.026315789,0.552631579,0.026315789,0.473684211,0.184210526,12.31578947,0.421052632,0.605263158,0.552631579,0.131578947,18.10526316,0.263157895,0.421052632,713,589,0.160287338,0.844444444,0.59375,15,23.694,7.783114981,7.682482397,-60.65677164,626.9473684,5.289473684,0.25,15,170,0,0,0,0,0,0,0,0,0,0
65535,62,0.837837838,0.162162162,0.972972973,0.297297297,0.621621622,0.108108108,5.756756757,2.027027027,0.162162162,0.351351351,0.162162162,0.135135135,2.486486486,0.351351351,0.756756757,0.459459459,0.027027027,0.054054054,1.081081081,0.027027027,0.621621622,0.405405405,7.648648649,0.513513514,2.216216216,1.054054054,0.297297297,25.48648649,0.162162162,0.216216216,960,573,0.589080849,0.840909091,0.513888889,15,24.637,8.589202848,6.940712375,-58.14215322,641.7567568,6.837837838,0.655172414,46,170,573,1084,0,0,0,0,0,0,0,0
65535,77,0.714285714,0.214285714,0.685714286,0.285714286,0.228571429,0.057142857,3.242857143,2.071428571,0.085714286,0.357142857,0.128571429,0.028571429,2.971428571,0.557142857,0.157142857,0.8,0.071428571,0.057142857,0.871428571,0.042857143,0.528571429,0.185714286,6.4,0.385714286,0.628571429,0.857142857,0.214285714,21.8,0.328571429,0.214285714,1193,1084,0.493982859,0.823529412,0.538461538,15,35.694,10.73621487,9.33483436,-28.1955518,765.0142857,6.757142857,0.675,31,774,1022,0,0,0,0,0,0,0,0,0
65535,93,0.397058824,0.132352941,0.338235294,0.132352941,0.147058824,0.044117647,2.132352941,1.279411765,0.073529412,0.529411765,0.073529412,0.014705882,1.897058824,0.294117647,0.779411765,0.294117647,0.058823529,0.058823529,0.426470588,0.029411765,0.426470588,0.397058824,17.77941176,0.279411765,0.529411765,0.367647059,0.044117647,12.58823529,0.235294118,0.191176471,1440,1053,0.927259272,0.772727273,0.444444444,15,42.245,17.12830027,6.413176042,-17.08765151,27.57352941,8.279411765,0.204081633,15,604,0,0,0,0,0,0,0,0,0,0
65535,108,1.421052632,0.210526316,1.473684211,0.289473684,0.394736842,0.157894737,4.789473684,1.815789474,0.105263158,0.421052632,0.105263158,0.026315789,5.131578947,0.473684211,0.947368421,0.710526316,0.105263158,0,0.842105263,0.026315789,0.368421053,0.184210526,8.131578947,0.368421053,0.526315789,0.421052632,0.052631579,20.89473684,0.184210526,0.078947368,1673,589,0.738240135,0.926829268,0.678571429,15,20.601,8.683580299,5.857404825,32.99601163,65.97368421,6.421052632,0.708333333,31,217,1038,0,0,0,0,0,0,0,0,0
65535,124,0.540540541,0.243243243,0.756756757,0.297297297,0.189189189,0.108108108,3.216216216,1.459459459,0.081081081,0.189189189,0,0.054054054,4.459459459,0.378378378,0.081081081,0.72972973,0.081081081,0.027027027,0.864864865,0.027027027,0.567567568,0.324324324,15.83783784,0.486486486,0.351351351,0.648648649,0.297297297,18.35135135,0.162162162,0.432432432,1921,573,0.80257555,0.925,0.587301587,15,21.18,9.12611854,5.444190479,17.73836706,3144,5.027027027,0.846153846,31,263,434,0,0,0,0,0,0,0,0,0
65535,155,1.038461538,0.153846154,0.897435897,0.282051282,0.153846154,0.076923077,3.576923077,1.576923077,0.153846154,0.333333333,0.141025641,0.051282051,3.461538462,0.576923077,0.115384615,0.525641026,0.08974359,0.08974359,1.012820513,0.038461538,0.435897436,0.294871795,3.269230769,0.423076923,0.846153846,0.871794872,0.102564103,14.24358974,0.179487179,0.102564103,2401,1208,0.789253769,0.772277228,0.541666667,15,47.703,13.84960004,8.504584692,44.29939542,520.3846154,7.371794872,0.31372549,31,310,1224,0,0,0,0,0,0,0,0,0
65535,170,0.484848485,0.303030303,2.03030303,0.393939394,0.484848485,0.03030303,23.57142857,2.303030303,0.151515152,0.303030303,0.090909091,0.03030303,3.303030303,0.454545455,0.090909091,0.484848485,0.03030303,0.121212121,0.818181818,0,0.454545455,0.484848485,8.060606061,0.696969697,0.393939394,0.636363636,0.151515152,25.54545455,0.424242424,0.212121212,2633,511,0.809742047,0.76744186,0.458333333,15,23.512,9.281101325,5.446020381,42.37309862,9836,6.333333333,0.888888889,46,46,62,573,0,0,0,0,0,0,0,0
65535,186,3.310344828,0,0.24137931,0.034482759,0.034482759,0.103448276,12.06896552,1.482758621,0.206896552,0.068965517,0.034482759,0.172413793,15.48275862,0.310344828,0.137931034,0.206896552,0.068965517,0.034482759,1.206896552,0,0.275862069,0.103448276,0.689655172,0.344827586,6.551724138,0.551724138,0.206896552,10.51724138,0.068965517,0.137931034,2881,449,0.728675362,0.90625,0.604166667,15,18.451,7.625662216,5.222505446,-18.79505861,927.4482759,6.379310345,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,201,1.452380952,0.119047619,0.785714286,0.428571429,0.380952381,0.047619048,2.785714286,2.523809524,0.023809524,0.357142857,0.095238095,0.071428571,10.4047619,0.571428571,0.047619048,0.404761905,0.047619048,0.071428571,0.904761905,0.047619048,0.404761905,0.285714286,4.119047619,0.476190476,0.857142857,0.785714286,0.142857143,21.73809524,0.285714286,0.261904762,3113,651,0.59659385,0.857142857,0.525,15,26.713,9.027234711,7.244746906,-71.28015849,351.7380952,8.285714286,0.833333333,46,294,542,620,0,0,0,0,0,0,0,0
65535,217,0.535714286,0.214285714,0.892857143,0.357142857,0.428571429,0.107142857,3.071428571,2.25,0.035714286,0.214285714,0.071428571,0,3.571428571,0.5,0.071428571,0.392857143,0.142857143,0.035714286,4.024390244,0.035714286,0.321428571,0.25,9.214285714,0.571428571,0.321428571,0.821428571,0.107142857,18.71428571,0.035714286,0.178571429,3361,434,0.825842113,0.823529412,0.5,15,20.601,8.95739022,5.051085009,44.09169604,70.28571429,8.107142857,15,46,108,232,1038,0,0,0,0,0,0,0,0
65535,232,0.555555556,0.037037037,0.518518519,0.259259259,0.407407407,0.037037037,2.814814815,2.111111111,0.074074074,0.111111111,0.148148148,0,3.888888889,0.333333333,0,0.592592593,0.111111111,0.037037037,0.481481481,0.074074074,0.222222222,0.074074074,5.037037037,0.222222222,0.444444444,0.555555556,0.037037037,18.81481481,0.185185185,0.111111111,3594,418,0.856133033,0.931034483,0.75,15,18.525,8.498527802,4.391660848,89.97624554,74.62962963,8.296296296,15,31,217,248,0,0,0,0,0,0,0,0,0
65535,248,0.7875,0.275,1.1875,0.2625,0.3875,0.1375,2.7125,1.3375,0.1,0.3375,0.1375,0.0125,2.975,0.5125,0.075,0.3875,0.1,0.0875,0.625,0.0125,0.3875,0.4,8.525,0.475,0.6,0.6875,0.175,20.425,0.3,0.1625,3841,1239,0.817675562,0.816326531,0.615384615,15,37.927,13.9819075,8.049094941,10.67257655,82.2875,7.5625,0.5,31,232,1766,0,0,0,0,0,0,0,0,0
65535,263,0.769230769,0.138461538,1.046153846,0.292307692,0.261538462,0.030769231,2.492307692,1.6,0.015384615,0.138461538,0.107692308,0.076923077,2.784615385,0.507692308,0.076923077,0.615384615,0.061538462,0.046153846,0.584615385,0.046153846,0.323076923,0.384615385,4.584615385,0.323076923,0.430769231,0.523076923,0.184615385,20.41538462,0.261538462,0.246153846,4074,1007,0.448152299,0.764705882,0.590909091,15,35.206,10.54654782,9.428162607,-2.938412135,212.5230769,7.569230769,0.763157895,46,124,434,449,0,0,0,0,0,0,0,0
65535,294,4.378378378,0.256410256,1.282051282,0.230769231,0.461538462,0.076923077,3.794871795,2.461538462,0.051282051,0.282051282,0.025641026,0.025641026,6.358974359,0.487179487,0.051282051,0.461538462,0.025641026,0.025641026,0.666666667,0.025641026,0.512820513,0.307692308,5.179487179,0.461538462,0.666666667,0.666666667,0.179487179,23.64102564,0.256410256,0.230769231,4554,604,0.855900598,0.722222222,0.557142857,15,26.299,11.03418688,5.70622352,9.38415427,358.1794872,8.282051282,15,46,201,372,620,0,0,0,0,0,0,0,0
65535,310,0.934156379,0.102880658,0.847736626,0.329218107,0.358024691,0.094650206,4.04526749,1.987654321,0.049382716,0.353909465,0.094650206,0.032921811,3.53909465,0.609053498,0.119341564,0.654320988,0.090534979,0.069958848,0.888888889,0.024691358,0.526748971,0.403292181,9.218106996,0.390946502,1.0781893,0.83127572,0.172839506,21.34979424,0.279835391,0.255144033,4802,3764,0.93501741,0.794117647,0.559907834,15,78.385,30.60126188,10.8512628,-11.72635749,542.0534979,9.670781893,0.258064516,31,155,1549,0,0,0,0,0,0,0,0,0
65535,325,2.353846154,0.107692308,0.338461538,0.046153846,0.076923077,0.138461538,17.78461538,2.4,0.353846154,0.307692308,0.046153846,0.046153846,18.43076923,0.446153846,1.523076923,0.6,0.061538462,0.076923077,0.8,0.030769231,0.507692308,0.184615385,15,0.384615385,3.892307692,0.769230769,0.169230769,11.73846154,0.2,0.153846154,5034,1007,0.848200927,0.955882353,0.714285714,15,28.557,12.68304836,6.71788864,14.28637634,1098.707692,7.661538462,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,341,1.315068493,0.164383562,1.260273973,0.342465753,0.410958904,0.095890411,3.397260274,1.931506849,0.150684932,0.191780822,0.123287671,0.04109589,7.684931507,0.424657534,0.164383562,0.821917808,0.054794521,0.082191781,0.863013699,0.054794521,0.452054795,0.342465753,3.493150685,0.383561644,0.726027397,0.520547945,0.232876712,20.23287671,0.273972603,0.205479452,5282,1131,0.841086763,0.802197802,0.579365079,15,38.961,13.82407397,7.477444778,-4.202715469,104.2739726,9.095890411,0.238095238,15,1177,0,0,0,0,0,0,0,0,0,0
65535,356,0.777777778,0.133333333,0.977777778,0.266666667,0.422222222,0.088888889,3.866666667,1.822222222,0.022222222,0.266666667,0.066666667,0,3.355555556,0.822222222,0.088888889,0.377777778,0.066666667,0.111111111,0.8,0.022222222,0.377777778,0.244444444,5.622222222,0.422222222,0.466666667,0.911111111,0.266666667,21.2,0.377777778,0.333333333,5514,697,0.931941169,0.865384615,0.576923077,15,27.614,13.26167069,4.808807938,11.09608327,171.0222222,9.133333333,0.40625,31,511,1379,0,0,0,0,0,0,0,0,0
65535,372,0.607142857,0.107142857,0.928571429,0.285714286,0.321428571,0.053571429,2.607142857,1.982142857,0.125,0.25,0.089285714,0,1.5,0.357142857,0.107142857,0.517857143,0.053571429,0.107142857,0.464285714,0.017857143,0.553571429,0.339285714,7.357142857,0.321428571,0.25,0.696428571,0.178571429,20.21428571,0.232142857,0.196428571,5762,867,0.873658523,0.691358025,0.424242424,15,38.68,14.406755,7.009456849,42.80942173,368.0714286,9.107142857,0.465116279,46,294,620,1704,0,0,0,0,0,0,0,0
65535,387,0.891891892,0.216216216,1.081081081,0.243243243,0.243243243,0.081081081,3.324324324,1.351351351,0.108108108,0.702702703,0.108108108,0.027027027,3.945945946,0.297297297,0.162162162,0.324324324,0.027027027,0.081081081,4.024390244,0,0.378378378,0.351351351,11.13513514,0.243243243,0.405405405,0.810810811,0.162162162,17.86486486,0.243243243,0.135135135,5994,573,0.702297115,0.925,0.660714286,15,20.138,8.345948885,5.941347085,25.77359433,445.027027,9.108108108,0.791666667,62,480,697,743,1069,0,0,0,0,0,0,0
65535,403,1.625,0.0625,1.041666667,0.333333333,0.1875,0.041666667,4.416666667,2.083333333,0.125,0.208333333,0.104166667,0.0625,4.5625,0.5625,0.166666667,0.541666667,0.0625,0.020833333,0.875,0.0625,0.541666667,0.354166667,13.45833333,0.479166667,0.645833333,0.541666667,0.208333333,18.22916667,0.166666667,0.104166667,6242,743,0.742989522,0.827586207,0.592592593,15,28.466,10.21172755,6.834740373,57.50656771,654.1458333,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,418,1.709677419,0.129032258,0.225806452,0.032258065,0.193548387,0.096774194,7.548387097,1.258064516,0.096774194,0.193548387,0.064516129,0.064516129,10.61290323,0.387096774,1.774193548,0.193548387,0.096774194,0.096774194,0.870967742,0.032258065,0.612903226,0.096774194,0.516129032,0.451612903,1.935483871,0.387096774,0.161290323,5.967741935,0.129032258,0.064516129,6475,480,0.790530982,0.911764706,0.645833333,15,18.823,8.234511268,5.042996267,36.50159822,1005.483871,9.483870968,0.545454545,15,836,0,0,0,0,0,0,0,0,0,0
65535,434,0.850574713,0.126436782,1.206896552,0.333333333,0.183908046,0.114942529,4.206896552,2.505747126,0.057471264,0.275862069,0.103448276,0.068965517,4.850574713,0.632183908,0.183908046,0.517241379,0.08045977,0.068965517,0.770114943,0.045977011,0.643678161,0.367816092,10.95402299,0.402298851,0.724137931,0.67816092,0.16091954,24.03448276,0.367816092,0.275862069,6722,1348,0.873985033,0.731092437,0.54375,15,42.699,16.53893071,8.037140329,2.685487482,201.8735632,9.620689655,0.76,62,124,263,1286,1394,0,0,0,0,0,0,0
65535,449,0.935483871,0.096774194,0.64516129,0.129032258,0.290322581,0.322580645,3.838709677,1.709677419,0.064516129,0.258064516,0.161290323,0.032258065,2.580645161,0.483870968,0.032258065,0.419354839,0.032258065,0,0.903225806,0.064516129,0.387096774,0.290322581,3.677419355,0.35483871,0.290322581,0.903225806,0.096774194,16.70967742,0.161290323,0.096774194,6955,480,0.329489714,0.861111111,0.632653061,15,20.229,6.863841179,6.480558554,63.3976469,220.3225806,9.096774194,0.956521739,46,263,651,929,0,0,0,0,0,0,0,0
65535,465,1.875,0.09375,0.390625,0.21875,0.078125,0.0625,10.03125,1.515625,0.3125,0.4375,0.09375,0.109375,13.984375,0.6875,0.265625,0.390625,0.046875,0.171875,0.9375,0.03125,0.28125,0.296875,1.515625,0.375,2.953125,0.546875,0.171875,12.078125,0.1875,0.109375,7202,991,0.784438117,0.680851064,0.415584416,15,41.781,13.20912684,8.192394177,-53.02595687,323.265625,12.390625,0.488372093,31,728,1487,0,0,0,0,0,0,0,0,0
65535,496,0.925925926,0.271604938,1.358024691,0.395061728,0.358024691,0.135802469,3.296296296,1.802469136,0.074074074,0.308641975,0.160493827,0.049382716,3.037037037,0.469135802,0.135802469,0.345679012,0.086419753,0.086419753,0.864197531,0.037037037,0.518518519,0.271604938,10.56790123,0.49382716,0.222222222,0.728395062,0.24691358,19.58024691,0.209876543,0.283950617,7683,1255,0.659395504,0.801980198,0.5625,15,38.688,12.33991352,9.277100442,-40.39651358,697.6049383,8.419753086,0.372093023,15,1100,0,0,0,0,0,0,0,0,0,0
65535,511,0.886363636,0.113636364,0.909090909,0.477272727,0.181818182,0.045454545,4.159090909,2.136363636,0.022727273,0.272727273,0.068181818,0.068181818,4.568181818,0.454545455,2.522727273,0.409090909,0.045454545,0.045454545,0.863636364,0,0.5,0.068181818,9.681818182,0.454545455,0.909090909,0.681818182,0.136363636,21.15909091,0.295454545,0.318181818,7915,682,0.835761412,0.785714286,0.5,15,29.599,11.01337386,6.047363888,-5.647841669,158.0909091,10.29545455,0.272727273,31,356,1379,0,0,0,0,0,0,0,0,0
65535,527,0.953846154,0.169230769,1.092307692,0.292307692,0.492307692,0.046153846,4.830769231,1.907692308,0.092307692,0.430769231,0.076923077,0.076923077,4.969230769,0.492307692,0.138461538,0.446153846,0.138461538,0.046153846,0.876923077,0,0.615384615,0.6,19.70769231,0.646153846,0.8,0.892307692,0.169230769,21.69230769,0.215384615,0.246153846,8163,1007,0.602720493,0.8125,0.65,15,34.553,11.03865057,8.808317541,61.04010177,236.0307692,11.09230769,0.948717949,31,651,666,0,0,0,0,0,0,0,0,0
65535,542,0.64516129,0.129032258,0.903225806,0.193548387,0.225806452,0.096774194,2.193548387,1.612903226,0.129032258,0.258064516,0,0.096774194,3.548387097,0.548387097,0.193548387,0.548387097,0.064516129,0.064516129,0.612903226,0,0.258064516,0.290322581,11.19354839,0.451612903,0.64516129,0.451612903,0.129032258,16.32258065,0.387096774,0.225806452,8395,480,0.78865532,0.861111111,0.553571429,15,20.808,8.455975067,5.199034309,48.93764717,345.0322581,11.67741935,0.68,31,201,1502,0,0,0,0,0,0,0,0,0
65535,558,1.069767442,0.255813953,0.651162791,0.441860465,0.209302326,0,3.255813953,2.209302326,0.139534884,0.395348837,0.093023256,0.069767442,4.209302326,0.372093023,0.11627907,0.534883721,0.046511628,0.046511628,1.023255814,0.023255814,0.372093023,0.372093023,4.139534884,0.348837209,0.674418605,0.488372093,0.162790698,23.06976744,0.395348837,0.279069767,8643,666,0.766321417,0.754385965,0.488636364,15,28.094,9.833247971,6.317442737,8.214972841,496.1395349,10.93023256,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,573,1.090909091,0.090909091,1.393939394,0.121212121,0.272727273,0.060606061,4.333333333,2.060606061,0.03030303,0.333333333,0.272727273,0.090909091,4.03030303,0.424242424,0.393939394,0.636363636,0.060606061,0.060606061,1.03030303,0.03030303,0.272727273,0.242424242,3.424242424,0.303030303,1.181818182,0.96969697,0.121212121,21.09090909,0.242424242,0.303030303,8875,511,0.47855159,0.868421053,0.673469388,15,21.155,7.438490875,6.531437113,-57.62884904,637.9090909,10.60606061,15,46,62,170,1084,0,0,0,0,0,0,0,0
65535,589,3.195121951,0.12195122,0.317073171,0.170731707,0.12195122,0.024390244,8.87804878,1.756097561,0.195121951,0.219512195,0.073170732,0.024390244,14.41463415,0.585365854,0.170731707,0.365853659,0.048780488,0.073170732,0.390243902,0,0.195121951,0.048780488,0.902439024,0.12195122,1.902439024,0.317073171,0.073170732,12.6097561,0.097560976,0.219512195,9123,635,0.447503055,0.854166667,0.640625,15,25.001,8.003538652,7.157423774,-84.17828425,857.5365854,10.12195122,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,604,0.981481481,0.148148148,1.12962963,0.5,0.314814815,0.037037037,3.685185185,1.944444444,0,0.388888889,0.185185185,0.018518519,5.333333333,0.388888889,0.148148148,0.388888889,0.092592593,0.055555556,0.703703704,0.018518519,0.537037037,0.185185185,4.185185185,0.37037037,0.740740741,0.685185185,0.185185185,21.14814815,0.148148148,0.12962963,9356,836,0.620051125,0.870967742,0.701298701,15,30.906,9.735114459,7.637795107,-7.60410043,39.42592593,12.90740741,0.59375,31,93,1038,0,0,0,0,0,0,0,0,0
65535,620,0.272727273,0.212121212,1.363636364,0.242424242,0.242424242,0,2.666666667,1.636363636,0.090909091,0.181818182,0.121212121,0.060606061,2.121212121,0.303030303,0.060606061,0.787878788,0,0.03030303,1.090909091,0,0.363636364,0.303030303,5.878787879,0.606060606,0.636363636,0.727272727,0.060606061,20.93939394,0.484848485,0.090909091,9603,511,0.700684713,0.891891892,0.785714286,15,21.428,7.993984211,5.703476273,-19.95431665,361.1212121,12.06060606,0.863636364,46,201,294,372,0,0,0,0,0,0,0,0
65535,635,1.363636364,0.145454545,0.236363636,0.090909091,0.072727273,0.109090909,13.98181818,2.781818182,0.272727273,0.4,0.018181818,0.163636364,13.21818182,0.436363636,0.254545455,0.672727273,0.018181818,0.072727273,0.527272727,0.036363636,0.472727273,0.218181818,1.490909091,0.290909091,3.781818182,1.036363636,0.218181818,13.41818182,0.345454545,0.309090909,9836,852,0.665154012,0.948275862,0.763888889,15,24.339,9.909320043,7.399350651,63.31217689,1364.309091,10.05454545,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,651,0.80952381,0.253968254,0.952380952,0.349206349,0.222222222,0.079365079,4.476190476,2.396825397,0.126984127,0.301587302,0.111111111,0.095238095,4.396825397,0.73015873,0.126984127,0.873015873,0.047619048,0.111111111,1.095238095,0.047619048,0.571428571,0.492063492,13.63492063,0.444444444,0.777777778,0.936507937,0.396825397,21.14285714,0.19047619,0.238095238,10083,976,0.755179697,0.863013699,0.572727273,15,33.999,11.68874737,7.662182306,-55.77244708,228.8730159,11.46031746,0.891891892,46,449,527,929,0,0,0,0,0,0,0,0
65535,666,0.766233766,0.142857143,1.142857143,0.272727273,0.298701299,0.103896104,3.025974026,2.12987013,0.051948052,0.38961039,0.194805195,0.064935065,2.688311688,0.545454545,0.12987013,0.766233766,0.025974026,0.064935065,0.909090909,0.025974026,0.415584416,0.428571429,9.025974026,0.480519481,0.454545455,0.675324675,0.194805195,22.24675325,0.207792208,0.155844156,10316,1193,0.773103427,0.827956989,0.611111111,15,35.297,13.45123652,8.531850016,5.81899995,244.012987,12.49350649,0.523809524,31,527,1410,0,0,0,0,0,0,0,0,0
65535,682,0.571428571,0.214285714,0.535714286,0.25,0.035714286,0.142857143,5.5,2.142857143,0.071428571,0.285714286,0.25,0.107142857,4.785714286,0.642857143,0.25,0.428571429,0.107142857,0.035714286,1.285714286,0,0.714285714,0.214285714,1.5,0.392857143,1.607142857,1.214285714,0.071428571,16.82142857,0.392857143,0,10564,434,0.835775242,0.848484848,0.622222222,15,19.683,8.640067599,4.744016702,-2.672330994,288.8214286,13.25,0.173913043,15,279,0,0,0,0,0,0,0,0,0,0
65535,697,4.378378378,0.131578947,1.368421053,0.210526316,0.447368421,0,3.052631579,6.94,0.052631579,0.447368421,0.131578947,0.052631579,3.5,0.315789474,0.026315789,0.368421053,0.026315789,0.078947368,0.552631579,0.026315789,0.473684211,0.552631579,7.052631579,0.552631579,0.631578947,0.789473684,0.078947368,21.57894737,0.210526316,0.236842105,10796,589,0.740188604,0.655172414,0.469135802,15,28.904,9.982922273,6.712510041,-46.60539413,442.1578947,13.21052632,15,77,387,743,960,1069,1317,0,0,0,0,0,0
65535,713,1.428571429,0.114285714,0.171428571,0.142857143,0.085714286,0.085714286,9.914285714,1.371428571,0.228571429,0.257142857,0.085714286,0.142857143,22.85714286,0.342857143,0.2,0.342857143,0.028571429,0.028571429,0.428571429,0,0.428571429,0.228571429,1.171428571,0.228571429,2.314285714,0.428571429,0.257142857,9.542857143,0.285714286,0.085714286,11044,542,0.682570088,0.813953488,0.546875,15,22.47,8.357620014,6.107917018,-21.1987189,1252.428571,201,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,728,1.652631579,0.168421053,0.705263158,0.242105263,0.2,0.052631579,3.915789474,2.021052632,0.073684211,0.147368421,0.126315789,0.094736842,19.02105263,0.578947368,0.273684211,0.652631579,0.073684211,0.052631579,0.821052632,0,0.294736842,0.168421053,4.242105263,0.263157895,0.863157895,0.642105263,0.2,18.65263158,0.263157895,0.115789474,11276,1471,0.868931342,0.791666667,0.586419753,15,51.143,17.41242342,8.61797677,81.64952788,330.8842105,16.06315789,0.596491228,31,465,1502,0,0,0,0,0,0,0,0,0
65535,743,0.911764706,0.058823529,0.941176471,0.235294118,0.147058824,0.058823529,2.676470588,1.264705882,0,0.058823529,0.088235294,0.029411765,2.882352941,0.352941176,0.088235294,0.617647059,0.088235294,0.117647059,0.823529412,0.029411765,0.382352941,0.088235294,4.911764706,0.441176471,0.470588235,0.882352941,0.117647059,18.17647059,0.294117647,0.117647059,11509,527,0.642502709,0.894736842,0.80952381,15,21.155,7.949425081,6.091512582,-0.820893111,436.3235294,13.38235294,15,62,387,697,960,1317,0,0,0,0,0,0,0
65535,759,0.592783505,0.201030928,0.809278351,0.273195876,0.298969072,0.087628866,6.056701031,1.979381443,0.103092784,0.371134021,0.113402062,0.041237113,3.659793814,0.530927835,0.324742268,0.546391753,0.030927835,0.072164948,0.819587629,0.025773196,0.541237113,0.355670103,12.12886598,0.381443299,1.706185567,0.850515464,0.144329897,18.91237113,0.242268041,0.206185567,11756,3005,0.863206602,0.72659176,0.466346154,15,83.81,25.27466558,12.75993594,-14.60826647,575.1185567,13.2371134,0.295918367,31,991,1843,0,0,0,0,0,0,0,0,0
65535,774,0.669565217,0.217391304,0.852173913,0.347826087,0.295652174,0.086956522,4.773913043,1.782608696,0.026086957,0.313043478,0.104347826,0.017391304,2.617391304,0.391304348,0.139130435,0.660869565,0.113043478,0.052173913,0.782608696,0.008695652,0.365217391,0.391304348,11.85217391,0.495652174,0.530434783,0.686956522,0.156521739,19.37391304,0.243478261,0.173913043,11989,1781,0.745240663,0.877862595,0.631868132,15,42.955,15.54445428,10.36497351,-37.11932702,774.1652174,12.83478261,0.269230769,15,77,0,0,0,0,0,0,0,0,0,0
65535,790,2.216494845,0.092783505,0.164948454,0.144329897,0.113402062,0.113402062,11.41237113,2.144329897,0.134020619,0.628865979,0.072164948,0.103092784,24.30927835,0.298969072,0.329896907,0.432989691,0.092783505,0.103092784,0.474226804,0.020618557,0.711340206,0.092783505,0.81443299,0.494845361,3.072164948,0.793814433,0.164948454,12.26804124,0.268041237,0.12371134,12237,1502,0.784999954,0.763779528,0.497435897,15,46.71,15.13356938,9.375182987,-62.6573672,900.8041237,14.79381443,0.74,31,805,1735,0,0,0,0,0,0,0,0,0
65535,805,1.430769231,0.2,0.215384615,0.092307692,0.107692308,0,12.64615385,2.369230769,0.138461538,0.430769231,0.076923077,0.092307692,22.98461538,0.369230769,0.523076923,0.4,0.092307692,0.030769231,0.384615385,0.015384615,0.784615385,0.215384615,2.538461538,0.369230769,2.646153846,0.907692308,0.246153846,11.16923077,0.138461538,0.138461538,12469,1007,0.925141246,0.670103093,0.393939394,15,44.403,16.75072331,6.358961008,-54.13204557,906.4153846,12.76923077,0.708333333,31,790,1735,0,0,0,0,0,0,0,0,0
65535,821,1.875,0.15625,0.25,0.03125,0.0625,0.09375,9.09375,2.46875,0.25,0.25,0.0625,0.125,8.90625,0.46875,0.625,0.28125,0.0625,0,1.4375,0,0.4375,0.3125,5.1875,0.4375,3.65625,0.5,0.15625,12.46875,0.3125,0.1875,12717,496,0.8563265,0.914285714,0.64,15,20.601,9.199984418,4.75119231,10.84445633,967.15625,14.1875,0.25,15,1580,0,0,0,0,0,0,0,0,0,0
