ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,Selection,Sel01
65535,18326,0.274509804,0.166666667,0.31372549,0.049019608,0.068627451,0.137254902,0.362745098,1.274509804,0.058823529,0.578431373,0.029411765,0.058823529,1.735294118,0.284313725,1.81372549,0.215686275,0.058823529,0.147058824,1.088235294,0.009803922,0.696078431,0.568627451,0.990196078,0.196078431,0.588235294,1.009803922,0.147058824,14.57843137,0.137254902,0.12745098,25.24509804,44.62745098,18326,3025,0.775328038,0.86440678,0.68,30,38.853,14.86900986,9.390653025,77.9245796,177.9509804,492.7352941,0.85106383,119,17970,18445,18534,18978,0,0,0,0,1
65535,18356,0.089655172,0.137931034,0.144827586,0.048275862,0.04137931,0.04137931,0.172413793,0.579310345,0.013793103,0.413793103,0.055172414,0.034482759,0.537931034,0.165517241,0.289655172,0.151724138,0.055172414,0.048275862,0.427586207,0,0.6,0.262068966,0.324137931,0.15862069,0.337931034,0.572413793,0.055172414,6.586206897,0.096551724,0.027586207,21.91034483,39.87586207,18356,4300,0.689579794,0.941558442,0.644444444,30,42.269,16.15896839,11.70248185,46.68304474,384.3931034,495.1517241,0.254545455,30,18830,0,0,0,0,0,0,0,1
65535,18385,0.12371134,0.113402062,0.154639175,0.010309278,0.020618557,0.020618557,0.113402062,0.350515464,0.030927835,0.175257732,0.030927835,0.041237113,0.175257732,0.12371134,0.030927835,0.113402062,0.030927835,0.041237113,0.175257732,0,0.278350515,0.195876289,0.329896907,0.113402062,0.113402062,0.329896907,0.072164948,5.010309278,0.051546392,0.092783505,14.59793814,27.81443299,18385,2876,0.613908178,0.941747573,0.673611111,30,35.231,12.84118002,10.13653786,51.66981317,1184.886598,495.1546392,0.644444444,89,17763,17911,18296,0,0,0,0,0,1
65535,18415,0.033898305,0.093220339,0.813559322,0.093220339,0.050847458,0.042372881,0.338983051,1.033898305,0.042372881,0.372881356,0.06779661,0.016949153,0.525423729,0.271186441,0.050847458,0.262711864,0.076271186,0.008474576,0.550847458,0.016949153,0.533898305,0.5,2.533898305,0.211864407,0.237288136,0.754237288,0.084745763,NaN,0.042372881,0.13559322,13.22881356,24.24576271,18415,3499,0.698198536,0.842857143,0.561904762,30,43.832,15.61913531,11.18180437,62.24034737,84.8559322,498.559322,0.685185185,59,17792,18712,0,0,0,0,0,0,0
65535,18445,0.231707317,0.158536585,0.134146341,0.073170732,0.073170732,0.024390244,0.548780488,1.243902439,0.024390244,0.353658537,0.036585366,0.048780488,1.268292683,0.256097561,0.036585366,0.280487805,0.06097561,0.036585366,0.573170732,0,0.463414634,0.353658537,1.853658537,0.329268293,0.609756098,0.756097561,0.085365854,13.76829268,0.182926829,0.097560976,13.84146341,25.8902439,18445,2432,0.472330879,0.942528736,0.745454545,30,30.153,11.03316557,9.724867346,41.26189482,186.5,495.4634146,0.405405405,59,18326,18978,0,0,0,0,0,0,1
65535,18474,0.033333333,0.183333333,0.366666667,0.083333333,0.016666667,0.05,0.4,0.95,0.016666667,0.433333333,0.05,0.033333333,0.316666667,0.25,0.133333333,0.283333333,0.033333333,0.033333333,0.483333333,0.016666667,0.516666667,0.633333333,1.066666667,0.116666667,0.233333333,0.733333333,0.083333333,14.73333333,0.116666667,0.266666667,13.38333333,26.05,18474,1779,0.953990302,0.652173913,0.285714286,30,41.98,19.33282706,5.796705776,-43.57104045,885.7,498.5,30,89,18237,18504,18890,0,0,0,0,0,1
65535,18504,0.038834951,0.116504854,0.330097087,0.155339806,0.009708738,0.048543689,0.184466019,0.485436893,0.038834951,0.310679612,0.058252427,0.019417476,0.262135922,0.281553398,0.097087379,0.13592233,0.048543689,0.048543689,0.436893204,0,0.388349515,0.446601942,0.54368932,0.203883495,0.106796117,0.766990291,0.126213592,10.05825243,0.029126214,0.106796117,12.66019417,23.96116505,18504,3054,0.795147942,0.944954128,0.64375,30,37.365,15.01874659,9.107600622,77.43101005,894.407767,14768,0.695652174,89,18237,18474,18890,0,0,0,0,0,0
65535,18534,0.138888889,0.138888889,0.569444444,0.069444444,0.013888889,0.083333333,0.472222222,1.708333333,0.055555556,0.472222222,0.055555556,0.055555556,0.597222222,0.222222222,0.083333333,0.277777778,0.069444444,0.055555556,1.083333333,0,0.666666667,0.666666667,4.305555556,0.208333333,0.513888889,NaN,0.083333333,17.09722222,0.138888889,0.125,14.11111111,26.77777778,18534,2135,0.574148786,0.96,0.72,30,28.102,10.70575329,8.765346026,61.68146684,169.5,499.4166667,0.694444444,89,17970,18326,18978,0,0,0,0,0,0
65535,18563,0.125,0.125,0.636363636,0.045454545,0.034090909,0.045454545,0.261363636,1.056818182,0.045454545,0.318181818,0.090909091,0.034090909,0.852272727,0.25,0.034090909,0.409090909,0.034090909,0.056818182,0.590909091,0,0.556818182,0.397727273,1.511363636,0.227272727,0.272727273,0.931818182,0.227272727,18.95454545,0.056818182,0.181818182,12.11363636,21.26136364,18563,2610,0.841242682,0.916666667,0.564102564,30,34.768,14.84077082,8.023777036,-44.31031695,296.8068182,498.1477273,0.666666667,89,17941,18207,19067,0,0,0,0,0,1
65535,18593,0.05952381,0.05952381,0.285714286,0.071428571,0.035714286,0.035714286,0.19047619,0.333333333,0.023809524,0.238095238,0.023809524,0.011904762,0.130952381,0.119047619,0.035714286,0.166666667,0.011904762,0,0.30952381,0.011904762,0.392857143,0.321428571,0.738095238,0.142857143,0.130952381,0.583333333,0.071428571,5.845238095,0.035714286,0.035714286,13.21428571,23.53571429,18593,2491,0.769986624,0.857142857,0.525,30,38.316,14.19802959,9.059195158,-89.04754241,981.1071429,499.2857143,0.765957447,89,18089,18919,19008,0,0,0,0,0,1
