ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,Selection,Sel01
65535,15269,0.103448275862069,0.0517241379310345,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0344827586206897,1.03448275862069,0.413793103448276,0.103448275862069,0.396551724137931,0.0517241379310345,0.0344827586206897,0.46551724137931,0.224137931034483,0.189655172413793,0.189655172413793,0.0689655172413793,0.0172413793103448,0.53448275862069,0.0172413793103448,0.482758620689655,0.224137931034483,0.517241379310345,0.258620689655172,0.0862068965517241,0.672413793103448,0.155172413793103,4.05172413793103,0.258620689655172,0.189655172413793,15269,1771,0.966404604151562,0.840579710144927,0.343195266272189,31,37.464,18.1873314227466,4.67460913516619,43.9465039755345,1180.86206896552,303.931034482759,0.755555555555556,92,15391,15452,15544,0,0,0,0,1
65535,15300,0.107142857142857,0.178571428571429,0.107142857142857,0.178571428571429,0.0714285714285714,0.0714285714285714,0.535714285714286,1.32142857142857,0.0357142857142857,0.392857142857143,0.0357142857142857,0.0714285714285714,0.392857142857143,0.25,0.0357142857142857,0.214285714285714,0.0357142857142857,0.0357142857142857,0.714285714285714,0,0.321428571428571,0.0714285714285714,0.214285714285714,0.107142857142857,0,0.142857142857143,0.0714285714285714,2.07142857142857,0.25,0.107142857142857,15300,855,0.532333486343222,0.933333333333333,0.777777777777778,31,17.028,6.80805090497413,5.76325157577049,-62.4376641723011,258.214285714286,304.928571428571,0.55,31,15513,0,0,0,0,0,0,1
65535,15330,0.102564102564103,0.115384615384615,0.0769230769230769,0.0897435897435897,0.102564102564103,0.0128205128205128,NaN,1.5,0.0641025641025641,0.397435897435897,0.0512820512820513,0.0128205128205128,0.551282051282051,0.371794871794872,0.102564102564103,0.346153846153846,0.0256410256410256,0.0769230769230769,0.435897435897436,0.0384615384615385,0.435897435897436,0.333333333333333,0.397435897435897,0.320512820512821,0.538461538461538,0.743589743589744,0.153846153846154,5.92307692307692,0.269230769230769,0.166666666666667,15330,2382,0.667940086613153,0.928571428571429,0.709090909090909,31,29.971,11.7540506216435,8.74754137147364,64.3415483684888,201.25641025641,307.064102564103,0.157894736842105,31,15147,0,0,0,0,0,0,0
65535,15361,0.0689655172413793,0.103448275862069,0.137931034482759,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.413793103448276,0.413793103448276,0,0.241379310344828,0.0344827586206897,0.0344827586206897,0.517241379310345,0.172413793103448,0.103448275862069,0.172413793103448,0,0,0.379310344827586,0,0.344827586206897,0.206896551724138,0.413793103448276,0.344827586206897,0.0344827586206897,0.517241379310345,0.275862068965517,3.03448275862069,0.0689655172413793,0.0689655172413793,15361,886,0.719363204127264,0.935483870967742,0.604166666666667,31,17.996,7.64984387324137,5.31384267649101,28.7340360537385,598.034482758621,306.137931034483,0.652173913043478,61,15177,15483,0,0,0,0,0,1
65535,15391,0.108108108108108,0.0810810810810811,0.0540540540540541,0.216216216216216,0.0540540540540541,0.135135135135135,2.48648648648649,1.24324324324324,0.108108108108108,0.486486486486487,0.108108108108108,0.0810810810810811,0.594594594594595,0.351351351351351,0.0540540540540541,0.27027027027027,0,0.135135135135135,0.540540540540541,0.027027027027027,0.324324324324324,0.540540540540541,0.594594594594595,0.0810810810810811,0.243243243243243,0.567567567567568,0.0540540540540541,6.2972972972973,0.216216216216216,0.189189189189189,15391,1130,0.534572626177148,0.925,0.578125,31,20.99,7.82640566180651,6.61427183070766,-9.02391053438554,1185.10810810811,306.432432432432,0.846153846153846,92,15269,15544,15727,0,0,0,0,1
65535,15422,0,0.259259259259259,0.037037037037037,0.037037037037037,0.037037037037037,0,0.740740740740741,1.33333333333333,0,0.481481481481481,0,0.037037037037037,0.259259259259259,0.222222222222222,0.148148148148148,0.0740740740740741,0.037037037037037,0.111111111111111,0.296296296296296,0.037037037037037,0.740740740740741,0.407407407407407,0.148148148148148,0.0740740740740741,0.259259259259259,0.62962962962963,0.111111111111111,4.96296296296296,0.259259259259259,0.185185185185185,15422,825,0.70081109464231,0.964285714285714,0.771428571428571,31,15.92,7.0691334875977,5.04274450805136,0.614887092439339,931.814814814815,307.111111111111,0,0,0,0,0,0,0,0,0,1
65535,15452,0.0740740740740741,0.037037037037037,0.037037037037037,0.0740740740740741,0.0740740740740741,0,0.481481481481481,0.666666666666667,0,0.185185185185185,0.037037037037037,0.037037037037037,0.259259259259259,0.185185185185185,0.037037037037037,0.0740740740740741,0.037037037037037,0.037037037037037,0.111111111111111,0.0740740740740741,0.481481481481481,0.111111111111111,0.111111111111111,0.185185185185185,0.111111111111111,0.444444444444444,0.185185185185185,1.96296296296296,0.333333333333333,0.0740740740740741,15452,825,0.812156020399628,0.870967741935484,0.675,31,18.153,8.0559734803961,4.70017968681703,84.771378761052,1173.7037037037,308.555555555556,0.7,61,15269,15544,0,0,0,0,0,1
65535,15483,0.072463768115942,0.246376811594203,0.231884057971015,0,0.0289855072463768,0.072463768115942,1.21739130434783,1.10144927536232,0.072463768115942,0.463768115942029,0.0144927536231884,0.0289855072463768,0.463768115942029,0.173913043478261,0.0869565217391304,0.246376811594203,0.144927536231884,0.0579710144927536,0.449275362318841,0.0144927536231884,0.521739130434783,0.289855072463768,2.68115942028986,0.260869565217391,0.246376811594203,0.420289855072464,0.27536231884058,5.39130434782609,0.405797101449275,0.188405797101449,15483,2107,0.854032405850332,0.884615384615385,0.522727272727273,31,31.857,13.5921903269918,7.07092665686398,35.4214691318788,602.942028985507,308.884057971015,0.609756097560976,61,15177,15361,0,0,0,0,0,1
65535,15513,0.185185185185185,0.0740740740740741,0.185185185185185,0.037037037037037,0.037037037037037,0.037037037037037,0.481481481481481,NaN,0.037037037037037,0.185185185185185,0.037037037037037,0,0.222222222222222,0.111111111111111,0,0.185185185185185,0,0.037037037037037,0.037037037037037,0,0.518518518518518,0.185185185185185,0.148148148148148,0.148148148148148,0.0740740740740741,0.333333333333333,0.0740740740740741,1.77777777777778,0.222222222222222,0.111111111111111,15513,825,0.835179281525544,31,0.84375,31,17.301,8.14764291241215,4.4810226294719,3.92294590462775,258.851851851852,309.666666666667,0.736842105263158,61,15300,15636,0,0,0,0,0,0
65535,15544,0.142857142857143,0.166666666666667,0.166666666666667,0.0476190476190476,0.0238095238095238,0.0714285714285714,3.4047619047619,1.64285714285714,0.0238095238095238,0.428571428571429,0.0476190476190476,0.0714285714285714,0.5,0.119047619047619,0.142857142857143,0.261904761904762,0.0238095238095238,0.0952380952380952,0.428571428571429,0,0.380952380952381,0.714285714285714,0.904761904761905,0.333333333333333,0.452380952380952,0.976190476190476,0.19047619047619,13.2857142857143,0.333333333333333,0.380952380952381,15544,1283,0.338532774451795,0.84,0.583333333333333,31,24.546,7.91677561292152,7.44932643587095,79.569551392704,1181.07142857143,311.119047619048,0.896551724137931,122,15269,15391,15452,15727,0,0,0,1
65535,15574,0.107142857142857,0.285714285714286,0.178571428571429,0.0357142857142857,0.0357142857142857,0,0.785714285714286,1.03571428571429,0.107142857142857,0.428571428571429,0.0357142857142857,0,0.285714285714286,0.25,0.107142857142857,0.178571428571429,0,0.107142857142857,0.392857142857143,0.0357142857142857,0.321428571428571,0.0714285714285714,0.321428571428571,0.107142857142857,0.0714285714285714,0.464285714285714,0.107142857142857,3.92857142857143,0.107142857142857,0.178571428571429,15574,855,0.724611041310317,31,0.8,31,15.92,7.29838076698527,5.0297379683677,12.1510455054455,625.214285714286,311.178571428571,0,0,0,0,0,0,0,0,0,1
65535,15605,0.108108108108108,0.027027027027027,0.108108108108108,0.0540540540540541,0.0540540540540541,0,0.324324324324324,1.02702702702703,0.189189189189189,0.297297297297297,0,0.027027027027027,0.351351351351351,0.216216216216216,0.0810810810810811,0.324324324324324,0,0.0540540540540541,0.27027027027027,0,0.27027027027027,0.0540540540540541,0.162162162162162,0.135135135135135,0.216216216216216,0.351351351351351,0.216216216216216,3.05405405405405,0.0810810810810811,0.135135135135135,15605,1130,0.830318333291406,0.804347826086957,0.528571428571429,31,27.73,10.3128416745769,5.74723725703561,56.156785499482,38.0540540540541,311.216216216216,0,0,0,0,0,0,0,0,0,1
65535,15636,0,0.0476190476190476,0.0952380952380952,0.142857142857143,0.0476190476190476,0.0952380952380952,0.571428571428571,0.285714285714286,0,0.142857142857143,0,0.0476190476190476,0.238095238095238,0.238095238095238,0.0476190476190476,0.238095238095238,0.0952380952380952,0.0952380952380952,0,0,0.571428571428571,0.19047619047619,0.428571428571429,0.0952380952380952,0,0.523809523809524,0.142857142857143,5.23809523809524,0.142857142857143,0.333333333333333,15636,641,0.336163207369248,31,0.84,31,13.29,5.44058060889343,5.1239592037388,69.6993526774977,265.190476190476,311.857142857143,0.6875,61,15513,15788,0,0,0,0,0,1
65535,15666,0.172413793103448,0.137931034482759,0.103448275862069,0.0344827586206897,0.137931034482759,0.0344827586206897,0.137931034482759,0.655172413793103,0,0.379310344827586,0,0,0.103448275862069,0.241379310344828,0,0.137931034482759,0,0.137931034482759,0.241379310344828,0,0.206896551724138,0.137931034482759,0.0689655172413793,0.206896551724138,0.137931034482759,0.206896551724138,0.103448275862069,1.03448275862069,0.206896551724138,0,15666,886,0.861302096089262,0.852941176470588,0.644444444444444,31,19.195,8.92193585369586,4.53317493270829,-9.69032306476331,405.379310344828,311.931034482759,0,0,0,0,0,0,0,0,0,1
65535,15697,0.125,0.125,0,0,0.0416666666666667,0.0416666666666667,0.5,NaN,0.125,0.291666666666667,0,0,0.291666666666667,0.0833333333333333,0.125,0.166666666666667,0.0416666666666667,0,0.125,0,0.416666666666667,0.0416666666666667,0.125,0.125,0,0.125,0,3.20833333333333,0.125,0.0833333333333333,15697,733,0.792410657672638,31,0.857142857142857,31,15.614,7.23696380215388,4.4144610132411,-6.34314270281713,1119.45833333333,311.416666666667,0.352941176470588,31,16002,0,0,0,0,0,0,0
