ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,Selection,Sel01
65535,4673,5.337349398,0.228915663,0.530120482,0.072289157,0,0.060240964,0.506024096,0.710843373,0.024096386,0.34939759,0.024096386,0.048192771,4.734939759,0.204819277,0.096385542,0.21686747,0.060240964,0.036144578,0.361445783,0,0.13253012,0.144578313,5.530120482,0.084337349,1.060240964,0.301204819,0.060240964,7.192771084,0.048192771,0.072289157,34.68674699,66.10843373,4673,1883,0.665518661,0.954022989,0.691666667,23,30.36,12.05799145,8.999858259,70.76400717,1289.795181,122.7108434,0.275,23,4514,0,0,0,0,0,1
65535,4696,1.651851852,0.274074074,1.02962963,0.081481481,0.022222222,0.177777778,1.044444444,1.088888889,0.096296296,0.348148148,0.125925926,0.007407407,1.77037037,0.325925926,0.081481481,0.355555556,0.022222222,0.074074074,0.42962963,0.007407407,0.318518519,0.207407407,3.725925926,0.088888889,0.62962963,0.6,0.148148148,13.04444444,0.059259259,0.111111111,52.07407407,94.88888889,4696,3062,0.489324768,0.992647059,0.803571429,23,38.382,14.0970652,12.29407369,2.461884363,862.4148148,124.4148148,0,0,0,0,0,0,0,0,1
65535,4718,4.611111111,0.166666667,0.25,0.111111111,0.083333333,0.083333333,1.111111111,1.166666667,0,0.527777778,0.083333333,0,3.888888889,0.166666667,0.083333333,0.472222222,0.055555556,0,0.5,0,0.25,0.222222222,1.111111111,0.333333333,0.694444444,0.388888889,0.166666667,8.472222222,0.111111111,0.111111111,24.69444444,46.47222222,4718,817,0.585103359,23,0.734693878,23,18.36,7.620827921,6.180176918,-47.13659428,307.3055556,124.9722222,0.291666667,23,4741,0,0,0,0,0,1
65535,4741,1.857142857,0.25,0.5,0,0.035714286,0.071428571,0.785714286,1.5,0,0.214285714,0.071428571,0,2.464285714,0.392857143,0.214285714,0.857142857,0.107142857,0.107142857,0.321428571,0,0.035714286,0.178571429,3.285714286,0.071428571,0.357142857,0.642857143,0.178571429,13.32142857,0.107142857,0.107142857,23.75,47.89285714,4741,635,0.187043906,23,0.777777778,23,15.548,6.110100927,6.002267145,0,314.5,125.7857143,0.35,23,4718,0,0,0,0,0,1
65535,4764,1.76119403,0.194029851,0.641791045,0.052238806,0.007462687,0.082089552,0.589552239,0.813432836,0.059701493,0.365671642,0.037313433,0.052238806,1.746268657,0.194029851,0.194029851,0.26119403,0.029850746,0.097014925,0.350746269,0,0.291044776,0.179104478,4.507462687,0.067164179,0.611940299,0.425373134,0.111940299,10.17164179,0.067164179,0.074626866,64.13432836,118.8507463,4764,3040,0.40261427,23,0.736263736,23,38.672,13.77031508,12.60492965,-18.52331361,754.0223881,126.4850746,0,0,0,0,0,0,0,0,1
65535,4786,5.363636364,0.284090909,0.511363636,0.068181818,0.022727273,0.056818182,0.772727273,0.738636364,0.045454545,0.375,0.022727273,0.045454545,5.022727273,0.181818182,0.227272727,0.363636364,0.079545455,0.034090909,0.306818182,0.011363636,0.431818182,0.295454545,10.67045455,0.147727273,1.034090909,0.454545455,0.159090909,5.954545455,0.068181818,0.113636364,74.52272727,137.7613636,4786,1996,0.655027013,0.967032967,0.676923077,23,31.576,12.28130655,9.279822289,8.150845891,1251.852273,126.7727273,0,0,0,0,0,0,0,0,1
65535,4809,4.837209302,0.162790698,0.418604651,0.069767442,0,0,0.651162791,0.720930233,0,0.581395349,0.023255814,0,5.093023256,0.255813953,0.023255814,0.23255814,0.162790698,0.046511628,0.23255814,0,0.325581395,0.093023256,4.348837209,0.023255814,1.372093023,0.465116279,0.069767442,9.069767442,0.093023256,0.11627907,26.30232558,50.51162791,4809,975,0.515976109,23,0.597222222,23,21.652,8.163414238,6.992804916,66.07669154,1265.767442,126.2325581,0,0,0,0,0,0,0,0,1
65535,4832,3.051470588,0.169117647,0.375,0.110294118,0.058823529,0.058823529,7.965853659,0.867647059,0.058823529,0.411764706,0.022058824,0.044117647,2.132352941,0.227941176,2.117647059,0.397058824,0.051470588,0.051470588,0.772058824,0,0.220588235,0.227941176,5.948529412,0.191176471,0.720588235,0.470588235,0.088235294,9.176470588,0.014705882,0.102941176,55.13235294,103.8897059,4832,3085,0.76733195,0.971428571,0.708333333,23,40.276,16.58156495,10.63293003,71.12783898,335.8014706,127.8455882,0.153846154,23,4605,0,0,0,0,0,1
65535,4854,3.85483871,0.112903226,0.419354839,0.064516129,0.064516129,0.048387097,0.870967742,0.903225806,0,0.306451613,0.080645161,0.048387097,2.967741935,0.467741935,4.387096774,0.338709677,0.14516129,0.241935484,1.951612903,0,0.258064516,0.112903226,1.790322581,0.048387097,0.838709677,0.483870968,0.080645161,8.532258065,0.048387097,0.096774194,41.74193548,78.74193548,4854,1406,0.569445164,0.953846154,0.688888889,23,25.398,9.917467623,8.152449183,31.43991643,533.7258065,2881,0.352941176,23,4423,0,0,0,0,0,0
65535,4877,3.952380952,0.285714286,0.285714286,0.047619048,0,0,2.142857143,1.19047619,0.095238095,0.142857143,0,0.095238095,2.80952381,0.571428571,0.428571429,0.523809524,0.19047619,0.047619048,0.142857143,0,0.333333333,0.142857143,6.571428571,0.238095238,2.571428571,0.380952381,0.095238095,10.28571429,0.095238095,0.285714286,23.95238095,43.66666667,4877,476,0.443383141,23,0.7,23,13.679,5.60126322,5.020592515,14.03624347,131.6190476,127.7619048,0.705882353,23,4650,0,0,0,0,0,1
65535,4900,3.811881188,0.188118812,0.554455446,0.03960396,0.069306931,0.04950495,0.900990099,1.079207921,0.118811881,0.257425743,0.04950495,0.079207921,3.485148515,0.128712871,0.089108911,0.247524752,0.03960396,0.04950495,0.287128713,0,0.366336634,0.188118812,8.148514851,0.128712871,1.237623762,0.356435644,0.089108911,6.702970297,0.02970297,0.128712871,54.18811881,97.14851485,4900,2291,0.782013219,0.961904762,0.721428571,23,34.462,14.49443557,9.033828635,-14.18732968,1045.544554,127.8415842,0.113636364,23,5104,0,0,0,0,0,1
65535,4922,NaN,0.357798165,0.559633028,0.155963303,0.073394495,0.100917431,3.110091743,2.293577982,0.082568807,0.706422018,0.082568807,0.119266055,22.08256881,0.623853211,4.853211009,0.899082569,0.201834862,0.137614679,3.71559633,0.009174312,0.816513761,0.449541284,6.128440367,0.431192661,1.944954128,0.788990826,0.256880734,17.18348624,0.174311927,0.247706422,47.31192661,87.44036697,4922,2473,0.685835003,23,0.707792208,23,35.124,13.93015854,10.13777132,-24.71209779,20.12844037,129.2752294,0,0,0,0,0,0,0,0,0
