ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_4_ALS_M_Cerebellum_240424_1_cellmasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11,neighbour_4_CellId12
65535,13,0.728813559,0.101694915,0.779661017,0.06779661,0.084745763,0.101694915,0.847457627,0.983050847,0.016949153,0.186440678,0.033898305,0.050847458,3.118644068,0.322033898,0.033898305,0.271186441,0.084745763,0.016949153,0.237288136,0.033898305,0.322033898,0.101694915,5.508474576,0.13559322,0.677966102,0.423728814,0.169491525,7.542372881,0.06779661,0.084745763,163,739,0.77646771,0.967213115,0.655555556,13,25.77,11.05749521,6.967958457,-35.53285002,631.779661,5.966101695,0.636363636,38,88,514,551,0,0,0,0,0,0,0,0,0
65535,38,0.626666667,0.106666667,0.64,0.213333333,0.066666667,0.053333333,0.853333333,1.093333333,0.026666667,0.24,0.026666667,0.026666667,0.986666667,0.12,0,0.4,0.04,0.066666667,0.32,0,0.226666667,0.2,6.96,0.106666667,0.706666667,0.413333333,0.08,11.17333333,0.026666667,0.066666667,476,939,0.504906262,0.961538462,0.681818182,13,28.764,10.61049144,9.158702256,13.18602566,559.44,6.693333333,0.555555556,25,25,626,0,0,0,0,0,0,0,0,0,0
65535,50,0.692307692,0,0.461538462,0.205128205,0.051282051,0.153846154,1.435897436,1.564102564,0.051282051,0.333333333,0.051282051,0.051282051,1.153846154,0.282051282,0.102564103,0.333333333,0,0,0.282051282,0.076923077,0.435897436,0.153846154,3.128205128,0.205128205,0.641025641,0.435897436,0.102564103,12.05128205,0.051282051,0,626,489,0.898094993,0.866666667,0.6,13,26.87,11.566391,5.086916441,4.900124485,1212.769231,5.179487179,0.833333333,25,225,263,0,0,0,0,0,0,0,0,0,0
65535,75,0.524271845,0.155339806,0.834951456,0.300970874,0.038834951,0.077669903,0.932038835,1.029126214,0.019417476,0.126213592,0.067961165,0.029126214,0.689320388,0.262135922,0.106796117,0.417475728,0.009708738,0.048543689,0.514563107,0.019417476,0.563106796,0.281553398,3.825242718,0.116504854,0.417475728,0.631067961,0.077669903,12.88349515,0.048543689,0.106796117,939,1290,0.470067856,0.971698113,0.66025641,13,34.859,12.50528065,11.03753936,40.9024129,599.9514563,7.582524272,0.782608696,50,313,438,726,739,0,0,0,0,0,0,0,0
65535,88,0.302631579,0.105263158,1.013157895,0.236842105,0.065789474,0.092105263,1.460526316,1.171052632,0.092105263,0.263157895,0.078947368,0.052631579,0.697368421,0.223684211,0.565789474,0.368421053,0.026315789,0.039473684,0.460526316,0.065789474,0.302631579,0.289473684,9.881578947,0.276315789,0.592105263,0.723684211,0.039473684,14.22368421,0.078947368,0.092105263,1102,952,0.792652911,0.938271605,0.791666667,13,33.56,13.08604969,7.978213274,13.69782195,642.3157895,7.065789474,0.611111111,25,13,551,0,0,0,0,0,0,0,0,0,0
65535,100,2.396396396,0.072072072,0.810810811,0.108108108,0.027027027,0.036036036,1.234234234,1.567567568,0,0.261261261,0.009009009,0.027027027,1.630630631,0.306306306,0.027027027,0.243243243,0.018018018,0.018018018,0.288288288,0,0.18018018,0.207207207,3.216216216,0.171171171,0.747747748,0.666666667,0.099099099,8.459459459,0.099099099,0.117117117,1253,1390,0.766559774,0.932773109,0.74,13,37.075,15.01322619,9.641087918,9.559629623,1043.576577,7.585585586,0.434782609,25,451,576,0,0,0,0,0,0,0,0,0,0
65535,113,2.042857143,0.157142857,0.5,0.1,0.014285714,0,0.814285714,1.314285714,0.028571429,0.228571429,0.114285714,0.028571429,0.871428571,0.257142857,0.1,0.357142857,0.014285714,0.1,0.314285714,0,0.242857143,0.185714286,6.342857143,0.214285714,0.7,0.371428571,0.057142857,6.985714286,0.085714286,0.185714286,1415,877,0.758663796,0.95890411,0.795454545,13,28.168,11.81483262,7.697154851,-70.28460002,1246.542857,5.957142857,0.558823529,25,63,326,0,0,0,0,0,0,0,0,0,0
65535,125,1.843373494,0.060240964,0.530120482,0.108433735,0.024096386,0,1.86746988,1.469879518,0.072289157,0.240963855,0.120481928,0.036144578,7.313253012,0.34939759,0.265060241,0.277108434,0.036144578,0.072289157,0.313253012,0,0.337349398,0.144578313,1.759036145,0.180722892,1.024096386,0.56626506,0.036144578,8.686746988,0.084337349,0.144578313,1566,1040,0.790435332,0.912087912,0.628787879,13,32.047,13.34367334,8.173607019,32.57299596,1382.301205,7.192771084,0.268292683,13,426,0,0,0,0,0,0,0,0,0,0,0
65535,138,0.824561404,0.070175439,0.666666667,0.070175439,0.01754386,0.070175439,1.298245614,1.228070175,0.070175439,0.333333333,0.070175439,0.035087719,2.666666667,0.192982456,0.070175439,0.385964912,0,0.052631579,0.263157895,0,0.228070175,0.333333333,2.403508772,0.192982456,0.50877193,0.385964912,0.035087719,11.05263158,0.070175439,0.070175439,1729,714,0.699305435,0.904761905,0.647727273,13,26.878,10.33865561,7.390308728,58.13526799,1410.070175,6.122807018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,150,3.095890411,0.054794521,0.794520548,0.136986301,0.02739726,0.04109589,1.643835616,1.780821918,0.068493151,0.397260274,0.082191781,0.02739726,4.095890411,0.287671233,0.465753425,0.465753425,0.04109589,0.054794521,0.671232877,0,0.260273973,0.205479452,1.657534247,0.246575342,0.904109589,0.575342466,0.054794521,11.56164384,0.04109589,0.082191781,1879,914,0.70704123,0.901234568,0.608333333,13,31.286,11.81512319,8.355328153,23.22519637,1424.191781,6.02739726,0.078947368,13,764,0,0,0,0,0,0,0,0,0,0,0
65535,163,1.230769231,0.153846154,0.88034188,0.11965812,0.076923077,0.085470085,1.222222222,1.435897436,0.017094017,0.333333333,0.102564103,0.025641026,1.606837607,0.324786325,1.837606838,0.324786325,0.076923077,0.068376068,0.683760684,0,0.35042735,0.384615385,9.256410256,0.188034188,0.487179487,0.709401709,0.11965812,14.12820513,0.094017094,0.111111111,2042,1466,0.793305372,0.854014599,0.6,13,42.426,16.52784284,10.06254637,35.70159295,1294.051282,8.957264957,0.679245283,25,413,539,0,0,0,0,0,0,0,0,0,0
65535,175,3.758241758,0.142857143,0.582417582,0.120879121,0.054945055,0.032967033,1.725274725,1.956043956,0.076923077,0.340659341,0.098901099,0.032967033,4.604395604,0.417582418,0.769230769,0.340659341,0.043956044,0.054945055,0.659340659,0.032967033,0.230769231,0.285714286,2.450549451,0.208791209,1.241758242,0.461538462,0.120879121,12.37362637,0.076923077,0.153846154,2192,1140,0.642813076,0.957894737,0.689393939,13,31.857,12.40886694,9.505478389,-54.33907054,1004.373626,6.252747253,0.452380952,13,664,0,0,0,0,0,0,0,0,0,0,0
65535,200,0.5,0.181818182,0.287878788,0.015151515,0.03030303,0.015151515,0.757575758,1.090909091,0,0.242424242,0.060606061,0.045454545,2.803030303,0.166666667,0.227272727,0.121212121,0.03030303,0.106060606,1.075757576,0.015151515,0.242424242,0.166666667,0.803030303,0.212121212,1.03030303,0.46969697,0.060606061,7.424242424,0.060606061,0.106060606,2505,827,0.609598452,0.904109589,0.666666667,13,28.218,10.51781174,8.337578413,21.79222993,781.0909091,9.742424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,213,1.234782609,0.139130435,0.826086957,0.165217391,0.12173913,0.052173913,1.365217391,1.565217391,0.069565217,0.269565217,0.060869565,0.026086957,1.904347826,0.226086957,0.104347826,0.434782609,0.043478261,0.034782609,0.330434783,0,0.408695652,0.252173913,9.756521739,0.304347826,0.8,0.591304348,0.113043478,13.43478261,0.069565217,0.2,2668,1440,0.958047737,0.756578947,0.391156463,13,52.731,24.08405524,6.902699199,-30.96654436,1092.643478,8.982608696,0.575757576,50,276,363,376,388,0,0,0,0,0,0,0,0
65535,238,1.743718593,0.140703518,0.613065327,0.16080402,0.030150754,0.065326633,1.452261307,1.381909548,0.045226131,0.361809045,0.055276382,0.055276382,1.814070352,0.376884422,0.261306533,0.376884422,0.030150754,0.070351759,0.386934673,0,0.43718593,0.27638191,8.683417085,0.175879397,0.879396985,0.507537688,0.115577889,12.35175879,0.040201005,0.125628141,2981,2493,0.871998187,0.832635983,0.618012422,13,58.71,24.02180345,11.75889146,-0.752689441,1334.949749,8.668341709,0.402777778,50,301,501,1002,1265,0,0,0,0,0,0,0,0
65535,251,1.081081081,0.148648649,1.432432432,0.189189189,0.054054054,0.013513514,1.256756757,1.283783784,0,0.243243243,0.081081081,0.081081081,1.472972973,0.243243243,0.013513514,0.702702703,0.027027027,0.054054054,0.445945946,0,0.432432432,0.351351351,6.945945946,0.418918919,0.702702703,0.851351351,0.148648649,15.5,0.081081081,0.175675676,3144,927,0.849981503,0.913580247,0.560606061,13,32.32,13.76138077,7.249667854,44.12316029,1179.013514,11.24324324,0.65,25,401,1090,0,0,0,0,0,0,0,0,0,0
65535,263,1.283464567,0.181102362,0.68503937,0.118110236,0.070866142,0.070866142,1.409448819,1.181102362,0.047244094,0.322834646,0.05511811,0.007874016,1.488188976,0.251968504,0.661417323,0.330708661,0.007874016,0.047244094,0.68503937,0,0.338582677,0.181102362,6.937007874,0.11023622,0.448818898,0.472440945,0.078740157,11.5511811,0.05511811,0.086614173,3294,1591,0.848505794,0.933823529,0.830065359,13,42.194,17.78203292,9.410004472,8.174762968,1214.133858,10.96062992,0.714285714,50,50,225,288,1228,0,0,0,0,0,0,0,0
65535,276,0.833333333,0.216666667,0.65,0.083333333,0.05,0.05,1.216666667,0.916666667,0.033333333,0.083333333,0.05,0.066666667,2.583333333,0.3,0.1,0.3,0,0.05,0.416666667,0.016666667,0.233333333,0.266666667,3.233333333,0.233333333,0.4,0.633333333,0.083333333,10.68333333,0.033333333,0.033333333,3457,752,0.685300098,0.952380952,0.681818182,13,27.25,10.50890424,7.653222886,4.01957121,1077.883333,11.2,0.848484848,63,213,363,689,701,914,0,0,0,0,0,0,0
65535,288,1.080645161,0.177419355,0.677419355,0.338709677,0.064516129,0.032258065,1.290322581,1.064516129,0.016129032,0.258064516,0.064516129,0,1.741935484,0.209677419,0.161290323,0.112903226,0.048387097,0.032258065,0.35483871,0.016129032,0.322580645,0.209677419,8.193548387,0.14516129,0.483870968,0.516129032,0.14516129,9.483870968,0.064516129,0.112903226,3607,777,0.839447961,0.939393939,0.563636364,13,28.582,12.43302169,6.756602311,-57.1591939,1199.258065,10.85483871,13,75,225,263,401,489,814,990,0,0,0,0,0,0
65535,301,1.679012346,0.154320988,1.259259259,0.098765432,0.061728395,0.080246914,1.327160494,1.987654321,0.067901235,0.382716049,0.086419753,0.080246914,2.364197531,0.271604938,0.092592593,0.314814815,0.086419753,0.067901235,0.413580247,0.012345679,0.345679012,0.308641975,4.765432099,0.314814815,0.808641975,0.814814815,0.092592593,15.28395062,0.086419753,0.111111111,3770,2029,0.518698121,0.86631016,0.595588235,13,49.067,15.95636766,13.64201557,-25.08905314,1356.802469,11.63580247,0.616666667,50,238,426,501,1115,0,0,0,0,0,0,0,0
65535,326,1.264285714,0.121428571,0.635714286,0.085714286,0.042857143,0.042857143,1.05,1.264285714,0.071428571,0.3,0.1,0.028571429,1.071428571,0.257142857,0.128571429,0.357142857,0.064285714,0.021428571,0.278571429,0,0.25,0.242857143,4.928571429,0.135714286,0.542857143,0.485714286,0.064285714,9.528571429,0.014285714,0.128571429,4083,1754,0.820379988,0.933333333,0.707070707,13,42.707,17.92801053,10.25157244,4.466765818,1257.835714,12.39285714,0.773584906,50,63,113,939,1240,0,0,0,0,0,0,0,0
65535,338,0.811827957,0.096774194,0.602150538,0.134408602,0.037634409,0.021505376,1.059139785,1.349462366,0.037634409,0.268817204,0.053763441,0.053763441,1.811827957,0.231182796,0.327956989,0.397849462,0.032258065,0.069892473,0.349462366,0.032258065,0.370967742,0.23655914,9.086021505,0.290322581,0.586021505,0.494623656,0.064516129,10.52150538,0.096774194,0.155913978,4234,2330,0.683065133,0.944162437,0.69924812,13,48.058,18.23917273,13.32111593,6.786911058,665.7311828,13.64516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,363,1.098039216,0.196078431,0.843137255,0.117647059,0.039215686,0.058823529,1.294117647,1.254901961,0.058823529,0.196078431,0.078431373,0.039215686,2.941176471,0.196078431,0.019607843,0.235294118,0.078431373,0.039215686,0.294117647,0.019607843,0.235294118,0.196078431,9.235294118,0.156862745,0.509803922,0.568627451,0.176470588,9.960784314,0.019607843,0.156862745,4547,639,0.909319005,0.75,0.356643357,13,34.553,13.72436692,5.710704747,-54.18598694,1085.921569,11.39215686,13,50,213,276,376,701,0,0,0,0,0,0,0,0
65535,376,1.082352941,0.176470588,0.823529412,0.2,0.094117647,0.094117647,2.129411765,1.552941176,0.047058824,0.470588235,0.058823529,0.047058824,1.529411765,0.329411765,0.070588235,0.341176471,0.082352941,0.070588235,0.564705882,0.035294118,0.4,0.447058824,12.31764706,0.247058824,1.247058824,0.741176471,0.164705882,15.27058824,0.105882353,0.223529412,4710,1065,0.757192787,0.825242718,0.544871795,13,36.513,13.80055207,9.014402754,-41.01316947,1094.964706,17.08235294,0.840909091,63,213,363,388,701,1428,0,0,0,0,0,0,0
65535,388,0.993333333,0.1,0.586666667,0.106666667,0.033333333,0.046666667,1.253333333,1.56,0.053333333,0.106666667,0.033333333,0.026666667,1.446666667,0.246666667,0.06,0.406666667,0.04,0.046666667,0.38,0,0.26,0.326666667,3.36,0.193333333,0.726666667,0.486666667,0.06,11.72,0.06,0.1,4860,1879,0.81376132,0.943396226,0.625,13,45.916,18.33904435,10.65863797,42.45449451,1110.453333,14.30666667,0.603448276,50,213,376,463,964,0,0,0,0,0,0,0,0
65535,401,1.646341463,0.158536585,0.853658537,0.097560976,0.158536585,0.073170732,1.341463415,1.658536585,0.109756098,0.219512195,0.048780488,0.036585366,1.390243902,0.317073171,0.487804878,0.329268293,0.073170732,0.024390244,0.475609756,0.012195122,0.243902439,0.280487805,4.182926829,0.231707317,0.707317073,0.487804878,0.182926829,11.84146341,0.036585366,0.146341463,5023,1027,0.952643914,0.745454545,0.39047619,13,42.815,20.4297838,6.212454127,51.4960539,1184.304878,12.95121951,0.945454545,50,251,288,489,601,0,0,0,0,0,0,0,0
65535,413,1.153846154,0.10989011,0.846153846,0.10989011,0.076923077,0.120879121,0.879120879,1.131868132,0.021978022,0.208791209,0.043956044,0.021978022,1.153846154,0.296703297,1.527472527,0.362637363,0.021978022,0.10989011,0.835164835,0,0.285714286,0.285714286,1.593406593,0.197802198,0.549450549,0.725274725,0.087912088,12.45054945,0.054945055,0.054945055,5173,1140,0.552456798,0.947916667,0.689393939,13,31.865,11.89192431,9.912412808,47.64295964,1300.758242,13.62637363,0.56097561,38,163,539,1541,0,0,0,0,0,0,0,0,0
65535,426,1.185840708,0.10619469,1.300884956,0.283185841,0.061946903,0.079646018,1.203539823,2.053097345,0.026548673,0.345132743,0.088495575,0.026548673,2.017699115,0.442477876,0.10619469,0.504424779,0.053097345,0.10619469,0.442477876,0.03539823,0.415929204,0.495575221,4.681415929,0.353982301,0.725663717,0.92920354,0.185840708,17.50442478,0.097345133,0.088495575,5336,1415,0.799565493,0.869230769,0.70625,13,41.938,15.90494576,9.552174919,7.770919083,1370.079646,13.55752212,0.875,38,125,301,1115,0,0,0,0,0,0,0,0,0
65535,438,0.578571429,0.157142857,0.771428571,0.128571429,0.035714286,0.042857143,0.914285714,1.071428571,0.014285714,0.314285714,0.092857143,0.014285714,0.985714286,0.307142857,0.064285714,0.314285714,0.028571429,0.05,0.271428571,0.042857143,0.35,0.307142857,15.81428571,0.1,0.414285714,0.442857143,0.1,8.935714286,0.071428571,0.157142857,5486,1754,0.696732513,0.945945946,0.598290598,13,44.403,16.16212805,11.59359595,-71.98604212,611.1571429,9.85,0.781818182,38,75,651,739,0,0,0,0,0,0,0,0,0
65535,451,0.926229508,0.245901639,0.918032787,0.114754098,0.049180328,0.06557377,1.295081967,1.057377049,0.008196721,0.245901639,0.057377049,0.024590164,1.057377049,0.319672131,0.237704918,0.336065574,0.016393443,0.06557377,0.204918033,0,0.295081967,0.155737705,7.786885246,0.237704918,0.590163934,0.491803279,0.163934426,11.3442623,0.06557377,0.12295082,5649,1528,0.667010244,0.93129771,0.67032967,13,38.779,14.61216697,10.88677374,-59.052472,1055.393443,14.07377049,0.775510204,50,100,576,1065,1315,0,0,0,0,0,0,0,0
65535,463,1.466666667,0.183333333,1.083333333,0.116666667,0.016666667,0.083333333,1.5,1.533333333,0.083333333,0.283333333,0.05,0.05,1.5,0.25,0.016666667,0.366666667,0.05,0.016666667,0.383333333,0.016666667,0.316666667,0.3,2.6,0.216666667,0.633333333,0.783333333,0.1,13.06666667,0.133333333,0.1,5799,752,0.796474052,0.759493671,0.454545455,13,33.064,12.74910434,7.709035448,48.23595987,1120.1,13.51666667,0.9,38,388,839,964,0,0,0,0,0,0,0,0,0
65535,476,0.745762712,0.084745763,0.822033898,0.152542373,0.076271186,0.008474576,1.042372881,1.440677966,0.050847458,0.211864407,0.06779661,0.050847458,0.822033898,0.355932203,0.084745763,0.288135593,0.050847458,0.06779661,0.449152542,0.025423729,0.449152542,0.254237288,5.220338983,0.228813559,0.652542373,0.644067797,0.093220339,12.87288136,0.050847458,0.194915254,5962,1478,0.895793251,0.766233766,0.564593301,13,47.496,19.72395499,8.76672561,9.828954902,1137.711864,14.61016949,0.896551724,50,188,802,839,977,0,0,0,0,0,0,0,0
65535,489,1.592592593,0.222222222,0.611111111,0.12962963,0.018518519,0.111111111,1.87037037,1.259259259,0.018518519,0.462962963,0.074074074,0,1.351851852,0.240740741,1.166666667,0.388888889,0,0.018518519,0.87037037,0,0.351851852,0.444444444,10.90740741,0.222222222,0.851851852,0.555555556,0.12962963,10.16666667,0.055555556,0.12962963,6125,676,0.814895976,0.931034483,0.666666667,13,25.745,11.30101096,6.550147725,-52.68169196,1194.5,13.55555556,13,63,288,401,601,814,990,0,0,0,0,0,0,0
65535,501,2.2,0.146666667,0.586666667,0.146666667,0.093333333,0.066666667,1.333333333,1.133333333,0.026666667,0.24,0.04,0.026666667,1.973333333,0.24,0.786666667,0.32,0.013333333,0.053333333,0.426666667,0.013333333,0.44,0.24,9.093333333,0.293333333,0.96,0.44,0.053333333,9.973333333,0.053333333,0.093333333,6275,939,0.614206237,0.949367089,0.681818182,13,29.508,11.18936782,8.830039822,51.61808664,1345.213333,14.36,0.694444444,25,238,301,0,0,0,0,0,0,0,0,0,0
65535,514,0.517857143,0.178571429,0.5,0.071428571,0.035714286,0.053571429,0.803571429,0.982142857,0.017857143,0.232142857,0.053571429,0.017857143,1.125,0.196428571,0.160714286,0.196428571,0.053571429,0.017857143,0.267857143,0.017857143,0.232142857,2.410714286,6.125,0.107142857,0.392857143,0.232142857,0.107142857,5.339285714,0.017857143,0,6438,701,0.648826075,0.949152542,0.777777778,13,24.893,9.830180771,7.480145722,-23.25211382,628.8928571,13.10714286,13,75,13,551,651,789,877,952,0,0,0,0,0,0
65535,526,1.975,0.125,0.65,0.025,0.05,0.0375,2.4,1.7,0.05,0.3625,0.05,0.0125,6.1875,0.3125,0.05,0.25,0.0625,0.025,0.5125,0,0.2125,0.2375,5.175,0.1125,2.7875,0.5125,0.075,7.0875,0.1625,0.15,6589,1002,0.735875048,0.888888889,0.559440559,13,34.123,12.94475993,8.765121621,63.66605538,879.875,12.4625,0.644444444,25,752,1040,0,0,0,0,0,0,0,0,0,0
65535,539,0.73559322,0.111864407,1.091525424,0.166101695,0.108474576,0.054237288,1.552542373,1.654237288,0.071186441,0.406779661,0.091525424,0.054237288,1.454237288,0.33220339,0.305084746,0.515254237,0.084745763,0.084745763,0.555932203,0.006779661,0.328813559,0.369491525,7.979661017,0.274576271,0.803389831,0.8,0.122033898,18.67457627,0.084745763,0.152542373,6751,3695,0.894177146,0.833333333,0.513043478,13,74.233,30.38680592,13.60457828,-39.47988446,1284.2,15.69491525,0.637362637,63,163,413,1102,1503,1541,0,0,0,0,0,0,0
65535,551,0.495327103,0.121495327,1.056074766,0.299065421,0.121495327,0.08411215,0.943925234,1.289719626,0.074766355,0.224299065,0.093457944,0.037383178,1.261682243,0.252336449,0.196261682,0.401869159,0.028037383,0.018691589,0.514018692,0.018691589,0.53271028,0.299065421,4.785046729,0.345794393,0.411214953,0.934579439,0.102803738,15.05607477,0.093457944,0.196261682,6902,1340,0.775401343,0.914529915,0.607954545,13,39.788,15.55659234,9.823501608,-23.58900615,642.2429907,14.81308411,13,88,13,88,514,789,952,1027,1190,0,0,0,0,0
65535,564,1.448275862,0.126436782,0.413793103,0.045977011,0.103448276,0.057471264,1.977011494,2.011494253,0.022988506,0.655172414,0.034482759,0.068965517,10.82758621,0.333333333,0.137931034,0.356321839,0.045977011,0.114942529,1.022988506,0.034482759,0.586206897,0.195402299,0.747126437,0.379310345,1.482758621,0.666666667,0.103448276,12.45977011,0.057471264,0.298850575,7065,1090,0.752158874,0.915789474,0.557692308,13,35.041,13.49487392,8.89287646,23.27398902,897.5517241,14.63218391,0.454545455,38,752,827,1202,0,0,0,0,0,0,0,0,0
65535,601,1.6875,0.078125,1.0625,0.078125,0.046875,0.03125,1.234375,1.203125,0.0625,0.15625,0.125,0.0625,1.671875,0.390625,2.25,0.296875,0.046875,0.109375,1.078125,0.03125,0.25,0.203125,5.453125,0.21875,0.859375,0.671875,0.078125,13.1875,0.125,0.078125,7528,802,0.74521977,0.927536232,0.64,13,27.912,11.27833627,7.520608196,58.75295715,1187.78125,16.90625,13,38,401,489,814,0,0,0,0,0,0,0,0,0
65535,614,1.565714286,0.091428571,0.462857143,0.074285714,0.057142857,0.08,1.308571429,1.674285714,0.051428571,0.302857143,0.068571429,0.051428571,1.977142857,0.228571429,0.12,0.36,0.034285714,0.028571429,0.502857143,0.017142857,0.382857143,0.182857143,5.365714286,0.2,0.805714286,0.8,0.08,9.902857143,0.062857143,0.211428571,7691,2192,0.652803941,0.935828877,0.648148148,13,47.223,17.40626944,13.18571745,-26.25669716,1397.828571,14.94285714,0.295081967,13,1127,0,0,0,0,0,0,0,0,0,0,0
65535,626,0.648854962,0.13740458,0.496183206,0.160305344,0.045801527,0.091603053,0.885496183,1.86259542,0.045801527,0.557251908,0.076335878,0.007633588,1.65648855,0.335877863,0.022900763,0.549618321,0.045801527,0.053435115,0.442748092,0.007633588,1.335877863,0.374045802,0.908396947,0.305343511,1.145038168,1.404580153,0.122137405,15.98473282,0.106870229,0.053435115,7841,1641,0.675703305,0.929078014,0.582222222,13,42.352,15.52218985,11.44254991,-42.52861232,560.8091603,17.94656489,0.87037037,63,38,864,1140,1340,1578,0,0,0,0,0,0,0
65535,639,0.436170213,0.117021277,0.829787234,0.180851064,0.031914894,0.031914894,0.79787234,0.946808511,0.021276596,0.234042553,0.085106383,0,0.734042553,0.223404255,0.35106383,0.446808511,0.053191489,0.021276596,0.35106383,0,0.234042553,0.308510638,8.340425532,0.138297872,0.489361702,0.29787234,0.117021277,10.31914894,0.053191489,0.085106383,8004,1177,0.746066688,0.912621359,0.626666667,13,37.646,13.81749837,9.200674655,-74.2651317,579.3510638,15.81914894,0.813953488,63,313,777,864,1353,1591,0,0,0,0,0,0,0
65535,651,0.459183673,0.091836735,1.081632653,0.091836735,0.112244898,0.051020408,1.12244898,0.93877551,0.030612245,0.306122449,0.102040816,0.030612245,0.816326531,0.275510204,0.020408163,0.306122449,0.030612245,0.040816327,0.346938776,0,0.316326531,0.224489796,6.857142857,0.224489796,0.428571429,0.510204082,0.06122449,9.367346939,0.030612245,0.142857143,8154,1228,0.695510508,0.867256637,0.636363636,13,37.166,13.73691578,9.870192732,68.6711935,619.7857143,15.40816327,0.933333333,75,438,514,739,877,1015,1403,0,0,0,0,0,0
65535,664,2.229357798,0.100917431,0.793577982,0.142201835,0.064220183,0.077981651,1.701834862,1.325688073,0.059633028,0.23853211,0.077981651,0.059633028,2.839449541,0.275229358,0.229357798,0.362385321,0.059633028,0.02293578,0.366972477,0.009174312,0.334862385,0.252293578,3.348623853,0.211009174,0.935779817,0.591743119,0.119266055,12.3440367,0.041284404,0.133027523,8317,2731,0.487004835,0.904564315,0.637426901,13,55.113,18.2188447,15.91232572,13.3790121,997.1192661,16.13302752,0.680555556,38,175,1152,1303,0,0,0,0,0,0,0,0,0
65535,676,0.726708075,0.149068323,0.857142857,0.074534161,0.062111801,0.043478261,1.397515528,1.105590062,0.049689441,0.186335404,0.068322981,0.02484472,1.229813665,0.167701863,0.105590062,0.273291925,0.02484472,0.049689441,0.360248447,0.01863354,0.285714286,0.298136646,8.888198758,0.149068323,0.571428571,0.49689441,0.142857143,10.01242236,0.049689441,0.142857143,8467,2017,0.443307274,0.925287356,0.715555556,13,45.883,15.30056084,13.71495931,28.63192499,1021.111801,15.37267081,0.553571429,50,902,1052,1215,1328,0,0,0,0,0,0,0,0
65535,689,0.483870968,0.096774194,1.225806452,0.129032258,0.021505376,0.021505376,1.52688172,1.150537634,0.053763441,0.376344086,0.064516129,0.032258065,1.397849462,0.258064516,0.301075269,0.408602151,0.021505376,0.032258065,0.462365591,0,0.419354839,0.408602151,11.89247312,0.150537634,0.913978495,0.655913978,0.11827957,16.50537634,0.096774194,0.150537634,8630,1165,0.759485028,0.869158879,0.563636364,13,37.092,13.93965711,9.068092407,-10.72984076,1071.537634,16.23655914,0.909090909,63,276,701,914,1077,1315,0,0,0,0,0,0,0
65535,701,1.227848101,0.126582278,0.696202532,0.025316456,0.101265823,0.063291139,1.430379747,1.392405063,0.050632911,0.17721519,0.050632911,0.012658228,2.037974684,0.189873418,0.683544304,0.506329114,0.101265823,0.088607595,0.46835443,0.012658228,0.329113924,0.215189873,5.037974684,0.17721519,0.860759494,0.746835443,0.075949367,13.64556962,0.113924051,0.17721519,8781,990,0.870383623,0.918604651,0.598484848,13,33.61,14.58608853,7.181813621,-34.62683073,1086.253165,18.59493671,13,75,276,363,376,689,914,1428,0,0,0,0,0,0
65535,714,2.474358974,0.141025641,0.576923077,0.102564103,0.051282051,0.08974359,1.076923077,1.794871795,0.076923077,0.269230769,0.08974359,0.051282051,2.679487179,0.333333333,0.102564103,0.384615385,0.025641026,0.076923077,0.384615385,0,0.384615385,0.141025641,5.782051282,0.166666667,0.756410256,0.717948718,0.08974359,11.6025641,0.128205128,0.128205128,8943,977,0.741760151,0.939759036,0.722222222,13,31.17,12.46744981,8.361485359,85.52431168,1414.74359,17.12820513,0.486486486,13,764,0,0,0,0,0,0,0,0,0,0,0
