ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,Selection,Sel01
65535,483,0.576923076923077,0.0384615384615385,0.269230769230769,0.230769230769231,0.0384615384615385,0.0384615384615385,5.07692307692308,3.30769230769231,0.115384615384615,NaN,0.192307692307692,0.0384615384615385,0.807692307692308,0.769230769230769,0.0769230769230769,0.846153846153846,0.0769230769230769,0.153846153846154,1.34615384615385,0,1.73076923076923,0.461538461538462,2.34615384615385,0.346153846153846,0.307692307692308,1.96153846153846,0.307692307692308,9.53846153846154,0.153846153846154,0.115384615384615,21230,1143,0.767543008244447,0.866666666666667,0.742857142857143,44,18.55,7.75039613839843,4.96798415871586,-80.8794723919157,1330.15384615385,747,0.0869565217391304,44,220,0,0,0,0,0
65535,527,0.622222222222222,0.2,0.511111111111111,0.533333333333333,0.133333333333333,0.133333333333333,1.17777777777778,1.37777777777778,0.0666666666666667,NaN,0.2,0.0888888888888889,1.77777777777778,0.533333333333333,0.111111111111111,0.377777777777778,0.111111111111111,0.111111111111111,1.97777777777778,0.0222222222222222,1.13333333333333,0.488888888888889,0.355555555555556,0.422222222222222,0.488888888888889,1.88888888888889,0.244444444444444,7.31111111111111,0.244444444444444,0.0888888888888889,23164,1978,0.880794595448768,0.865384615384615,0.642857142857143,44,25.472,11.5260565400152,5.45757110487519,62.7479038051586,1046.4,18.5555555555556,0.225806451612903,44,132,0,0,0,0,0
65535,571,0.777777777777778,0.296296296296296,0.444444444444444,0.407407407407407,0.0740740740740741,0.0740740740740741,1.40740740740741,2.92592592592593,0,0.592592592592593,0.148148148148148,0.111111111111111,1.85185185185185,0.814814814814815,0.222222222222222,0.62962962962963,0.111111111111111,0.111111111111111,1.51851851851852,0.0740740740740741,1.18518518518519,0.703703703703704,0.555555555555556,0.555555555555556,0.777777777777778,2.48148148148148,0.296296296296296,12.5925925925926,0.481481481481481,0.222222222222222,25098,1187,0.760913668835906,0.931034482758621,0.675,44,16.954,7.51605186126537,4.87681380014308,-13.6608070675589,1427.66666666667,20.962962962963,0,0,0,0,0,0,0,1
65535,615,0.342857142857143,0.142857142857143,0.5,0.2,0.1,0.0571428571428571,1.8,3.57142857142857,0.0428571428571429,1.45714285714286,0.242857142857143,0.0428571428571429,3.3,0.485714285714286,0.114285714285714,0.642857142857143,0.0571428571428571,0.142857142857143,1.82857142857143,0.0142857142857143,1.31428571428571,0.542857142857143,1.34285714285714,0.585714285714286,1.34285714285714,1.91428571428571,0.242857142857143,16.7571428571429,0.385714285714286,0.157142857142857,27032,3077,0.325639444074096,0.813953488372093,0.53030303030303,44,38.663,11.0455659064551,10.4435165740285,-25.0546291587258,690.214285714286,22.4857142857143,0,0,0,0,0,0,0,1
65535,659,0.116666666666667,0.166666666666667,NaN,0.766666666666667,0.0833333333333333,0.1,1.9,3.81666666666667,0.133333333333333,1.68333333333333,0.216666666666667,0.05,1.91666666666667,0.6,0.1,0.9,0.0833333333333333,0.166666666666667,1.48333333333333,0.0166666666666667,1.5,0.75,3.08333333333333,0.666666666666667,1.3,2.18333333333333,0.25,19.5833333333333,0.466666666666667,0.283333333333333,28966,2637,0.644907276199999,0.967741935483871,0.740740740740741,44,24.918,10.1444131153951,7.75297751331561,-46.3123576561652,373.983333333333,24.1666666666667,0.03125,44,923,0,0,0,0,0
65535,703,0.2,0.142857142857143,0.685714285714286,0.371428571428571,0.142857142857143,0.0857142857142857,1.25714285714286,2.6,0.0571428571428571,1.22857142857143,0.257142857142857,0,1.57142857142857,0.285714285714286,1.11428571428571,0.6,0.257142857142857,0.228571428571429,1.57142857142857,0.0571428571428571,0.628571428571429,0.428571428571429,0.657142857142857,0.485714285714286,0.485714285714286,2.42857142857143,0.285714285714286,12.5714285714286,0.371428571428571,0.142857142857143,30899,1538,0.87443618601824,0.921052631578947,0.648148148148148,44,19.774,9.77865714717186,4.74402314017621,24.8547746971194,9538,25.4285714285714,0,0,0,0,0,0,0,0
65535,747,0.75,0.178571428571429,0.785714285714286,0.0714285714285714,0.178571428571429,0.107142857142857,12.3571428571429,2.92857142857143,0.142857142857143,0.821428571428571,0.0357142857142857,0.0357142857142857,1.71428571428571,0.714285714285714,0.142857142857143,0.928571428571429,0.0714285714285714,0.0714285714285714,0.964285714285714,0,0.785714285714286,0.142857142857143,1.39285714285714,0.571428571428571,0.642857142857143,2.71428571428571,0.535714285714286,22.5714285714286,0.214285714285714,0.678571428571429,32833,1231,0.63309493484762,0.96551724137931,0.8,44,16.193,6.87399364606082,5.32098084982982,8.00662083544285,237.714285714286,24.9285714285714,0,0,0,0,0,0,0,1
65535,791,0.24,0.16,0.8,0.4,0.12,0.04,0.56,1.36,0,0.84,0.16,0,2.48,0.48,0.08,0.48,0.16,0.04,1.16,0,0.88,0.44,2.72,0.32,0.52,1.36,0.24,8.8,0.28,0.16,34767,1099,0.86935907249591,44,0.595238095238095,44,16.772,8.22525198816375,4.06476277264429,36.0183800233113,18856,24.84,0,0,0,0,0,0,0,0
65535,835,0.433962264150943,0.0754716981132075,0.773584905660377,0.0566037735849057,0.150943396226415,0.0566037735849057,1.66037735849057,3.35849056603774,0.113207547169811,1.20754716981132,0.0754716981132075,0,3.52830188679245,0.641509433962264,0.0566037735849057,0.981132075471698,0.132075471698113,0.150943396226415,0.924528301886792,0.0566037735849057,1.15094339622642,0.660377358490566,4.83018867924528,0.528301886792453,1.18867924528302,1.88679245283019,0.226415094339623,16.6603773584906,0.320754716981132,0.207547169811321,36701,2330,0.614236439245013,0.854838709677419,0.654320987654321,44,28.375,9.77948283194524,7.71720545915705,70.2350215759384,1314.09433962264,27.2075471698113,0.323529411764706,44,1055,0,0,0,0,1
65535,879,1.14285714285714,0.285714285714286,0.666666666666667,0.19047619047619,0.19047619047619,0,1.9047619047619,3.23809523809524,0.0952380952380952,0.952380952380952,0.0476190476190476,0.0476190476190476,2.14285714285714,0.904761904761905,0.761904761904762,0.714285714285714,0.0476190476190476,0.238095238095238,1.85714285714286,0.0476190476190476,0.904761904761905,0.571428571428571,0.904761904761905,0.476190476190476,0.904761904761905,2.23809523809524,0.142857142857143,18.3809523809524,0.238095238095238,0.333333333333333,38635,923,0.827012246207894,44,0.75,44,14.415,7.02376916856849,3.9486499888815,18.434948822922,1271.85714285714,25.5714285714286,0,0,0,0,0,0,0,1
