ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_2_Control_F_FrontalCrtx_240511_1_cellmas,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4
22305,1,0.084507042,0.126760563,0.154929577,0.056338028,0.084507042,0.056338028,6.028169014,1.85915493,0.042253521,0.23943662,0.028169014,0,6.61971831,0.802816901,0.225352113,0.183098592,0.056338028,0.070422535,0.253521127,0.028169014,0.295774648,0.225352113,5.802816901,0.098591549,0.23943662,0.267605634,0.098591549,2.492957746,0.126760563,0.070422535,83,71,0.389306088,0.959459459,0.71,1,27.73,10.00418283,9.214937304,-33.29995425,150.7323944,5.309859155,0,0,0,0,0,0
22305,2,0.115384615,0.153846154,0.288461538,0.076923077,0.076923077,0.076923077,4.211538462,2.153846154,0.057692308,0.519230769,0.019230769,0.057692308,3.153846154,0.846153846,0.326923077,0.346153846,0.153846154,0.134615385,0.442307692,0,0.538461538,0.442307692,0.903846154,0.269230769,0.173076923,0.730769231,0.134615385,6.653846154,0.269230769,0.096153846,167,52,0.425001141,0.912280702,0.641975309,1,23.81,8.760711625,7.930133208,-29.87882281,786.9615385,5.230769231,0,0,0,0,0,0
22305,3,0.109375,0.140625,0.28125,0.109375,0.046875,0.046875,1.578125,2.5,0.0625,0.625,0.09375,0,1.125,0.40625,0.15625,0.171875,0,0.09375,0.609375,0,0.6875,0.265625,5.828125,0.40625,0.140625,0.53125,0.078125,7.75,0.171875,0.125,250,64,0.854196464,0.842105263,0.52892562,1,31.377,13.59479588,7.068619322,42.56732056,333.171875,8.703125,0.58974359,1,4,0,0,0
22305,4,0.06122449,0.265306122,0.224489796,0.020408163,0.020408163,0.020408163,1.183673469,2.12244898,0.020408163,0.408163265,0.040816327,0,0.93877551,0.224489796,0.346938776,0.183673469,0.06122449,0.06122449,0.469387755,0.06122449,0.551020408,0.183673469,2.959183673,0.489795918,0.183673469,0.367346939,0.081632653,5.591836735,0.224489796,0.081632653,334,49,0.859764116,0.907407407,0.544444444,1,25.307,11.29608515,5.768813086,41.87281826,336.8571429,11.7755102,0.6875,1,3,0,0,0
22305,5,0.170212766,0.20212766,0.329787234,0.085106383,0.085106383,0.074468085,1.265957447,2.723404255,0.085106383,0.457446809,0.042553191,0.042553191,1.882978723,0.478723404,0.053191489,0.414893617,0.042553191,0.031914894,0.361702128,0.021276596,0.595744681,0.191489362,0.914893617,0.425531915,0.117021277,0.5,0.074468085,7.542553191,0.191489362,0.106382979,417,94,0.500841265,0.949494949,0.712121212,1,32.328,11.87780886,10.28070863,24.45116346,569.5319149,9.946808511,0,0,0,0,0,0
22305,6,0.068493151,0.273972603,0.315068493,0.136986301,0.150684932,0.150684932,2.191780822,4.191780822,0.095890411,0.890410959,0.04109589,0.04109589,2.616438356,0.520547945,0.191780822,0.410958904,0.068493151,0.068493151,0.589041096,0.068493151,1.095890411,0.452054795,0.739726027,0.739726027,0.164383562,0.698630137,0.136986301,6.630136986,0.479452055,0.109589041,501,73,0.451531941,0.948051948,0.663636364,1,28.036,10.31224772,9.201154134,-24.63394665,231.7945205,10.69863014,0,0,0,0,0,0
22305,7,0.072289157,0.096385542,0.385542169,0.096385542,0.108433735,0.012048193,0.915662651,1.795180723,0,0.373493976,0.060240964,0.024096386,1.457831325,0.289156627,1.56626506,0.228915663,0.13253012,0.024096386,0.361445783,0,0.590361446,0.325301205,7.578313253,0.34939759,0.13253012,0.325301205,0.120481928,6.036144578,0.313253012,0.096385542,584,83,0.597008667,0.954022989,0.691666667,1,30.087,11.55489245,9.269736669,26.98507975,13.34939759,14.61445783,0.153846154,1,9,0,0,0
22305,8,0.188118812,0.227722772,0.198019802,0.02970297,0.089108911,0.069306931,2,3.326732673,0.069306931,0.603960396,0.01980198,0.04950495,1.900990099,0.356435644,0.069306931,0.366336634,0.079207921,0.099009901,0.445544554,0.059405941,0.95049505,0.396039604,0.396039604,0.623762376,0.188118812,0.495049505,0.148514851,4.97029703,0.267326733,0.079207921,668,101,0.772021051,0.926605505,0.673333333,1,35.694,14.3878374,9.144865728,20.70341556,704.009901,13.56435644,0.25,1,13,0,0,0
22305,9,0.135802469,0.333333333,0.209876543,0.098765432,0.024691358,0.074074074,1.580246914,4.333333333,0.037037037,0.37037037,0,0.037037037,2.604938272,0.382716049,1.62962963,0.419753086,0.086419753,0.061728395,0.50617284,0.024691358,0.50617284,0.320987654,0.666666667,0.592592593,0.172839506,0.469135802,0.222222222,6.308641975,0.24691358,0.185185185,751,81,0.450641366,0.941860465,0.669421488,1,29.723,10.85072669,9.686498836,47.26389301,23.22222222,20.07407407,0.179487179,2,7,19,0,0
22305,10,0.144444444,0.077777778,0.188888889,0.044444444,0.077777778,0.066666667,3.577777778,1.755555556,0.088888889,0.422222222,0.033333333,0.088888889,11.58888889,0.3,0.144444444,0.266666667,0.077777778,0.122222222,0.422222222,0,0.444444444,0.266666667,1.644444444,0.488888889,0.144444444,0.377777778,0.055555556,4.5,0.2,0.055555556,835,90,0.759496341,0.891089109,0.642857143,1,34.47,13.68421618,8.901741007,7.133366278,603.0777778,18.26666667,0.613636364,2,14,15,0,0
22305,11,0.065789474,0.092105263,0.065789474,0.065789474,0.105263158,0.052631579,1.605263158,2.684210526,0.052631579,0.394736842,0.078947368,0.052631579,1.776315789,0.539473684,0.184210526,0.302631579,0.026315789,0.039473684,0.407894737,0.039473684,0.697368421,0.552631579,11.80263158,0.552631579,0.157894737,0.473684211,0.131578947,5.605263158,0.315789474,0.144736842,918,76,0.542197291,0.95,0.767676768,1,28.383,10.80015981,9.07484736,9.367500308,517.8552632,19.89473684,0,0,0,0,0,0
22305,12,0.056179775,0.146067416,0.494382022,0.112359551,0.06741573,0.078651685,1,1.359550562,0.06741573,0.314606742,0.011235955,0.02247191,1.707865169,0.415730337,0.06741573,0.359550562,0.06741573,0.101123596,0.382022472,0,0.505617978,0.269662921,0.752808989,0.303370787,0.146067416,0.786516854,0.078651685,6.224719101,0.247191011,0.08988764,1002,89,0.245951784,0.946808511,0.73553719,1,31.013,10.91181638,10.57662791,-34.70505157,736.5617978,20.04494382,0,0,0,0,0,0
22305,13,0.164383562,0.02739726,0.219178082,0.054794521,0.082191781,0.068493151,1.671232877,2.876712329,0.095890411,0.397260274,0.04109589,0.02739726,5.424657534,0.383561644,0.917808219,0.342465753,0.04109589,0.095890411,0.315068493,0.01369863,0.534246575,0.219178082,0.534246575,0.452054795,0.178082192,0.561643836,0.178082192,6.383561644,0.287671233,0.136986301,1085,73,0.508943018,0.948051948,0.737373737,1,27.92,10.46275268,9.006339726,0,702.6986301,23,0.314285714,1,8,0,0,0
22305,14,0.182692308,0.096153846,0.240384615,0.067307692,0.086538462,0.076923077,1.875,3.269230769,0.009615385,0.605769231,0.067307692,0.028846154,6.326923077,0.413461538,0.673076923,0.442307692,0.057692308,0.134615385,0.605769231,0.057692308,0.673076923,0.336538462,0.538461538,0.490384615,0.144230769,0.451923077,0.173076923,7.182692308,0.336538462,0.125,1169,104,0.587931717,0.95412844,0.727272727,1,35.231,13.04434737,10.55171035,-12.38304117,594.2980769,24.38461538,0.4,2,10,15,0,0
22305,15,0.151515152,0.181818182,0.075757576,0.015151515,0.015151515,0.090909091,3.787878788,1.621212121,0.015151515,0.318181818,0.121212121,0.106060606,12.36363636,0.318181818,0.242424242,0.333333333,0.075757576,0.075757576,0.303030303,0.060606061,0.454545455,0.287878788,7.818181818,0.378787879,0.287878788,0.348484848,0.060606061,4.212121212,0.348484848,0.106060606,1252,66,0.711969534,0.929577465,0.75,1,27.804,11.1281761,7.814320493,13.87255598,606.1969697,24.63636364,0.588235294,2,10,14,0,0
22305,16,0.073394495,0.165137615,0.183486239,0.128440367,0.055045872,0.04587156,1.541284404,3.165137615,0.073394495,0.28440367,0.082568807,0.018348624,1.80733945,0.330275229,0.073394495,0.449541284,0.018348624,0.073394495,0.330275229,0.055045872,0.633027523,0.275229358,9.816513761,0.495412844,0.146788991,0.376146789,0.119266055,5.697247706,0.293577982,0.137614679,1336,109,0.61433729,0.939655172,0.698717949,1,35.421,13.36175926,10.54300972,62.65342636,275.1651376,25.18348624,0.311111111,1,20,0,0,0
22305,17,0.069306931,0.138613861,0.356435644,0.059405941,0.079207921,0.089108911,1.465346535,2.782178218,0.069306931,0.465346535,0.04950495,0.03960396,2.673267327,0.386138614,0.04950495,0.386138614,0.04950495,0.04950495,0.425742574,0,0.564356436,0.207920792,0.801980198,0.485148515,0.138613861,0.396039604,0.089108911,6.772277228,0.227722772,0.108910891,1419,101,0.405987694,0.952830189,0.765151515,1,32.882,11.93009344,10.90265641,27.14966774,71.52475248,25.85148515,0.071428571,1,22,0,0,0
22305,18,0.097560976,0.146341463,0.12195122,0.079268293,0.048780488,0.054878049,4.006097561,2.195121951,0.073170732,0.37804878,0.06097561,0.042682927,7.768292683,0.384146341,0.182926829,0.359756098,0.073170732,0.024390244,0.420731707,0.006097561,0.579268293,0.243902439,3.817073171,0.469512195,0.298780488,0.481707317,0.091463415,4.304878049,0.219512195,0.097560976,1503,164,0.708606056,0.937142857,0.683333333,1,44.973,17.43357224,12.30120389,-32.18204616,772.3231707,28.2804878,0,0,0,0,0,0
22305,19,0.136690647,0.215827338,0.143884892,0.064748201,0.100719424,0.071942446,2.330935252,4.287769784,0.043165468,0.474820144,0.079136691,0.035971223,4.978417266,0.54676259,0.136690647,0.381294964,0.107913669,0.050359712,0.302158273,0.028776978,0.568345324,0.215827338,0.928057554,0.597122302,0.143884892,0.460431655,0.194244604,5.985611511,0.35971223,0.100719424,1586,139,0.588117398,0.952054795,0.712820513,1,40.011,14.89025485,12.04287439,27.29668257,31.28776978,30.28776978,0.039215686,1,9,0,0,0
22305,20,0.126582278,0.202531646,0.392405063,0.037974684,0.075949367,0.101265823,2.012658228,3.202531646,0.050632911,0.493670886,0.101265823,0.063291139,2.683544304,0.417721519,0.088607595,0.556962025,0.050632911,0.113924051,0.493670886,0.037974684,0.670886076,0.240506329,8.974683544,0.569620253,0.139240506,0.417721519,0.17721519,7.265822785,0.392405063,0.101265823,1670,79,0.543762771,0.929411765,0.658333333,1,30.459,11.11213086,9.325733253,10.40610332,283.4177215,30.30379747,0.763157895,2,16,33,0,0
22305,21,0.150684932,0.178082192,0.253424658,0.054794521,0.123287671,0.02739726,4.089041096,3.760273973,0.102739726,0.595890411,0.061643836,0.054794521,2.945205479,0.445205479,0.068493151,0.47260274,0.061643836,0.075342466,0.479452055,0.034246575,0.95890411,0.397260274,3.171232877,0.582191781,0.253424658,0.698630137,0.150684932,7.657534247,0.404109589,0.130136986,1753,146,0.25930639,0.954248366,0.695238095,1,40.499,13.98573975,13.50735907,-13.39951479,470.890411,31.75342466,0,0,0,0,0,0
22305,22,0.170731707,0.130081301,0.113821138,0.040650407,0.032520325,0.097560976,4.796747967,1.991869919,0.089430894,0.138211382,0.008130081,0.056910569,10.17073171,0.365853659,0.300813008,0.398373984,0.056910569,0.040650407,0.195121951,0.024390244,0.243902439,0.130081301,1.178861789,0.308943089,0.325203252,0.447154472,0.081300813,5.130081301,0.12195122,0.113821138,1837,123,0.530018053,0.946153846,0.732142857,1,37.381,13.66361708,11.58656089,-16.04959709,83.73170732,33.27642276,0.085106383,1,17,0,0,0
22305,23,0.150943396,0.075471698,0.188679245,0.056603774,0.094339623,0.075471698,2.037735849,4.056603774,0.132075472,0.811320755,0.075471698,0.037735849,5.226415094,0.547169811,1.528301887,0.471698113,0.075471698,0.037735849,1.113207547,0.037735849,0.735849057,0.339622642,1.58490566,0.566037736,0.20754717,0.566037736,0.094339623,7.773584906,0.20754717,0.075471698,1920,53,0.790604815,0.929824561,0.602272727,1,26.324,10.82501883,6.628448397,69.07296272,719.1320755,32.8490566,0.612903226,1,26,0,0,0
22305,24,0.067567568,0.067567568,0.162162162,0.067567568,0.067567568,0.067567568,1.513513514,3.054054054,0.148648649,0.405405405,0.027027027,0.040540541,1.756756757,0.405405405,0.054054054,0.297297297,0.040540541,0.081081081,0.378378378,0.054054054,0.594594595,0.297297297,6.635135135,0.445945946,0.256756757,0.486486486,0.094594595,7.662162162,0.22972973,0.148648649,2004,74,0.33190865,0.936708861,0.672727273,1,28.772,10.1185777,9.544971037,80.36478325,50.93243243,33.87837838,0,0,0,0,0,0
22305,25,0.493552169,0.362068966,0.606096131,0.138335287,0.213364596,0.182883939,1.887456038,3.130128957,0.162954279,0.620164127,0.180539273,0.211267606,2.973036342,0.536928488,0.289566237,0.485345838,0.225087925,0.116060961,0.493552169,0.069167644,0.885111372,0.304806565,0.82883939,0.864009379,0.209847597,0.671746776,0.254396249,5.991793669,0.504103165,0.218053927,2087,853,0.900582434,0.909381663,0.515096618,1,121.523,51.40892294,22.34670131,31.71440124,652.8581477,31.10082063,0.08125,1,37,0,0,0
22305,26,0.103896104,0.246753247,0.233766234,0.064935065,0.051948052,0.051948052,2.012987013,2.363636364,0.012987013,0.454545455,0.038961039,0.025974026,3.519480519,0.350649351,1.428571429,0.402597403,0.064935065,0.064935065,1.077922078,0.025974026,0.571428571,0.285714286,5.571428571,0.597402597,0.272727273,0.350649351,0.103896104,7.194805195,0.311688312,0.168831169,2171,77,0.671262942,0.905882353,0.641666667,1,30.732,11.91832003,8.83408893,75.09609792,724.6493506,35.83116883,0.45,1,23,0,0,0
22305,27,0.051724138,0.155172414,0.120689655,0.068965517,0.086206897,0.068965517,4.465517241,2.172413793,0.068965517,0.25862069,0.043103448,0.025862069,8.379310345,0.25,0.74137931,0.25862069,0.086206897,0.068965517,0.267241379,0.017241379,0.568965517,0.198275862,1.120689655,0.517241379,0.379310345,0.543103448,0.112068966,5.086206897,0.301724138,0.077586207,2254,116,0.512398675,0.928,0.637362637,1,38.142,13.49904093,11.59227024,-75.25596496,384.6293103,36.00862069,0.38,1,30,0,0,0
22305,28,0.102040816,0.102040816,0.5,0.081632653,0.091836735,0.051020408,1.132653061,1.908163265,0.040816327,0.255102041,0.06122449,0.020408163,1.010204082,0.316326531,0.06122449,0.265306122,0.06122449,0.040816327,0.244897959,0.020408163,0.244897959,0.142857143,1.43877551,0.326530612,0.040816327,0.428571429,0.091836735,6.806122449,0.183673469,0.071428571,2338,98,0.600483172,0.942307692,0.753846154,1,33.618,12.60725687,10.08123402,1.883384142,131.1020408,39.15306122,0,0,0,0,0,0
22305,29,0.14159292,0.132743363,0.168141593,0.115044248,0.132743363,0.088495575,2.654867257,4.486725664,0.079646018,0.592920354,0.03539823,0.026548673,8.849557522,0.601769912,0.07079646,0.539823009,0.088495575,0.097345133,0.566371681,0.017699115,1.123893805,0.300884956,0.584070796,0.628318584,0.194690265,0.699115044,0.097345133,7.008849558,0.292035398,0.123893805,2421,113,0.714459584,0.965811966,0.753333333,1,35.967,14.39773762,10.07376174,11.5893172,503.1504425,39.4159292,0,0,0,0,0,0
22305,30,0.072463768,0.057971014,0.115942029,0.043478261,0.101449275,0.014492754,2.826086957,2.304347826,0.014492754,0.362318841,0.057971014,0.072463768,4.202898551,0.217391304,0.086956522,0.449275362,0.057971014,0.057971014,0.347826087,0,0.68115942,0.275362319,0.47826087,0.47826087,0.217391304,0.550724638,0.086956522,3.637681159,0.304347826,0.028985507,2505,69,0.541608763,0.907894737,0.627272727,1,29.326,10.44267874,8.778436179,-60.92165924,392.4637681,40.63768116,0.472222222,1,27,0,0,0
22305,31,0.227848101,0.240506329,0.227848101,0.025316456,0.126582278,0.075949367,3.46835443,2.873417722,0.050632911,0.405063291,0.126582278,0.075949367,5.46835443,0.506329114,0.303797468,0.329113924,0.113924051,0.088607595,0.518987342,0.012658228,0.759493671,0.405063291,6.405063291,0.544303797,0.240506329,0.898734177,0.278481013,8.253164557,0.329113924,0.126582278,2588,79,0.605133317,0.951807229,0.731481481,1,29.235,11.31128926,9.005190593,-6.936759665,406.3417722,39.89873418,0.243243243,1,41,0,0,0
22305,32,0.157303371,0.08988764,0.382022472,0.056179775,0.06741573,0.056179775,1.595505618,2.91011236,0.056179775,0.516853933,0.033707865,0.056179775,7.93258427,0.426966292,0.157303371,0.438202247,0.06741573,0.056179775,0.426966292,0.011235955,0.483146067,0.224719101,0.685393258,0.370786517,0.146067416,0.460674157,0.280898876,6.528089888,0.258426966,0.078651685,2671,89,0.557109339,0.946808511,0.73553719,1,30.922,11.76030954,9.76622148,40.18905478,421.8314607,42.75280899,0.275,2,41,52,0,0
22305,33,0.112554113,0.181818182,0.363636364,0.240740741,0.121212121,0.082251082,3.653679654,3.519480519,0.095238095,0.597402597,0.069264069,0.056277056,2.298701299,0.493506494,0.134199134,0.545454545,0.0995671,0.077922078,0.515151515,0.017316017,0.636363636,0.281385281,1.627705628,0.536796537,0.203463203,0.645021645,0.181818182,10.64069264,0.324675325,0.181818182,2755,231,0.558105498,0.93902439,0.641666667,1,54.17,19.0937134,15.84339058,-42.7405887,289.1125541,41.76190476,0.228571429,1,20,0,0,0
22305,34,0.164835165,0.175824176,0.164835165,0.065934066,0.076923077,0.120879121,2.252747253,3.208791209,0.087912088,0.604395604,0.065934066,0.043956044,3.813186813,0.549450549,0.032967033,0.263736264,0.032967033,0.087912088,0.197802198,0.021978022,0.824175824,0.241758242,0.582417582,0.494505495,0.153846154,0.538461538,0.186813187,5.813186813,0.373626374,0.10989011,2838,91,0.469928376,0.93814433,0.631944444,1,32.99,11.64528125,10.27934274,-53.67855594,701.8571429,43.02197802,0,0,0,0,0,0
22305,35,0.094674556,0.183431953,0.49704142,0.183431953,0.136094675,0.088757396,2.99408284,3.112426036,0.088757396,0.698224852,0.088757396,0.071005917,4.514792899,0.603550296,0.573964497,0.378698225,0.029585799,0.118343195,0.704142012,0.023668639,0.822485207,0.331360947,1.082840237,0.710059172,0.100591716,0.887573964,0.224852071,8.74556213,0.49704142,0.142011834,2922,169,0.531838179,0.913513514,0.704166667,1,45.891,16.11449527,13.6464959,-52.19989054,166.6863905,44.18343195,0.280701754,1,36,0,0,0
22305,36,0.111111111,0.19047619,0.238095238,0.111111111,0.142857143,0.174603175,2.698412698,4.619047619,0.126984127,1.095238095,0.047619048,0.031746032,5.063492063,0.555555556,0.095238095,0.444444444,0.158730159,0.142857143,0.746031746,0.031746032,1.317460317,0.555555556,0.714285714,0.80952381,0.063492063,0.825396825,0.174603175,7.507936508,0.476190476,0.174603175,3005,63,0.287289059,1,0.777777778,1,25.654,9.282172707,8.890872794,90,156.6666667,45,0.483870968,1,35,0,0,0
22305,37,0.1,0.15,0.175,0.025,0.125,0.0375,2.2875,2.7125,0.1125,0.4,0.075,0.0625,2.675,0.3625,0.2375,0.325,0.0375,0.0625,0.4,0.0125,0.725,0.2875,0.45,0.6,0.225,0.5125,0.25,4.6875,0.225,0.175,3089,80,0.50709682,0.952380952,0.661157025,1,29.624,11.00362397,9.483903527,-52.48008143,627.2,44.9875,0.794871795,2,25,43,0,0
22305,38,0.068965517,0.091954023,0.229885057,0.011494253,0.034482759,0.022988506,1.482758621,3.229885057,0.045977011,0.310344828,0.022988506,0.022988506,1.942528736,0.494252874,0.781609195,0.229885057,0.022988506,0.034482759,0.413793103,0,0.402298851,0.229885057,2.563218391,0.379310345,0.114942529,0.494252874,0.137931034,6.471264368,0.218390805,0.091954023,3172,87,0.614495528,0.945652174,0.669230769,1,31.493,11.94582266,9.424302042,9.665283358,473.0804598,47.35632184,0,0,0,0,0,0
22305,39,0.15625,0.265625,0.296875,0.046875,0.140625,0.03125,6.15625,4.546875,0.125,0.578125,0.046875,0.0625,10.71875,0.578125,0.140625,0.578125,0.09375,0.0625,0.25,0.015625,0.828125,0.359375,5.71875,0.6875,0.421875,0.515625,0.140625,7.578125,0.375,0.0625,3256,64,0.797125078,0.914285714,0.581818182,1,28.036,11.89461922,7.182140196,36.04154389,669.671875,46.234375,0.513513514,1,44,0,0,0
22305,40,0.022222222,0.133333333,0.155555556,0,0.133333333,0.022222222,0.955555556,1.755555556,0.111111111,0.311111111,0.022222222,0.022222222,1.088888889,0.488888889,0.066666667,0.288888889,0.044444444,0.022222222,0.244444444,0.022222222,0.444444444,0.266666667,7.733333333,0.2,0.155555556,0.244444444,0.177777778,6.177777778,0.288888889,0.111111111,3339,45,0.71518902,0.918367347,0.714285714,1,22.379,9.210456315,6.43747425,-60.47293195,233.8888889,48.46666667,0.62962963,1,46,0,0,0
22305,41,0.166666667,0.266666667,0.211111111,0.066666667,0.1,0.166666667,2.677777778,3.511111111,0.077777778,1.022222222,0.133333333,0.066666667,10.14444444,0.5,0.244444444,0.433333333,0.044444444,0.088888889,0.466666667,0.033333333,1.344444444,0.388888889,0.577777778,0.688888889,0.177777778,0.788888889,0.2,6.8,0.433333333,0.122222222,3423,90,0.638887065,0.947368421,0.75,1,32.212,12.329794,9.48531716,-35.83443433,411.6666667,49.55555556,0.7,4,31,32,52,58
22305,42,0.085365854,0.195121951,0.097560976,0.109756098,0.12195122,0.12195122,2.646341463,3.573170732,0.048780488,0.597560976,0.073170732,0.097560976,2.402439024,0.317073171,0.085365854,0.353658537,0.109756098,0.109756098,0.597560976,0.012195122,0.865853659,0.365853659,0.536585366,0.707317073,0.06097561,0.719512195,0.292682927,7.097560976,0.43902439,0.12195122,3506,82,0.63303592,0.863157895,0.621212121,1,33.246,12.34618123,9.557455721,52.99921781,577.0609756,49.29268293,0.452380952,2,48,49,0,0
22305,43,0.202898551,0.072463768,0.15942029,0.101449275,0.101449275,0.101449275,2.637681159,5.536231884,0.115942029,0.637681159,0.072463768,0.028985507,2.898550725,0.52173913,0.15942029,0.434782609,0.072463768,0.086956522,0.391304348,0.028985507,0.913043478,0.434782609,0.594202899,0.797101449,0.188405797,0.507246377,0.217391304,8.376811594,0.52173913,0.173913043,3590,69,0.411259386,0.945205479,0.627272727,1,28.309,9.985102808,9.101604517,-26.29785523,620.0289855,49.05797101,0.685714286,2,37,55,0,0
22305,44,0.148148148,0.111111111,0.086419753,0.074074074,0.111111111,0.074074074,6.740740741,2.654320988,0.12345679,0.345679012,0.037037037,0.037037037,9.716049383,0.419753086,0.172839506,0.37037037,0.049382716,0.086419753,0.24691358,0.024691358,0.419753086,0.308641975,7.543209877,0.333333333,0.604938272,0.395061728,0.185185185,4.864197531,0.296296296,0.098765432,3673,81,0.796270362,0.941860465,0.613636364,1,31.402,13.28218574,8.034937603,38.91728764,673.7037037,51.25925926,0.476190476,1,39,0,0,0
22305,45,0.150442478,0.03539823,0.132743363,0.061946903,0.044247788,0.10619469,2.451327434,4.150442478,0.026548673,0.566371681,0.10619469,0.03539823,3.150442478,0.548672566,0.132743363,0.690265487,0.044247788,0.10619469,0.309734513,0.044247788,1.017699115,0.283185841,0.681415929,0.761061947,0.256637168,0.424778761,0.221238938,6.876106195,0.274336283,0.097345133,3757,113,0.574558921,0.949579832,0.668639053,1,36.364,13.36405422,10.93798688,-53.20452823,8.973451327,52.23893805,0,0,0,0,0,0
22305,46,0.046153846,0.107692308,0.384615385,0.092307692,0.030769231,0.076923077,2.061538462,4.769230769,0.092307692,0.630769231,0.123076923,0.030769231,4.169230769,0.6,0.153846154,0.584615385,0.092307692,0.107692308,0.384615385,0.030769231,0.861538462,0.276923077,0.861538462,0.753846154,0.061538462,0.384615385,0.261538462,8.015384615,0.415384615,0.123076923,3840,65,0.815965479,0.833333333,0.590909091,1,30.252,12.70555483,7.345089242,-61.99900804,229,50.46153846,0.5,1,40,0,0,0
22305,47,0.136986301,0.109589041,0.232876712,0.068493151,0.054794521,0.109589041,3.136986301,4.397260274,0.150684932,0.698630137,0.109589041,0.02739726,5.301369863,0.671232877,0.219178082,0.369863014,0.109589041,0.082191781,0.506849315,0,0.904109589,0.356164384,0.931506849,0.534246575,0.178082192,0.383561644,0.150684932,8.821917808,0.369863014,0.123287671,3924,73,0.348246371,0.901234568,0.603305785,1,29.814,10.18706107,9.549382044,3.949068451,560.109589,51.49315068,0.564102564,2,51,59,0,0
22305,48,0.147058824,0.294117647,0.441176471,0.147058824,0.088235294,0.117647059,3.411764706,4.470588235,0.029411765,0.970588235,0.058823529,0,5.264705882,0.846153846,0.794117647,0.352941176,0.225087925,0.088235294,1.029411765,0.029411765,1.382352941,0.5,0.588235294,0.911764706,0.264705882,0.911764706,0.117647059,9.441176471,0.441176471,0.205882353,4007,34,0.832190244,0.971428571,0.755555556,1,20.113,9.059255839,5.023268708,69.29678309,582.0588235,51.47058824,1,2,42,49,0,0
22305,49,0.154761905,0.166666667,0.226190476,0.05952381,0.19047619,0.083333333,2.880952381,3.904761905,0.071428571,0.928571429,0.035714286,0.023809524,4.023809524,0.595238095,0.178571429,0.523809524,0.083333333,0.119047619,0.595238095,0.035714286,0.94047619,0.30952381,0.833333333,0.666666667,0.392857143,0.619047619,0.226190476,8.369047619,0.30952381,0.047619048,4091,84,0.592393061,0.857142857,0.636363636,1,33.61,12.04463111,9.703746132,68.97765615,587.75,52.4047619,0.425,2,42,48,0,0
22305,50,0.140350877,0.131578947,0.219298246,0.096491228,0.105263158,0.070175439,3.201754386,4.043859649,0.096491228,0.377192982,0.052631579,0.052631579,5.745614035,0.51754386,0.377192982,0.429824561,0.087719298,0.061403509,0.280701754,0.026315789,0.719298246,0.271929825,5.622807018,0.789473684,0.324561404,0.403508772,0.131578947,5.00877193,0.324561404,0.166666667,4174,114,0.302011438,0.957983193,0.730769231,1,35.049,12.40736714,11.82799647,15.31861106,654.2017544,53.45614035,0,0,0,0,0,0
22305,52,0.12195122,0.170731707,0.276422764,0.089430894,0.097560976,0.097560976,3.18699187,4.243902439,0.040650407,0.772357724,0.056910569,0.089430894,6.162601626,0.430894309,0.406504065,0.528455285,0.06504065,0.130081301,0.37398374,0.016260163,1,0.357723577,4.06504065,0.74796748,0.349593496,0.56097561,0.12195122,7.12195122,0.37398374,0.227642276,4341,123,0.338302659,0.953488372,0.727810651,1,37.009,13.03748799,12.26876326,52.61799776,423.5772358,55.80487805,0.479166667,3,32,41,58,0
22305,53,0.056818182,0.034090909,0.352272727,0.034090909,0.079545455,0.136363636,1.318181818,2.5,0.068181818,0.409090909,0.068181818,0.022727273,3.079545455,0.375,0.090909091,0.261363636,0.022727273,0.022727273,0.488636364,0.034090909,0.431818182,0.25,1.090909091,0.306818182,0.113636364,0.443181818,0.125,7.625,0.215909091,0.102272727,4425,88,0.645403981,0.956521739,0.733333333,1,31.476,12.2432892,9.351931294,19.16912563,715.8977273,55.94318182,0,0,0,0,0,0
