ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_191Ir_191Ir,Cell_193Ir_193Ir,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11,Selection,Sel01
65535,21,2.592105263,0.144736842,0.197368421,0.078947368,0.065789474,0.078947368,0.473684211,1.065789474,0.013157895,0.184210526,0.065789474,0.052631579,3.223684211,0.407894737,0.065789474,0.328947368,0.026315789,0.013157895,0.355263158,0,0.342105263,0.144736842,2.75,0.144736842,0.486842105,0.421052632,0.118421053,10.88157895,0.026315789,0.078947368,28.76315789,52.69736842,433,1567,0.786289511,0.938271605,0.64957265,21,31.286,12.78655632,7.900279194,16.64427428,513.4605263,6.078947368,0.275,21,371,0,0,0,0,0,0,0,0,0,0,0,1
65535,41,3.2,0.12,0.36,0.08,0,0.08,0.84,1.2,0.16,0.28,0.24,0.04,6.2,0.32,0.04,0.36,0,0.08,0.48,0.04,0.24,0.08,2.08,0.08,0.64,0.88,0.08,16.76,0,0.2,10.84,20.28,845,516,0.412907527,0.961538462,0.595238095,21,15.846,6.133113421,5.585873829,-68.63237727,678.6,5.84,0.6,21,247,0,0,0,0,0,0,0,0,0,0,0,1
65535,62,2.481481481,0.592592593,0.37037037,0,0.074074074,0.074074074,1.037037037,1.481481481,0.074074074,0.185185185,0.074074074,NaN,14.03703704,0.407407407,0.148148148,0.259259259,0,0,0.37037037,0.037037037,0.296296296,0.037037037,1.222222222,0.148148148,0.962962963,0.148148148,0.148148148,11.59259259,0.111111111,0.333333333,10.77777778,20.18518519,1279,557,0.292391189,0.964285714,0.75,21,15.366,6.12221214,5.854664116,65.55604522,1009.407407,6.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,82,3.043478261,0.326086957,0.217391304,0.065217391,0.065217391,0.217391304,0.847826087,1.413043478,0.065217391,0.326086957,0.086956522,0.086956522,11.67391304,0.456521739,0.152173913,0.239130435,0.108695652,0,0.434782609,0,0.391304348,0.043478261,1.47826087,0.130434783,0.739130435,0.304347826,0.108695652,12.06521739,0.02173913,0.130434783,10.23913043,21.65217391,1691,949,0.765249228,0.92,0.638888889,21,23.14,9.784725401,6.298761603,-35.27912533,990.0869565,124,0.24137931,21,454,0,0,0,0,0,0,0,0,0,0,0,1
65535,103,2.32,0.47,0.26,0.05,0.04,0.09,0.86,1.29,0.08,0.16,0.09,0.11,8.9,0.35,0.06,0.29,0.08,0.01,0.28,0,0.33,0.13,2.82,0.14,1.66,0.47,0.12,10.96,0.09,0.12,35.14,61.07,2124,2062,0.442303665,0.970873786,0.757575758,21,32.874,12.01121179,10.77243974,-0.854373991,1099.63,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,124,3.916666667,0.1875,0.333333333,0.041666667,0.020833333,0.145833333,0.729166667,1.583333333,0.083333333,0.229166667,0.041666667,0.083333333,6.583333333,0.354166667,0.0625,0.375,0.020833333,0.125,0.208333333,0,0.229166667,0.145833333,1.145833333,0.208333333,0.541666667,0.6875,0.0625,13.1875,0.041666667,0.145833333,14.72916667,26.45833333,2557,990,0.651601996,0.96,0.761904762,21,22.098,9.054533611,6.868416361,23.15070087,57.5625,7.916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,144,2.421875,0.1875,0.25,0.09375,0.0625,0.203125,0.6875,1.203125,0.03125,0.15625,0.046875,0.0625,4.34375,0.25,0.359375,0.34375,0.078125,0.03125,0.4375,0.03125,0.140625,0.078125,2.34375,0.09375,0.296875,0.234375,0.09375,11.875,0.078125,0.1875,18.21875,33.40625,2969,1320,0.755204154,21,0.831168831,21,26.018,11.20808354,7.346782794,-1.828698263,343.046875,8.953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,165,3.150684932,0.171232877,0.280821918,0.061643836,0.04109589,0.095890411,0.876712329,1.212328767,0.047945205,0.226027397,0.054794521,0.102739726,9.815068493,0.369863014,0.616438356,0.150684932,0.034246575,0.102739726,0.534246575,0.02739726,0.390410959,0.164383562,3.938356164,0.095890411,0.417808219,0.260273973,0.082191781,7.753424658,0.054794521,0.095890411,59.33561644,105.3767123,3403,3011,0.539005128,0.948051948,0.695238095,21,40.764,14.97375335,12.61242962,-56.53024553,812.5479452,10.00684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,186,3.618556701,0.206185567,0.257731959,0.06185567,0.12371134,0.113402062,0.948453608,1.154639175,0.020618557,0.134020619,0.051546392,0.051546392,1.896907216,0.412371134,0.453608247,0.298969072,0.06185567,0.134020619,0.268041237,0.020618557,0.24742268,0.154639175,3.288659794,0.226804124,0.711340206,0.226804124,0.092783505,10.16494845,0.051546392,0.144329897,54.17525773,99.88659794,3836,2000,0.682881145,0.923809524,0.746153846,21,34.925,13.35622954,9.757119605,-7.401051846,968.7319588,9.670103093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,206,2.333333333,0.385620915,0.169934641,0.032679739,0.058823529,0.111111111,0.705882353,1.058823529,0.058823529,0.307189542,0.058823529,0.065359477,7.718954248,0.267973856,0.254901961,0.222222222,0.08496732,0.052287582,0.307189542,0.052287582,0.300653595,0.156862745,6.816993464,0.078431373,0.366013072,0.248366013,0.065359477,6.385620915,0.08496732,0.071895425,56.88888889,103.2352941,4248,3155,0.789211503,0.932926829,0.607142857,21,45.9,18.15515027,11.14946792,24.18931337,1310.901961,9.947712418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,227,2.672,0.168,0.192,0.072,0.072,0.096,0.8,1.2,0.056,0.216,0.048,0.048,3.72,0.808,0.088,0.376,0.08,0.08,0.36,0,0.312,0.112,1.672,0.168,0.456,0.536,0.08,16.824,0.12,0.104,48.64,89.296,4681,2578,0.693948555,0.939849624,0.757575758,21,38.936,15.05474001,10.83978293,-86.3536142,433.544,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,247,2.76,0.08,0.28,0.08,0.04,0.12,0.8,1.08,0.04,0.28,0.04,0,5.64,0.32,0.08,0.12,0.04,0.12,0.56,0,0.32,0.24,1.08,0.04,0.44,0.6,0.04,15.16,0.04,0.08,9.88,20.24,5094,516,0.77007442,21,0.595238095,21,15.846,7.274193261,4.640601153,54.42442151,675.44,10.2,0.476190476,21,41,0,0,0,0,0,0,0,0,0,0,0,1
65535,268,2.539215686,0.137254902,0.274509804,0.049019608,0.009803922,0.147058824,0.617647059,1.12745098,0.137254902,0.294117647,0.068627451,0.049019608,4.598039216,0.470588235,0.156862745,0.31372549,0.117647059,0.019607843,0.333333333,0.029411765,0.352941176,0.176470588,3.343137255,0.225490196,0.598039216,0.362745098,0.098039216,11.2745098,0.039215686,0.117647059,30.02941176,52.98039216,5527,2103,0.522118694,0.918918919,0.653846154,21,36.902,12.70196807,10.83316349,-24.26832925,711.7941176,10.43137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,289,4.880503145,0.113207547,0.20754717,0.062893082,0.062893082,0.044025157,0.943396226,1.433962264,0.125786164,0.194968553,0.031446541,0.125786164,10.80503145,0.232704403,0.157232704,0.213836478,0.088050314,0.06918239,0.452830189,0.006289308,0.433962264,0.163522013,8.144654088,0.125786164,0.735849057,0.364779874,0.113207547,6.974842767,0.044025157,0.088050314,48.91194969,89.49056604,5960,3279,0.706638738,0.975460123,0.736111111,21,44.494,17.04021914,12.05722479,84.48697767,953.7861635,12.00628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,309,2.136363636,0.295454545,0.318181818,0,0.022727273,0.136363636,0.454545455,1.181818182,0.090909091,0.204545455,0.113636364,0.136363636,11.40909091,0.409090909,0.227272727,0.318181818,0.045454545,0.113636364,0.227272727,0.022727273,0.363636364,0.204545455,1.681818182,0.181818182,1.045454545,0.5,0.090909091,15.18181818,0.090909091,0.159090909,11.65909091,21.86363636,6372,907,0.866928464,0.785714286,0.523809524,21,27.168,11.60112618,5.782379269,-85.2596036,1051.363636,12.81818182,0.625,21,330,0,0,0,0,0,0,0,0,0,0,0,0
65535,330,2.06,0.25,0.21,0.07,0.07,0.03,0.45,1.18,0.05,0.22,0.06,0.04,7.18,0.33,0.1,0.23,0.03,0.09,0.17,0,0.47,0.15,4.34,0.11,0.61,0.35,0.12,NaN,0.07,0.19,36.44,65.27,6805,2062,0.690091989,0.952380952,0.769230769,21,35.107,13.42944031,9.719176894,-17.92610934,1059.4,11.47,0.372093023,21,309,0,0,0,0,0,0,0,0,0,0,0,0
65535,351,2.522292994,0.191082803,0.25477707,0.057324841,0.050955414,0.076433121,0.50955414,1.248407643,0.082802548,0.248407643,0.076433121,0.038216561,3.292993631,0.643312102,0.140127389,0.114649682,0.095541401,0.076433121,0.146496815,0.006369427,0.318471338,0.146496815,5.388535032,0.140127389,0.401273885,0.388535032,0.038216561,10.82802548,0.070063694,0.171974522,61.63057325,112.8216561,7238,3238,0.804403305,0.93452381,0.688596491,21,46.173,18.48293849,10.98041061,-11.40302634,368.1910828,12.55414013,0.203389831,21,433,0,0,0,0,0,0,0,0,0,0,0,1
65535,371,5.576923077,0.269230769,0.115384615,0.076923077,0,0.153846154,0.884615385,1.807692308,0,0.384615385,0.038461538,0.038461538,8.076923077,0.615384615,0.230769231,0.692307692,0.038461538,0.115384615,0.615384615,0.115384615,0.5,0.461538462,1.153846154,0.384615385,0.192307692,0.615384615,0.115384615,22.46153846,0.115384615,0.269230769,10.61538462,20.84615385,7651,536,0.725490325,0.962962963,0.742857143,21,16.102,7.13162687,4.90821643,25.62262634,507.5769231,11.73076923,0.578947368,41,21,619,0,0,0,0,0,0,0,0,0,0,1
65535,392,2.296875,0.2578125,0.203125,0.078125,0.078125,0.0859375,0.703125,1.171875,0.078125,0.296875,0.0234375,0.0390625,124,0.375,0.109375,0.265625,0.0703125,0.0703125,0.2265625,0.0078125,0.296875,0.1640625,1.9921875,0.1171875,1.4375,0.359375,0.0859375,7.59375,0.046875,0.1171875,43.5625,79.0859375,8084,2640,0.766030495,0.920863309,0.571428571,21,41.98,16.31993324,10.49052215,32.22679983,1164.742188,11.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,412,1.625,0.416666667,0.041666667,0.041666667,0.166666667,0,0.541666667,0.666666667,0.083333333,0.083333333,0,0.083333333,9.041666667,0.208333333,0.166666667,0.125,0.041666667,0,0.125,0,0.041666667,0,NaN,0.166666667,0.625,0.208333333,0.083333333,6.958333333,0.041666667,0.125,11.79166667,20.375,8496,495,0.807730879,0.857142857,0.6,21,17.806,7.846763454,4.626070203,75.34378428,1416.791667,13.25,0.904761905,21,474,0,0,0,0,0,0,0,0,0,0,0,0
65535,433,4.2,0.16,0.4,0.04,0.08,0.16,1.36,2.2,0.04,0.4,0.08,0,5.32,0.52,0.04,0.56,0.04,0,0.2,0,0.56,0.16,0.64,0.16,0.76,0.8,0.08,18.2,0.04,0.16,11.6,22.32,8929,516,0.531541865,21,0.714285714,21,15.73,6.270863843,5.311622477,0,379.84,289,0.555555556,21,351,0,0,0,0,0,0,0,0,0,0,0,1
65535,454,4.870967742,0.419354839,0.258064516,0,0,0.225806452,0.967741935,1.677419355,0.129032258,0.483870968,0.032258065,0.225806452,12.16129032,0.322580645,0.161290323,0.193548387,0.096774194,0.032258065,0.258064516,0,0.290322581,0.129032258,1.516129032,0.161290323,0.580645161,0.387096774,0.193548387,NaN,0.064516129,0.129032258,10.41935484,21.74193548,9362,639,0.592158455,21,0.738095238,21,16.772,7.113033473,5.73183563,21.47322472,989.1935484,13.4516129,0.318181818,21,82,0,0,0,0,0,0,0,0,0,0,0,0
65535,474,2.269230769,0.307692308,0.5,0.076923077,0,0.115384615,0.846153846,1.192307692,0.076923077,0.076923077,0.076923077,0,13.34615385,0.346153846,0.076923077,0.346153846,0.153846154,0.115384615,0.192307692,0,0.5,0.076923077,1.884615385,0.115384615,0.923076923,0.423076923,0.192307692,10.5,0.076923077,0.346153846,11.30769231,22.11538462,9775,536,0.408384664,0.962962963,0.722222222,21,15.457,6.209726814,5.668300292,52.68304261,1420.653846,13.88461538,0.75,21,412,0,0,0,0,0,0,0,0,0,0,0,0
65535,495,2.666666667,0.239316239,0.179487179,0.068376068,0.051282051,0.068376068,0.675213675,1.427350427,0.05982906,0.213675214,0.076923077,0.111111111,4.615384615,0.427350427,0.188034188,0.418803419,0.068376068,0.094017094,0.64957265,0.008547009,0.367521368,0.11965812,3.94017094,0.196581197,0.504273504,0.512820513,0.05982906,15.1025641,0.05982906,0.076923077,45.16239316,83.27350427,10208,2413,0.741271226,0.975,0.709090909,21,36.902,14.98497019,10.05799604,17.82821052,743.0512821,14.82905983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,516,3.230769231,0.192307692,0.192307692,0.307692308,0.038461538,0.038461538,0.846153846,1.576923077,0.038461538,0.153846154,0,0.076923077,9.846153846,0.538461538,0.076923077,0.461538462,0.076923077,0,0.230769231,0.038461538,0.230769231,0.076923077,1.5,0.230769231,1.115384615,0.423076923,0.115384615,16.96153846,0.192307692,0.153846154,10.92307692,20.42307692,10641,536,0.467741199,21,0.722222222,21,14.994,6.223325722,5.50058272,-45,128.6538462,15.65384615,0.75,41,660,866,0,0,0,0,0,0,0,0,0,0,1
65535,536,2.674418605,0.279069767,0.441860465,0.046511628,0.023255814,0.093023256,0.627906977,1.581395349,0.093023256,0.209302326,0.069767442,0.162790698,8.651162791,0.162790698,0.11627907,0.325581395,0.069767442,0.162790698,0.325581395,0.023255814,0.325581395,0.093023256,1.697674419,0.023255814,0.511627907,0.558139535,0.046511628,13.1627907,0.093023256,0.23255814,10.81395349,20.55813953,11053,887,0.648167368,0.914893617,0.671875,21,21.544,8.677647572,6.608010469,-23.34234216,1327.325581,15.79069767,0.333333333,21,804,0,0,0,0,0,0,0,0,0,0,0,0
65535,557,3.356756757,0.2,0.237837838,0.021621622,0.032432432,0.118918919,0.881081081,1.486486486,0.043243243,0.324324324,0.048648649,0.059459459,3.913513514,0.437837838,0.145945946,0.356756757,0.081081081,0.021621622,0.459459459,0.005405405,0.345945946,0.167567568,4.448648649,0.156756757,0.648648649,0.47027027,0.102702703,16.97837838,0.091891892,0.12972973,63.52972973,117.9351351,11486,3815,0.598815584,0.978835979,0.680147059,21,47.116,17.32784235,13.8776427,60.25327004,286.5459459,17.03243243,0.032786885,21,1402,0,0,0,0,0,0,0,0,0,0,0,1
65535,577,1.84,0.18,0.215,0.12,0.05,0.07,1.32,2.13,0.065,0.31,0.04,0.06,3.56,0.665,0.105,0.47,0.095,0.075,0.505,0.025,0.69,0.36,1.415,0.355,1.765,0.745,0.105,30.035,0.15,0.23,31.945,57.995,11899,4124,0.587758679,0.930232558,0.666666667,21,53.401,18.09733017,14.64139705,-7.303389467,628.945,17.03,0.208955224,21,1052,0,0,0,0,0,0,0,0,0,0,0,1
65535,598,3.793103448,0.310344828,0.24137931,0,0,0.206896552,0.586206897,1.310344828,0,0.551724138,0.034482759,0,5.655172414,0.344827586,0.275862069,0.310344828,0,0.034482759,0.310344828,0.034482759,0.172413793,0.068965517,0.862068966,0.310344828,0.75862069,0.344827586,0.068965517,11.72413793,0.034482759,0.068965517,10.51724138,21.51724138,12332,598,0.685325482,21,0.828571429,21,16.102,7.196774775,5.240956957,9.968582888,57.17241379,18.10344828,0.35,21,845,0,0,0,0,0,0,0,0,0,0,0,1
65535,619,2.532051282,0.205128205,0.307692308,0.134615385,0.064102564,0.08974359,0.871794872,1.333333333,0.032051282,0.294871795,0.051282051,0.064102564,4.551282051,0.474358974,0.128205128,0.455128205,0.083333333,0.044871795,0.326923077,0.006410256,0.391025641,0.134615385,3.570512821,0.128205128,0.455128205,0.480769231,0.115384615,12.74358974,0.083333333,0.102564103,40.58974359,73.8525641,12765,3217,0.796882297,0.987341772,0.693333333,21,43.27,18.20831984,11.00027588,42.4795765,495.0641026,18.83974359,0.142857143,41,371,1258,0,0,0,0,0,0,0,0,0,0,1
65535,639,1.465648855,0.290076336,0.13740458,0.076335878,0.091603053,0.053435115,0.503816794,1.473282443,0.106870229,0.236641221,0.030534351,0.06870229,5.381679389,0.564885496,0.129770992,0.198473282,0.053435115,0.114503817,0.122137405,0,0.366412214,0.221374046,3.816793893,0.091603053,0.572519084,0.328244275,0.076335878,8.770992366,0.045801527,0.122137405,65.06870229,120.6335878,13177,2701,0.68133152,0.963235294,0.671794872,21,39.532,15.2984243,11.19806369,-66.09378146,1119.351145,18.33587786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,660,3.231884058,0.130434783,0.086956522,0.057971014,0.043478261,0.173913043,0.898550725,1.405797101,0.101449275,0.144927536,0.028985507,0.101449275,11.82608696,0.333333333,0.173913043,0.304347826,0.072463768,0.028985507,0.608695652,0.014492754,0.333333333,0.101449275,1.68115942,0.115942029,1.173913043,0.333333333,0.086956522,12.2173913,0.014492754,0.072463768,16.30434783,28.62318841,13610,1423,0.409706321,0.945205479,0.69,21,27.176,9.908219612,9.038451125,17.4672933,135.4782609,18.43478261,0.428571429,41,516,866,0,0,0,0,0,0,0,0,0,0,1
65535,681,3.320987654,0.148148148,0.185185185,0.037037037,0.037037037,0.135802469,1.691358025,1.518518519,0.098765432,0.148148148,0.049382716,0.074074074,7.012345679,0.925925926,0.172839506,0.518518519,0.098765432,0.12345679,0.296296296,0.024691358,0.456790123,0.160493827,3.617283951,0.160493827,0.802469136,0.530864198,0.098765432,20.41975309,0.061728395,0.172839506,36.41975309,65.79012346,14043,1670,0.637820638,0.952941176,0.736363636,21,30.426,11.73752189,9.040062529,43.72815126,592.617284,19.2345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,701,1.71641791,0.186567164,0.253731343,0.067164179,0.029850746,0.059701493,0.820895522,1.052238806,0.052238806,0.126865672,0.02238806,0.02238806,5.865671642,0.291044776,0.119402985,0.194029851,0.052238806,0.037313433,0.298507463,0.02238806,0.253731343,0.171641791,4.917910448,0.104477612,0.410447761,0.425373134,0.097014925,6.179104478,0.02238806,0.082089552,34.44029851,61.74626866,14456,2763,0.628875284,0.97810219,0.697916667,21,39.714,14.95662706,11.62887014,82.87662611,1268.276119,18.97761194,0.156862745,21,949,0,0,0,0,0,0,0,0,0,0,0,0
65535,722,2.342857143,0.257142857,0.380952381,0.095238095,0,0.076190476,0.780952381,1.6,0.057142857,0.228571429,0.057142857,0.047619048,3.847619048,0.857142857,0.171428571,0.333333333,NaN,0.123809524,0.466666667,0.00952381,0.304761905,0.228571429,5.6,0.114285714,0.457142857,0.59047619,0.076190476,17.23809524,0.066666667,0.304761905,63.24761905,117.2,14889,2165,0.610336987,0.954545455,0.729166667,21,34.007,13.10363877,10.37994109,36.5801504,478.2761905,19.40952381,0.409090909,21,1258,0,0,0,0,0,0,0,0,0,0,0,0
65535,742,3.019230769,0.192307692,0.307692308,0.038461538,0.019230769,0.057692308,0.865384615,1.25,0.038461538,0.307692308,0.057692308,0.076923077,9.211538462,0.211538462,0.096153846,0.211538462,0.115384615,0.038461538,0.211538462,0.019230769,0.307692308,0.076923077,1.230769231,0.096153846,0.615384615,0.346153846,0.211538462,9.365384615,0.115384615,0.096153846,12.36538462,23.19230769,15301,1072,0.607686025,21,0.722222222,21,22.768,9.213325285,7.31701444,33.49372396,1396.096154,18.57692308,0.2,21,1134,0,0,0,0,0,0,0,0,0,0,0,0
65535,763,2.741935484,0.516129032,0.161290323,0.032258065,0.032258065,0.064516129,0.64516129,0.935483871,0.064516129,0.225806452,0.161290323,0.032258065,4.064516129,0.225806452,0.193548387,0.129032258,0,0,0.161290323,0.032258065,0.258064516,0,0.741935484,0.064516129,0.290322581,0.322580645,0.032258065,8.225806452,0.096774194,0.096774194,13.74193548,25.77419355,15734,639,0.520201259,0.96875,0.738095238,21,17.326,6.957553852,5.942055069,6.912149752,418.1935484,20.83870968,0.772727273,41,907,1175,0,0,0,0,0,0,0,0,0,0,1
65535,784,2.827586207,0.310344828,0.103448276,0,0,0.034482759,0.75862069,2.137931034,0.103448276,0.24137931,0.068965517,0,10.13793103,0.310344828,0.206896552,0.275862069,0.068965517,0,0.482758621,0,0.379310345,0.103448276,0.75862069,0.172413793,0.413793103,0.517241379,0.034482759,9.448275862,0.068965517,0.034482759,11.31034483,21.62068966,16167,598,0.331521424,0.966666667,0.69047619,21,16.4,6.364412552,6.004490327,78.69006753,906.4827586,20.89655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,804,2.391304348,0.260869565,0.130434783,0,0.043478261,0.086956522,1.086956522,1.739130435,0.043478261,0.217391304,0.043478261,0.043478261,7.565217391,0.217391304,0.043478261,0.391304348,0,0,0.434782609,0,0.52173913,0.173913043,1.782608696,0.173913043,0.434782609,0.304347826,0.173913043,10.73913043,0.086956522,0.086956522,9.304347826,20.7826087,16580,474,0.579114017,21,0.766666667,21,14.233,6.150797635,5.014416618,-13.46577185,1324.608696,21.34782609,21,41,536,1217,0,0,0,0,0,0,0,0,0,0,0
65535,825,2.25,0.270833333,0.166666667,0.104166667,0.125,0.041666667,0.916666667,1.833333333,0.020833333,0.333333333,0.104166667,0.0625,6.541666667,NaN,0.1875,0.25,0.125,0.104166667,0.145833333,0.020833333,0.458333333,0.166666667,1.145833333,0.291666667,0.729166667,0.708333333,0.145833333,13.89583333,0.145833333,0.0625,15.08333333,28.125,17013,990,0.388386608,0.96,0.75,21,21.916,8.304541104,7.652605755,-4.919796809,612.1666667,22.29166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,845,3.164179104,0.208955224,0.149253731,0,0.044776119,0.164179104,0.567164179,2.23880597,0.059701493,0.28358209,0.044776119,0.119402985,3.791044776,0.402985075,0.223880597,0.52238806,0.104477612,0.059701493,0.402985075,0,0.567164179,0.164179104,0.880597015,0.23880597,0.731343284,0.447761194,0.074626866,12.1641791,0.149253731,0.134328358,19.94029851,37.11940299,17425,1382,0.535178687,0.985294118,0.744444444,21,26.134,10.12808119,8.555583945,20.33532816,50.34328358,23.13432836,0.264705882,21,598,0,0,0,0,0,0,0,0,0,0,0,1
65535,866,3.587962963,0.231481481,0.310185185,0.074074074,0.055555556,0.106481481,0.893518519,1.736111111,0.064814815,0.259259259,0.078703704,0.055555556,5.064814815,0.861111111,1.125,0.462962963,0.074074074,0.055555556,0.560185185,0.00462963,0.453703704,0.342592593,5.953703704,0.157407407,0.814814815,0.675925926,0.152777778,20.01851852,0.111111111,0.319444444,68.85185185,125.8101852,17858,4454,0.879744257,0.955752212,0.782608696,21,54.55,24.23534894,11.52262884,4.092335569,120.1666667,23.3287037,0.212121212,41,516,660,0,0,0,0,0,0,0,0,0,0,1
65535,887,2.472222222,0.222222222,0.194444444,0,0.027777778,0.027777778,0.638888889,1.111111111,0.083333333,0.333333333,0.111111111,0.083333333,9.138888889,0.277777778,0.111111111,0.055555556,0.083333333,0.138888889,0.25,0.027777778,0.305555556,0.083333333,1.083333333,0.194444444,0.861111111,0.444444444,0.138888889,8.416666667,0.083333333,0.222222222,11.58333333,21.83333333,18291,742,0.30429031,0.972972973,0.734693878,21,18.178,7.023769169,6.69069743,-71.56505118,1019.916667,23.02777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,907,2.514018692,0.242990654,0.112149533,0.046728972,0.046728972,0.130841121,0.644859813,1.205607477,0.093457944,0.261682243,0.046728972,0.028037383,2.46728972,0.327102804,0.14953271,0.373831776,0.037383178,0.037383178,0.308411215,0.018691589,0.308411215,0.158878505,7.46728972,0.177570093,1.897196262,0.280373832,0.065420561,16.68224299,0.140186916,0.121495327,67.22429907,122.9345794,18704,2206,0.623886631,0.990740741,0.748251748,21,34.272,13.2776113,10.37665049,32.50346665,409.3271028,24.05607477,0.454545455,41,763,1175,0,0,0,0,0,0,0,0,0,0,1
65535,928,4.216216216,0.297297297,0.27027027,0.162162162,0.135135135,0.054054054,1.162162162,1.108108108,0.081081081,0.054054054,0.054054054,0.027027027,13.72972973,0.297297297,0.189189189,0.135135135,0.054054054,0.027027027,0.27027027,0.027027027,0.432432432,0.108108108,1.162162162,0.189189189,0.783783784,0.216216216,0.108108108,8.594594595,0.054054054,0.189189189,10.75675676,20.16216216,19137,763,0.783085872,0.880952381,0.587301587,21,21.908,9.178501265,5.708234697,89.7018653,996.7837838,24.2972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,949,2.511111111,0.266666667,0.244444444,0.111111111,0.133333333,0.133333333,0.777777778,1.511111111,0.133333333,0.311111111,0.022222222,0.155555556,11.66666667,0.355555556,0.133333333,0.2,0.044444444,0.066666667,0.222222222,0.022222222,0.266666667,0.133333333,1.622222222,0.044444444,0.466666667,0.288888889,0.111111111,10.95555556,0.088888889,0.244444444,11.88888889,22.24444444,19570,928,0.804645692,0.97826087,0.75,21,22.098,9.989288788,5.931192778,77.44456526,1259.222222,25.35555556,0.285714286,21,701,0,0,0,0,0,0,0,0,0,0,0,0
65535,969,2.151515152,0.575757576,0.212121212,0.121212121,0.03030303,0.090909091,0.96969697,0.909090909,0.121212121,0.424242424,0.060606061,0.03030303,9.272727273,0.151515152,0.090909091,0.03030303,0,0.03030303,0.212121212,0,0.181818182,0.090909091,1.090909091,0.212121212,0.575757576,0.303030303,0.03030303,6.757575758,0.03030303,0.151515152,11.84848485,20.33333333,19982,681,0.781470866,0.970588235,0.673469388,21,17.996,8.332617049,5.199067515,45,1302.090909,23.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65535,990,2.580246914,0.308641975,0.12345679,0.111111111,0.037037037,0.061728395,0.617283951,1.24691358,0.086419753,0.271604938,0.061728395,0.098765432,4.469135802,0.382716049,0.074074074,0.333333333,0.074074074,0.037037037,0.283950617,0,0.358024691,0.074074074,2.358024691,0.135802469,0.296296296,0.296296296,0.074074074,12.9382716,0.049382716,0.086419753,27.24691358,49.17283951,20415,1670,0.60776028,0.952941176,0.736363636,21,29.326,11.49280134,9.126669682,36.76805755,188.7901235,25.20987654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65535,1010,2.636986301,0.219178082,0.253424658,0.082191781,0.04109589,0.102739726,0.821917808,1.47260274,0.082191781,0.239726027,0.047945205,0.089041096,4.109589041,0.479452055,0.109589041,0.356164384,0.068493151,0.034246575,0.294520548,0.01369863,0.253424658,0.164383562,3.061643836,0.212328767,0.534246575,0.438356164,0.116438356,15.58219178,0.089041096,0.150684932,39.2260274,70.90410959,20828,3011,0.639926128,0.954248366,0.660633484,21,42.534,15.82643302,12.16160772,-9.649336755,239.6917808,23.6369863,0.2,21,1237,0,0,0,0,0,0,0,0,0,0,0,1
