ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_CellMasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,Selection,Sel01
65535,33774,0.451923077,0.048076923,0.115384615,0.028846154,0.019230769,0.019230769,0.971153846,0.759615385,0.009615385,0.201923077,0.019230769,0.048076923,3.336538462,0.096153846,0.057692308,0.067307692,0.038461538,0.038461538,0.067307692,0,0.365384615,0.125,0.596153846,0.259615385,0.163461538,0.201923077,0.153846154,4.769230769,0.048076923,0.028846154,33774,5105,0.781593642,0.95412844,0.742857143,49,35.016,14.65304201,9.140390714,-11.68940454,988.4807692,772.0769231,0.186046512,49,34019,0,0,0,0,1
65535,33823,0.90625,0.052083333,0.166666667,0.0625,0.0625,0.15625,0.78125,0.447916667,0.03125,0.197916667,0.041666667,0.010416667,1.15625,0.072916667,0.09375,0.041666667,0.010416667,0.03125,0.0625,0.104166667,0.166666667,0.072916667,1.072916667,0.114583333,0.260416667,0.302083333,0.072916667,3.21875,0.0625,0.0625,33823,4713,0.518206157,0.96,0.727272727,49,32.138,12.04872283,10.30473935,4.395778517,1194.65625,772.125,0.30952381,49,34068,0,0,0,0,1
65535,33872,0.692857143,0.121428571,0.157142857,0.028571429,0.035714286,0.092857143,1.121428571,0.771428571,0.021428571,0.121428571,0.028571429,0.028571429,3.492857143,0.107142857,0.071428571,0.092857143,0.05,0.007142857,0.135714286,0,0.207142857,0.085714286,0.542857143,0.135714286,0.2,0.228571429,0.05,3.664285714,0.014285714,0.042857143,33872,6873,0.555696108,0.833333333,0.583333333,49,47.314,15.60079426,12.970274,23.32102829,1133.528571,773.3928571,0.333333333,49,34167,0,0,0,0,1
65535,33921,0.470588235,0.117647059,0.098039216,0.019607843,0.019607843,0.068627451,0.205882353,0.362745098,0.019607843,0.088235294,0,0.029411765,0.735294118,0.107843137,0.019607843,0.049019608,0.058823529,0.039215686,0.294117647,0,0.088235294,0.029411765,1.901960784,0.039215686,0.098039216,0.225490196,0.019607843,2.12745098,0,0.088235294,33921,5007,0.65371089,0.962264151,0.708333333,49,34.09,13.30125452,10.06564974,-42.10481164,1300.411765,773.8627451,0,0,0,0,0,0,0,1
65535,33970,0.764705882,0.105882353,0.105882353,0.023529412,0.011764706,0.082352941,1.329411765,0.376470588,0.082352941,0.105882353,0.035294118,0,1.682352941,0.058823529,0.023529412,0.129411765,0.023529412,0,0.035294118,0.023529412,0.058823529,0.023529412,1.2,0.023529412,0.141176471,0.152941176,0.023529412,3.129411765,0,0.023529412,33970,4173,0.532264488,0.977011494,0.772727273,49,29.872,11.37177984,9.627100011,-14.7809416,954.0941176,779.6235294,0,0,0,0,0,0,0,1
65535,34019,0.734042553,0.053191489,0.095744681,0.063829787,0.031914894,0.053191489,1.5,0.510638298,0.031914894,0.053191489,0,0.031914894,3.170212766,0.170212766,0.031914894,0.042553191,0.031914894,0.021276596,0.063829787,0.021276596,0.138297872,0.053191489,0.819148936,0.106382979,0.563829787,0.14893617,0.031914894,3.744680851,0.031914894,0.063829787,34019,4614,0.511738792,0.979166667,0.783333333,49,31.65,11.88853692,10.21393054,-7.499473576,979.5851064,779.6702128,0.275,98,33725,33774,0,0,0,1
65535,34068,0.515789474,0.115789474,0.084210526,0.042105263,0.031578947,0.063157895,1.052631579,0.705263158,0.073684211,0.178947368,0.042105263,0.042105263,5.684210526,0.168421053,0.084210526,0.052631579,0.021052632,0.021052632,0.094736842,0,0.2,0.042105263,0.410526316,0.189473684,0.136842105,0.147368421,0.042105263,2.684210526,0.031578947,0.021052632,34068,4664,0.736339521,0.913461538,0.56547619,49,35.984,13.88927866,9.397655809,-64.29122932,1188.284211,780.1578947,0.333333333,49,33823,0,0,0,0,1
65535,34117,0.540229885,0.063218391,0.17816092,0.16091954,0.011494253,0.091954023,2.362068966,0.695402299,0.051724138,0.298850575,0.034482759,0.034482759,0.971264368,0.270114943,0.045977011,0.091954023,0.022988506,0.051724138,0.172413793,0.022988506,0.201149425,0.235632184,1.477011494,0.149425287,0.057471264,0.264367816,0.109195402,14.77586207,0.045977011,0.08045977,34117,8542,0.8828203,0.935483871,0.58,49,50.672,22.0948848,10.37820797,-32.57073439,459.4712644,779.1321839,0,0,0,0,0,0,0,1
65535,34167,0.676767677,0.101010101,0.171717172,0.03030303,0.01010101,0.02020202,1.343434343,0.494949495,0.03030303,0.050505051,0.01010101,0.04040404,5.03030303,0.151515152,0.070707071,0.070707071,0.050505051,0.03030303,0.050505051,0.03030303,0.131313131,0.050505051,0.828282828,0.060606061,0.171717172,0.111111111,0.101010101,2.101010101,0.02020202,0.080808081,34167,4860,0.498501097,0.98019802,0.692307692,49,33.536,12.20568609,10.58097585,5.70451458,1138.131313,782.0505051,0.431818182,49,33872,0,0,0,0,1
65535,34216,0.950980392,0.068627451,0.088235294,0.029411765,0.019607843,0.029411765,2.705882353,0.676470588,0.049019608,0.078431373,0.039215686,0.009803922,6.901960784,0.215686275,0.12745098,0.098039216,0.039215686,0.029411765,0.068627451,0,0.137254902,0.039215686,0.823529412,0.117647059,0.401960784,0.088235294,0.068627451,2.970588235,0.049019608,0.029411765,34216,5007,0.822824788,0.953271028,0.728571429,49,34.834,15.20832756,8.642818665,-65.73090616,687.7647059,785.4607843,0,0,0,0,0,0,0,1
65535,34265,0.492537313,0.097014925,0.067164179,0.007462687,0.014925373,0.059701493,1.134328358,0.432835821,0.052238806,0.059701493,0.052238806,0.02238806,1.768656716,0.111940299,0.029850746,0.089552239,0.02238806,0.044776119,0.052238806,0.014925373,0.134328358,0.044776119,0.597014925,0.037313433,0.126865672,0.134328358,0.014925373,2.089552239,0.029850746,0.02238806,34265,6578,0.66526899,0.957142857,0.697916667,49,40.268,15.34017481,11.45303215,-79.05614759,152.6865672,784.6567164,0.076923077,49,34903,0,0,0,0,1
65535,34314,1.1,0.066666667,0.133333333,0,0.055555556,0.011111111,1.033333333,0.233333333,0.055555556,0.133333333,0.033333333,0.011111111,1.711111111,0.144444444,0.033333333,0.111111111,0.033333333,0.044444444,0.144444444,0.011111111,0.133333333,0.022222222,0.466666667,0.066666667,0.211111111,0.177777778,0.066666667,1.488888889,0.022222222,0.022222222,34314,4418,0.38685625,0.989010989,0.743801653,49,30.724,11.21418669,10.3410505,-37.14459568,88.91111111,785.2444444,0,0,0,0,0,0,0,1
65535,34363,0.435897436,0.128205128,0.115384615,0.012820513,0.051282051,0.051282051,1.256410256,0.564102564,0.076923077,0.179487179,0,0.012820513,1.833333333,0.102564103,0.038461538,0.128205128,0,0.051282051,0.064102564,0.012820513,0.102564103,0.025641026,0.705128205,0.076923077,0.243589744,0.141025641,0.076923077,2.128205128,0.102564103,0.012820513,34363,3829,0.570204024,0.939759036,0.65,49,30.724,11.34356742,9.318775993,-13.43070856,582.9487179,785.7692308,0.5,49,34707,0,0,0,0,1
65535,34412,0.773195876,0.082474227,0.175257732,0.041237113,0.041237113,0.030927835,1.154639175,0.556701031,0.051546392,0.206185567,0.041237113,0.020618557,2.298969072,0.164948454,0.072164948,0.020618557,0.072164948,0.072164948,0.082474227,0.020618557,0.206185567,0.072164948,0.886597938,0.082474227,0.18556701,0.18556701,0.06185567,2.989690722,0.030927835,0.030927835,34412,4762,0.561443827,0.96039604,0.678321678,49,32.982,12.31773775,10.19311092,-17.40555533,495.5670103,787.1134021,0,0,0,0,0,0,0,1
65535,34461,0.97029703,0.168316832,0.158415842,0.01980198,0.01980198,0.02970297,1.792079208,0.603960396,0.108910891,0.118811881,0.02970297,0.00990099,3.207920792,0.03960396,0.04950495,0.059405941,0.01980198,0.01980198,0.148514851,0.00990099,0.128712871,0.089108911,0.871287129,0.04950495,0.396039604,0.089108911,0.069306931,2.267326733,0.059405941,0.079207921,34461,4958,0.805311121,0.926605505,0.721428571,49,37.067,15.29911701,9.070118622,-15.34998854,357.019802,788.1980198,0.422222222,49,35050,0,0,0,0,1
65535,34510,0.870967742,0.129032258,0.172043011,0.064516129,0.010752688,0.032258065,1.258064516,0.602150538,0.043010753,0.129032258,0.043010753,0.021505376,1.193548387,0.129032258,0.053763441,0.043010753,0.064516129,0.043010753,0.139784946,0,0.172043011,0.043010753,0.698924731,0.043010753,0.215053763,0.161290323,0.075268817,3.182795699,0.021505376,0.032258065,34510,4565,0.772872833,0.96875,0.738095238,49,32.684,13.76048628,8.731867075,-13.10944006,325.5483871,789.172043,0,0,0,0,0,0,0,1
65535,34559,0.666666667,0.070707071,0.131313131,0.02020202,0.050505051,0.02020202,2.464646465,0.696969697,0.060606061,0.090909091,0.050505051,0.02020202,3.383838384,0.171717172,0.101010101,0.101010101,0.050505051,0.01010101,0.080808081,0,0.161616162,0.03030303,0.727272727,0.04040404,0.181818182,0.121212121,0.080808081,2.97979798,0.02020202,0.060606061,34559,4860,0.708767234,0.98019802,0.75,49,33.238,13.48023131,9.509527005,-41.41982622,605.3030303,790.2929293,0,0,0,0,0,0,0,1
65535,34608,0.503816794,0.076335878,0.145038168,0.041984733,0.022900763,0.061068702,0.851145038,0.595419847,0.038167939,0.110687023,0.057251908,0.019083969,2.286259542,0.148854962,0.041984733,0.061068702,0.026717557,0.061068702,0.133587786,0.015267176,0.175572519,0.110687023,0.633587786,0.122137405,0.194656489,0.240458015,0.064885496,2.812977099,0.06870229,0.038167939,34608,12862,0.769192529,0.949275362,0.655,49,59.488,23.19134744,14.81966756,-5.437219611,653.8549618,788.1717557,0,0,0,0,0,0,0,1
65535,34657,0.564102564,0.076923077,0.115384615,0.012820513,0.025641026,0.038461538,0.769230769,0.602564103,0.025641026,0.064102564,0.025641026,0.012820513,1.205128205,0.115384615,0.038461538,0.064102564,0.064102564,0.038461538,0.064102564,0.012820513,0.128205128,0.051282051,0.820512821,0.051282051,0.230769231,0.166666667,0.076923077,3.294871795,0.064102564,0.025641026,34657,3829,0.333838162,49,0.709090909,49,28.756,10.3720405,9.777000746,4418,749.5,789.6410256,0,0,0,0,0,0,0,1
65535,34707,0.350877193,0.166666667,0.061403509,0.026315789,0.00877193,0.043859649,1.035087719,0.50877193,0.01754386,0.254385965,0.026315789,0.035087719,2.771929825,0.087719298,0.052631579,0.114035088,0.01754386,0.01754386,0.052631579,0,0.210526316,0.052631579,0.877192982,0.087719298,0.289473684,0.166666667,0.043859649,2.315789474,0.078947368,0.061403509,34707,5596,0.70901155,0.926829268,0.678571429,49,37.373,14.63903838,10.32340401,-25.58215143,581.4561404,793.7894737,0.416666667,49,34363,0,0,0,0,1
65535,34756,0.388888889,0.101851852,0.111111111,0.055555556,0.009259259,0.055555556,0.833333333,0.407407407,0.092592593,0.101851852,0.027777778,0.018518519,2.805555556,0.12962963,0.092592593,0.12037037,0.027777778,0.018518519,0.092592593,0.009259259,0.111111111,0.037037037,0.675925926,0.018518519,0.305555556,0.212962963,0.027777778,2.537037037,0.018518519,0.064814815,34756,5302,0.807368882,0.981818182,0.8,49,35.752,15.34973307,9.057064288,10.63281762,1261.212963,38879,0,0,0,0,0,0,0,0
65535,34805,0.701030928,0.06185567,0.201030928,0.015463918,0.030927835,0.015463918,0.989690722,0.556701031,0.041237113,0.097938144,0.025773196,0.046391753,2.644329897,0.164948454,0.025773196,0.036082474,0.020618557,0.036082474,0.097938144,0.036082474,0.221649485,0.051546392,0.649484536,0.067010309,0.386597938,0.139175258,0.087628866,4.278350515,0.030927835,0.067010309,34805,9523,0.872857738,0.928229665,0.60625,49,53.74,23.0556166,11.25055905,-32.31714669,1420.737113,790.0103093,0,0,0,0,0,0,0,1
65535,34854,0.69047619,0.071428571,0.047619048,0.047619048,0.011904762,0.035714286,0.761904762,0.357142857,0,0.119047619,0.05952381,0.047619048,1.357142857,0.107142857,0.047619048,0.047619048,0.035714286,0.035714286,0.166666667,0.011904762,0.142857143,0.05952381,1.273809524,0.05952381,0.19047619,0.166666667,0.071428571,2.392857143,0.023809524,0.047619048,34854,4124,0.866081266,0.913043478,0.7,49,34.09,14.90203693,7.449576415,-9.101673424,1169.511905,792.4047619,0,0,0,0,0,0,0,1
65535,34903,0.891304348,0.086956522,0.130434783,0.032608696,0.032608696,0.02173913,0.673913043,0.391304348,0.043478261,0.195652174,0,0.043478261,2.423913043,0.130434783,0.097826087,0.097826087,0.043478261,0.054347826,0.108695652,0,0.086956522,0,0.717391304,0.097826087,0.130434783,0.141304348,0.119565217,2.304347826,0.032608696,0.010869565,34903,4516,0.594231612,0.958333333,0.696969697,49,31.948,12.15530482,9.776438381,12.95525475,142.4565217,793.9891304,0.048780488,49,34265,0,0,0,0,1
